gene,rank_score
COL8A2,0.00412423298857284
KIF2C,0.00412306959362242
C78859,0.00411979629325667
PTPN9,0.00411909050138982
TTK,0.00411865947482931
ZFP365,0.00411577969873614
EMR1,0.00411372700048256
BBS4,0.00411366374191136
CATSPER1,0.00411266420071189
KIF7,0.00410774231628727
RBBP9,0.00410673206383664
ZFP710,0.00410516716176472
HOXB6,0.00410502788581752
ZFP248,0.00410354688241184
GPATCH11,0.00410223722078795
TAX1BP1,0.00410215551767493
4930502E18RIK,0.00409915772685612
ARRDC2,0.00409894668262436
B230118H07RIK,0.00409834678103979
SOHLH1,0.00409790121862174
ANKRD66,0.0040973932503955
SUGP2,0.00409566751035605
ZBTB25,0.00409469863424941
MATN4,0.0040944844972267
JPH4,0.00409215183578212
ZFP53,0.00409176986934341
A230009B12RIK,0.0040916177867539
GSDMA2,0.00409145310370643
UHMK1,0.00409026956667276
HIPK1,0.00408819777267806
GM12185,0.00408629673657607
ARF2,0.0040853022027003
TK1,0.00408517143223763
PPP2R2D,0.00408400683896882
MEGF6,0.00408228448323969
GSTM4,0.00408201290396038
HEMK1,0.0040815628223056
ZGLP1,0.00408086513570701
GM13238,0.00408083074575442
FAM131B,0.00408057130150926
C2CD2L,0.00408016738274636
1700028E10RIK,0.00407951393663736
FAM19A1,0.00407940411694698
DCAF11,0.00407535963500116
DHRS7,0.00407511349519119
EMC7,0.00407507871806147
VWA7,0.0040744642512271
RIMS2,0.00407389331139563
NFIL3,0.00407381921929189
TBC1D21,0.0040730129422456
EHHADH,0.00407173799938501
AU019157,0.00407163548721027
5430430B14RIK,0.00407082530170208
CAMP,0.00407058619355878
ABCE1,0.00406917939537789
CDH23,0.00406847118418164
TSLP,0.00406731961631371
EDN2,0.00406650675598756
6230414M07RIK,0.00406613561722295
LOC102631806,0.00406536614289578
KIF26B,0.00406448013783442
KIF2B,0.00406381232616158
1500015A07RIK,0.00406360297806132
PDZD8,0.00406313932741039
SEC1,0.00406113214110582
GZMG,0.00406108059644844
DNMT1,0.00406001532826557
WISP3,0.00405804205379686
SEL1L,0.00405782104963559
ADRA2C,0.00405774617666245
TMSB10,0.00405604617801319
OPHN1,0.00405399714889298
SHH,0.00405388304902667
GM9776,0.0040521468295517
CCHCR1,0.00405203876419235
EMC3,0.00405144840357583
VPREB3,0.00405050049698874
2210418O10RIK,0.00404900972888526
CLEC1B,0.00404839976909788
KRR1,0.0040469993963211
CATSPER3,0.00404689553732259
ELAC1,0.00404474524730589
PICALM,0.00404427670302981
PCDHB3,0.00404402463710138
FAM188B,0.00404240705068166
VTI1A,0.00404210216932501
9430021M05RIK,0.00404154292245367
POLM,0.00403820984091414
ACTN1,0.0040374184496976
SYPL2,0.00403592873365555
NOTCH1,0.00403571914484701
GPR161,0.00403564279765201
ZC3H4,0.00403494257239632
CNTNAP5A,0.00403391022648961
HAND2,0.00403386682083981
SRC,0.0040295477323137
4833417C18RIK,0.00402939182549861
PITX1,0.00402569035414522
KLRB1B,0.00402446727634614
C79562,0.00402374507305651
GM20383,0.0040236184471385
PIK3CB,0.00401972128772755
6030458A19RIK,0.00401507481333605
AA414768,0.0040148789823627
DAGLB,0.00401482816901837
TMEM180,0.00401393321839351
4930434B07RIK,0.00401371619309781
D6ERTD234E,0.00401322880970433
LRRTM3,0.00401187078238077
FASTKD5,0.00400957462046658
ZFP800,0.00400851071750725
KCNA1,0.00400237799905803
NEU1,0.00400224001033932
SFXN2,0.00399978547907226
GPAT2,0.00399971106180556
PUF60,0.00399928157316004
4930455D15RIK,0.0039973141775807
2300010F08RIK,0.00399536724332887
DEP1,0.00399358774781221
APBB2,0.00399327064174476
CTSM,0.00399286777051251
RGS20,0.00399214099426702
SLC7A5,0.00399156701263649
TBC1D24,0.00398645431825944
9430006E15RIK,0.00398600295801854
MBD1,0.00398371146131333
WDR53,0.00398335163895097
PTCHD4,0.00398077320061526
NLK,0.0039807576264738
TMEM210,0.00398031626083799
BOD1L,0.00398029955370429
NPC1,0.00398028040711794
9030201C23RIK,0.00398001489296208
KRTAP16-3,0.00397999521177091
SNX27,0.00397716951044764
D8WSU26E,0.00397646923108392
TFAM,0.00397624894086593
SYTL2,0.00397613017692005
SPIN2C,0.00397499866426294
PLEKHH3,0.00396919179018904
CABIN1,0.00396757682991053
SIX6,0.0039670960170077
ZSCAN18,0.00396648144283433
GABRA2,0.00396498470778743
LOC102639097,0.00396197811925325
FUT4-PS1,0.00396123452554986
HAUS7,0.00396060450739047
LRTM1,0.00396045810568366
AK085609,0.00395885889453627
QDPR,0.00395844098722816
PDE11A,0.00395774031855188
VMA21,0.00395669813668084
IGFBP2,0.00395668060121003
AP2A2,0.00395608428784019
9030613N10RIK,0.00395566041003117
SEC61A1,0.00395556618718872
ACOT12,0.00395528788774226
LEMD2,0.00395515814570164
HOXA7,0.00395512989449556
LIPI,0.00395408383006441
CLEC18A,0.00395300916694921
TSHZ2,0.0039510493310548
TBCK,0.00394966944403452
KRT84,0.00394851954311586
2010309G21RIK,0.00394827536744932
TRIM44,0.00394812317806345
PANK1,0.00394474143178576
NASP,0.0039435426523136
AU041133,0.00394117136434057
4933435E02RIK,0.00394087557947285
NMB,0.00393835148643518
E230013L22RIK,0.00393795168157789
3200001G23RIK,0.00393782497916291
ARHGEF10,0.00393776801534283
2810408A11RIK,0.00393453691354341
FCER2A,0.00393430703286697
EMC10,0.00393408277027745
ATP2B1,0.00393027200686141
BIVM,0.00392813468163218
ACTRT2,0.00392613492955538
IQCB1,0.00392593275355353
GFRA2,0.00392077776790945
KLRC1,0.00392016832663203
TRAM2,0.00391926608495227
4930466I24RIK,0.00391867414808223
FAS,0.0039183728585657
CFH,0.00391502434248982
BMP6,0.00391439933058267
ARFIP2,0.00391338574167768
AI194348,0.00390875103760674
ELFN2,0.00390799840829445
ACACB,0.00390731056240423
NPHP4,0.00390421906092626
E130317F20RIK,0.00390373039024733
4930539E08RIK,0.00389995358105437
UBE2C,0.00389960191142072
PVALB,0.00389950380151013
NRSN2,0.00389947381198156
INO80B,0.00389682906858115
TWF2,0.00389460738027939
AW125324,0.00389430094463611
IL10,0.00389411880794971
DUSP8,0.00389366537818867
IGK,0.00389355515844172
VTCN1,0.0038932784294523
IGFBP1,0.00388912002885504
SLC22A23,0.00388887739954676
E330009J07RIK,0.00388820532076257
NFIA,0.00388758367848533
SLC19A3,0.00388721896984168
GHRHR,0.00388652654783499
POLR3C,0.00388619090535728
TSFM,0.00388513562991725
CHST4,0.00388470504158559
ZIC5,0.0038830681636132
SLC26A5,0.00388244171115209
E130218I03RIK,0.00388026359573873
MPP2,0.00387912630981594
TNNI3,0.00387825273104975
FUCA2,0.00387716482018565
TRMT2A,0.00387544934084102
FAM154B,0.00387378425512629
PHC2,0.00387259054980995
CNKSR3,0.00387203875660546
GM20052,0.00387196320755585
MT4,0.00386949297010461
STIP1,0.00386460318052653
MDM2,0.00386004169532635
ABCG5,0.00385905275293711
TIMP2,0.00385832044167465
ZCCHC24,0.00385739110330544
4931428L18RIK,0.00385730053181461
4933421H12RIK,0.00385669937917989
RPAP1,0.00385475761868799
INTS5,0.00385342080325084
VPS4A,0.00384934188776607
CYP3A25,0.00384847908473728
HYPK,0.00384453236459291
KLF13,0.00384365475370758
C230073G13RIK,0.00383697525983069
PTGR2,0.00383562333364973
SPON2,0.00383343045390034
DCTN1,0.00383328512970356
MORC4,0.00383263510625741
TCIRG1,0.0038321861031965
CAMTA2,0.00382515339331942
LYPD6B,0.00382474913741577
IRGC1,0.00382262125015028
AMH,0.00382175718299521
4833427F10RIK,0.00382129369230743
THAP7,0.0038211325974025
FAM78B,0.00382084603858097
TMED6,0.00382074558506195
NDFIP1,0.00382044510863701
FAM65A,0.00381981761835531
IGF2R,0.00381818041666369
2410131K14RIK,0.00381809577700741
LOC102640359,0.00381681571145838
GPR45,0.00381481468636504
KIF2A,0.00381361043397416
FAM149A,0.0038133971112312
SLC8A3,0.00381149008886183
PIAS3,0.003809942419825
HNRNPUL1,0.00380656500335893
SMIM20,0.00380524488196271
CHST3,0.00380434319176147
TNFRSF17,0.00380388597591229
9530003O04RIK,0.00380249666899534
PI4K2B,0.00380079301033543
POLR1D,0.00380057309509587
DUT,0.00380056077253258
4933433G08RIK,0.0037975497707433
TNFRSF4,0.00379719238462991
IFITM1,0.0037960446217282
TSGA10,0.0037951932291909
RBM38,0.00379282619890651
NUBP1,0.00379282601411867
CELA2A,0.00379182166620544
RALGDS,0.00378718656333395
GM19619,0.00378658501315404
SYN3,0.00378576153898515
UGGT1,0.00378553950669224
2210039B01RIK,0.00378512989064806
API5,0.00378501864223795
MED20,0.00378468427338651
GPR64,0.00378391325232423
D3ERTD740E,0.00378355940956147
1110058L19RIK,0.00378006205757974
FBXL12,0.00377812856456786
DLX3,0.0037773699093612
SPATA1,0.00377705385363319
GM12108,0.00377493219437849
LRRC41,0.00377432500907169
C76614,0.00377387880528024
HILS1,0.00377279820473818
FBXL17,0.00377279129434736
BC037032,0.00377186920874813
CDKN1C,0.00376980864632276
TRIM21,0.00376945273528911
SLC9B2,0.00376809065185123
GM2164,0.00376772707379466
RAI14,0.00376667626139813
SLC22A6,0.00376632801141603
NCALD,0.00376617481870254
DHRS7C,0.00376081433503024
RAB8B,0.00376078889879001
GM4432,0.00375912525816028
C77673,0.0037582495788619
4932437C15RIK,0.00375723657445432
GPD2,0.0037563273140692
1700016G14RIK,0.00375563556125289
2900092C05RIK,0.00375507150211541
RNF19A,0.00375477997602618
GBP6,0.00375360310391783
4930500F04RIK,0.0037512644404382
5730559C18RIK,0.00374738417419166
TOPORS,0.00374630002599638
EI24,0.0037451343368244
CDKL4,0.00374502390300778
TICRR,0.0037438142069425
AW061096,0.00374255901195077
SLC38A9,0.0037407213875555
9330184L24RIK,0.00373872266296789
2610044O15RIK8,0.0037363668796643
RBM12B1,0.00373623608459562
4931402G19RIK,0.00373477393272021
USP39,0.00373433998627247
AQP12,0.00373388814014412
4921524L21RIK,0.00373145108667987
DHRS3,0.00373111856269781
4921513I03RIK,0.00373110905289987
SNF8,0.00372872275742483
FAM86,0.00372695613652478
PARG,0.00372663219213162
SYNRG,0.00372605001456168
CCRL2,0.0037257322250039
B3GALT4,0.00372490732279714
FABP3,0.00372467083621332
TTF1,0.00372458149249539
ARHGEF5,0.00372328233511879
OASL2,0.00372194043581947
5730403I07RIK,0.0037215335318796
AVPR1B,0.00372026236849643
MFN1,0.00371907028475493
4930431F12RIK,0.00371901915150059
4930517N10RIK,0.00371819748491701
4930481B07RIK,0.00371727416230405
SND1,0.00371569225286205
ANO1,0.00371410042071547
GCK,0.00371384009575983
FAM210A,0.00371317995925664
SLC44A4,0.00371176255704363
GM12072,0.00370913697611387
NDUFA4L2,0.00370828251608097
PRMT3,0.0037082793059107
A330106F07RIK,0.00370756233102829
MAP2K4,0.00370585262997198
FERMT2,0.00370430344513098
CAML,0.00370418266319866
BC025920,0.00370297554281323
C80993,0.00370284014372276
ADRB1,0.00370077032804746
POU2F2,0.00370064562353157
ENTHD1,0.00369914565625834
2210411G17RIK,0.00369854221184722
USP33,0.00369846758765761
N4BP2,0.00369547162144494
HMX2,0.00369519896738583
LRRK1,0.00369519182772849
SURF4,0.00369503384627441
SPRR1A,0.00369420140311397
TERF1,0.00369297275679158
RSU1,0.0036924580641266
SEPT2,0.00369232432708589
OSBP2,0.00369152278105403
SHISA3,0.00369061230776064
4933404O12RIK,0.00368868137329712
TOM1L2,0.00368850422575491
ZCCHC3,0.00368794105109967
ASB9,0.00368716526867871
ACADSB,0.00368645679673418
STK35,0.00368604387479709
RAPGEF6,0.00368553140281198
PKDREJ,0.00368325999829564
D7ERTD443E,0.00368249347493134
TLR13,0.00368187997346555
OLIG3,0.00368160502316237
FGF9,0.00368001754938187
RBM33,0.00367955808364372
CNTNAP1,0.00367940308278734
JUND,0.00367655351975083
GPM6A,0.00367521142734592
GM10229,0.0036744381227316
SLC6A20A,0.00367318663643796
TSPYL1,0.00367216870219216
GGCT,0.00367210595165873
HPRT,0.00367200741373617
4930565N06RIK,0.00367054081753723
TESC,0.0036685579223049
CRIP2,0.00366641113610202
CYP3A44,0.00366138770285728
TXNDC8,0.00365991111967797
DBX1,0.00365952720719864
UBE2H,0.00365882447910704
CCDC177,0.0036585233172318
A430027H14RIK,0.00365768125460313
NAPSA,0.00365418758031329
DCTN6,0.00365228229886311
FGFR4,0.00365129103315043
AGA,0.00364960437627204
HSP90AB1,0.00364712414541041
GTF2H5,0.00364639838451181
CHCHD4,0.00364632329731494
C77438,0.003645892145875
GABARAPL1,0.00364555807234056
FBXO4,0.00364458565048642
PGF,0.00364405234053792
ADAMTS8,0.0036435165703561
GM19935,0.00364227367842625
LCE3A,0.00364048719850738
PBP2,0.00363968829556571
DAZAP1,0.00363952851257708
SLC27A1,0.00363758741809355
ZFP420,0.00363688703201987
GDAP2,0.00363590540390347
MPDU1,0.00363541937779744
FBXO42,0.0036326975984402
USP31,0.00363059048791699
FBXW24,0.00362962527965292
ZDBF2,0.00362941638047783
9130413E14RIK,0.00362906929162611
PRELID2,0.00362817368559636
4930445K14RIK,0.0036268132817521
IMMP1L,0.00362487178703185
SNHG18,0.00362402720611299
TUBB4A,0.00362328223344121
4930590A17RIK,0.0036223633652669
SULT3A1,0.00362205165771623
EDA2R,0.00362195362753017
4933413I22RIK,0.0036218945322676
PCYT1A,0.00362095366700816
1110006O24RIK,0.00362089884779514
RPL6,0.00362068356417527
6430548M08RIK,0.0036200659500449
IL2,0.00362000651596959
SUV39H1,0.00361968865896053
SLC6A13,0.00361955053530531
SLC6A2,0.00361662434061458
TBRG4,0.00361474304050587
GM15498,0.0036143816215152
D10ERTD709E,0.00361360209308267
9530097N15RIK,0.00361231696826008
SCGB1A1,0.00361114090703531
4921507H08RIK,0.00361079954227119
C78513,0.0036101981479376
PCBP2,0.00360974053505246
ADARB1,0.0036091043381511
FAM195B,0.00360895456834313
ZFP940,0.00360811315411504
BRPF1,0.00360540693637775
ADCY4,0.00360440398784527
TMTC4,0.00360434257834032
GM9954,0.00360142319768084
TBR1,0.00359970383268801
MRPL10,0.00359941876567651
SFRP4,0.00359720521661005
ARHGAP20OS,0.00359547569363109
NAA10,0.00359403225815295
GNB2L1,0.00359142538489703
CYB561D1,0.00359077476844571
RBP7,0.0035899435317936
GM1564,0.00358902484379837
CES4A,0.00358795053899259
FBXO6,0.00358747448578006
RC3H1,0.00358475329637106
NATD1,0.00358417740287422
PLAA,0.00358352338844715
PCLO,0.00358333155000274
4930583I09RIK,0.00357661121670234
EVA1A,0.00357653452404385
KCTD4,0.00357610011265018
THY1,0.00357509599978619
CTXN2,0.00357485153553221
REG3A,0.00357374162180658
ARHGEF19,0.0035729718460012
TUBGCP6,0.00357281525641859
LOC102636933,0.00357274981529703
GALNT2,0.00357261538757891
GEN1,0.0035725331614781
ZFP953,0.00357247236352794
ACAT2,0.00357124489873145
WDR65,0.00357094001330532
C87114,0.00357088074302436
CFHR3,0.00356990403707152
CYP2C37,0.0035693706697008
CSNK1A1,0.0035678210079633
SNRNP70,0.00356707213417476
C79744,0.00356577649953652
LEPROTL1,0.00356384693582928
GREM2,0.00356322029528191
ALKBH2,0.00356273969356518
THNSL1,0.00356215134657768
9430069I07RIK,0.00356118552848993
GLA,0.00356080490574398
IRAK4,0.00355997753361917
LDLRAP1,0.00355907513530686
SCARB2,0.00355553052215005
KRTAP17-1,0.00355492701392835
ABCG2,0.00354923761653386
SEMA4B,0.00354885278870398
SNCA,0.00354866673969897
BUB3,0.00354779816944351
NUDT3,0.00354735083938357
T,0.00354698986205026
GOT1,0.00354399638553629
4930588G17RIK,0.00354354662748544
DNTTIP2,0.00354316786033719
D3ERTD751E,0.00354303480646718
GM3120,0.00354157658315527
6330565B04RIK,0.00354119038254464
VAX1,0.00354055975259396
UFM1,0.00354031681026771
SLC7A3,0.00353776586447454
EXOC4,0.00353709758197344
FUNDC2,0.0035361623838485
4930543N07RIK,0.00353593113836026
AW125646,0.00353555796174789
D4ERTD628E,0.00353547180398804
1700123K08RIK,0.00353524831648025
CCDC59,0.00353511418820988
RABEP2,0.0035328366987657
5830411N06RIK,0.00353216914533896
TMA16,0.00353046809498182
HSH2D,0.00353041791201091
THEM4,0.00352920208279356
4930591A17RIK,0.00352848460306116
KIZ,0.00352300469080407
PSMD8,0.00352287424957048
2510019K15RIK,0.00352281048667558
AA986860,0.00352256964395101
4921513I08RIK,0.00352256324297805
PTPN22,0.00352255693633295
AU021877,0.00352221666451743
OXCT1,0.00351998422476079
LOC102638081,0.00351834148479559
USP7,0.0035173212829151
FAM209,0.00351409558471361
CYP2C70,0.00351406969131202
TSX,0.00351309979766299
RSAD2,0.00351222713927622
A830005F24RIK,0.00351188721453342
AKAP12,0.00351105979447907
AGPAT6,0.00351103382784492
SMARCD1,0.00351089002316938
CDKAL1,0.00351083884304101
DLG1,0.00350986879251736
VEGFA,0.00350980533914166
LDHC,0.00350915684004607
TRIM30A,0.0035082479008229
CREBBP,0.00350672702581909
PEX6,0.00350662032520582
VASP,0.00350635655015133
C79557,0.00350626885699176
C76938,0.00350325559282949
KCNIP4,0.00350302879574368
EPC1,0.00350281126152477
TTC39A,0.00350208581033076
VRK1,0.00350128297541193
CSF3R,0.00350105869306376
USP8,0.00349860157673375
RPS28,0.00349725388990238
GTF3C5,0.00349671739320018
MATN3,0.00349643979843336
BCCIP,0.00349619138494315
ESRRA,0.00349615446481044
HIP1R,0.00349295046323567
SEL1L2,0.00349250271782404
NTMT1,0.00349247861422979
4930413F20RIK,0.0034916146341743
PTPN21,0.00349066260671727
QTRTD1,0.00348955350973801
FJX1,0.00348923528337605
PTGIR,0.00348918529392208
RNF125,0.00348769747923689
LMLN,0.00348673924912049
PTAR1,0.00348634177645538
ST13,0.00348591313968488
TBXAS1,0.00348582339969392
CEPT1,0.00348427212396324
RNF17,0.00348364448293509
ARPC1A,0.00348285902347961
GM17753,0.00348279903091034
NIPA2,0.00348211976923351
UCN,0.00348022779251999
ZFAT,0.00347990692983487
C1QBP,0.00347988274901305
ACTRT3,0.00347470525837998
APC,0.00347278996741075
TRAFD1,0.00347266906978929
ZBTB8A,0.00347229374736771
PIK3AP1,0.00347094829315535
ARHGAP30,0.00346942797659409
COPS4,0.00346932056323139
KIF13A,0.00346926626532649
NDUFA6,0.00346921313140175
VGF,0.00346679134982333
SMG9,0.00346653119672108
CTSB,0.00346614639175632
GPR116,0.00346500780789375
BCAT2,0.00346469988124991
AU015230,0.0034630547286719
ADORA1,0.00346247241892451
4933438B17RIK,0.00346242958696662
GORASP2,0.00346133139098379
0610005C13RIK,0.00346072169682752
SGSH,0.00346028368488139
KCNE3,0.00345766112062507
KIF18A,0.00345750303598658
RPL4,0.00345575563201013
PLET1,0.00345565927623673
LRP5,0.00345562203867899
SNRNP27,0.0034543502170746
ACP5,0.00345402746473515
SLC48A1,0.00345265424754166
GM15050,0.00345224328117415
BC026585,0.00344981292734223
IGKV6-20,0.00344961842629288
FZD10,0.00344667360828682
GM2682,0.00344519248204182
DEFB6,0.00344353130539542
ACOT2,0.0034424391841287
KIF14,0.00344157351848528
PLCL1,0.00344041988429512
FAM159B,0.00343915956847225
PPCDC,0.00343740006070634
CXCR2,0.00343727712595825
DPY19L4,0.00343556748691636
ATRX,0.00343398543018332
OPN1MW,0.00343126269925654
MAP4K3,0.00343017470738683
4930453N24RIK,0.00342953339820465
C8B,0.00342880137231078
PSAT1,0.00342785686047014
MND1,0.00342728858237948
FRMD6,0.00342680536279594
1700010L04RIK,0.00342623604927045
ZSWIM5,0.00342588543205576
AACS,0.00342562319384566
ZFP668,0.00342523268733351
5430414B19RIK,0.00342458980061475
CENPM,0.00342456315732778
ZFP523,0.00342383991366233
LOC102636217,0.00342288843982002
BGN,0.00341811821036111
HSPA9,0.00341770565519818
ZFP788,0.00341767333453834
SHC3,0.00341656955006056
2410004B18RIK,0.0034165174881243
ZFP783,0.00341483769480074
4930519G04RIK,0.00340913518990472
CD320,0.00340831416154095
SUDS3,0.00340813289462763
8430437B07RIK,0.00340812180004537
PRKCQ,0.00340688820220259
MC3R,0.00340323282923408
GBP2,0.00340274795471628
CMPK2,0.00340245567778869
DDI1,0.00340173136496719
TLR9,0.0034008866222746
LMO7,0.00340053982794421
AI314180,0.00340028693165038
CACNB4,0.00340012073660547
TMEM161B,0.00339995751291287
GBP2B,0.00339953946775144
BBC3,0.00339923049372382
ALS2CR11,0.00339905775660886
NUAK1,0.00339830991727266
EPHB4,0.00339813956091456
ZDHHC1,0.00339585766250355
NRON,0.0033957723624613
HSD17B7,0.00339539399835502
4933412L11RIK,0.0033949532500902
4933411B09RIK,0.00339359747457772
GPR171,0.00339307186019053
ANGPTL7,0.00339265903748376
MDM4,0.00339059559987444
4930544G11RIK,0.00338759500118934
TMEM57,0.00338735612407639
IQCD,0.00338590658940867
2610311E24RIK,0.00338584617211679
PPP2R2COS,0.00338549702597148
ABHD10,0.00338526518521582
RARS,0.00338521550604006
POGLUT1,0.00338379214526876
AU024605,0.00338372845029323
5730420D15RIK,0.00338218741348037
6430710C18RIK,0.00338122259480181
NEIL1,0.00338077511953066
GNA13,0.0033789041449469
1700017B05RIK,0.00337807491181228
GM10804,0.00337771049929804
LOC552908,0.00337672094361963
ACSM1,0.00337646298076704
HTR2B,0.00337600449129121
AEBP1,0.00337475779450462
TMEM56,0.0033746141505582
1700003P14RIK,0.00337396522279538
SULF2,0.00337246267221108
GM3363,0.00337192354166236
TOX3,0.00337174291716656
TMEM236,0.00336992662980743
MAGEA7-PS,0.00336985680843584
SPATA18,0.00336969682456773
BRD7,0.00336940627122457
2900041M22RIK,0.00336859444877206
TSPAN33,0.00336272274143979
BB165335,0.00336197859170063
9330175E14RIK,0.00336188405117304
GDPGP1,0.00336068855770735
ADCY3,0.00336005669462775
A930017M01RIK,0.00335984961897948
LAMA2,0.00335871513041629
FGF6,0.00335617188662827
BMP1,0.00335544285779357
HPS4,0.00335397130365083
DEFB1,0.00335374578838691
SUMO1,0.0033511189271922
UBN2,0.00334984595840332
CDC16,0.00334816891030936
CACNG2,0.00334627294197914
UXS1,0.00334564966932504
AU015836,0.00334556910961723
DIAP2,0.00334222888877795
ADTRP,0.00334125078065976
DCHS1,0.00334060026420732
FOXI1,0.00334002889813567
C78282,0.0033369672104581
NGDN,0.00333608995302364
MREG,0.00333575842647926
APOA1,0.00333572711929228
C130079B09RIK,0.00333536203215239
AMZ2,0.00333467117382502
FAM58B,0.00333382939430716
AKR1B7,0.0033322889329914
TNFRSF12A,0.00333138955097758
ZC3H8,0.0033270874431155
SNX25,0.00332486245342925
STARD3NL,0.00332463903661248
SNRPB,0.00332443488794142
TRH,0.00332418456050379
4930564C03RIK,0.00332343789432467
ABHD16B,0.00332282982087093
HMCN1,0.00332132607381334
ZCCHC10,0.00332029113194379
LIPK,0.00331915896939191
GM9933,0.00331860979364691
NMNAT3,0.00331736589659166
ABHD2,0.00331714929426296
CPZ,0.00331642843691684
EXD1,0.00331584206993391
DNAH2,0.00331338182964617
CCDC109B,0.00331164776148319
9630005C17RIK,0.00331112480039876
5730458M16RIK,0.00331005999352672
CANT1,0.00330987570037263
ACOT8,0.0033092097076824
LZTS3,0.00330815670991503
COG7,0.00330584014446807
INHA,0.00330417163009998
ARHGAP18,0.00330362790625049
SLPI,0.00330290150445051
MLC1,0.00330188205041038
ACSL6,0.00330101864407979
CHD7,0.00330055304656216
AW060742,0.00329896188855131
ZBTB11,0.00329889169122967
EML6,0.00329871700247912
PRL3B1,0.00329831446501974
CHRD,0.0032975139939232
FZD5,0.00329577054294584
PSMC2,0.00329474674677393
IFI27L2B,0.00329408807433843
CEP55,0.00329385841227471
LOC102633715,0.00329327234742363
KCNE1,0.00329170874004974
LOC102636151,0.00329113287577281
C80060,0.00328781631581073
LGI2,0.00328761537861101
SBSN,0.00328720813961204
SPIN1,0.00328716880152287
COL4A3BP,0.00328617213402585
PDXDC1,0.0032850396733466
BTBD7,0.00328328443333902
GPR20,0.00328283362270937
BMP2,0.0032803658005209
HES2,0.00327848945086429
4921506L19RIK,0.00327607173757387
MITF,0.00327461316504965
KCTD1,0.00327389565525969
0610011F06RIK,0.00327312426405755
FBXO43,0.00327237061282211
TTN,0.00327229164294834
KIFC1,0.00327171700644101
SALL4,0.00326899682043659
CCAR2,0.00326863917712815
MYOM2,0.00326832443580073
SLC17A5,0.0032679066002235
DNAJC12,0.00326660497148757
9530036M11RIK,0.0032656480226657
CABS1,0.00326556927088113
FAM63A,0.00326414378466842
SPIRE1,0.00326375417200456
PDE4DIP,0.00326263737855435
ZFP418,0.00326260948446519
FAM134A,0.00326195017700308
2210402A03RIK,0.00325764494556431
5730575I04RIK,0.00325404069848547
EDAR,0.00325226719438834
AA414903,0.00325218966347215
DERA,0.00325170469058975
D15ERTD492E,0.00325161452404171
OLFR71,0.00325125436261298
4930563E22RIK,0.00325013729160426
SEC23A,0.00324824607217248
TMSB4X,0.00324820040412381
FBXL6,0.00324759095898118
ALOXE3,0.00324440032588095
PNLIP,0.00324324681552201
DEK,0.00324247285985405
SNX15,0.00324246625585348
PTBP3,0.00324221538103115
RHOF,0.00324118780868457
HSD17B11,0.00323723316245928
TMC2,0.0032363947309117
GM15622,0.00323628965472345
CSTF1,0.00323476129472082
GCAP8,0.00323431484704725
MALL,0.00323158564685438
PPP1R13B,0.00323048941655778
CAPZB,0.00322966478460726
CHD8,0.00322925311448239
ANP32B,0.00322881704754918
ST8SIA3,0.00322861641341634
D1ERTD259E,0.00322727708251325
LRIT1,0.00322713125125537
PQLC1,0.00322512320449783
4930429F11RIK,0.00322465769714813
E030016H06RIK,0.00322345760258962
GABRD,0.00321993540034047
NPAS3,0.00321830903644378
TMEM8B,0.00321794693283582
ODF4,0.00321791916733735
LOC552882,0.00321761575930756
LOC102638039,0.00321671351998781
CRYZL1,0.00321598063069035
3300002P13RIK,0.00321522253814977
3100003L13RIK,0.00321518289835677
9030409K20RIK,0.00321336883747523
ZFP385C,0.00321330053793942
ECSCR,0.00321322580507125
CCDC150,0.00321315160388914
DUSP23,0.00321308550634749
1700029F12RIK,0.00321268674328842
BHLHA15,0.00321268065476489
KAT5,0.00321059670071802
ZFP629,0.00321041493181609
POU1F1,0.00321026930351349
OAS1C,0.00320996184059269
TFIP11,0.00320873067971354
MS4A4C,0.00320796831708761
CPN2,0.00320736053037128
NFKB1,0.00320454525585315
KRT5,0.00320408191926425
EPHB3,0.00320222718202533
ARFGEF2,0.00320181293118407
D5ERTD159E,0.00320159316953079
MS4A3,0.00320002380021685
ANKRD33,0.00319937643788115
PRM3,0.00319753484931266
SORCS2,0.00319617774020732
DAAM2,0.00319544355865216
2210015D19RIK,0.00319303088033688
1700086D15RIK,0.00319199017421516
CYP2D34,0.00319111418450377
MTHFSD,0.00319108879053468
TOLLIP,0.00319062271980161
HPVC-PS,0.00319045672709342
STXBP1,0.00319018877236682
MRGPRG,0.00318529722747659
PRRT1,0.00318490228508453
ERBB2,0.00318452832991402
BTBD9,0.00318365314400401
4930555B11RIK,0.00318294097348687
SLC6A6,0.0031828478540707
A930013F10RIK,0.00318213688678701
LIPA,0.00318173858934444
AW112010,0.00318104961186463
4930473A02RIK,0.00317959580484479
PRSS53,0.00317868722784187
LRBA,0.00317645978653586
KCNT1,0.00317619481969373
LOC101056065,0.00317569391113745
FAM76A,0.00317122108138113
SLC12A1,0.00316839134734023
WIZ,0.00316691253277959
TMEM74,0.00316685288393336
NEDD4,0.00316636817369502
ATG12,0.00316596091508635
OTULIN,0.00316480401503774
MS4A4D,0.00316429042730946
VOPP1,0.00316310946884087
SARDH,0.00316001029172631
HDAC11,0.00315980020095021
RPL8,0.00315945251332587
HCFC1,0.00315764678682166
TRIM16,0.00315591002497671
