gene,mptp10d_logFC,mptp10d_fdr,mptp10d_perturb,mptp10d_norm,pq_log2FC,pq_perturb,pq_norm,mptp2d_logFC,mptp2d_fdr,mptp2d_perturb,mptp2d_norm,reactivity,shared_loose,same_direction_10d,same_direction_2d,mptp10d_sig_fdr05,mptp2d_sig_fdr05,inferred_celltype
MUC1,-0.158390842,0.872328352500268,0.00939574661861033,0.00563740331921164,-0.584962500721156,0.584962500721156,0.0942051524147176,-0.0621041466666667,0.944191125163592,0.00154888275857806,0.00102525403625186,0.0357504380116837,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
DMXL2,-0.0913521456666667,0.93062280495286,0.00285259035278486,0.00171154064437835,-0.632268215499513,0.632268215499513,0.101823490453973,0.0135415383333333,0.987881980381584,7.17015830654215e-05,4.74615142419537e-05,0.0357496035796407,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
P2RY12,0.168485326333333,0.886811533139995,0.00878965495879278,0.00527375120268905,-0.589317809812673,0.589317809812673,0.0949065521732896,0.219377836666667,0.783622396254233,0.0232306123987159,0.0153770704943853,0.0357489035326932,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SLC25A1,-0.764768593333334,0.770944855357824,0.0864010207228433,0.0518402019517422,0.0280143761695965,0.0280143761695965,0.00451156881613184,-0.605654393333334,0.772990671688301,0.0677277549809566,0.0448311239232912,0.0357484666856347,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
ZFP27,0.461049246666667,0.778208231857656,0.0502101899436731,0.030125875416515,0.289506617194985,0.289506617194985,0.0466235270881467,0.231748743333333,0.871066578505628,0.0138930241066713,0.00919622811910941,0.0357350769848698,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
C1QC,-0.393292744666667,0.856626208391701,0.0264326714901496,0.0158594773045831,-0.461338516356283,0.461338516356283,0.0742961560690543,-0.21491766,0.904877140941949,0.00932965789543698,0.00617559298612437,0.0357279480845033,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
SYT13,-0.403006794333333,0.703092822733257,0.0616549356046485,0.0369926684423904,0.206450877467426,0.206450877467426,0.0332478344406593,-0.666079518333334,0.458880105137287,0.225335214495568,0.149156441549197,0.0357194248818018,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
PCDH10,-0.0110421995,0.992790727100978,3.46977699118616e-05,2.08184816553983e-05,-0.652076696579693,0.652076696579693,0.105013542768373,0.0122494668333333,0.98739221971861,6.74982270604996e-05,4.46791811489722e-05,0.0357183447391394,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
GUCY1A2,0.0129486624999999,0.994767488683429,2.95024517900345e-05,1.77013154637709e-05,-0.652076696579693,0.652076696579693,0.105013542768373,0.325531952,0.679825185063388,0.0545600505033999,0.0361150075906261,0.0357162874094529,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SREK1,-0.0699690166666667,0.962383200424268,0.00116512173859862,0.000699067492546836,-0.643856189774725,0.643856189774725,0.103689673126245,0.0386691076666667,0.971083301021153,0.000492780316638661,0.000326186726619798,0.0357158734080041,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
IPO13,-0.272881507,0.770524962046364,0.0308938124361559,0.0185361406785835,0.428843298803874,0.428843298803874,0.0690629711751507,0.0565379486666667,0.951978925155309,0.00120836668700416,0.000799855775071334,0.0357152630474164,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
CDC73,0.00875314333333333,0.994885822937868,1.94911298428484e-05,1.16945698563834e-05,-0.652076696579693,0.652076696579693,0.105013542768373,0.107245604,0.860441478435467,0.00700084955417129,0.00463408174902536,0.035712322957352,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
ZFP579,0.276029586333333,0.789700394424476,0.0283034237533059,0.0169819197750685,0.447458976971221,0.447458976971221,0.0720609288167024,0.193614163,0.814680347300074,0.0172341310502886,0.011407811531395,0.0357087828492241,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
SPSB1,-0.402786805666667,0.788465098998899,0.0415746574779898,0.0249445969620472,-0.351472370501378,0.351472370501378,0.0566027876860909,-0.366907902166667,0.755261199336549,0.0447271101933992,0.0296062761879586,0.0357083818082221,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
NRAP,0.00287262799999997,0.999495678428496,6.29333398814913e-07,3.77581596957722e-07,0.652076696579693,0.652076696579693,0.105013542768373,0.080745542,0.928611628237927,0.00259725160215999,0.00171920223472306,0.0357048537451008,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
TGFA,-0.234104474333333,0.881647649610423,0.012806672612306,0.00768394271109623,0.559427408614019,0.559427408614019,0.0900928593345438,-0.278713385,0.800133747911907,0.0269898827821431,0.0178654493947276,0.0357029743630684,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
MGST1,0.0138394401666667,0.992570824666375,4.48189505140925e-05,2.68911419339056e-05,-0.651414150050993,0.651414150050993,0.10490684311388,-0.264940206666667,0.69070706666135,0.0425775075269636,0.0281833868041943,0.0356860748123957,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
1700048O20RIK,-0.397040723666667,0.767667513351156,0.0455909307598753,0.0273543418510141,0.321928094887362,0.321928094887362,0.0518448365631223,0.252438471666667,0.812124615064576,0.0228147140679161,0.0151017743529818,0.0356811100531309,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
BOK,0.200573127,0.84063809667336,0.0151213950185262,0.00907276515824498,-0.54189377882927,0.54189377882927,0.087269159927797,-0.00419282833333338,0.996492160034109,6.39873313736116e-06,4.23551097026093e-06,0.0356595393798927,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
VSTM5,0.275056202666667,0.926449451814584,0.00912588932109868,0.0054754902227194,-0.584962500721156,0.584962500721156,0.0942051524147176,0.443261940666667,0.805766402941095,0.0415739118905414,0.0275190753949491,0.0356435753679988,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
ZFR,0.0359030583333333,0.977583012820639,0.000353514209340394,0.000212106830706897,-0.64838788086279,0.64838788086279,0.104419478283193,0.105021798,0.89037610265741,0.00529588220190986,0.00350551041671488,0.0356426131245521,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
CPEB1,0.232231296666667,0.867813928045862,0.0142992667852122,0.00857949212395241,0.547487795302493,0.547487795302493,0.088170047033929,0.0471976543333334,0.971083301021153,0.000601463970864549,0.000398127844018551,0.0356402807933445,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
ENOPH1,0.0917736688333334,0.936279238948831,0.00262423195211455,0.00157452668884154,0.631756712200097,0.631756712200097,0.101741115521866,-0.00287993983333333,0.997041495342709,3.70581050230301e-06,2.45298106901353e-06,0.03563116689207,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
SPTY2D1,0.0626300791666667,0.954424336606244,0.00126879116066635,0.000761268653283737,-0.641546029087524,0.641546029087524,0.103317633825653,0.0189773855,0.98028176422165,0.000164136854945274,0.000108647318063686,0.0356304328118895,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
TIGD3,-0.276707016333333,0.826847837226075,0.0228489172994082,0.0137092418155284,-0.485426827170242,0.485426827170242,0.0781754525860866,-0.525283975,0.574450714479229,0.126460659878638,0.0837082746458092,0.0356277534775182,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
MTFP1,0.234676046666667,0.77151322222558,0.0264378117566495,0.0158625614400631,-0.459431618637297,0.459431618637297,0.0739890601611374,0.364724158666667,0.56611940223929,0.0901204074322485,0.0596535224738558,0.0356255710052284,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
CD48,0.420268528666667,0.890740214401927,0.0211180481119072,0.0126707285258917,0.497499659470817,0.497499659470817,0.0801197191083865,0.365589604666667,0.871066578505628,0.0219166029456173,0.0145072864500251,0.0356033853239399,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
RDH13,0.0934507036666667,0.927177752792138,0.00306864053367667,0.00184116972652089,-0.628031222613042,0.628031222613042,0.101141144901638,-0.174747311333333,0.775237598400944,0.0193209666237369,0.0127891534088894,0.0356031612860607,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
TMEM33,-0.132843812666667,0.864835942944223,0.00837796365371346,0.00502673837546897,-0.58949215920167,0.58949215920167,0.0949346302308466,-0.067334016,0.915742519025834,0.00257395187841115,0.00170377941724869,0.0355954216062974,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
PARL,0.0232753723333333,0.993291620062235,6.80392306506884e-05,4.08231997029607e-05,-0.649502752915867,0.649502752915867,0.104599022598518,-0.188764096666667,0.89037610265741,0.00951871362835164,0.00630073490165339,0.0355906109953001,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
NCKIPSD,-0.335356866666667,0.666344709850458,0.0591237663160854,0.0354739788941131,0.222392421336448,0.222392421336448,0.0358151367344913,-0.107946394666667,0.873330328899121,0.00634956426171859,0.00420297559954827,0.0355899725598417,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
CTDSP2,0.170445125333333,0.854295579466881,0.0116570558902588,0.00699417813936781,0.565597175854225,0.565597175854225,0.0910864680915332,0.315472288666667,0.631797490273867,0.0629121474336723,0.0416435223435223,0.0355855567231041,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
MPHOSPH10,0.129683353166667,0.884670468780778,0.00690154959947612,0.00414089695694702,-0.599912842187128,0.599912842187128,0.0966128267437858,-0.00409816016666666,0.996315069427384,6.57058370995504e-06,4.34926425088143e-06,0.0355813530844722,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
DCAKD,-0.335600296666667,0.912024599261927,0.0134218128990243,0.00805302396077187,-0.552541023028779,0.552541023028779,0.088983842939742,-0.00311374000000003,0.998377824206949,2.19541720191594e-06,1.45320440052207e-06,0.0355695024136217,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
DBNDD1,-0.100786367666667,0.962383200424268,0.00167829124256893,0.00100696675700764,-0.637429920615292,0.637429920615292,0.102654756076218,-0.0250072399999999,0.987842796965517,0.000132842523566586,8.79326192097946e-05,0.0355672151255392,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
SMIM13,-0.133712767333333,0.913461126953647,0.00525623947805404,0.00315371870049107,-0.611434712082347,0.611434712082347,0.0984683636512689,-0.0569133746666667,0.953824498484472,0.00116851849612961,0.000773479008498173,0.0355606979837555,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
TOR2A,0.339162511,0.643428417936403,0.0649495400589916,0.0389694154632738,-0.179706022234898,0.179706022234898,0.0289407153340776,0.2693777875,0.618324828463038,0.0562415872774324,0.0372280694887802,0.0355596574193471,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
MCM3,-0.274820208166667,0.778262092361026,0.0299208090586131,0.0179523432745183,-0.432959407276106,0.432959407276106,0.069725848924586,-0.170756579333333,0.834454928017197,0.0134209747069411,0.00888376382513724,0.0355553351955413,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
VMA21,-0.105079730833333,0.91695020729562,0.00395669813668084,0.00237400006941598,-0.620712525670358,0.620712525670358,0.099962507022949,-0.0559644696666667,0.944191125163592,0.00139575868621009,0.000923896413109149,0.0355540924336172,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
CCDC112,0.360112351333333,0.742119179567646,0.0466440363764049,0.0279862002179286,-0.31194400631474,0.31194400631474,0.0502369512977482,0.419348715,0.626222828105067,0.0852414766001255,0.0564240052269969,0.0355514555850673,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
WDR3,0.07947673,0.953707460255404,0.00163601419227682,0.000981600727678537,-0.637429920615292,0.637429920615292,0.102654756076218,0.00210701666666668,0.998007598337612,1.82499711297085e-06,1.20801173290832e-06,0.035550473546182,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
DNASE1,-0.505696616666667,0.66448513242832,0.0897685992628141,0.0538607330773232,0,0,0,-0.332792284666667,0.709397771899583,0.0496227174388644,0.0328468320755274,0.0355480838310333,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
NCKAP1L,0.0611723226666667,0.955590093352677,0.00120682968007495,0.000724092059290146,-0.64045761331286,0.64045761331286,0.103142350155647,-0.222963098,0.695504117172607,0.0351613462781517,0.0232743972155669,0.0355462998120514,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
ERCC6L2,-0.113303342333333,0.942717111186992,0.00290267413901779,0.00174159067818438,-0.628031222613042,0.628031222613042,0.101141144901638,-0.260885239666667,0.775237598400944,0.0288448215298164,0.0190932914944835,0.0355374391141586,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
CYP4F15,0.352302232666667,0.710247364474854,0.0523487188024908,0.0314089825722673,0.270089163367744,0.270089163367744,0.0434964476684474,0.144217012,0.860183515673146,0.00943307386721292,0.00624404725939509,0.0355187207049685,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
NMRK2,-0.143073,0.867813928045862,0.00880948875593267,0.00528565138674829,-0.584962500721156,0.584962500721156,0.0942051524147176,-0.105222701333333,0.87529837647716,0.00608648900098272,0.00402883783842763,0.0355182817362579,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
PAWR,-0.26550272,0.851620848828967,0.018519801059391,0.0111117926379098,-0.514573172829758,0.514573172829758,0.0828693191703579,-0.6133217325,0.552700065512916,0.157936776147126,0.104543302616269,0.0355093516589421,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
ST8SIA4,0.410091004,0.683711731216986,0.0677170842395402,0.040629928823793,-0.158697746019058,0.158697746019058,0.0255574422859014,0.577732004833333,0.505676685089559,0.171082085630191,0.113244595000113,0.0355052834009098,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
POC5,0.2179219685,0.911805344879767,0.00873820596786105,0.00524288205254943,-0.584962500721156,0.584962500721156,0.0942051524147176,0.342064295833333,0.78082256997464,0.0367540019011816,0.0243286258939112,0.0354900539756866,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
HABP4,-0.0182557126666666,0.992370580089872,6.07206790284669e-05,3.64321034979711e-05,-0.647698256069119,0.647698256069119,0.104308417815698,-0.0410342233333333,0.968788644971512,0.000565080653759351,0.000374044585999079,0.0354889072456461,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
ZFP644,0.191269721,0.783553168908183,0.0202614939281168,0.0121568000848611,-0.501546492533519,0.501546492533519,0.0807714404153058,0.170707823,0.756895762044106,0.0206494885417389,0.0136685437086594,0.0354857777972123,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
GPATCH8,0.139010434333333,0.92836607948909,0.00448735914832271,0.00269239415538258,-0.615519967697126,0.615519967697126,0.0991262727093177,-0.103167210333333,0.924055948734507,0.00353881408194589,0.00234245195317432,0.0354799128637205,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
MAP3K11,0.0164100253333334,0.995017165294931,3.56003530915451e-05,2.13600272752941e-05,0.647698256069119,0.647698256069119,0.104308417815698,-0.262859827333333,0.823879345869064,0.0221160755000557,0.0146393235862338,0.0354789596753391,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
FBXW19,-0.419376293333333,0.61145754699477,0.0895929051679827,0.0537553174550967,0,0,0,-0.38569649,0.54073139174151,0.102988066226642,0.0681710291639657,0.0354785095203638,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
MTA3,-0.183766047666667,0.840302042482936,0.0138862043638511,0.00833165663347705,0.547487795302493,0.547487795302493,0.088170047033929,-0.0389758453333333,0.964246762671509,0.000616278682227759,0.00040793416583392,0.0354767093696307,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
RASGEF1A,0.3800428675,0.683134964561125,0.0628946189018238,0.0377364725313152,-0.192645077942396,0.192645077942396,0.0310244826072356,0.605840291666667,0.454633089313666,0.207402734430681,0.137286370904374,0.0354543959571282,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
COL4A3BP,-0.102348805833333,0.928736306105312,0.00328617213402585,0.00197168765330005,-0.623436648535792,0.623436648535792,0.100401212768049,-0.00700926716666665,0.99382799643849,1.88463297783141e-05,1.2474965354247e-05,0.0354377261923148,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
GRIN1,-0.3209137945,0.838378194900553,0.024569168333257,0.0147413842634175,0.46948528330122,0.46948528330122,0.0756081502922547,-0.0117873348333333,0.99382799643849,3.16934701152295e-05,2.09788902342051e-05,0.0354360847132221,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
CBLB,0.04135084,0.975661155807761,0.000442494731756273,0.000265494721435439,-0.643856189774725,0.643856189774725,0.103689673126245,0.0730516126666667,0.937979817031163,0.00203131013853654,0.00134458784063271,0.0354297153790705,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SOX13,0.308451808333333,0.818129611990501,0.026890177162451,0.0161339785344855,0.452512204697507,0.452512204697507,0.0728747247225154,-0.042422215,0.974599619398493,0.000474015757499273,0.000313765876754215,0.0354258322384157,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
RNF25,-0.360490090833333,0.703092822733257,0.0551504184270888,0.0330899890369533,-0.247927513443586,0.247927513443586,0.0399274298146651,-0.355953619166667,0.637492655747269,0.0695977652397869,0.0460689423286954,0.0354147189013753,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
ARAP3,0.12228155,0.912201481296558,0.00488016211934587,0.00292807407190202,0.611434712082347,0.611434712082347,0.0984683636512689,0.108703611666667,0.889390779561833,0.00553381576811429,0.00366300610216396,0.0354117725288868,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
GM26745,-0.26002215,0.927177752792138,0.00853834672010466,0.00512296745336966,-0.584962500721156,0.584962500721156,0.0942051524147176,-0.31369796,0.865798100950497,0.0196322758462895,0.0129952187412201,0.035410910340228,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
DCUN1D3,0.265655357166667,0.770524962046364,0.0300757162593909,0.0180452868590653,-0.428843298803874,0.428843298803874,0.0690629711751506,0.271326381,0.696893566621346,0.0425530780905493,0.0281672161944961,0.0353912995265343,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
CC2D1A,-0.239840025666667,0.735616500132234,0.0319823167644064,0.0191892381043615,-0.415037499278844,0.415037499278844,0.0668396193417269,0.003849189,0.996315069427384,6.17140802491124e-06,4.08503735287174e-06,0.0353903677250657,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
KDM3B,0.0697796736666667,0.960521704661631,0.00122064306531754,0.000732380024812264,-0.637429920615292,0.637429920615292,0.102654756076218,-0.0602009705,0.947613913446726,0.00140681067298783,0.000931212069579575,0.0353859878822903,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
DST,0.150524935,0.875407625021451,0.00869878705676458,0.00521923089315952,-0.583308981868643,0.583308981868643,0.0939388618485195,0.158362745,0.818324258121269,0.0137893686466602,0.0091276153210691,0.0353839054179819,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
LOR,0.170915762,0.892248504845299,0.00846275228774954,0.0050776111530841,-0.584962500721156,0.584962500721156,0.0942051524147176,-0.140362576,0.88267007041084,0.00760787609073725,0.00503589164069946,0.0353809751820395,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
HSPB6,0.395888328333333,0.770524962046364,0.0448198190330035,0.0268916784782221,-0.321928094887362,0.321928094887362,0.0518448365631223,0.458268645,0.669428020701317,0.0798744435516004,0.0528713978236385,0.0353757522270881,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
BOLA2,-0.429368820333333,0.662898817166684,0.0766649861716821,0.045998627474158,-0.0915335494659424,0.0915335494659424,0.0147409995817999,-0.390621189,0.599502118265258,0.0867996523938582,0.0574554106255662,0.0353710339907562,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
SENP6,0.105453172333333,0.947628758951278,0.00246357250859015,0.00147813178597392,-0.628031222613042,0.628031222613042,0.101141144901638,0.0662212283333333,0.953824498484472,0.00135962294622537,0.000899977034145981,0.0353635562452997,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
TGFB2,0.340033846666667,0.836047915001799,0.0264440350487204,0.0158662953857406,-0.454565863465481,0.454565863465481,0.0732054557300695,0.3555405925,0.768067245029059,0.0407452204767922,0.0269705385730277,0.0353616099028124,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
BARD1,-0.493774494666667,0.659522848883831,0.0892596913989616,0.0535553907766873,0,0,0,-0.78888043,0.403204664611571,0.311193175513948,0.205988517147274,0.0353465579126136,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SSRP1,0.205412866,0.775722818353235,0.0226556902422281,0.0135933064991867,-0.481532911065751,0.481532911065751,0.0775483577558001,-0.03661092,0.960267460914002,0.000644637286606426,0.000426705614966742,0.0353380239264352,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
TBC1D17,-0.321145533333333,0.676011121709988,0.054609564424247,0.0327654792046908,0.25032335408424,0.25032335408424,0.040313267423804,-0.00815200866666668,0.992267541682651,2.74821716966184e-05,1.81912998086494e-05,0.0353317271991893,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
GRSF1,-0.172400707,0.865560607340628,0.0108099582665533,0.00648592358946278,0.567040592723894,0.567040592723894,0.0913189228318584,-0.0962738923333333,0.905922110674347,0.00413102996945473,0.0027344582120008,0.0353291433318773,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
EVI5L,-0.189813613,0.85287965243353,0.0131184452376451,0.00787100480515721,0.55019708256048,0.55019708256048,0.088606363582014,-0.124315660333333,0.877349038721618,0.00706456004990277,0.00467625372314232,0.0353210267892885,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
MYZAP,-0.29739088,0.937753269689498,0.00830059964686407,0.00498032033889359,0.584962500721156,0.584962500721156,0.0942051524147176,-1.04394103666667,0.641061339005679,0.20158544602544,0.133435725367244,0.0353167632446737,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
ATG7,-0.0329988405,0.973342922047322,0.000387212515178091,0.000232325654118513,-0.641546029087524,0.641546029087524,0.103317633825653,-0.054944158,0.934308533983061,0.00162138475584631,0.0010732453808038,0.0352813304324404,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
INPP4B,-0.497412447166667,0.662094537163094,0.0890766187498715,0.0534455480569589,0,0,0,-0.259908045166667,0.766079479756987,0.0300781627591817,0.0199096787130258,0.0352740617175929,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
TCF20,-0.0146681506666667,0.992370580089872,4.87880196645584e-05,2.92725645682741e-05,-0.643856189774725,0.643856189774725,0.103689673126245,-0.00994197916666668,0.990958690597279,3.92156324473024e-05,2.59580452624249e-05,0.0352738087555382,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
LONRF2,0.013008354,0.992510090091023,4.24731786229602e-05,2.54836899433169e-05,-0.643856189774725,0.643856189774725,0.103689673126245,0.0504863276666667,0.946250195072549,0.00121136985280098,0.00080184366464586,0.0352713080982857,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SASH1,0.0582427375,0.953834620001172,0.00119554393383969,0.000717320665164345,-0.635484276300322,0.635484276300322,0.102341420231595,-0.0914104783333333,0.876429068824468,0.00523628713282567,0.00346606257249296,0.0352695145177507,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
RALGAPA1,0.132743119,0.867813928045862,0.00817344302739114,0.00490402697129452,-0.584962500721156,0.584962500721156,0.0942051524147176,0.143617472166667,0.800133747911907,0.0139075442653966,0.00920583946730105,0.0352664096220584,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
NPB,-0.168845733333333,0.894577797616805,0.00816907480472773,0.00490140605844865,-0.584962500721156,0.584962500721156,0.0942051524147176,-0.193418502666667,0.824570110833384,0.0162031344230885,0.0107253625474755,0.0352646798195801,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
HACL1,0.331309584666667,0.713103156174783,0.0486520310724282,0.0291909874961347,-0.29218075149331,0.29218075149331,0.0470541824358666,0.000973968999999991,0.998641184002683,5.75155565961852e-07,3.80702436918562e-07,0.0352644737756435,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
ZBTB7B,0.0104464666666666,0.994929702040835,2.30616592085834e-05,1.38368705132617e-05,0.643856189774725,0.643856189774725,0.103689673126245,-0.0269578698333334,0.97712488656519,0.000270924582176155,0.000179333461957005,0.0352636211974619,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
ZFP954,-0.00633033333333336,0.996525031219479,9.57012195763325e-06,5.74201225712219e-06,0.643856189774725,0.643856189774725,0.103689673126245,0.0552101116666666,0.951106076041705,0.00120198176325814,0.00079562939390973,0.0352582785910128,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
IDUA,-0.03676991,0.98008461588654,0.000321237662093835,0.000192741055695596,0.641546029087524,0.641546029087524,0.103317633825654,0.0553850681666667,0.956431842966848,0.00107147804059623,0.000709244889267649,0.0352552045974813,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
RUSC2,-0.256234797166667,0.856767555218485,0.0172028325248532,0.0103216177737275,0.519374159093579,0.519374159093579,0.0836424929074208,0.00150753049999999,0.998526214931429,9.6561676203025e-07,6.39160941521578e-07,0.0352507153191832,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
HIGD1A,-0.46791967,0.655964236574674,0.0856853741126566,0.0514108173854623,-0.0240454739666509,0.0240454739666509,0.00387239786673482,-0.0428285609999999,0.967597692760975,0.000612670098013282,0.000405545530832032,0.0352477547490949,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
FANCC,-0.127784652333333,0.897876730020532,0.00597818565070118,0.0035868829743198,0.600392541290762,0.600392541290762,0.0966900797764424,-0.100444479,0.891623193903235,0.00500400760942023,0.00331230947519733,0.0352419698870415,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
AGK,-0.375553202333333,0.728975382617017,0.051558624123594,0.0309349295184428,-0.270647589943669,0.270647589943669,0.0435863793489099,-0.458703113333334,0.594646829403064,0.10354805014543,0.0685417000723915,0.0352364224608016,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
ZFP398,0.0364030183333334,0.973945862941211,0.000417367260872842,0.0002504183582788,-0.64045761331286,0.64045761331286,0.103142350155647,0.296563945,0.630116196575384,0.0594846054237919,0.0393747248515879,0.0352336751693839,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
UBL7,-0.264744761666667,0.808043438989534,0.0245061760878126,0.014703589215409,0.466176348270645,0.466176348270645,0.0750752636054987,-0.290122348,0.726635755573241,0.0402351059446808,0.0266328777747888,0.0352299585080395,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
GALE,0.18194564,0.820750538483155,0.0156089024263726,0.00936526728694468,0.53051471669878,0.53051471669878,0.0854366214641898,0.04222234,0.956596197568135,0.000813681481991495,0.000538601266547422,0.035229527707208,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
TOP2A,0.0743978046666667,0.953707460255404,0.00153146542779132,0.000918871965668483,-0.632268215499513,0.632268215499513,0.101823490453973,0.189538956333333,0.778444192401402,0.020616629363689,0.013646793188744,0.0352264422516922,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
MAOA,-0.183392607666667,0.830737070990248,0.0147697820681009,0.00886179905840226,-0.536432606793498,0.536432606793498,0.0863896667237733,-0.361365641,0.565370976094442,0.0894981599969087,0.0592416373921874,0.0352212740646284,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
KCND1,-0.0581817666666667,0.96923085981312,0.000789687539399951,0.000473808756608024,0.637429920615292,0.637429920615292,0.102654756076218,-0.250148615,0.762124957563016,0.0295109867168384,0.0195342471125832,0.0352153308452755,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
