logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,perturb,perturb_norm
0.347499289666667,-0.0313582159444444,2.15863304009842,0.0567641513966994,0.687949979288332,-3.82022180253223,UBE2R2,0.0564488750959089,0.0338690568696495
0.280163174333333,-0.0899581254444445,1.87797757941157,0.0904062857069358,0.7349151739582,-4.17560822681542,ITCH,0.0374754066080128,0.0224850659144282
0.0432855166666667,-0.0488569621111111,0.336221443335179,0.743787376496548,0.967433933712332,-5.50834011985282,WDR6,0.000622388738539764,0.000373430270880614
0.0101029095,-0.0151426545,0.0814163212809878,0.936748586676234,0.993628663690376,-5.55813535391154,NCL,2.80445521381729e-05,1.68265825987177e-05
-0.0433737455,-0.0110295605555556,-0.311734056121701,0.761769312141803,0.96923085981312,-5.51572569415889,ELP2,0.000588701724282259,0.000353218222363471
0.087422212,0.0233500796666667,0.71053431596541,0.493924372000043,0.923602324914518,-5.33014508165329,RBBP7,0.00301737612050145,0.0018104113221583
0.0852607153333333,0.0696335391111111,0.579727956467744,0.575174341048104,0.937753269689498,-5.4059324809404,ALDH3A2,0.00237974703053182,0.00142783689736977
-0.122526057333333,-0.0609731136666667,-0.86931115976303,0.40545168806876,0.894870043761817,-5.22010524193412,PNLIPRP1,0.00591066067022679,0.00354636830682701
0.023016294,-0.00266657966666667,0.155075436064366,0.879907266925034,0.985955869614152,-5.54994191873295,MORF4L2,0.000141378119983511,8.48261848905893e-05
-0.024335543,0.00787745633333334,-0.221565876467113,0.829197515751496,0.9779239126621,-5.53819194494854,ACTG1,0.000235931487274951,0.000141557756069477
0.00622717466666667,-0.0240279836666667,0.037553153916902,0.970797430571558,0.996525031219479,-5.56059307343342,ARMCX2,9.41416792346121e-06,5.64844057751193e-06
0.0554900166666667,0.00358963061111111,0.369463503227601,0.719635376821197,0.964658089305297,-5.49744557889013,LOC101056240 /// SUMO2,0.00086711971155783,0.000520267692044672
0.1072165985,0.0975985527222222,0.761987982706615,0.46399963363144,0.913954355803333,-5.29658532704167,VPS35,0.00418954144593113,0.00251370494879426
-0.0137836133333333,-0.00223431338888889,-0.111755151822368,0.913271910924159,0.990743946035961,-5.55537694955737,CCT8,5.5666125235513e-05,3.33993952349366e-05
-0.134656188333333,-0.0403807432222222,-1.10469935752584,0.295657323854324,0.855746917856188,-5.02402583397509,PGC,0.00911011815190975,0.00546602759613036
-0.187657912666667,-0.00576591511111111,-1.22644284857867,0.248665635523185,0.839078242681867,-4.90891928904873,GANAB,0.0142990713121236,0.00857937484102788
0.21651626,0.0729143644444444,0.930676316541928,0.374365034483188,0.885804065534299,-5.17260234960568,UBLCP1,0.0114022509044983,0.00684129635841703
-0.0712719433333334,-0.000540877222222224,-0.575602967889728,0.577852198481049,0.938214179061037,-5.4080935156423,RNF34,0.00197409085130407,0.00118444511698948
0.395877347666667,-0.0102876514444444,1.22898151785272,0.247753654270622,0.838515441904999,-4.90642884470938,RBCK1,0.0302802367604667,0.0181679981880924
-0.244128545333333,0.0376733141111111,-2.00851958462325,0.0729136789076057,0.713103156174783,-4.01216573834155,PNPO,0.0358497010739183,0.021509650317233
0.100387096833333,-0.0323719982222222,0.666466780687729,0.520483589488612,0.927374322015128,-5.35722825872107,SPIN1,0.00328716880152287,0.00197228564906337
0.210065842,0.0359008565555556,1.49098688380052,0.167413640805734,0.79124478087614,-4.63179945324035,DAZAP2 /// GM2444,0.0213614151549333,0.0128167475955402
-0.0656941536666667,-0.0386968652222222,-0.602315430280789,0.560632560036828,0.936189114038624,-5.39384710250676,DDR1,0.00188124492490547,0.00112873800223473
0.197874704666667,0.000377019999999998,1.54117875976247,0.154898199358739,0.781075162333019,-4.5756149149103,WBP11,0.0212333750172644,0.0127399241212209
0.0501996671666667,-0.0316844781666667,0.337207617542222,0.743066490891228,0.967433933712332,-5.50803128445005,GJA1,0.000721805119333087,0.000433079627057848
0.1575586035,-0.0116176610555556,1.18986318082138,0.262109911209621,0.845865288908483,-4.94440514962523,SLC16A1,0.0114543208474714,0.00687253807683156
0.0417357685,-0.0371433102222222,0.332691543555254,0.746369835467447,0.967433933712332,-5.50943834025551,CX3CL1,0.000600105400352218,0.000360060373829846
-0.139872669,-0.000536509111111114,-1.16051828414814,0.273310585867634,0.851620848828967,-4.97232232315352,CLPS,0.00975663828802222,0.00585393660636578
-0.3375647775,-0.0911433555555556,-1.07598373129013,0.307693741852824,0.862325151402796,-5.04988702582837,PLAT,0.021715186567798,0.0130290087625923
-0.2385640125,-0.0272361432777778,-1.62156709845852,0.13656525197439,0.770524962046364,-4.48356770981095,SRSF2,0.0270086160737589,0.0162050413186009
-0.0186867326666667,0.019201544,-0.149261573531407,0.884372220118264,0.986427392366536,-5.5507733892619,TPBPA,0.00011090344505355,6.65415247090679e-05
-0.209583999,0.0512024550555556,-1.10335344564318,0.296213215127693,0.85587964079611,-5.02524931727565,UHRF1,0.0141652175091955,0.0084990631951721
-0.059660513,0.0738864211666667,-0.418645600485056,0.684496295545638,0.961135268561171,-5.47950871554242,GSN,0.00102708473555228,0.000616245946493314
0.107820578,0.0201189728888889,0.719193928131275,0.488805435595918,0.922348850784306,-5.32464177112937,API5,0.00378501864223795,0.00227099318835037
-0.170896843833333,0.00676271638888889,-1.13368322879358,0.283882036843731,0.853054208241354,-4.9974114640063,ATP6V1B2,0.0117958761262215,0.00707746962145026
-0.0552788823333333,-0.0142480341666667,-0.306046162948489,0.765968031488484,0.969254045866513,-5.51736314716392,TRIM27,0.000749713068994962,0.000449824264272294
