mean_expression	contrast	logFC	t	p_value	FDR	residual_df	gene_symbol	probe
8.457286153079089	A53T_vehicle	1.1487318816388354	3.8850143905736108	0.004641788402090801	0.030945256013938674	8	WLS	ILMN_1671260
3.5701454959378456	A53T_vehicle	1.8583842802415347	1.2641281144860597	0.2417706718164851	0.4835413436329702	8	ITSN1	ILMN_1672741
10.814424673367549	A53T_vehicle	0.3397010659320631	1.469474193334187	0.17989995338747958	0.39794403390258615	8	RHOT1	ILMN_1678504
13.286624338619609	A53T_vehicle	0.029131385019386665	0.18508133244092778	0.8577713811350473	0.8577713811350473	8	TOMM20	ILMN_1679796
13.508303863479407	A53T_vehicle	-0.22086427964552893	-1.0585983170646391	0.3206964081265238	0.4933790894254212	8	HSPA8	ILMN_1686367
9.89804274049172	A53T_vehicle	1.4237523097184066	6.600266866820951	0.00016933946221405803	0.0023789514730785826	8	SNX2	ILMN_1691575
2.2944351749495735	A53T_vehicle	-1.094195905632299	-0.793256090340582	0.4505126882425549	0.5813066945065225	8	CLTCL1	ILMN_1694584
11.092100203784375	A53T_vehicle	0.16383161590075987	0.7469190811645132	0.4764883497982512	0.5857858933345418	8	VPS29	ILMN_1704619
0.0	A53T_vehicle	0.0				8	MFN1	ILMN_1708959
9.595417039373078	A53T_vehicle	0.5166960011887258	2.116854525480342	0.06715315282358848	0.2441932829948672	8	ITSN1	ILMN_1718769
5.257321616540295	A53T_vehicle	0.6875413338416746	1.435652414215432	0.18902341610372841	0.39794403390258615	8	RHOT1	ILMN_1731484
9.325524557604398	A53T_vehicle	-0.3550853218318701	-1.6814331164307554	0.13118439035893117	0.31374187827773253	8	VPS26B	ILMN_1736751
5.844674575157764	A53T_vehicle	-0.498491208542828	-0.8659885043215733	0.41171349955410763	0.5813066945065225	8	CLTCL1	ILMN_1739734
12.853573999533559	A53T_vehicle	0.27469029503899445	1.0856864384604912	0.309246393309553	0.4933790894254212	8	SNX3	ILMN_1740180
