SC_cat	dose_M	compound_name	available_wells	valid_wells	plates	eligible	alpha_score	multivariate_score	alpha_fraction	alpha_response	integrity_fraction_0.8	viability_fraction_0.8	joint_fraction_0.8	joint_response_0.8	integrity_fraction_0.7	viability_fraction_0.7	joint_fraction_0.7	joint_response_0.7	integrity_fraction_0.9	viability_fraction_0.9	joint_fraction_0.9	joint_response_0.9	IndividualCell_Intensity_MeanIntensity_SNCA_standardized	Cell_Neurites_LengthPerNuclei_MAP2_standardized	Cell_Neurites_LengthPerNuclei_TH_standardized	Cell_Intensity_MeanIntensity_TH_standardized	Nuclei_Number_Living_standardized	Nuclei_Ratio_Living_standardized	Nuclei_Number_Living_ratio
S2043	5e-06	Memantine HCl	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	-0.195781335763	-0.18660291511	0	False	0.5	0.5	0	False	0.5	0.5	0	False	0.25	0.5	0	False	0.817666449631	0.0523257717536	0.218950305557	0.0290657500214	-0.0417655159873	-0.750123338688	0.988441681871
S2047	2.5e-06	Lornoxicam	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.00263379327462	0.059348273414	0	False	0	1	0	False	0.5	1	0	False	0	0.75	0	False	-0.134503631675	0.175600262329	-0.45064789732	-0.26374449425	0.254457053002	0.578866052008	1.03027995443
S2055	5e-06	Gimeracil	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.238848781701	0.1593484409	0	False	0.25	1	0	False	0.25	1	0	False	0.25	1	0	False	-1.26807064255	-0.922915797382	-0.115287158584	1.28753917588	-0.194678994826	1.23871431237	0.97961340036
S2076	5e-06	Lisinopril dihydrate	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.136097188034	-0.116061732056	0.25	False	0.25	1	0	False	0.5	1	0	False	0.25	0.25	0	False	0.531249480966	0.608322420972	-0.895445550541	-0.0479675376547	-0.217842902562	0.151043134664	0.973235145689
S2077	5e-06	Atorvastatin Calcium	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	-0.471058569974	-0.455039607702	0	False	0.25	0.75	0	False	0.5	0.75	0	False	0.25	0.75	0	False	2.13868842891	0.118299324824	-0.0220861948165	-0.458565548075	-0.359013260049	0.182367623247	0.966267112572
S2082	5e-06	Adiphenine HCl	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.0111151213056	-0.0405069343849	0	False	0	0.75	0	False	0.25	1	0	False	0	0.75	0	False	-0.175204493751	-0.873654308733	-1.27087149004	0.773333304589	0.173884725715	1.53798040353	1.02317909369
S2087	5e-06	Rivastigmine Tartrate	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.155572678405	0.0833551541051	0.25	False	0.25	0.5	0	False	0.25	0.75	0	False	0.25	0.5	0	False	-0.868438747387	-0.0048794250305	-0.910281319392	0.770024806589	0.625149302955	0.615475891405	1.06592053618
S2090	5e-06	Dexmedetomidine HCl	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	-0.176204884021	-0.144684877548	0	False	0.5	0.75	0	False	0.75	0.75	0	False	0.25	0.75	0	False	0.723721437788	-0.417469537818	-0.00869317108678	0.124715370594	1.0301531432	0.807318611784	1.11192060719
S2096	5e-06	Almotriptan Malate	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	-0.156505539902	-0.209278828436	0	False	0.75	0.75	0	False	0.75	0.75	0	False	0.75	0.5	0	False	0.629186680371	0.588709731936	0.887207709733	0.223352494786	-0.511175569583	0.506076763095	0.954735041882
S2102	5e-06	Rasagiline Mesylate	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	-0.169625813728	-0.304308248141	0	False	0.75	0.75	0	False	0.75	0.75	0	False	0.75	0.25	0	False	0.692149279326	1.64909122539	0.0721977844533	1.08500489121	0.436244189691	-0.08659257268	1.04433136252
S2104	5e-06	Levosulpiride	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.205635258541	0.00163994869458	0	False	0.5	0.75	0	False	0.75	0.75	0	False	0.5	0.75	0	False	-1.10868298294	0.113290999013	-0.269025048339	1.91504232454	0.130310439338	0.305689164899	1.01878102634
S2106	5e-06	Azasetron HCl	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.00549784461345	-0.0355716694391	0	False	0.5	1	0	False	0.5	1	0	False	0.25	1	0	False	-0.0954808900796	0.503326324108	0.42469638066	-0.847335645959	-0.131576421559	1.05953115059	0.985058052194
S2108	5e-06	Flunixin Meglumin	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.299864215177	0.349795954099	0.25	False	0.25	0.5	0	False	0.25	1	0	False	0.25	0.25	0	False	-1.56087628966	-0.0769581369469	-0.15227591556	-1.04527694494	-1.63962618801	0.656520362438	0.817831603364
S2110	2.5e-06	Vinpocetine	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.059548867327	-0.00418453163616	0	False	0.5	0.75	0	False	0.5	0.75	0	False	0.25	0.5	0	False	0.163903396499	0.317418384002	-0.104341139452	-0.751032816564	0.477660086548	0.0708851980194	1.06075905152
S2111	5e-06	Lapatinib	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.177813792903	-0.233013464096	0	False	0	0.5	0	False	0.5	0.5	0	False	0	0.25	0	False	0.731442395909	-0.107193179788	-0.951408870385	0.795504208377	0.15990379994	-0.662554303949	1.019084236
S2113	5e-06	Cisatracurium Besylate	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	0.0171409034225	-0.165999702803	0	False	0.75	0.75	0	False	0.75	1	0	False	0.5	0.25	0	False	-0.204121489527	1.08531481919	0.303894543219	0.686478588749	0.127291018221	-0.419709794541	1.01515478627
S2116	5e-06	Conivaptan HCl	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	0.010822288683	0.0657602993969	0	False	0.75	0.75	0	False	0.75	0.75	0	False	0.5	0.5	0	False	-0.173799225597	-0.041820854303	0.257441688117	0.264939783082	0.943141525543	0.114412293981	1.11244686342
S2119	5e-06	Probucol	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	0.0206216999061	-0.0272445306864	0	False	0.5	0.75	0	False	0.75	0.75	0	False	0.25	0.5	0	False	-0.220825408663	0.0603664917091	-0.241313886382	0.422225714309	-0.18091768221	-0.107301075774	0.985406000633
S2121	5e-06	Licofelone	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.13164554679	0.175990513212	0	False	0.5	0.5	0	False	0.5	0.5	0	False	0.25	0.25	0	False	-0.753615351785	0.747177126194	0.327589014181	-0.192611322117	0.233375156673	-0.655841250731	1.02286832735
S2126	5e-06	Naftopidil	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	-0.184761354635	-0.253664267725	0	False	1	0.5	0	False	1	0.5	0	False	1	0.5	0	False	0.764782899986	0.520283119118	0.390622057765	0.984026749923	0.196384939355	-0.367062343403	1.01527905474
S2128	5e-06	Bazedoxifene HCl	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.448512981975	-0.315784900974	0	False	0	0	0	False	0.25	0.5	0	False	0	0	0	False	2.03049489315	0.621435970705	0.570552164174	-1.40608871465	-1.95125219335	-1.36404088916	0.753690414472
S2130	5e-06	Atropine sulfate monohydrate	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	0.0795917268137	0.0983293788662	0	False	0	0.75	0	False	0.25	1	0	False	0	0.5	0	False	-0.503815398325	0.600937091058	-0.381382086606	0.444767348877	0.352719362083	0.581800739738	1.04355433832
S2133	5e-06	Gabapentin	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.109704205133	-0.0845766989686	0	False	0.25	0.75	0	False	0.25	1	0	False	0.25	0.5	0	False	0.404592764835	0.789376095837	0.223007040129	0.0990639623542	0.0526648288819	0.187887578463	0.997438120903
S2134	5e-06	AZD8330	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	-0.145536008161	-0.123538657916	0	False	0.5	0.75	0	False	0.75	1	0	False	0	0.25	0	False	0.576545231201	0.396570923821	0.628790978468	-0.138714747087	-1.03238553149	0.433866524369	0.906957646843
S2149	5e-06	GSK1292263	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	0.034403259826	-0.108178204004	0	False	0.5	0.75	0	False	0.5	0.75	0	False	0.5	0.5	0	False	-0.286961439182	0.402457496235	0.188708926818	1.47902709623	0.559607977648	0.587537672605	1.05572549546
S2156	5e-06	LY2886721	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.136399243491	-0.0508591036824	0	False	0	1	0	False	0.5	1	0	False	0	0.5	0	False	0.532699008385	-0.173038590298	-0.516611991684	0.495632349139	0.934838936508	0.559865665156	1.11145094965
S2167	5e-06	Bazedoxifene Acetate	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.25693388618	-0.242703181854	0	False	0	0.25	0	False	0	0.25	0	False	0	0.25	0	False	1.11113010427	1.93466061908	0.164985687896	-0.393144973785	-0.653095606328	-1.64345128596	0.922158381358
S2168	5e-06	PD128907 HCl	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.137115025634	-0.114973044902	0	False	0.5	0.5	0	False	0.5	0.75	0	False	0.5	0.25	0	False	0.536133959863	1.39183230952	-0.350583126657	0.302846595879	0.156303828184	-0.191567534027	1.02218291624
S2170	5e-06	Givinostat	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.950309146052	-1.04927822883	0	False	0.5	0	0	False	0.5	0	0	False	0.25	0	0	False	4.43855367711	2.00857621699	-1.16760487914	1.49498213486	-2.65373155564	-1.55663727843	0.648918169199
S2192	5e-06	Sapitinib	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.136371924675	-0.0451387626425	0	False	0.5	0.5	0	False	0.5	0.5	0	False	0.5	0.25	0	False	-0.77629666463	0.368816691001	-0.660043933611	0.521503211644	-1.20802028533	-0.507996034061	0.894316111765
S2200	5e-06	Raf265 derivative	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.115138924001	-0.0844858801329	0	False	0.25	1	0	False	0.5	1	0	False	0	0.25	0	False	-0.674402075866	0.0768072131521	-0.655128279369	0.562362357013	-0.203077931064	-0.307142949955	0.981935667945
S2217	5e-06	Irinotecan HCl Trihydrate	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.314727238159	-0.425741034159	0	False	0.25	0.75	0	False	0.25	0.75	0	False	0.25	0.5	0	False	1.388473374	1.69565785533	-1.2080786153	1.91881517121	-0.3465284027	-0.0297764453701	0.958653117269
S2222	5e-06	PF-3716556	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.166904305067	0.0882077690097	0	False	0.5	0.75	0	False	0.5	0.75	0	False	0.5	0.25	0	False	-0.92281784606	1.02760815611	-0.159607774331	0.453794538265	-0.660417179868	0.495225410254	0.936881871369
S2232	2.5e-06	Ketanserin	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.132135264077	0.196605062635	0	False	0.25	0.75	0	False	0.5	0.75	0	False	0.25	0.75	0	False	-0.755965445507	-0.466835352012	-0.233056349876	-0.342953654486	0.698853294838	-0.0778293876568	1.08549762334
S2240	5e-06	Fesoterodine Fumarate	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.165822411718	-0.0713046224438	0	False	0.25	1	0	False	0.25	1	0	False	0	0.75	0	False	0.673897215488	-0.28314114496	-1.09239402511	-0.465987408558	1.03694418027	1.5563705081	1.12805411858
S2247	5e-06	Buparlisib	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	0.0300673799744	0.11645064341	0.5	False	0	0.25	0	False	0	0.5	0	False	0	0	0	False	-0.266154078922	-3.41470773776	-0.733701531342	-0.0882990568246	0.191835113578	-1.18460046155	1.02285714392
S2251	2.5e-06	(-)-Huperzine A	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0586466299861	-0.16080331019	0	False	0.5	0	0	False	0.5	0	0	False	0.25	0	0	False	0.159573669192	1.01738781103	-0.484976775705	1.32617605108	-1.16642682017	-1.6789312621	0.876789109717
S2272	5e-06	Indoprofen	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.184971452144	0.0588398748261	0	False	0.25	1	0	False	0.25	1	0	False	0	0.5	0	False	-1.00951988831	0.13331602585	0.160378553926	-0.648324169662	0.211207000894	0.0902592393993	1.01884563217
S2281	5e-06	Chrysin	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	-0.260449933313	-0.450739883982	0	False	0.75	0.25	0	False	0.75	0.25	0	False	0.5	0.25	0	False	1.12800318698	1.10076988596	0.0835164127779	2.03390172119	-0.666966534696	-1.6457796908	0.931446996253
S2286	5e-06	Cyclosporin A	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	0.296398098788	0.27186484903	0	False	0	0.75	0	False	0.25	0.75	0	False	0	0.75	0	False	-1.54424281851	-0.428343252287	-0.197016836857	-0.0690474834373	0.36384519027	0.172928438721	1.05544243293
S2287	5e-06	Cytisine	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.236097826665	-0.0901535203002	0	False	0.25	1	0	False	0.25	1	0	False	0.25	0.75	0	False	1.01114038787	-1.39576696431	0.350853839265	-0.573197179287	0.514088396595	1.09100126131	1.06825027553
S2289	5e-06	Daidzin	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	0.0580044923694	0.173872320718	0	False	0	1	0	False	0	1	0	False	0	0.75	0	False	-0.400220884763	0.619372616806	-0.651632186211	-0.456050855974	0.254217507571	1.10586888449	1.03032019106
S2310	5e-06	Honokiol	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.0117262087507	-0.00999666709175	0	False	0	1	0	False	0	1	0	False	0	1	0	False	-0.065591727818	-1.02854704941	-1.50096322321	0.67952056987	0.646555125827	0.482789084184	1.09010142804
S2346	5e-06	Puerarin	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	0.177832853182	0.171950127627	0	False	0.5	1	0	False	0.75	1	0	False	0.5	0.75	0	False	-0.975262619791	-0.478799440257	0.600020847352	0.133643816171	-0.135676205511	1.26702826735	0.985991672358
S2348	5e-06	Rotenone	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.199567626461	0.169354609323	0	False	0	0.25	0	False	0	0.75	0	False	0	0.25	0	False	0.83583639836	-6.96007392554	-3.20460931148	-1.51026050579	-1.55151913225	0.953839882675	0.825059458975
S2349	5e-06	Rutaecarpine	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.0461710873482	-0.0755159873043	0	False	0.5	0.75	0	False	0.5	1	0	False	0.25	0.5	0	False	0.0997050568264	-0.0915095412915	-0.842791720408	0.499556411649	-0.0447871673225	1.43568036398	1.01285585417
S2350	5e-06	Rutin	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	0.0494580888312	-0.0184693306597	0	False	0.5	0.75	0	False	0.5	0.75	0	False	0	0.75	0	False	-0.359207733239	-0.959060817345	-0.654533792836	0.810820933114	1.62012534448	0.101570002903	1.18821558688
S2351	5e-06	Salicin	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	-0.297895188439	-0.393034787156	0	False	0.75	0.25	0	False	1	0.25	0	False	0.75	0.25	0	False	1.30769841381	1.33589803621	1.43031713822	0.88865846317	0.125425678965	-0.282062068993	1.01617135569
S2367	5e-06	Tetrahydropapaverine HCl	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	0.0982508632158	0.0296847417014	0	False	0.25	0.75	0	False	0.25	0.75	0	False	0.25	0.5	0	False	-0.593358325375	-0.487336681764	-0.367332765939	0.599054098578	0.714383617536	0.731792461385	1.07066301356
S2371	5e-06	Vanillylacetone	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.0850179710228	-0.164130641546	0	False	0.75	0.5	0	False	0.75	0.5	0	False	0.75	0.5	0	False	0.286126528649	0.683978409803	0.325886972605	0.153643428396	-0.212384140801	-0.398708266628	0.974709595475
S2378	5e-06	Butylscopolamine Bromide	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.0184867674778	0.000538574304166	0	False	0.5	0.75	0	False	0.75	0.75	0	False	0.5	0.5	0	False	-0.2105801275	-0.292998449046	-0.0310401829618	0.275916010362	0.200713428876	1.51971363312	1.01195568362
S2419	5e-06	Eprobemide	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0332078767089	-0.0251172535329	0.25	False	0.25	0.75	0	False	0.25	0.75	0	False	0	0.25	0	False	0.0374961850121	0.430682852366	-0.263761234399	-0.524839631705	0.900197662723	-0.0758159018459	1.09297363295
S2437	5e-06	Rotundine	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.0245660624937	-0.0112711150363	0	False	0.25	0.75	0	False	0.25	0.75	0	False	0	0.75	0	False	-0.00397483075095	-0.295051966935	-0.811462537409	-0.0953944408067	1.07048722098	0.53402138544	1.13843801428
S2451	5e-06	Amantadine HCl	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.0343071615093	0.0910959306473	0	False	0.25	1	0	False	0.25	1	0	False	0.25	0.75	0	False	0.0427715191197	-0.684764732621	0.766832409387	-0.38395470882	-0.33597618248	0.834002581504	0.966945688005
S2452	5e-06	Amfebutamone HCl	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	0.0901203160611	0.122416896831	0.25	False	0.25	0.75	0	False	0.25	0.75	0	False	0.25	0.25	0	False	-0.554340818077	-0.0150405452768	-0.881208893695	0.447047538174	0.575438277141	-0.0972680314639	1.06861409125
S2454	5e-06	Bupivacaine HCl	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.0524882809576	-0.0489330995706	0	False	0	0.75	0	False	0	0.75	0	False	0	0.5	0	False	0.130020500925	-0.506822007015	-0.274905380346	-0.32890817636	1.14398597653	0.401564078167	1.12057936314
S2455	5e-06	Bethanechol chloride	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.201365795522	0.199693273279	0	False	0	1	0	False	0.25	1	0	False	0	0.75	0	False	-1.08819434899	-0.360445524835	-0.335177817163	-0.869359033279	0.562519413121	1.11199364441	1.05509622519
S2456	5e-06	Chlorpromazine HCl	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.341927555105	-0.313509347627	0	False	0.25	0.75	0	False	0.25	0.75	0	False	0.25	0.75	0	False	1.51900438806	2.23708558278	-0.608911238944	-0.137764564561	-0.31869881041	0.540754829377	0.962054307093
S2459	5e-06	Clozapine	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.359827915039	-0.301977389126	0	False	0.25	0.75	0	False	1	0.75	0	False	0.25	0.25	0	False	1.60490603909	2.20561412844	0.544980002704	0.453456119299	-0.0555661907674	0.252397456259	1.01033404244
S2460	5e-06	Pramipexole	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.0660702242213	-0.124960967271	0	False	0.75	1	0	False	0.75	1	0	False	0.25	1	0	False	0.19519859538	0.461876278396	-0.343495712987	0.735605279307	0.405366404933	1.88071349968	1.06008454011
S2461	5e-06	Domperidone	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.109379245406	-0.204943821808	0	False	1	0.5	0	False	1	0.75	0	False	0.75	0.5	0	False	0.403033322615	2.43528224225	0.593205299225	0.303766946489	0.10792836665	-0.318076819033	1.00504050502
S2462	5e-06	Donepezil HCl	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.191174349076	-0.296993231555	0	False	0.5	0.75	0	False	0.75	0.75	0	False	0.25	0.5	0	False	0.79555808063	1.54677106888	0.921419259877	-0.127365374039	-1.00968845304	0.293708865094	0.873349987384
S2464	5e-06	Sevoflurane	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0969727165837	-0.0353497638797	0	False	0.25	0.5	0	False	0.25	0.5	0	False	0.25	0.5	0	False	0.343495899159	0.472380022382	-0.5478251223	-0.0849961227208	0.854312006319	-0.603719662153	1.09866076158
S2466	5e-06	Estriol	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.054627082579	-0.0476350331006	0.25	False	0.5	0.5	0	False	0.5	0.75	0	False	0.5	0.25	0	False	0.140284349875	0.434624780074	-0.337001268046	-0.111875616118	-0.0232008371583	0.669209387561	0.991665687311
S2471	5e-06	Gallamine Triethiodide	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.127005862037	-0.117712200072	0	False	0.5	0.5	0	False	0.5	1	0	False	0.5	0.5	0	False	0.487621312817	1.57700173785	-0.0856178336507	0.731466644056	-0.057443971107	1.15163856121	0.992904784533
S2476	2.5e-06	Itraconazole	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.105537258598	0.1426111778	0	False	0	1	0	False	0.25	1	0	False	0	0.75	0	False	-0.628324850949	-1.56096462969	-1.25431119228	-0.397041870873	0.276755611677	0.613208070724	1.02491747498
S2477	5e-06	2'-Deoxy-5-Fluorocytidine	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0865033854532	-0.013276168894	0	False	0.5	0.75	0	False	0.5	0.75	0	False	0.25	0.5	0	False	-0.53698360783	-0.0316317840768	0.290316391028	-0.152826523894	-0.0742247661508	-0.098112453949	0.991870882627
S2490	5e-06	Neostigmine Bromide	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.193866265722	0.120428683093	0	False	0.25	0.75	0	False	0.5	1	0	False	0.25	0.5	0	False	-1.05220501726	0.800783175395	-0.358442801497	0.118756416958	-0.45702858514	0.317325696137	0.951984249341
S2493	5e-06	Olanzapine	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.223319482854	0.233120712931	0	False	0.25	0.75	0	False	0.25	1	0	False	0.25	0.5	0	False	-1.19354742541	-0.716403962337	-1.01989211456	0.26511072438	-1.07483518551	1.02484826254	0.910505481292
S2497	5e-06	Pancuronium dibromide	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.0124496073568	-0.105217255511	0	False	0.5	0.75	0	False	0.5	0.75	0	False	0.25	0.75	0	False	-0.181608530067	-0.0067436528226	0.630849339512	0.614745476112	0.423935553153	1.75636370278	1.0422726503
S2504	5e-06	Ribavirin	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.361803411342	0.3621481475	0	False	0.25	0.75	0	False	0.25	0.75	0	False	0.25	0.5	0	False	-1.8581149616	-0.785148505572	0.166232577359	-0.310565582672	0.0964403833714	1.36082075256	1.00169314913
S2506	5e-06	Roxithromycin	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.162032559464	0.193255197558	0	False	0.25	0.75	0	False	0.25	0.75	0	False	0.25	0.75	0	False	-0.89943893121	-0.928755343262	-0.498789690064	-0.41904309304	0.220223490452	0.901890251388	1.01985749123
S2508	5e-06	Scopolamine HBr	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.0944675601081	0.020155768087	0	False	0.5	0.5	0	False	0.75	0.75	0	False	0.25	0.5	0	False	-0.575202713729	-0.185333896402	-0.261865020149	0.709760518499	-0.332455873012	0.970031029628	0.972975920055
S2524	5e-06	Phenytoin Sodium	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	-0.117380058932	-0.206698033031	0	False	1	1	0	False	1	1	0	False	0.5	0.75	0	False	0.441428254002	0.472245116151	-0.106953995734	0.680020059224	-0.228995042242	0.399421779577	0.975722329023
S2528	5e-06	Ciclopirox	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	-0.0551927045648	-0.15046586572	0.25	False	0	0	0	False	0	0	0	False	0	0	0	False	0.142998701018	-3.25312844729	-3.45782598539	-0.62345470039	-8.60821324801	-4.94771623395	0.116708622923
S2529	5e-06	Dopamine HCl	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.214728993764	0.241585573589	0	False	0.5	0.5	0	False	0.5	0.75	0	False	0.25	0.5	0	False	-1.15232271268	-0.746654052445	-0.503887745124	-0.167331728612	0.152676862311	1.89490189534	1.01444984801
S2541	5e-06	Clomipramine HCl	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.174480135906	0.270747825891	0	False	0	0.75	0	False	0.25	0.75	0	False	0	0.75	0	False	-0.959173337201	-0.573600544222	0.297631240039	-1.1140853767	0.528504645108	1.81878511071	1.056945819
S2547	5e-06	Tiotropium Bromide hydrate	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	-0.0261561278592	0.0390451511749	0	False	0.5	0.75	0	False	0.5	1	0	False	0.25	0.75	0	False	0.00365569962087	-0.152354615964	0.15717395608	-0.737549964237	0.316531926944	0.659785762751	1.02914497481
S2549	5e-06	Trospium chloride	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.110948698274	0.110985641811	0	False	0.5	0.75	0	False	0.5	0.75	0	False	0.25	0.5	0	False	-0.65429369204	-0.0844780686937	-0.813474138234	0.564656634085	0.821689582792	0.0142042860066	1.08220710621
S2556	5e-06	Rosiglitazone	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	-0.0199117665438	-0.0223036113999	0	False	0.5	1	0	False	0.75	1	0	False	0.5	0.75	0	False	-0.0263102311541	-0.23299625433	0.425002723313	-0.0403471196821	-0.289932769854	0.896619528051	0.975024360534
S2565	5e-06	Amoxicillin Sodium	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	-0.0153513257613	-0.0485215344546	0	False	0.5	0.5	0	False	0.75	0.75	0	False	0.5	0.25	0	False	-0.048195232019	0.531754987037	0.496177495722	0.30920557909	-0.865448388744	0.0404713347793	0.918393832625
S2570	5e-06	Prednisolone Acetate	4	4	PD-SC2-01,PD-SC2-02,PD-SC2-03,PD-SC2-04	True	0.241219833976	0.364538098238	0	False	0	1	0	False	0	1	0	False	0	1	0	False	-1.27944903415	-1.13782560634	-0.984154161226	-1.10059590505	0.886669713111	2.04066219644	1.08810004688
