Contrast	Pathway	NGenes	Correlation	Direction	PValue	FDR
Ziram	RHO GTPase Effectors	240	0.00284839373839133	Down	0.0267954617322459	0.34888350497414
Ziram	Downregulation of TGF-beta receptor signaling	24	0.00507498660937013	Down	0.0268031137154736	0.34888350497414
Ziram	Mitochondrial protein degradation	89	0.0407150547946047	Down	0.0280720698581055	0.362405819889476
Ziram	Mitochondrial translation	115	0.0764354140735271	Down	0.0286406286821453	0.365780455313706
Ziram	Mitochondrial translation elongation	102	0.0789563390705097	Down	0.0290025754292946	0.365780455313706
Ziram	Tryptophan catabolism	10	-0.0443022980626	Up	0.0290466999324756	0.365780455313706
Ziram	Mitochondrial unfolded protein response (UPRmt)	15	0.0265390825811601	Up	0.0292624364250964	0.365780455313706
Ziram	FASTK family proteins regulate processing and stability of mitochondrial RNAs	19	0.222579654150188	Down	0.0301867854801928	0.373226902543335
Ziram	Sema3A PAK dependent Axon repulsion	16	0.0256143381487203	Up	0.0303320911273313	0.373226902543335
Ziram	Mitophagy	37	0.0271503632744015	Down	0.031708928283235	0.387143891830195
Ziram	Synthesis of active ubiquitin: roles of E1 and E2 enzymes	29	0.0199002220488425	Down	0.0321611642645973	0.387846366982365
Ziram	HIV Infection	207	0.0118659963316843	Down	0.0323650329714416	0.387846366982365
Ziram	Mitochondrial translation termination	103	0.0791784716176869	Down	0.0325524537848072	0.387846366982365
Ziram	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	30	-0.00106760149299562	Down	0.0327514709896219	0.387846366982365
Ziram	Laminin interactions	28	0.0505514396502546	Up	0.0338769391306729	0.390852870458625
Ziram	Mitochondrial translation initiation	102	0.0818484883812174	Down	0.0339450525978081	0.390852870458625
Ziram	Regulation of Homotypic Cell-Cell Adhesion	143	0.00190700508289686	Down	0.0342114568964512	0.390852870458625
Ziram	Post-chaperonin tubulin folding pathway	19	0.182720135447016	Down	0.0342865197735641	0.390852870458625
Ziram	Cell-cell junction organization	201	-0.00123100722897883	Down	0.0344077184269661	0.390852870458625
Ziram	rRNA modification in the mitochondrion	15	0.00629680924054413	Down	0.0346870865246133	0.390852870458625
Ziram	Collagen biosynthesis and modifying enzymes	59	0.0941783963215063	Up	0.0348110119132505	0.390852870458625
Ziram	Molecules associated with elastic fibres	32	0.0188578481651093	Up	0.0349906379267721	0.390852870458625
Ziram	Signaling by Hedgehog	129	0.00509154041391569	Down	0.0354746980184681	0.391879978716556
Ziram	Glutathione synthesis and recycling	11	0.0441560783926126	Up	0.0356610200971848	0.391879978716556
Ziram	Mitochondrial calcium ion transport	21	0.0250348373416044	Down	0.0358290266255137	0.391879978716556
Ziram	Spry regulation of FGF signaling	15	-0.00445639776666564	Down	0.0366411700489285	0.397940884282929
Ziram	Miscellaneous transport and binding events	18	0.0499846411551061	Down	0.0368884883208303	0.397940884282929
