Contrast	Pathway	NGenes	Correlation	Direction	PValue	FDR
Paraquat	Regulation of CDH11 Expression and Function	24	0.0482175082240916	Down	0.1897020670896	0.99974376603714
Paraquat	Potential therapeutics for SARS	90	-0.00112786394105234	Down	0.190473639587223	0.99974376603714
Paraquat	TICAM1-dependent activation of IRF3/IRF7	11	-0.0316735964463998	Up	0.19138891699296	0.99974376603714
Paraquat	Regulation of CDH11 function	10	0.0712136330090265	Down	0.193130692693055	0.99974376603714
Paraquat	Circadian clock	104	-0.000172074825517246	Down	0.195731114180545	0.99974376603714
Paraquat	RNA Polymerase III Transcription Initiation From Type 3 Promoter	28	0.0071301175214054	Up	0.196165309545115	0.99974376603714
Paraquat	Processing of SMDT1	15	-0.0102476310739631	Up	0.196377862864275	0.99974376603714
Paraquat	N-Glycan antennae elongation	14	0.0421186137145138	Down	0.197063440728668	0.99974376603714
Paraquat	RHO GTPases activate PKNs	29	0.00781179062959873	Down	0.197544312429362	0.99974376603714
Paraquat	Signaling by FGFR4	35	-0.0110871002395534	Up	0.197859278623289	0.99974376603714
Paraquat	Golgi Cisternae Pericentriolar Stack Reorganization	14	0.00854667914622682	Up	0.19873504205879	0.99974376603714
Paraquat	Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells	29	-0.00808874894250364	Up	0.201588910864213	0.99974376603714
Paraquat	Role of phospholipids in phagocytosis	24	-0.00683191995971621	Up	0.202145730178266	0.99974376603714
Paraquat	RUNX2 regulates osteoblast differentiation	21	0.00547255906680169	Down	0.203676828632663	0.99974376603714
Paraquat	Maturation of hRSV A proteins	14	0.0762584719785166	Down	0.204049530885355	0.99974376603714
Paraquat	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	16	-5.78594967850066e-05	Up	0.207638102816447	0.99974376603714
Paraquat	Death Receptor Signaling	141	0.00288152840460808	Up	0.211939583355822	0.99974376603714
Paraquat	Signaling by FGFR3	35	-0.00221125060975357	Up	0.212205479202635	0.99974376603714
Paraquat	Kidney development	28	0.0364739432490378	Down	0.213037368777761	0.99974376603714
Paraquat	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	11	0.0153868223369277	Up	0.213747424802804	0.99974376603714
Paraquat	GAB1 signalosome	12	0.0761164340213665	Up	0.213902135637493	0.99974376603714
Paraquat	Interferon gamma signaling	67	0.00325194325925261	Down	0.214877318951357	0.99974376603714
Paraquat	Dengue virus activates/modulates innate and adaptive immune responses	19	0.0475689029491047	Down	0.216375918045556	0.99974376603714
Paraquat	RHO GTPases Activate Formins	131	0.0159841787072762	Down	0.217227213542962	0.99974376603714
Paraquat	Negative epigenetic regulation of rRNA expression	45	0.00404788552426816	Up	0.217416922213298	0.99974376603714
Paraquat	Negative regulation of FGFR3 signaling	24	-0.0118553921217886	Up	0.217905452283817	0.99974376603714
Paraquat	Signaling by NOTCH	162	0.00145670358092519	Down	0.218279763046086	0.99974376603714
Paraquat	ZBP1(DAI) mediated induction of type I IFNs	17	-0.00067923701321379	Up	0.219804683202778	0.99974376603714
Paraquat	SUMO E3 ligases SUMOylate target proteins	155	0.0158029124412063	Down	0.224242454324424	0.99974376603714
Paraquat	CaMK IV-mediated phosphorylation of CREB	10	0.00273940147316952	Down	0.225761808058507	0.99974376603714
Paraquat	Carnitine shuttle	13	-0.0170043256750781	Up	0.226362897143382	0.99974376603714
Paraquat	Regulation of CDH1 posttranslational processing and trafficking to plasma membrane	31	0.0208247213430116	Down	0.228480214413178	0.99974376603714
Paraquat	CHD chromatin remodelers	94	0.0127395502898952	Down	0.230175629366768	0.99974376603714
Paraquat	Cargo concentration in the ER	25	0.00199261301061063	Down	0.230264898107897	0.99974376603714
Paraquat	Meiotic synapsis	27	-0.00310042191085685	Down	0.230685727161913	0.99974376603714
Paraquat	JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1	21	-0.0167901007882999	Up	0.231042725589359	0.99974376603714
Paraquat	RNA Polymerase III Chain Elongation	18	0.0538530994825406	Up	0.232495731346076	0.99974376603714
