Contrast	Pathway	NGenes	Correlation	Direction	PValue	FDR
MPP	Factors involved in megakaryocyte development and platelet production	123	0.00221215935937495	Up	0.0278465340036975	0.435200709253637
MPP	Glycogen breakdown (glycogenolysis)	15	-0.0111313012700823	Down	0.0282756376299695	0.435200709253637
MPP	Regulation of TP53 Expression and Degradation	35	0.0111256950132652	Up	0.0285229085990764	0.435200709253637
MPP	Formation of WDR5-containing histone-modifying complexes	42	0.0256802464181149	Up	0.0285646569463511	0.435200709253637
MPP	Lysine catabolism	10	-0.0470009544011309	Down	0.0294334232700711	0.435200709253637
MPP	Somatic hypermutation of immunoglobulin genes	156	0.00138496381198354	Up	0.029626588382208	0.435200709253637
MPP	Regulation of TP53 Activity through Acetylation	29	0.00266583383220729	Up	0.0298264419964552	0.435200709253637
MPP	RHOQ GTPase cycle	58	0.0351003933489424	Up	0.0302510911205291	0.435200709253637
MPP	Transcriptional Regulation by NPAS4	30	0.058992541343442	Up	0.0305896026517674	0.435200709253637
MPP	Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes	67	0.0292163346171765	Up	0.0311499887570792	0.435200709253637
MPP	Epigenetic regulation of gene expression by MLL3 and MLL4 complexes	67	0.0292163346171765	Up	0.0311499887570792	0.435200709253637
MPP	MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis	67	0.0292163346171765	Up	0.0311499887570792	0.435200709253637
MPP	RAF activation	33	0.00352445571969346	Up	0.0316149217471797	0.435200709253637
MPP	SUMOylation of RNA binding proteins	46	0.0209706838310232	Up	0.0316418371301426	0.435200709253637
MPP	SUMOylation of DNA damage response and repair proteins	73	0.0263631975786582	Up	0.0317556277398215	0.435200709253637
MPP	Toll Like Receptor 3 (TLR3) Cascade	99	0.000564395409613632	Up	0.032650611219984	0.435200709253637
MPP	Signaling by FLT3 ITD and TKD mutants	15	-0.0213652795305002	Up	0.0329682156694351	0.435200709253637
MPP	RHO GTPases Activate WASPs and WAVEs	34	0.00460338932034204	Up	0.0331874661595959	0.435200709253637
