probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	mean_expression	contrast
ILMN_1693310	0.217225653391939	10.8018296330042	0.660376125272084	0.525608868779001	1	-5.72800170108244	ITFG1	10.8018296330042	genotype_by_exposure
ILMN_1701244	-0.0800114129322639	8.14269267958661	-0.216933002564686	0.833115115643742	1	-5.92416318816622	ITFG2	8.14269267958661	genotype_by_exposure
ILMN_1802411	-0.946202646371841	0.23655066159296	-1.0505515749374	0.320947702710439	1	-5.41082324779148	ITGA1	0.23655066159296	genotype_by_exposure
ILMN_1700144	0.922201526928525	2.89235072581152	0.402319780412083	0.696868971440263	1	-5.86535146701591	ITGA10	2.89235072581152	genotype_by_exposure
ILMN_1651343	0.283208858895274	6.65813865801841	1.15426426678974	0.278221931391154	1	-5.30733848402751	ITGA11	6.65813865801841	genotype_by_exposure
ILMN_1665792	-1.02734188607424	4.40609457176356	-0.916490123152329	0.383392798586381	1	-5.53334463005955	ITGA2	4.40609457176356	genotype_by_exposure
ILMN_1721888	2.28658962538598	3.24117966897804	1.10086057057814	0.299625287840375	1	-5.36152924556971	ITGA2B	3.24117966897804	genotype_by_exposure
ILMN_1685397	-0.59461566840298	6.75591878648296	-1.14344977048443	0.282455147275685	1	-5.31846361948403	ITGA3	6.75591878648296	genotype_by_exposure
ILMN_1747052	2.46490452524235	4.44423170426529	2.18037701096157	0.057243190353726	1	-4.00191309343905	ITGA4	4.44423170426529	genotype_by_exposure
ILMN_1792679	-0.0842253291755153	7.34757015275955	-0.333440592582537	0.746465187097177	1	-5.8912157842999	ITGA5	7.34757015275955	genotype_by_exposure
ILMN_2359287	0.338196349504095	2.62925617832364	0.157140313408773	0.878615098018709	1	-5.93571454594729	ITGA6	2.62925617832363	genotype_by_exposure
ILMN_1791409	0.0911035278095582	5.57118617944232	0.132271923092966	0.897689278764963	1	-5.93943806776241	ITGA7	5.57118617944232	genotype_by_exposure
ILMN_1660306	-0.682287267620565	0.376985141670514	-0.657128333321268	0.527600286916392	1	-5.730111765152	ITGA8	0.376985141670514	genotype_by_exposure
ILMN_1813117	0.182995258421833	6.58075616673097	0.429836886746461	0.677457283349965	1	-5.85371520549876	ITGA9	6.58075616673097	genotype_by_exposure
ILMN_1681945	-0.230283362470648	0.955128945863239	-0.119636160485761	0.907408491808438	1	-5.94108585248496	ITGAD	0.955128945863239	genotype_by_exposure
ILMN_1683927	0.473310571419308	10.7784486024415	1.62275019869388	0.139210733704224	1	-4.76208626444329	ITGAE	10.7784486024415	genotype_by_exposure
ILMN_1749591	-0.264746036808694	0.698107881277011	-0.250418714239225	0.807905987905455	1	-5.9160991197739	ITGAL	0.698107881277011	genotype_by_exposure
ILMN_1685009	2.11290341202719	3.36370471760061	1.05154858985352	0.3205140771741	1	-5.40986334422304	ITGAM	3.36370471760061	genotype_by_exposure
ILMN_2169439	-0.0596477804676023	7.98975314442193	-0.168427436437456	0.869984260104853	1	-5.93381463237228	ITGAV	7.98975314442193	genotype_by_exposure
ILMN_1726175	-3.97580635531899	1.30939574986887	-2.38002933022961	0.0413187562986781	1	-3.71423360062782	ITGAX	1.30939574986887	genotype_by_exposure
ILMN_1723467	-0.0789756910758446	12.1708755479452	-0.277553168950706	0.787647306379422	1	-5.90873003602886	ITGB1	12.1708755479452	genotype_by_exposure
ILMN_1690099	0.128667751347619	10.0714176510628	0.349014065297795	0.735132897004842	1	-5.88577883056176	ITGB1BP1	10.0714176510628	genotype_by_exposure
ILMN_1671871	-0.622303453926229	2.14301084479789	-0.29210957691331	0.776847507924172	1	-5.90447038566062	ITGB1BP2	2.14301084479789	genotype_by_exposure
ILMN_2175912	0.109328411315312	8.22809729459962	0.243233244923728	0.813296846718153	1	-5.9179256043699	ITGB2	8.22809729459962	genotype_by_exposure
ILMN_1733324	-0.127602186572172	4.4070931324133	-0.11791336241607	0.908734940501375	1	-5.94129775596232	ITGB3	4.4070931324133	genotype_by_exposure
ILMN_1692790	-1.67216973633994	4.7495360716848	-1.34061008693558	0.213014070350248	1	-5.10436072254813	ITGB3BP	4.7495360716848	genotype_by_exposure
ILMN_1653965	-0.299414399062625	2.74157168006141	-0.152646035926015	0.882056496593789	1	-5.93643459468269	ITGB4	2.74157168006141	genotype_by_exposure
ILMN_1668374	-0.28861474097517	8.75799629153648	-0.743735002584431	0.476069286104106	1	-5.67067905716611	ITGB5	8.75799629153648	genotype_by_exposure
ILMN_1789846	-0.783037575745872	0.195759393936468	-1.04682382577731	0.322572975055806	1	-5.41440606861129	ITGB6	0.195759393936468	genotype_by_exposure
ILMN_1777519	1.80069889153586	2.89209457655185	0.885724974830852	0.39889184175377	1	-5.55955509968436	ITGB7	2.89209457655185	genotype_by_exposure
ILMN_1732921	1.04536517218223	4.83888079149754	0.70738639379014	0.497295184850196	1	-5.69641755275021	ITGB8	4.83888079149754	genotype_by_exposure
ILMN_1653719	0.961676417719182	4.34304753080281	0.98880714369374	0.34868296125491	1	-5.46889218397275	ITGBL1	4.34304753080281	genotype_by_exposure
ILMN_1755251	-1.85234023230263	2.01386104526715	-0.680814670002804	0.513180921402231	1	-5.71450853525567	ITIH1	2.01386104526715	genotype_by_exposure
ILMN_1808494	-3.06369384608945	1.97705545578773	-1.22124547117887	0.253124684202683	1	-5.23677794440921	ITIH2	1.97705545578773	genotype_by_exposure
ILMN_1757461	0.282702503391264	1.45016496003491	0.112825848485329	0.912653743043223	1	-5.94190563531416	ITIH3	1.45016496003491	genotype_by_exposure
ILMN_1718525	2.94195092025968	2.83587726371543	1.69119233217226	0.125176063650827	1	-4.67383133068512	ITIH4	2.83587726371543	genotype_by_exposure
ILMN_2235707	0.116894884356063	15.4226824265188	0.490174338475878	0.635778618001567	1	-5.82563490201491	ITIH5	15.4226824265188	genotype_by_exposure
ILMN_1709177	-1.50810390555437	2.45167585244488	-0.601007804315262	0.562714657114454	1	-5.7650789419423	ITIH6	2.45167585244488	genotype_by_exposure
ILMN_1699160	-0.119829247344031	5.33469482617827	-0.237964005683647	0.817256698830384	1	-5.91923167660365	ITK	5.33469482617827	genotype_by_exposure
ILMN_2165993	-1.11717236607609	0.279293091519022	-1.05286115511318	0.319943896835059	1	-5.40859857509991	ITLN1	0.279293091519022	genotype_by_exposure
ILMN_2118129	-1.65224457890181	3.29746757180815	-0.853621715561196	0.41553165369623	1	-5.58611344888954	ITLN2	3.29746757180816	genotype_by_exposure
ILMN_2076600	0.0300048336322847	8.01368960926638	0.0684308647823792	0.946944072958719	1	-5.94607486956942	ITM2A	8.01368960926638	genotype_by_exposure
ILMN_1751708	0.04169379502745	11.9930180970849	0.0974975352030148	0.924475461215313	1	-5.94357551720322	ITM2B	11.9930180970849	genotype_by_exposure
ILMN_2366041	0.0520322018171391	12.4005467271068	0.16560999493513	0.872136996444695	1	-5.93430113909003	ITM2C	12.4005467271068	genotype_by_exposure
ILMN_1718334	0.36969773208096	9.06682946442991	0.978427489489448	0.353516694168943	1	-5.47838306958334	ITPA	9.06682946442991	genotype_by_exposure
ILMN_1715674	0.469901409531549	6.81410777458408	1.38344103721418	0.199992244921464	1	-5.05490394140334	ITPK1	6.81410777458408	genotype_by_exposure
ILMN_2134381	1.31600914962243	13.041707600118	4.78361166397997	0.00100611854147325	0.266252655307188	-0.415582913014666	ITPK1-AS1	13.041707600118	genotype_by_exposure
ILMN_1776516	-0.315443998054472	6.21155487829056	-0.900535502140715	0.391375845538278	1	-5.54702904810402	ITPKA	6.21155487829056	genotype_by_exposure
ILMN_1700432	0.144280069372182	5.73890523610906	0.307644360319016	0.76537752118849	1	-5.89968926775907	ITPKB	5.73890523610906	genotype_by_exposure
ILMN_1714945	-0.202696897480844	5.86100072476405	-0.432640322723863	0.67549336661658	1	-5.85248832620215	ITPKC	5.86100072476405	genotype_by_exposure
ILMN_1789505	-1.67587442256476	3.56614974661194	-0.90187705744501	0.390700050211559	1	-5.54588597640289	ITPR1	3.56614974661194	genotype_by_exposure
ILMN_1736103	0.779191610085104	3.19341716248169	0.310099667480311	0.76357009916956	1	-5.8989114311864	ITPR2	3.19341716248169	genotype_by_exposure
ILMN_1815500	-0.703473072540364	7.05669236455126	-1.62322331458887	0.139109012225707	1	-4.76148242563516	ITPR3	7.05669236455126	genotype_by_exposure
ILMN_1805192	-0.0757337201326829	8.43935304546884	-0.23449990456683	0.819862980113342	1	-5.92007493847798	ITPRIP	8.43935304546884	genotype_by_exposure
ILMN_1798373	-1.06634701646806	3.13881381430386	-0.594841723600073	0.566652453181694	1	-5.76874696769886	ITPRIPL1	3.13881381430386	genotype_by_exposure
ILMN_1751034	0.43697683510793	5.89400351724614	0.94189109204805	0.370926122996783	1	-5.51115469926222	ITPRIPL2	5.89400351724614	genotype_by_exposure
ILMN_1718769	-0.330444313163055	9.59541703937308	-0.958439558201809	0.36296459011143	1	-5.4964350544611	ITSN1	9.59541703937308	genotype_by_exposure
ILMN_1714372	1.5302725924167	4.28112287514761	0.909863071558379	0.386694407013289	1	-5.53905260756414	ITSN2	4.28112287514761	genotype_by_exposure
ILMN_1724207	-0.222937323693343	6.21411928795875	-0.373754309582304	0.71726973159136	1	-5.87664668880237	IVD	6.21411928795875	genotype_by_exposure
ILMN_1775883	0.000262261195291335	4.23995789924648	0.000181944822146011	0.999858811887316	1	-5.94850292090416	IVL	4.23995789924648	genotype_by_exposure
ILMN_1717877	0.2009456509976	8.59513021416552	0.650670686310785	0.531573256758783	1	-5.7342793567068	IVNS1ABP	8.59513021416552	genotype_by_exposure
ILMN_1747241	-0.176186320254037	8.69537211974935	-0.567488892928155	0.584305919889907	1	-5.784597910323	IWS1	8.69537211974935	genotype_by_exposure
ILMN_1754491	-2.7535153086829	0.688378827170724	-2.30752836152191	0.0465210212838928	1	-3.81924522760123	IYD	0.688378827170724	genotype_by_exposure
ILMN_1664165	-0.978600987610646	0.400115078433634	-0.778001081911783	0.456601645301087	1	-5.6453840782029	IZUMO1	0.400115078433634	genotype_by_exposure
ILMN_1684854	0.421801379938919	0.728448241930926	0.293179376130004	0.776055757138886	1	-5.90414891145443	IZUMO2	0.728448241930926	genotype_by_exposure
ILMN_1734346	-2.00902677957723	4.2720124807494	-1.78357054053224	0.108282596816707	1	-4.55202359450339	IZUMO4	4.2720124807494	genotype_by_exposure
ILMN_1736015	0.28103782681399	10.4794688552577	0.815116755820432	0.436116418190987	1	-5.61687825043596	JADE1	10.4794688552577	genotype_by_exposure
ILMN_1795285	-0.252115594887733	2.99389732725313	-0.0996193083910482	0.922837837729137	1	-5.94335884714345	JADE2	2.99389732725313	genotype_by_exposure
ILMN_1790518	-0.337287499874997	8.88175645464603	-0.966428885773206	0.359166114734439	1	-5.48925517160237	JADE3	8.88175645464603	genotype_by_exposure
ILMN_1691376	-0.0508445374474512	9.06138388745586	-0.162128143445942	0.874798927920121	1	-5.93489110871595	JAG1	9.06138388745586	genotype_by_exposure
ILMN_1764729	-0.0998128901161327	7.72464943839979	-0.275764695329535	0.788977594071063	1	-5.90923866007371	JAG2	7.72464943839979	genotype_by_exposure
ILMN_3238036	0.385750490260358	7.91009427791618	1.04781766758307	0.322139051988916	1	-5.4134518187091	JAGN1	7.91009427791618	genotype_by_exposure
ILMN_1793384	-0.234546294376062	7.78496392432275	-0.453767152476155	0.660777435216729	1	-5.84299767401033	JAK1	7.78496392432275	genotype_by_exposure
ILMN_1683178	1.18569935082843	4.78302756221864	0.652412647460112	0.530499789039033	1	-5.73315880176048	JAK2	4.78302756221864	genotype_by_exposure
ILMN_1739667	-1.69416935868974	0.995325866150974	-0.953040899451965	0.365548014187048	1	-5.50125972151007	JAK3	0.995325866150974	genotype_by_exposure
ILMN_1711949	-0.537024519472179	4.86758195752456	-0.943073574608807	0.370353031137011	1	-5.51010974299204	JAKMIP1	4.86758195752456	genotype_by_exposure
ILMN_1702320	0.0826780612424127	6.62139243368642	0.210142914487181	0.83825265566494	1	-5.92565910622213	JAKMIP2	6.62139243368642	genotype_by_exposure
ILMN_3244738	0.345752575024297	2.24452599255469	0.138482371310646	0.892918802481905	1	-5.93856784631215	JAKMIP3	2.24452599255469	genotype_by_exposure
ILMN_1672350	-0.29676482472627	9.99520609607725	-0.981689387056073	0.351992315653404	1	-5.47540901474406	JAM2	9.99520609607725	genotype_by_exposure
ILMN_1769575	0.0413640289834122	10.6348243449247	0.0957089457806121	0.925856219903067	1	-5.94375454821531	JAM3	10.6348243449247	genotype_by_exposure
ILMN_1778723	2.65084762846719	3.92515902788232	1.98814589796707	0.0781416679243814	1	-4.27301376054175	JAML	3.92515902788232	genotype_by_exposure
ILMN_1764177	0.0634297875896764	9.75969548816568	0.154641589888776	0.880528115437171	1	-5.93611744202728	JARID2	9.75969548816568	genotype_by_exposure
ILMN_1856564	-1.47085112095643	3.80303254667465	-0.75620694956864	0.468922277019008	1	-5.66158718704068	JARID2-AS1	3.80303254667465	genotype_by_exposure
ILMN_1682727	-0.0267612133051168	9.22875518140099	-0.0676834564471827	0.947522566778432	1	-5.94612760473895	JAZF1	9.22875518140099	genotype_by_exposure
ILMN_3192813	0.547150711109879	1.84862937633913	0.239091295426691	0.816409071283706	1	-5.91895463071349	JAZF1-AS1	1.84862937633913	genotype_by_exposure
ILMN_2105441	-1.2089401745372	0.3022350436343	-1.64226020619319	0.13507131425243	1	-4.73711208257326	JCHAIN	0.3022350436343	genotype_by_exposure
ILMN_1747205	-0.150974440716348	6.69622687537252	-0.304915989241338	0.767387715093296	1	-5.90054651841654	JDP2	6.69622687537252	genotype_by_exposure
ILMN_3246279	2.66072657669286	2.40718506941867	1.16496563687785	0.274083032923612	1	-5.29625542387118	JHDM1D-AS1	2.40718506941867	genotype_by_exposure
ILMN_1700276	0.264419887851486	9.08314719328076	0.922934041674076	0.380201910069854	1	-5.52776198265267	JKAMP	9.08314719328076	genotype_by_exposure
ILMN_1764970	-0.296034207616793	8.28776284839225	-0.667719820798516	0.521122691661178	1	-5.72319604225056	JMJD1C	8.28776284839225	genotype_by_exposure
ILMN_1692896	-3.2948101340824	3.18369025531637	-1.57738693356951	0.149280692953995	1	-4.81956069468744	JMJD4	3.18369025531637	genotype_by_exposure
ILMN_2412024	0.00568575614452371	7.78033834414292	0.0247890658902382	0.980766019939057	1	-5.94818423793155	JMJD6	7.78033834414292	genotype_by_exposure
ILMN_3236838	2.39430257668667	3.57411973925024	1.65767586760577	0.131879768951265	1	-4.71727390928461	JMJD7	3.57411973925024	genotype_by_exposure
ILMN_1697629	0.210587816562026	9.05245716129789	0.493839412574544	0.633288101449466	1	-5.82381682274693	JMJD7-PLA2G4B	9.0524571612979	genotype_by_exposure
ILMN_1687921	-0.167386248704838	10.8513403797979	-0.414905625739666	0.687960352008681	1	-5.86012088832936	JMJD8	10.8513403797979	genotype_by_exposure
ILMN_3251620	0.331281378361928	6.63394383682395	0.551012172255124	0.595083580668214	1	-5.79381267904118	JMY	6.63394383682395	genotype_by_exposure
ILMN_1668535	0.207090480367387	9.04136831494461	0.573317206583442	0.580519200652785	1	-5.78127816253972	JOSD1	9.04136831494461	genotype_by_exposure
ILMN_2169025	0.80527770106373	0.740764632147138	0.486423607502082	0.638332359905791	1	-5.82748222893065	JOSD2	0.740764632147138	genotype_by_exposure
ILMN_1693985	-0.0221080665859565	4.66566837459126	-0.0418334481930224	0.967548010374528	1	-5.94759536848732	JPH1	4.66566837459126	genotype_by_exposure
ILMN_1802434	-0.112961030060658	8.48767863368862	-0.32956807579755	0.749293245687029	1	-5.89253023912599	JPH2	8.48767863368862	genotype_by_exposure
ILMN_1688801	-0.333280264353158	9.43694792812217	-1.05625212382854	0.318474459760243	1	-5.40532551303314	JPH3	9.43694792812217	genotype_by_exposure
ILMN_1758829	0.32308146765384	6.94037202778579	0.906380513166672	0.388437568265129	1	-5.54203859260876	JPH4	6.94037202778579	genotype_by_exposure
ILMN_1839422	-2.67401876919279	3.46112446374671	-1.48348883404783	0.172213338642652	1	-4.93571492493515	JRK	3.46112446374671	genotype_by_exposure
ILMN_1696503	0.203848427588698	5.49394175542128	0.479804392304714	0.642851457194656	1	-5.83070962080404	JRKL	5.49394175542128	genotype_by_exposure
ILMN_1739726	-1.00512332986811	0.872701603586256	-0.525961799022832	0.611671269778436	1	-5.80733756959149	JSRP1	0.872701603586256	genotype_by_exposure
ILMN_2206716	-0.012520981835578	12.6728080073097	-0.0360208977872661	0.972054711742726	1	-5.94783003368684	JTB	12.6728080073097	genotype_by_exposure
ILMN_1806023	-0.225403943136177	12.013549100571	-0.86524575478757	0.409451675034205	1	-5.57659155815215	JUN	12.013549100571	genotype_by_exposure
ILMN_2086077	-0.288549602297796	4.23599911300506	-0.141231220369019	0.890808749604137	1	-5.93816998401873	JUNB	4.23599911300506	genotype_by_exposure
ILMN_1810214	0.119717040857587	13.89788930085	0.392940567562947	0.703540027237012	1	-5.86914856515817	JUND	13.89788930085	genotype_by_exposure
ILMN_1733811	-0.408205653205555	8.62540032048028	-1.24395789830626	0.245045371692523	1	-5.21222295716767	JUP	8.62540032048027	genotype_by_exposure
ILMN_1774565	-0.511206660340807	2.20560481917466	-0.256456677286536	0.803384298153031	1	-5.91452382398527	KAAG1	2.20560481917466	genotype_by_exposure
ILMN_2241750	2.36987366757728	3.97673112335901	1.71772356755128	0.120091786967092	1	-4.63915058827994	KALRN	3.97673112335901	genotype_by_exposure
ILMN_1773427	-1.79232094997779	4.2801976866872	-1.2624643969188	0.238620195079199	1	-5.19198701376123	KANK1	4.28019768668719	genotype_by_exposure
ILMN_1716089	0.245427111140571	6.22128439677148	0.632847017158095	0.542630896412138	1	-5.7455888714287	KANK2	6.22128439677148	genotype_by_exposure
ILMN_1755588	-0.32758772909332	5.2510259668137	-0.84208260164111	0.421628863961763	1	-5.59545879667093	KANK3	5.2510259668137	genotype_by_exposure
ILMN_1776936	0.186736945590006	8.57827914009237	0.447277327510512	0.665281950280711	1	-5.84595896815878	KANK4	8.57827914009237	genotype_by_exposure
ILMN_2200636	0.0493105137347324	9.99966937213527	0.135454101561535	0.895244373242225	1	-5.93899713944358	KANSL1	9.99966937213527	genotype_by_exposure
ILMN_3251616	-0.339466765738345	1.4261006855622	-0.188518131029608	0.854667343992098	1	-5.93010930240816	KANSL1L	1.4261006855622	genotype_by_exposure
ILMN_1713189	-0.133145118677373	11.0025714070243	-0.402485633890576	0.696751251849973	1	-5.86528354685854	KANSL2	11.0025714070243	genotype_by_exposure
ILMN_3187852	-0.159260412202981	10.6910349244108	-0.399277366498356	0.699029936757103	1	-5.86659261340292	KANSL3	10.6910349244108	genotype_by_exposure
ILMN_1777584	0.130837202691503	10.1240517488651	0.462524773395299	0.654721707612866	1	-5.83893724764348	KARS	10.1240517488651	genotype_by_exposure
ILMN_1690386	-0.175023876465054	10.3225538409857	-0.339547658785555	0.742013416913436	1	-5.88911247671417	KAT14	10.3225538409857	genotype_by_exposure
ILMN_1782247	0.0288539434252411	10.9786976982244	0.0977210258996098	0.924302949128227	1	-5.94355291418515	KAT2A	10.9786976982244	genotype_by_exposure
ILMN_3243142	-0.0540480121954306	8.98132738370614	-0.125996079602893	0.902514405042558	1	-5.94027706268694	KAT2B	8.98132738370614	genotype_by_exposure
ILMN_2414366	0.0824574485940141	7.13824679566462	0.27685295432538	0.788168047816737	1	-5.90892955465359	KAT5	7.13824679566462	genotype_by_exposure
ILMN_2095840	0.160842218304203	8.32548602190263	0.340739673305503	0.741145668650054	1	-5.88869760769355	KAT6A	8.32548602190263	genotype_by_exposure
ILMN_1698441	0.0407947681559511	3.86300072319013	0.0225224312734681	0.982524367766676	1	-5.94823985358451	KAT6B	3.86300072319013	genotype_by_exposure
ILMN_1798187	0.539967004937471	5.57428923852025	1.00760331244874	0.340055544465367	1	-5.45150497961341	KAT7	5.57428923852025	genotype_by_exposure
ILMN_1804679	-0.338563278564234	10.4050440135198	-1.14273625173231	0.282736240065639	1	-5.31919496297549	KAT8	10.4050440135198	genotype_by_exposure
ILMN_2198393	0.207897969178582	7.97198027816734	0.406686742309787	0.693772254825124	1	-5.86355413499526	KATNA1	7.97198027816734	genotype_by_exposure
ILMN_1722533	-0.344803387042226	9.87177064595639	-0.966344080679286	0.359206280295509	1	-5.48933163446885	KATNAL1	9.87177064595639	genotype_by_exposure
ILMN_1656200	1.02488619978916	5.36374923770292	1.41869230243192	0.189791939162085	1	-5.01347816257	KATNAL2	5.36374923770292	genotype_by_exposure
ILMN_1735735	0.22778164935335	9.73662202679158	0.597583129578589	0.564899814684527	1	-5.76712047096666	KATNB1	9.73662202679158	genotype_by_exposure
ILMN_1739854	0.468107080222781	7.32389469826604	1.01527266304334	0.336581782876384	1	-5.44433696912238	KATNBL1	7.32389469826604	genotype_by_exposure
ILMN_3243233	-0.53156853419034	4.79124823095693	-0.720848111484211	0.489365696649972	1	-5.68701790016906	KATNBL1P6	4.79124823095693	genotype_by_exposure
ILMN_1684755	2.51618871524978	1.82837677845635	1.25888873025426	0.2398506401119	1	-5.19591261275403	KAZALD1	1.82837677845635	genotype_by_exposure
ILMN_1798458	-0.179447892926094	7.20987522194699	-0.353808084847004	0.731657889751619	1	-5.88405662687086	KAZN	7.20987522194699	genotype_by_exposure
ILMN_1784630	-0.179842527925711	11.1945984152322	-0.472814503149665	0.64764053271067	1	-5.83407229119847	KBTBD11	11.1945984152322	genotype_by_exposure
ILMN_1713523	0.7805404751663	0.431468977917549	0.614612351961884	0.554081653911995	1	-5.75686344621606	KBTBD12	0.431468977917549	genotype_by_exposure
ILMN_1681308	0.0310602737913974	0.653267546774843	0.0178581058816212	0.98614303335082	1	-5.94833753622663	KBTBD13	0.653267546774843	genotype_by_exposure
ILMN_1784540	0.12815311976338	9.60937421291454	0.300316948465922	0.77078032914526	1	-5.90197462058706	KBTBD2	9.60937421291455	genotype_by_exposure
ILMN_1743662	0.511290149558243	8.18841431184075	1.30065930322932	0.225800640734367	1	-5.14959057483784	KBTBD3	8.18841431184075	genotype_by_exposure
ILMN_1687092	-0.0427956378848064	8.09567813063802	-0.107194935182827	0.916994021675892	1	-5.94254728082837	KBTBD4	8.09567813063802	genotype_by_exposure
ILMN_1658104	-0.240598599053272	7.90741851066351	-0.765455898439532	0.463667436228822	1	-5.65475977243796	KBTBD6	7.90741851066351	genotype_by_exposure
ILMN_2044293	0.251057156768599	7.44870135506227	0.620104285762061	0.550618318129106	1	-5.75349937835535	KBTBD7	7.44870135506227	genotype_by_exposure
ILMN_1716272	0.0495126363916999	6.32971102584904	0.152572695032948	0.882112677757897	1	-5.93644617268298	KBTBD8	6.32971102584904	genotype_by_exposure
ILMN_3245098	-2.18802580218851	3.46280548374238	-1.71719317085839	0.12019154709296	1	-4.6398463675395	KC6	3.46280548374238	genotype_by_exposure
ILMN_1839052	-0.853205854079983	5.20957167927831	-1.86335114845354	0.0954196066340652	1	-4.44460316817371	KCMF1	5.20957167927831	genotype_by_exposure
ILMN_1872462	1.09103986975894	1.12301747240958	0.433373305831242	0.67498031012407	1	-5.85216628983076	KCNA1	1.12301747240958	genotype_by_exposure
ILMN_1811380	-2.91310827220753	0.982254737891351	-1.74239672437265	0.115534326422101	1	-4.60667562075735	KCNA10	0.982254737891351	genotype_by_exposure
ILMN_1792125	-1.12584485339478	0.281461213348695	-1.05295141813642	0.319904715069548	1	-5.40851155465951	KCNA2	0.281461213348695	genotype_by_exposure
ILMN_1702604	0.616219997706333	0.154054999426583	1.03966547667176	0.325711618405153	1	-5.42125872346084	KCNA3	0.154054999426583	genotype_by_exposure
ILMN_1651900	-0.091156825949623	0.737162089015207	-0.0525666440592675	0.959229462234484	1	-5.94707000157307	KCNA4	0.737162089015207	genotype_by_exposure
ILMN_1790508	-0.177407104957201	6.60229407586551	-0.347444667981347	0.736271885161381	1	-5.88633766268332	KCNA5	6.60229407586551	genotype_by_exposure
ILMN_1681916	1.31795228990238	4.80461779013319	1.12885842728649	0.288247777904405	1	-5.33335327217302	KCNA6	4.80461779013319	genotype_by_exposure
ILMN_1715088	0.233483953624488	3.18840882918514	0.117336296831417	0.909179312634276	1	-5.94136804988482	KCNA7	3.18840882918514	genotype_by_exposure
ILMN_1744968	0.266271792033769	6.46634605078453	0.533418681297283	0.606708387835262	1	-5.80337294764172	KCNAB1	6.46634605078453	genotype_by_exposure
ILMN_2342762	0.288379601893879	4.20432450887537	0.298114369890259	0.772406956042737	1	-5.90265104633129	KCNAB2	4.20432450887537	genotype_by_exposure
ILMN_1755531	0	0	0	1	1	-5.94850293807365	KCNAB3	0	genotype_by_exposure
ILMN_1711092	-1.43359960566297	6.19286606972925	-3.03052374989031	0.0142913707376543	0.875309104501207	-2.76371946531191	KCNB1	6.19286606972925	genotype_by_exposure
ILMN_1668236	-0.329787682466682	6.18070430798911	-0.894488241228792	0.394432430691664	1	-5.5521642290373	KCNB2	6.18070430798911	genotype_by_exposure
ILMN_1869243	-0.198946575345712	5.77043098100467	-0.400524688853768	0.698143640866738	1	-5.86608486756223	KCNC1	5.77043098100467	genotype_by_exposure
ILMN_1657440	-1.92111916591601	1.57958542559807	-1.09438543361658	0.302306088537997	1	-5.36797079576787	KCNC2	1.57958542559807	genotype_by_exposure
ILMN_1747613	-1.07076529002913	0.267691322507284	-1.05234074786747	0.320169869320474	1	-5.4091001762712	KCNC3	0.267691322507284	genotype_by_exposure
ILMN_1792382	0.909652624790192	4.95062990359833	1.28888794463014	0.229688784867587	1	-5.16274635845204	KCNC4	4.95062990359833	genotype_by_exposure
ILMN_1668586	0.216235452700046	5.62468264516956	0.62381323507507	0.548286467236792	1	-5.75121203324266	KCND1	5.62468264516956	genotype_by_exposure
ILMN_1748755	-0.925991757755466	5.132383811983	-0.89420593980833	0.394575533164555	1	-5.5524032558748	KCND2	5.132383811983	genotype_by_exposure
ILMN_1727438	2.24308489477375	4.31365268111853	1.78295736190273	0.108387430831079	1	-4.55284157792188	KCND3	4.31365268111853	genotype_by_exposure
ILMN_2047618	0	0	0	1	1	-5.94850293807365	KCNE1	0	genotype_by_exposure
ILMN_1769143	-0.253855788753335	0.63324638963958	-0.22941852784546	0.823690273535009	1	-5.92128980582449	KCNE2	0.63324638963958	genotype_by_exposure
ILMN_1789387	2.59717601298932	1.21948865704176	1.4131859202918	0.191355092605055	1	-5.01999089451506	KCNE3	1.21948865704176	genotype_by_exposure
ILMN_1703110	0.321271041132615	4.60736039925551	0.157556457802	0.878296579271626	1	-5.93564682284825	KCNE4	4.60736039925551	genotype_by_exposure
ILMN_1711650	0.384136057607349	3.82371604119398	0.400400576113028	0.69823180863226	1	-5.866135458263	KCNE5	3.82371604119398	genotype_by_exposure
ILMN_1671392	-0.153062222522764	8.62788160061026	-0.438471894149081	0.671416439870061	1	-5.84991180713848	KCNF1	8.62788160061026	genotype_by_exposure
ILMN_1673769	-0.0132916243834018	7.91135227560946	-0.0324420142617274	0.974830094825928	1	-5.94795709696132	KCNG1	7.91135227560946	genotype_by_exposure
ILMN_1735062	0.491609649454629	5.53350456688119	0.791951237644671	0.44882843849332	1	-5.6348038466128	KCNG2	5.53350456688119	genotype_by_exposure
ILMN_2335319	0.582983781115144	1.15873388116361	0.292032379849192	0.77690465147235	1	-5.90449353880063	KCNG3	1.15873388116361	genotype_by_exposure
ILMN_1915971	0.852246168463191	4.74973710991415	0.80442724720177	0.441951772022325	1	-5.6252048126903	KCNG4	4.74973710991415	genotype_by_exposure
ILMN_1891067	0.43368990830378	7.31498026331005	1.22606610336928	0.25139188358679	1	-5.23159230614433	KCNH1	7.31498026331005	genotype_by_exposure
ILMN_1739987	-0.117778651428118	8.38345806733667	-0.412135884953645	0.689916553450241	1	-5.8612852528867	KCNH2	8.38345806733667	genotype_by_exposure
ILMN_1704063	-1.36093021289734	4.79616273890095	-2.15521251697728	0.0596346150546678	1	-4.03778853675945	KCNH3	4.79616273890095	genotype_by_exposure
