gene	logFC_20141	P.Value_20141	adj.P.Val_20141	logFC_7621	P.Value_7621	adj.P.Val_7621	z_20141	z_7621	meta_z	meta_p	meta_FDR
MASP1	0.581287896986686	0.380479889030968	0.706688973608601	-0.175021475793144	0.374034483449514	0.770896675160111	0.877012425638057	-0.888941568807807	-0.00843517802907551	0.993269781494746	0.998117341191821
MASP2	0.0748939489307571	0.910427542550893	0.968456859982853	1.08675770431751	0.028763582975428	0.336423777906982	0.112499277534999	2.18671161755111	1.62578761529338	0.103994843859146	0.399755410886286
MAST1	0.492385675910601	0.474439785066468	0.767103388563044	-0.691354392888966	0.250420859309628	0.681744151427405	0.715273944967228	-1.14932775075554	-0.306922389472744	0.758902446707451	0.899164498731093
MAST2	-0.252536981967038	0.686103186304149	0.879356918845992	-0.116806441175061	0.333858860536317	0.745017122340117	-0.404148956475386	-0.966370419088158	-0.969103544208535	0.332493529547354	0.637163125646257
MAST3	-0.607562139025224	0.354103787098395	0.688294808774769	0.123482305348207	0.419299553489659	0.794362745056843	-0.926658661481593	0.807637046804739	-0.0841609908457759	0.932928432906162	0.976405935423428
MAST4	0.340795241782829	0.628342525970934	0.852417551992462	-0.0327359508984469	0.892174469948066	0.973779936539584	0.48406107379067	-0.13555324413427	0.246432249646646	0.805347644222969	0.92077682166479
MASTL	-0.817201973332659	0.210014740538033	0.575889650971481	0.186475642455495	0.547434480079109	0.858052326095202	-1.25352490692827	0.601608934743775	-0.460974204695478	0.644817112056807	0.842803458543164
MAT1A	0.0773940499844761	0.9235625623386	0.973361148106182	0.176873261768795	0.437900526919997	0.805749368061251	0.0959471306936817	0.775743369743059	0.616378263954715	0.537644895649856	0.782918790696338
MAT2A	0.149617679297867	0.810874749601869	0.929621017847197	0.280963595260958	0.0857683635005204	0.48384197252899	0.239297698893057	1.71815490975441	1.38412801342592	0.166319260600329	0.479985179807798
MAT2B	-0.519618042477695	0.417625459658731	0.731539102327016	0.0223932095490823	0.884748890852171	0.972167279623891	-0.810547703524916	0.144951846779154	-0.470647343834598	0.637892592724033	0.839889519709803
MATK	1.62135722505051	0.0377366000223163	0.372265811431591	-0.234797150729914	0.495440581142861	0.833185645194686	2.07770432975452	-0.681681162881828	0.987137447989196	0.323575261720271	0.629377914795221
MATN1	1.52333809571412	0.0965495624379448	0.453807824101784	0.760577990468361	0.0432795865084549	0.380567560689145	1.66181655197049	2.02100172516217	2.60414577763826	0.00921035724014845	0.18946941716236
MATN1-AS1	0.773276704293322	0.282328063440305	0.636237844770924	0.0521286281668507	0.828556865209316	0.958635030227999	1.07510423541442	0.216552809911756	0.913339455717519	0.361064037243243	0.662902837638155
MATN3	-0.840782119997351	0.302538748937934	0.652775894835752	-0.97567438659543	0.00864553964082626	0.231393362124354	-1.03100441601962	-2.62576140212562	-2.58572390722167	0.00971747343032147	0.191367971076672
MATN4	0.586248425938126	0.435990766827273	0.742673713058258	0.298504156717981	0.446807220028851	0.809510485751809	0.778981238199805	0.760748634130062	1.08875343391995	0.276262631416876	0.589097481757063
MATR3	0.76496848467211	0.413939737062128	0.72948786142557	0.0942970050978098	0.711169050593629	0.923815295436397	0.816980210965085	0.370286474410357	0.839524324305851	0.40117514527501	0.690038208820852
MAU2	0.162893547042996	0.784305638073387	0.919973025366022	0.06178313077709	0.660090354325523	0.906267842381565	0.273712412562374	0.439788421552571	0.504521278184935	0.613895113458792	0.827600335763583
MAVS	1.34952062546931	0.0326091872678502	0.365408348013057	0.11795921354529	0.470406628466415	0.819855373644389	2.13686237206665	0.721817597974117	2.02139199205798	0.0432392030139507	0.298045232309619
MAX	-0.236846273257754	0.692227029659801	0.882379227613219	0.329032139163258	0.0135598955166378	0.269384327706312	-0.395834627676108	2.46871555898514	1.4657481631209	0.142716907735515	0.453466892783463
MAZ	0.250290269758706	0.660816751375002	0.868548148323414	0.118288016377329	0.496749910120634	0.833837366282082	0.438785798663343	0.679612409391388	0.790826956982384	0.429044976973587	0.710597599668167
MB	0.6796345266162	0.413923587479957	0.72948786142557	-0.184996928608095	0.705498276015847	0.92198467592695	0.8170084703442	-0.377908892785498	0.310490288907907	0.756188143175015	0.897517752238042
MB21D1	1.16046146542046	0.108960903424256	0.470792015279559	0.229196234030858	0.473581623985661	0.821262139713582	1.60288111685052	0.716663708503735	1.64016587527416	0.100970682488697	0.395227494412316
MB21D2	0.672954738222075	0.330967885750711	0.671272563014652	0.112892918737177	0.588437285438668	0.877530819019356	0.97216617374531	0.541101991803224	1.0700421816131	0.284600322358128	0.595187882518065
MBD1	-0.379691363150809	0.528419197616227	0.799135453948621	-0.0470546952281044	0.695548127758435	0.916920107602708	-0.63042096511449	-0.391337034297578	-0.722492010115873	0.469992035900914	0.739051370782262
MBD2	-0.669833435928014	0.31016995512647	0.658120174502548	0.112339646646905	0.512075989489272	0.8421742496471	-1.01486548028463	0.655608601862262	-0.254032974920367	0.799470083197209	0.917183199104604
MBD3	0.99170259920038	0.113769165494963	0.476769723218699	0.250364869808932	0.0919961055793876	0.490804474291211	1.58147633600573	1.68496095138261	2.30971995623289	0.0209036632402784	0.240366181181086
MBD3L1	1.46830868791363	0.0465959950594464	0.391338682203003	0.103897822873247	0.803654880686091	0.951104421736168	1.98995407199856	0.248619813503002	1.58291077462528	0.113441802576209	0.41462907192238
MBD3L2	0.70348303098789	0.470663250056685	0.764439135944159	-0.346299508143437	0.404897900405892	0.787749718106551	0.721400319547286	-0.832905725371597	-0.0788462285973286	0.937154933372146	0.977729092179158
MBD4	-0.601274688620219	0.309581573368526	0.657584187981985	0.0736628172221151	0.587464287903057	0.876958390010191	-1.01610041099501	0.542514258081876	-0.334875980200929	0.737718642026106	0.890555342170715
MBD5	0.38486831221394	0.597209290488047	0.837742837061069	0.153765860933287	0.304754723337271	0.723160699272701	0.528417937280564	1.02629039502842	1.09934480454291	0.271617696282267	0.585403842206841
MBD6	0.121742943060047	0.857283949353179	0.947521972445027	0.0338959769622964	0.843799710938036	0.963653128983985	0.179832651414635	0.197035559257573	0.266486067379958	0.789864888209854	0.912867196653127
MBIP	-0.13879322312309	0.828744186785296	0.936465078846127	0.138130672902928	0.295151788440597	0.715726631280777	-0.216312473490576	1.04688680461204	0.587304741815467	0.556999057043113	0.793924084322727
MBL2	0.757216135411296	0.413856288386432	0.72948786142557	0.818419160384248	0.0721381326617443	0.456136123704185	0.817126240824957	1.79824537021333	1.84934700148796	0.0644077229674523	0.340626661609715
MBLAC1	-0.470269120785128	0.578137141782225	0.827276702331931	-0.126141581858313	0.536724773063029	0.853971571390211	-0.55610783134358	-0.617773319592213	-0.830059322133768	0.406505244402096	0.693834788459125
MBLAC2	-1.36534576251952	0.0706067437542164	0.418681714576292	-0.165436011690219	0.417556651328969	0.793574526101574	-1.80799843757287	-0.810667483737067	-1.85167643062038	0.0640723004783049	0.340253935776646
MBNL1	-0.297033099774836	0.639911534136333	0.858280315701646	0.293677691940323	0.0641845267973276	0.436464992926601	-0.467822492786304	1.85089592722738	0.977980604372255	0.328083916989477	0.633033321368823
MBNL1-AS1	0.10239528213525	0.903091277979619	0.966504148726884	-0.121780450688424	0.518738380636138	0.845817197287905	0.121757241854575	-0.645291375542501	-0.370194536113357	0.711237547412095	0.877146884624739
MBNL2	-1.32600106862017	0.115945238573396	0.479683725205495	0.102364870015307	0.456402170451444	0.81420442451252	-1.57202290810608	0.744784228959837	-0.584946079684114	0.558583973284562	0.795310989211676
MBNL3	0.726229037420937	0.232439083407853	0.596975412099128	-0.0519949891203553	0.857728951668167	0.966639973264902	1.19409941153521	-0.179265860874535	0.717595685447788	0.473006618716293	0.74113430342267
MBOAT1	1.35333113904005	0.0813582994616083	0.434311029036592	-0.136616523031529	0.572115128533016	0.869681181467313	1.7428587015905	-0.564939186844058	0.832914876569176	0.40489273892457	0.692738363035993
MBOAT2	-0.152330736258297	0.806190647740064	0.927648872189806	0.201918124655942	0.201316307541508	0.63423846768638	-0.245343273820075	1.2778103403451	0.730064464091628	0.465350781542231	0.734986036269971
MBOAT7	-0.501040096868839	0.491781798907084	0.778536232312043	0.0331178654925337	0.850976357650451	0.964560635551154	-0.687477620281516	0.187872810007731	-0.353273949258012	0.72388307352289	0.883725791179459
MBP	0.223021125697069	0.784135678075445	0.919973025366022	0.12823056749707	0.392839942603125	0.781019267037072	0.273933563174451	0.85447845397937	0.797907789301857	0.424924002843284	0.708174023746018
MBTD1	0.0440685672607719	0.956914846098461	0.985331956133852	0.155440436855249	0.43661495022392	0.804994665716574	0.0540255021907096	0.777922080663356	0.588275777427867	0.556347201439459	0.793484425014401
MBTPS1	-0.31680708671633	0.609731117912184	0.844370851813411	0.113809516178598	0.419954787016737	0.794831501135272	-0.510457306137163	0.806499689440563	0.209333576752461	0.834187841913043	0.93607858444252
MBTPS2	-2.13080143764143	0.0174649396962532	0.331007925894802	-0.169323237004189	0.328604703693025	0.740608521449116	-2.37677073167489	-0.976928191832343	-2.37142325086999	0.0177197264055108	0.230008575275081
MC1R	0.95246115271363	0.17458712920523	0.544444889835005	0.395049310634518	0.203977852838141	0.637526662421545	1.35761106766308	1.27029981847588	1.8582136079428	0.0631386863346682	0.338934465930759
MC2R	0.775974672401388	0.380032172353896	0.70616123458788	-0.31146925764173	0.403867592656269	0.787039516429996	0.877837017907621	-0.834733824404719	0.0304785604166982	0.975685391745706	0.99165990942494
MC3R	0.34464940693583	0.644345704226235	0.860757845599341	0.229242605581605	0.620577271864281	0.891080918710874	0.461631356531069	0.495032369080661	0.676463407695241	0.498746471123921	0.758924104247545
MC4R	-0.326897609668425	0.700877386991523	0.886125353430753	-0.162691408922121	0.713260103942871	0.924370932358431	-0.384136355432539	-0.367481211637891	-0.531473878534436	0.595090437957921	0.816730191668456
MC5R	0.146740334097927	0.860792334683643	0.94948637975292	0.387719448612498	0.36618187728917	0.766274896291959	0.17536564357105	0.903648383024342	0.762978135201003	0.445476435715849	0.721617694122667
MCAM	0.102016264178652	0.889860644030006	0.961868564609111	-0.455529660314007	0.0452735622729756	0.386501846546771	0.138480545355815	-2.00210386189445	-1.31778068470183	0.187577075636215	0.504311941167515
MCAT	-1.44844269046667	0.0972187349855841	0.455355077147085	-0.317169036864294	0.224676933184693	0.661355099122614	-1.65848935193141	-1.21418540328291	-2.03128779955545	0.0422258082811155	0.295848620503761
MCC	-0.0311709148935401	0.965009978905381	0.988242666453341	-0.622071159159323	0.0166698415881388	0.284602282457651	-0.0438675535532695	-2.39390993513596	-1.72376899327606	0.0847495542341147	0.372453873595234
MCCC1	-0.756443313017313	0.241831963788922	0.605242914679953	0.00262065951397763	0.980309756367103	0.995605658038582	-1.17042006763167	0.0246805660969909	-0.81016017100847	0.417848125382896	0.702187443673754
MCCC2	0.53328447970646	0.402915865641291	0.72159953493396	0.0396126252471896	0.761056040714878	0.939343340949387	0.836424977873677	0.30409431124718	0.806468923411418	0.419972519733011	0.70399391587681
MCEE	-0.168319347145538	0.800201068928812	0.924941769427312	-0.221320043850055	0.183958170163902	0.616732888397307	-0.253086890648073	-1.32866605061124	-1.11846823092622	0.263367067528394	0.577963406241827
MCEMP1	0.595629586340309	0.369519838204902	0.698395174800941	0.334238717049654	0.434853583698306	0.803846346269621	0.897373143868923	0.780913139190117	1.18672761152341	0.235335080119096	0.550202475385625
MCF2	-0.484537704853457	0.470445796672182	0.764439135944159	-0.267822798914198	0.331268745661333	0.742478158300237	-0.721753900556183	-0.971561495945771	-1.19735479955412	0.231168293531214	0.546784015553653
MCF2L	0.222701101847332	0.747363988631761	0.906251721689464	0.229990488155831	0.112853666081901	0.524958858553954	0.322117094162293	1.58549608342628	1.3488862137537	0.177373517018022	0.493928717180876
MCF2L-AS1	0.361880390786704	0.596929694758117	0.837719204675695	0.387318655249921	0.477905343466874	0.823855913008642	0.528820904550166	0.709675572577708	0.87574925745277	0.381166360880809	0.67661055893917
MCF2L2	0.689656490534394	0.265509389710825	0.623639345107494	-0.362169887839827	0.289944125637508	0.7118350130396	1.11346356125984	-1.05824419874528	0.0390459856868468	0.968853725271452	0.988969816460271
MCFD2	-0.967757901178328	0.237676019607392	0.600907481401853	-0.25754064867776	0.10684796730127	0.513870946775175	-1.18081551408983	-1.61252397408187	-1.97518929424237	0.048246670380885	0.311183659748855
MCHR1	-1.27858530177607	0.150100084826022	0.524928104870306	-0.560932039342902	0.259242909501022	0.689244569879579	-1.43917804268943	-1.12818236621133	-1.81539795488359	0.069462775152326	0.347916154158905
MCHR2	1.9826252045681	0.023171606826798	0.342195045367936	0.649133014519192	0.118469963796798	0.530512783617186	2.27059334312759	1.56122800394835	2.70950685881277	0.00673833119183443	0.170842539430686
MCHR2-AS1	1.03215379014502	0.0934517181376783	0.451656768589484	0.23328802235341	0.401129922613405	0.786452142044722	1.67746433428435	0.839604950538774	1.77983676001481	0.0751026797084437	0.357726827122491
MCL1	0.529068136514188	0.395208183534785	0.716521698470555	0.256254901519324	0.242732768270801	0.673746726216728	0.850210286899444	1.1681834660989	1.4272199098497	0.153516517380914	0.464638261599983
MCM10	-0.0678744445558973	0.916308790042434	0.9708180212241	-0.581992671301721	0.157958554804556	0.585440403798887	-0.105084460134923	-1.41197081476104	-1.07272007231376	0.28339673162726	0.593776012801133
MCM2	0.0644149424151652	0.923055188162702	0.973200600174583	-0.39956732533576	0.144104954209474	0.567499309262578	0.0965859832876507	-1.460673902944	-0.964555818123653	0.334767337916559	0.639168340003007
MCM3	0.0899942320147216	0.905705099471313	0.967028396154044	0.321289453453813	0.024050573660028	0.317962956029207	0.118457586520598	2.25632038470906	1.67922160726893	0.0931088624019423	0.384551605166157
MCM3AP	1.49774698321232	0.0327035754187344	0.365408348013057	0.169841900174899	0.282342954252997	0.705456623247411	2.1357036659245	1.07507097252128	2.27036051970679	0.0231857178492238	0.245212525162359
MCM3AP-AS1	0.537851381906118	0.491130197178244	0.778391506333065	0.424164820760401	0.0619811566128068	0.430658246882703	0.688512347853045	1.86643051877326	1.80661742653565	0.070821950460836	0.349753807120291
MCM4	-0.241704706853379	0.750624204865299	0.907606355526633	-0.140305673522242	0.276633672746755	0.701565057381895	-0.317816406516438	-1.0879126462053	-0.994000545690482	0.320222601784253	0.627265979325297
MCM5	0.379024026096861	0.596926914075804	0.837719204675695	0.813764950788568	0.0168253745995779	0.284825334302147	0.528824912638973	2.39050162693815	2.06427559263284	0.0389915938095176	0.287937804536456
MCM6	0.331404567238541	0.582823025466499	0.830560667291005	0.148206250540935	0.292627004814495	0.713747886696053	0.54926584155039	1.05237615384911	1.13253191598014	0.2574108741337	0.572487577092922
MCM7	0.282679492818836	0.64481209720331	0.860928529573198	0.408573276412633	0.0339393478257065	0.353852090093674	0.460981194452399	2.12079155344514	1.82558901752097	0.0679121913304937	0.345902283136966
MCM8	1.16629178311497	0.0689745146968419	0.418438008960516	0.466837133636379	0.0495136254427008	0.399846446111704	1.8185866590094	1.96414201103727	2.67479309397877	0.00747753829160261	0.176493954765646
MCM8-AS1	2.38842001460363	0.016865583600527	0.327308527919725	0.186765520427678	0.691847793705785	0.915161088084552	2.38962499835372	0.396348715569382	1.96998090532249	0.0488405589963441	0.312615655551853
MCM9	-0.614326717000733	0.349080873435832	0.685321906927909	-0.200933321121865	0.223957721043689	0.66058803298383	-0.936373584831056	-1.21607140838348	-1.52200845083303	0.128006963215514	0.433986397147359
MCMBP	-0.388082269728482	0.555723739213493	0.814381628097225	0.0958310770042385	0.545373513864677	0.857327658502518	-0.58920503614399	0.60470727437643	0.0109617377777276	0.991253973821239	0.997350957999646
MCMDC2	0.903001290326427	0.348695909366853	0.685195516068004	-0.526538754376098	0.312067564117318	0.729514058383964	0.937121799163281	-1.01089316839065	-0.0521642354380924	0.958397830102053	0.984967245243399
MCOLN1	-0.0682223476353809	0.912500172471073	0.969577951407758	-0.38573283232775	0.0699082493135329	0.451181406895721	-0.109885512296557	-1.81250469392859	-1.35933515090841	0.174040410240943	0.489828714490546
MCOLN2	0.965385029250034	0.174578278901038	0.544444889835005	-0.158404658250489	0.68590432296788	0.913897537525594	1.35763894505436	-0.40441941859328	0.674027991120058	0.500293518128736	0.76008942161055
MCOLN3	1.68544662173636	0.0596144156621926	0.410283877547873	0.513171912394609	0.184249194766971	0.617211059016417	1.88363461964347	1.32778484537375	2.27081648094815	0.0231580898306548	0.245212525162359
MCPH1	0.288588885661974	0.647443299928584	0.862681897360954	-0.222977120977812	0.376921060700257	0.772765698514265	0.45731687817043	-0.883583552950829	-0.301416056331061	0.763097252118564	0.901259112622539
MCPH1-AS1	0.640746646989374	0.482237256127621	0.772287829730497	0.194676449130007	0.271279944915157	0.696788409050668	0.702708778016686	1.10011976105849	1.27479228529669	0.202382772034882	0.518869550876299
MCRIP1	0.690336339197363	0.348308233183872	0.684821102183893	0.0962689690941239	0.579936932207826	0.87305403519574	0.937875815303208	0.553476844374343	1.05454557879859	0.291633204613297	0.601320437350072
MCRIP2	-0.374225674577777	0.630869354377625	0.853675904858142	0.276853946304977	0.0441361031324327	0.383621647228832	-0.480503585348332	2.01279592184744	1.0834943018987	0.278589078680476	0.590741326848164
MCRS1	0.533372549801979	0.395462067041439	0.71662457514734	-0.142437882811041	0.309888152001803	0.727444859355402	0.849753644059965	-1.01545675224763	-0.117169791463184	0.906725504917589	0.966492239890629
MCTP1	-1.13409807129805	0.212352649628025	0.578052463926517	0.00805703237765322	0.982421577908597	0.996218019026096	-1.24712232113464	0.0220330674700785	-0.866268918824977	0.386342706682306	0.680809057826061
MCTP2	1.36484238318451	0.0969459563896979	0.454588204506293	-0.272721967026429	0.301061737488581	0.721548910085574	1.65984341932834	-1.03415921469658	0.442425543976433	0.658181297978974	0.849608141234633
MCTS1	0.0778406506416135	0.890556322477927	0.962262514305436	-0.32046096649885	0.177980940748683	0.61087500310441	0.137600294864162	-1.34699780149484	-0.855173178088658	0.392455282592149	0.68356481869793
MCU	-0.256837608435198	0.720860336031118	0.894611914991782	0.0716741454463568	0.713046352613455	0.924360782020979	-0.35730920981456	0.367767837737756	0.00739536672639896	0.99409940485293	0.99825815320392
MCUB	0.49519185972252	0.509322537486134	0.788517392024325	-0.372724565860771	0.322131865668673	0.736240716391442	0.659892936324874	-0.990086450142263	-0.23348207272409	0.815387088806364	0.92670181980638
MCUR1	0.0562462003491702	0.935576465638793	0.978012810317967	0.152898539678158	0.279166635850276	0.703834631456332	0.0808308599885218	1.082193320562	0.822382284751201	0.410859358532548	0.69650142505083
MDC1	0.575936632312515	0.472514897923425	0.765963670876106	-0.05508760966212	0.743656967629629	0.93455948143738	0.718393168373972	-0.327014434669318	0.276746556614765	0.781974720455662	0.908754939219455
MDFI	0.840093483542821	0.267545159989064	0.624872776614645	-0.245081015071158	0.573448584765541	0.870596931580099	1.10873351313865	-0.56297987976053	0.385906095018864	0.699566216460139	0.871506522524485
MDFIC	0.138170568639743	0.831831077617958	0.937910088497844	-0.0752535822032462	0.767422098756924	0.940066197102377	0.212353733871382	-0.295748574193932	-0.0589690571080445	0.952976754058069	0.983619546870846
MDGA1	0.637529478177855	0.441148376937335	0.745459693704832	-0.0720853926943631	0.872128606232293	0.969775512690077	0.770255450659353	-0.1609553009087	0.430840267666666	0.666584518116839	0.854060808917842
MDGA2	-1.76117636263014	0.0162982814157109	0.324928594746264	0.369069876949955	0.253350624692168	0.684751112369153	-2.40216665363691	1.1422487807334	-0.890896471668204	0.372984713349988	0.670750292514994
MDH1	-1.10059571380328	0.299762968645442	0.650829120362182	-0.544831498485562	0.124255730517125	0.539367169458488	-1.03694182805318	-1.53715347463765	-1.82016024395313	0.0687346054516703	0.34714715916399
MDH1B	-0.0442554093310523	0.95551124657446	0.985007911155215	-0.575286697080585	0.0280766475614472	0.333075848652513	-0.0557873072120775	-2.19621375143968	-1.59240521981194	0.111293684143772	0.41072998322163
MDH2	-0.531848522841072	0.468222819560206	0.763269844211902	-0.480248903552903	0.00816526570822582	0.228409039641901	-0.725373673237105	-2.64515851229143	-2.38332616459474	0.0171569854779124	0.228276820216677
MDK	0.921737730397134	0.221653845836486	0.586199680807262	-0.565323114223594	0.172938077607201	0.605696869751451	1.222142229691	-1.36282370739765	-0.0994768268737172	0.920759686102675	0.971934462505673
MDM1	0.119382898438556	0.851949352505916	0.94553676007885	0.140873078370844	0.439398209046373	0.806791908469749	0.186631773851091	0.773209830778002	0.678710507498209	0.497321307117507	0.758273002357169
MDM2	-1.10503573869773	0.181265254517342	0.549064336565173	0.0552485059733775	0.734287872253448	0.931376669802109	-1.33686944980433	0.33942727783963	-0.705298123637679	0.480624727916403	0.746340727057076
MDM4	1.13986708374391	0.114287053749893	0.477500485511948	0.16645397688814	0.293009491947341	0.714180686074755	1.57921367757363	1.05154251890859	1.86022554618111	0.0628536222031226	0.33820685682102
MDN1	-0.713946336378913	0.355155012257042	0.688924701765801	0.170892853263169	0.26279176760895	0.691166045635228	-0.924636515311756	1.11981696662817	0.138013420680889	0.890229810882338	0.959628850784892
MDS2	2.64833818741832	0.000756685851054269	0.229657215135837	0.426962111574594	0.194634011715569	0.627577909216864	3.36817122926471	1.29699178986291	3.29876840616585	0.000971099928301466	0.105182260984152
ME1	0.0905127771931369	0.89296193044485	0.963182931113534	-0.21024688499141	0.129653007017601	0.546699970260141	0.134557266739951	-1.51547164002601	-0.976453917588546	0.328839573574876	0.633844450093902
ME2	-0.199141724520853	0.780793549985171	0.918910175137677	-0.259769577964005	0.105619670090164	0.51230020201317	-0.278285051860322	-1.61819922382232	-1.34101689174886	0.179914968339538	0.497012710094186
ME3	-1.6520633378172	0.0745783357837177	0.426366695957482	-0.46154006303434	0.0565149513083976	0.416767704755119	-1.7830489478515	-1.90704352626719	-2.60928941165477	0.00907304714418874	0.188286725386982
MEA1	-1.26153877412594	0.0957727574784294	0.453062093536746	-0.103792207951261	0.428781379940304	0.800802656240554	-1.66570213030238	-0.791278691740491	-1.73734780051181	0.08232579902665	0.369816897876442
MEAF6	-0.440798171313697	0.511880146320685	0.790129444550251	-0.267496951984904	0.14476176286158	0.568305482010237	-0.655912933075512	-1.45828587163357	-1.49496431158628	0.134923756424235	0.443128014328967
MECOM	0.99212561675356	0.257646145863108	0.618147792739382	0.225159366480016	0.463870354207571	0.816853795140975	1.13197214383341	0.732488672306875	1.3183728863494	0.18737885263818	0.504309114066943
MECP2	0.397464357487257	0.55291903817288	0.812533029961799	0.168771194958519	0.191101742155541	0.624359457824822	0.593391706116119	1.30732681141132	1.34401095287049	0.178944845103659	0.495979874553604
MECR	-0.544440495268394	0.385887633178999	0.710126724945504	-0.605838681248502	0.00394849737401837	0.187596629280155	-0.867099246955958	-2.88224727454443	-2.65118835037112	0.0080209097859906	0.179966406288398
MED1	0.325359188517191	0.694815448807271	0.883320426928328	0.216538688361541	0.187115868924392	0.62051884508653	0.392328580429982	1.31915927837556	1.21020467087984	0.226200366239193	0.541904883583566
MED10	-0.274045305177853	0.644551548391888	0.860878200315275	-0.097478715285125	0.586565239708355	0.876560126830622	-0.461344381191563	-0.543820152354464	-0.710758657878609	0.477233803552255	0.744025352625587
MED11	0.0185404613918601	0.976906169779716	0.991224681532256	0.381974431776693	0.00964223790516506	0.236462239947892	0.0289478663422267	2.58840200100096	1.85074583993608	0.0642061260074359	0.340290819582661
MED12	0.514216248066429	0.438313952716144	0.744143464039625	0.159349985863926	0.374714706130404	0.77112506650425	0.775043505136269	0.887676656441708	1.17572070146738	0.239706503407181	0.554827544027348
MED12L	0.36601236342326	0.571461457687687	0.823527467237742	0.261045037611126	0.485082783654049	0.828008290688297	0.565900447007274	0.698150972454609	0.893819330469979	0.371418564816438	0.669618484875284
MED13	-0.0235804861862739	0.970775406849995	0.989559740815906	0.372136498633441	0.00738081883884145	0.221404622931289	-0.0366357894130009	2.67915513880076	1.86854335136875	0.0616863734124246	0.336032944008397
MED13L	0.378754859801703	0.511825629463144	0.790103806465731	0.185477273604436	0.370220309398097	0.768420061660744	0.655997660556088	0.896060766892972	1.09747103884696	0.272435534159185	0.586190821506769
MED14	0.0103227935703486	0.986502561383698	0.995192531190185	-0.302239035005022	0.0819926028533187	0.47699449234883	0.0169173375473149	-1.73923973493357	-1.21786584658129	0.223274956772963	0.539095088941198
MED14OS	0.657369685974039	0.47907464453001	0.769524723793079	0.421734355746007	0.286607843302118	0.708439082641031	0.707791662802412	1.06559260552908	1.25397204178674	0.209852167676563	0.525160731528496
MED15	2.1940376965279	0.00214853434531226	0.248774273486996	0.171794014845945	0.332515197841903	0.744026904919325	3.06889313085321	0.969060112001701	2.85526412013692	0.00430010518219619	0.151111267522169
MED15P9	-0.119401696986862	0.846392659792346	0.943871412927949	0.0804021914995072	0.842095089939128	0.963320836700265	-0.193723155552083	0.199214330543439	0.00388284707306984	0.996901944053082	0.999062800634966
MED16	-0.590080610925685	0.494437383995735	0.78048760940799	-0.0501543687111825	0.742790442457384	0.9341479221906	-0.68326820074801	-0.328160327419668	-0.715187970952894	0.474492900953658	0.742144582448276
MED17	0.188138316486248	0.805505672330233	0.927475125863387	0.306978292505673	0.0570088761577698	0.418209695045321	0.246228089740223	1.90324275859126	1.51990541281799	0.128534749874581	0.434706238151208
MED19	-0.318869799465445	0.563515739065654	0.818605976397088	-0.0185149782715443	0.877957457742572	0.970674883132567	-0.577627347992955	-0.153559011326423	-0.517026832985836	0.605137427650486	0.821921360160636
MED20	0.00100109989160484	0.998804352399418	0.999536701891823	0.133440145687663	0.405019570360813	0.787810322823997	0.00149852260189628	0.832690027303709	0.589860380426426	0.555284258010036	0.793114730365827
MED22	0.324315708295496	0.658376961295109	0.867034245547101	-0.308520688727315	0.0401707879143845	0.374447201016379	0.442155118344871	-2.05198841908832	-1.13832404353562	0.254985197813232	0.569934670434649
MED23	0.0365658402821833	0.96173443050465	0.987022560290337	0.34230431279071	0.0297746586494914	0.34109519618093	0.0479771785899548	2.17307519015333	1.57052119130882	0.116293908296644	0.418851423092659
MED25	-0.0625280905958795	0.927670093536808	0.974715317819614	0.260237265095444	0.54047659391534	0.855086290824833	-0.090776612870442	0.612092447846382	0.368625962051415	0.71240654142231	0.877678106363647
MED26	2.01578576334563	0.00309406481538265	0.264592546501605	0.160569963809843	0.365515278723385	0.765646009668295	2.95823466659662	0.904905828977188	2.7316528410966	0.00630175039062027	0.167847026580163
MED27	-1.40110954917845	0.0784897894125018	0.432388338984964	-0.00426722431682575	0.972759348433944	0.993698420452099	-1.7595166814461	-0.0341477289823683	-1.26831226778694	0.204686457791287	0.520807848980945
MED28	-0.0327927395886814	0.952055499955467	0.98367584323461	0.0279441622181188	0.855152063654869	0.965825357940946	-0.0601257268591505	0.182548796376595	0.0865661826294575	0.931016347310534	0.975699879812016
MED29	-0.113595121319154	0.875225601504789	0.955720544729353	-0.429834089018427	0.0453324956366343	0.386501846546771	-0.15702442121029	-2.00155608925096	-1.52634691668427	0.126923490159312	0.432939273529959
MED30	0.213514502878998	0.715483230440811	0.891787433105837	0.271160693777545	0.118081361384333	0.530212810199733	0.364501933230548	1.56287771016164	1.36286321576352	0.172925623506517	0.488400000604551
MED31	1.10560511139685	0.0920438206303877	0.449606129224085	-0.0800662922574274	0.635660111173739	0.895692684819227	1.68471370715009	-0.473775354455612	0.856262720789133	0.39185247661885	0.683314788762963
MED4	-0.404112877488161	0.472737789534485	0.766031496731268	-0.134480003003948	0.322518695460936	0.736449340514238	-0.718031621578358	-0.989295274386392	-1.20726242583885	0.227331096109914	0.543382751816789
MED6	-1.20523927419935	0.113258805697786	0.476140328452295	-0.146518558848959	0.320274516893881	0.735633847285746	-1.58371405154082	-0.993893915489948	-1.82264407272793	0.0683573159350487	0.34680623132112
MED7	-0.191126347390702	0.778098067944507	0.917920041746676	-0.234384653373082	0.0859434400393058	0.48384197252899	-0.281798439000633	-1.71719559555128	-1.41350223738311	0.15750810398643	0.469009483217667
