probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	accession
1552504_a_at	0.115918669930126	7.79860005519396	0.735280434741812	0.468818969313996	0.818946601079702	-5.63570503219114	BRSK1	GSE7621
1552506_at	0.349667485250725	5.32905234792111	1.65327597119862	0.110427197403944	0.519938222691229	-4.64891641718662	CRB2	GSE7621
1552510_at	-0.153567223016661	6.64459790886905	-0.836936945451969	0.410335020614668	0.790169761471655	-5.5608260661833	SLC34A3	GSE7621
1552511_a_at	-0.00167371476822741	2.19714683566186	-0.00398610512045069	0.996850304288177	0.999493704641865	-5.89266934667141	CPA6	GSE7621
1552514_at	-0.148088026538604	3.93393224918601	-0.262689528747728	0.794882026059216	0.949251259101581	-5.85955603381916	WBP2NL	GSE7621
1552518_s_at	0.599817151596674	3.00867714826709	1.23873238947948	0.226627771838037	0.66331789326717	-5.17784880863997	MTBP	GSE7621
1552519_at	0.208337458676583	6.93393437257757	1.29111558289391	0.208144535142586	0.640515204954754	-5.11815842615811	ACVR1C	GSE7621
1552520_at	0.258160877338133	4.90334170725318	1.07546956693949	0.292147142001891	0.713496716436107	-5.34976132914607	TMEM74	GSE7621
1552523_a_at	-0.127805342647117	4.02717728785528	-0.43534609189855	0.666941719014471	0.908085654253804	-5.80193718334411	TIGD4	GSE7621
1552524_at	-0.115599545301215	2.37615398157989	-0.658736938444166	0.51591730671431	0.844592147256952	-5.68596908538954	ART5	GSE7621
1552526_at	0.318731772153793	1.75147544841832	0.878251154564218	0.387935993168042	0.779492076689653	-5.52778302480863	FAM71C	GSE7621
1552528_at	-0.382440004848675	4.24576226742089	-0.753629115529286	0.457913921898716	0.815097547353478	-5.62287107603586	LINC01547	GSE7621
1552531_a_at	-0.489143114535833	2.13601724760656	-1.160361933782	0.256556068436714	0.687539065151241	-5.26307519874371	NLRP11	GSE7621
1552540_s_at	0.772809654388773	4.59730934418441	1.80408410829893	0.0829395967159312	0.478091384177418	-4.4263499066402	IQCD	GSE7621
1552544_at	0.603174116174233	4.39469375118524	1.50064195609402	0.145621719891269	0.569555677549404	-4.8583593636535	SERPINA12	GSE7621
1552552_s_at	0.234344386527703	3.42818531696707	0.513621208525124	0.611899946128243	0.887773436252287	-5.76656817802653	CLEC4C	GSE7621
1552553_a_at	1.28731135224161	3.44323878788321	2.96466951956782	0.00645372688416705	0.217061172543217	-2.30175059607706	NLRC4	GSE7621
1552555_at	0.0086237295783981	3.87094751103562	0.0175163509494216	0.986159823994401	0.997040696704988	-5.89252950606124	PRSS36	GSE7621
1552557_a_at	0.0670483562895403	4.63440103977731	0.323721913070581	0.748765461667593	0.936564810588191	-5.84241522089687	ZDHHC15	GSE7621
1552564_at	0.173876909670603	3.90785183769407	0.525440225104974	0.603776712205325	0.883710211178351	-5.76073114655628	NUDT9P1	GSE7621
1552566_at	-0.843568780227132	2.56647887548405	-1.78125007546974	0.0866823455186466	0.485105602738516	-4.46100804676112	BTBD16	GSE7621
1552568_at	0.318441375983657	2.46104234336601	0.750123855515993	0.459985462402887	0.815591053318001	-5.6253461494778	RTP3	GSE7621
1552576_at	0.478479132249859	4.92029921104545	1.40540531065915	0.171861963586255	0.604325177599105	-4.98054240947585	ALMS1P1	GSE7621
1552578_a_at	-0.393150502113313	2.67738550172968	-0.791893077479611	0.435663948218353	0.804619589009985	-5.59513885723243	MYO3B	GSE7621
1552580_at	0.524106459292973	2.45131797652284	1.43988530131744	0.161958001485761	0.590166216733466	-4.93708117158987	TRIML2	GSE7621
1552583_s_at	0.524040604305712	3.56211437830686	1.26075722396814	0.218710356074112	0.65455321727618	-5.15301486017282	ABCC13	GSE7621
1552585_s_at	-0.072948503299978	3.48645492375808	-0.144741619945542	0.886042797230084	0.972818014423569	-5.88261139061979	GTF2A1L	GSE7621
1552586_at	0.309567236765413	4.9482361815993	1.03800397843088	0.308925927970415	0.726498201749717	-5.38612007892729	TRPV3	GSE7621
1552587_at	0.0420981854831212	3.50627646110041	0.105882824983866	0.916496573374912	0.980548912533658	-5.88728942729402	CNBD1	GSE7621
1552590_a_at	-0.309790182766331	2.77842009286208	-0.672387308213695	0.507331420973709	0.840338846668151	-5.67739410648925	ABCC12	GSE7621
1552592_at	0.45356098635451	2.67452940323543	0.847140934993806	0.404728327366819	0.787640866172596	-5.55280420501415	MMP21	GSE7621
1552594_at	0.451872484883924	3.50254454329771	1.13481464385985	0.266915478251682	0.694247316769306	-5.28978460969093	TMEM190	GSE7621
1552596_at	0.304733044429337	4.32428281923622	0.625276001083555	0.537297118542739	0.853971571390211	-5.70627037615072	GAS2L2	GSE7621
1552598_at	0.320721715165916	3.29618342327594	0.72117851359753	0.477302584992077	0.823528130548016	-5.6453630854566	KCNG4	GSE7621
1552599_at	0.623174627593907	3.4221337316177	1.37193823392696	0.181928165246044	0.61448418014002	-5.02187311533892	PXT1	GSE7621
1552602_at	0.833802731053631	4.45421902126704	2.22225014769873	0.0352737777201257	0.35657883652934	-3.73622441235018	CACNG5	GSE7621
1552605_s_at	-0.0347084900963941	3.26343750715478	-0.0683454224323545	0.946039077654979	0.987048694482928	-5.89043197034662	LINC00308	GSE7621
1552608_at	0.968466055801673	2.85318363752188	2.21176856948714	0.0360744676674467	0.357663359217318	-3.75471667651513	WFDC11	GSE7621
1552620_at	-0.225331973402558	5.93567288516997	-0.830228666840961	0.414047462269056	0.792355850312625	-5.56604983197716	SPRR4	GSE7621
1552623_at	0.0514999067898327	1.95663295585511	0.174433448721805	0.862890214282718	0.967855224707096	-5.87806106353523	HSH2D	GSE7621
1552626_a_at	0.306977128980129	7.2195325434612	1.11329693079305	0.275874651690605	0.701051451245364	-5.31186691899856	TMEM163	GSE7621
1552632_a_at	0.0452979465102833	4.29925400663804	0.118198886801262	0.906828076666576	0.978395688894243	-5.8859635833707	ARSG	GSE7621
1552657_a_at	1.01969037051353	3.58163648478905	2.50104929757196	0.0190875797227313	0.298752485516635	-3.22457571762344	TXNDC2	GSE7621
1552662_a_at	-0.546136862091602	2.84305137182461	-1.13047038912833	0.268706987878345	0.695429139105231	-5.29427345312255	PCDHGB7	GSE7621
1552664_at	0.652422978758594	7.09583915395626	3.11376866872472	0.00449130519166933	0.199321998446042	-1.98961001724626	FLCN	GSE7621
1552665_at	-0.447868926695527	4.41666194428673	-1.27747482108349	0.212842565589166	0.646643388457604	-5.13390969596431	JMJD1C-AS1	GSE7621
1552673_at	-0.252749352042876	2.08265580917243	-0.561550669893701	0.579281481898767	0.872963945441975	-5.74209459120553	RFX6	GSE7621
1552674_at	0.46511280673434	2.06844880122465	1.03767097802249	0.309078029207475	0.726691542724551	-5.3864379712717	DIRC1	GSE7621
1552675_at	-0.398435909694844	2.34399983266579	-0.862469514730579	0.396397569663939	0.782648374727241	-5.54058174740317	DNAJB7	GSE7621
1552676_at	0.392465831074528	2.94051860629512	0.914357113513507	0.369019501262057	0.767740895541817	-5.49768508923937	UCN3	GSE7621
1552682_a_at	0.383663766257732	3.92692862008801	0.731833828709604	0.470884229063735	0.819855373644389	-5.63808204145425	KNL1	GSE7621
1552686_at	-0.292916543507832	3.25062069982821	-0.526712531638902	0.602905320451604	0.883021272210124	-5.76009505782766	CNBD2	GSE7621
1552689_at	-0.183845190268101	8.2514553752543	-0.7796802904719	0.442692871204978	0.808231113820992	-5.6041320566519	CASKIN1	GSE7621
1552690_a_at	-0.113809429359507	4.51254385090641	-0.418829189780414	0.678816968646824	0.912104895382585	-5.80866724339218	CACNA2D4	GSE7621
1552691_at	1.27044262982475	3.29226416880923	2.87615257658193	0.00798037265349675	0.22610331022087	-2.48387528346464	ARL11	GSE7621
1552698_at	-0.135895151797854	5.04710926423408	-0.483322590785556	0.632954582921593	0.894985155664607	-5.78093778084253	TUBA3FP	GSE7621
1552701_a_at	0.397974912329797	4.81699514469828	0.734327570068834	0.469389409094126	0.8192549015125	-5.63636325889747	CARD16	GSE7621
1552713_a_at	-0.00419047686948127	4.31803550249074	-0.0116775809572104	0.990772932894176	0.997891350564439	-5.89261143784672	SLC4A1	GSE7621
1552716_at	-0.0439068927331553	3.92592481554627	-0.137398601034668	0.891785377491688	0.973674001696705	-5.8836063858803	SPEF2	GSE7621
1552724_at	0.107121569167163	5.40565606031408	0.49020272627558	0.628144951372924	0.893680107131477	-5.77774986522715	RHOXF1	GSE7621
1552727_s_at	-0.549050932327428	4.35185483395332	-1.20958275182006	0.237436766906588	0.66978846637802	-5.21012399404859	ADAMTS17	GSE7621
1552730_at	0.621282052409195	3.32621671979481	1.19400927280527	0.243367480566512	0.674429760008122	-5.2270888946619	DHH	GSE7621
1552732_at	0.0879286802620825	2.80715961806589	0.183858297625665	0.855566042609674	0.966006795748084	-5.87644010673402	ABRA	GSE7621
1552733_at	-0.0490034498529501	7.47910516786604	-0.259837466241652	0.797057240372257	0.949895890103846	-5.86027032209978	KLHDC1	GSE7621
1552735_at	0.559364852567408	6.60404463262008	2.07758878845537	0.0478707355142638	0.394911992167947	-3.98628345078863	PCDHGA4	GSE7621
1552736_a_at	-0.027354720636995	5.37585627083661	-0.130060622723912	0.897530027354046	0.975541444041955	-5.88454903905349	NETO1	GSE7621
1552740_at	-0.034715206820205	3.36621360891219	-0.0687242253671357	0.945740487910969	0.987048694482928	-5.89040701797014	C2ORF15	GSE7621
1552742_at	-0.271113720395479	7.41105287221284	-0.859039641167599	0.398252053738916	0.784210747993041	-5.5433345021874	KCNH8	GSE7621
1552745_at	0.359355982772368	2.62056132478143	0.82704535667785	0.41581648624564	0.792812968139897	-5.56851480840794	SLCO6A1	GSE7621
1552747_a_at	-0.319439542813196	3.34700154426894	-0.963652004550818	0.344191243792824	0.752038213896872	-5.45477218453147	PP2D1	GSE7621
1552749_a_at	-0.23455328612629	5.80486120766164	-0.737501843985046	0.467490684435316	0.817879331599948	-5.63416734381785	KLC3	GSE7621
1552751_a_at	0.119005312245606	4.67328537780261	0.296920128602867	0.768911489447016	0.940881631923516	-5.8503786536628	CIB3	GSE7621
1552757_s_at	0.278093782606643	2.0816405099838	0.576212229359943	0.569478729651573	0.868373637031391	-5.73418348730756	C9ORF66	GSE7621
1552761_at	0.0487068540292044	4.61209273739812	0.149543937227895	0.882290568231932	0.97110800555474	-5.88193270354881	SLC16A11	GSE7621
1552767_a_at	-0.45042225980956	7.12615319136013	-1.18341902089648	0.247463007894376	0.677672369033502	-5.23851395530907	HS6ST2	GSE7621
1552769_at	-0.154532715603672	4.34769744354582	-0.410816203801437	0.684608922618047	0.913657425186776	-5.81183985771389	ZNF625	GSE7621
1552770_s_at	0.798445810924168	4.74407568646182	2.70175082552123	0.012041445156812	0.262822625740429	-2.83493329971129	ZNF563	GSE7621
1552773_at	0.0287497393871142	4.35146344171518	0.115021807314793	0.909320846722407	0.978763249748681	-5.88631953500409	CLEC4D	GSE7621
1552775_at	0.486083540446369	3.13795454377283	1.01011946731481	0.32184425241211	0.736240716391442	-5.41241597829026	GPRC6A	GSE7621
1552777_a_at	0.600960268102351	2.81018939371877	1.32921720661025	0.195443868896343	0.628714375215101	-5.07339436799382	RAET1E	GSE7621
1552783_at	0.237344687986814	3.83253365650519	0.497290128815026	0.62320785688581	0.891840805931551	-5.77441974062681	ZNF417	GSE7621
1552785_at	-0.167809758078837	4.97296497387748	-0.499497249465427	0.621674014405032	0.891661152195813	-5.77337312954448	ZNF781	GSE7621
1552793_at	0.0269329303336777	3.02743503166762	0.0547614223116501	0.956751572389603	0.989422228034424	-5.89123564967187	C8ORF31	GSE7621
1552796_a_at	0.0197760653833456	3.74890305341953	0.0503396602332401	0.960240509259347	0.990181760610018	-5.89145900425047	SIM1	GSE7621
1552807_a_at	0.087717679131109	6.32284537705376	0.245994952768392	0.807638089269465	0.952332442528945	-5.86362695782039	SIGLEC10	GSE7621
1552811_at	0.496727618380239	3.52569265042541	1.23109666556305	0.229422619520956	0.665607253844561	-5.18636869128557	WFIKKN1	GSE7621
1552813_at	0.0518309848986169	2.45460034084657	0.143341978713476	0.887136902546449	0.972871039823841	-5.88280503348573	KLF14	GSE7621
1552816_at	0.286270549183153	3.70580181528495	0.656671801606994	0.517223169786999	0.844688694899546	-5.68725161106307	NXNL2	GSE7621
1552819_at	0.361720624116341	3.8058270314707	0.74271648315227	0.464381302697944	0.816958859219815	-5.63054029418189	LINC00205	GSE7621
1552827_s_at	-0.747777939210394	3.5684348678955	-1.96750669011758	0.0599938632684864	0.425346243793577	-4.16877485333849	SLC26A7	GSE7621
1552830_at	0.332635954347862	3.19036052192554	0.61632053317173	0.54309826673128	0.856275326379355	-5.71153016555083	FBXO39	GSE7621
1552834_at	0.849311141440434	3.96452153010851	2.6675991134049	0.013036458960795	0.266574435151124	-2.90237495623641	B3GNT6	GSE7621
1552836_at	0.491313832880152	4.97385775653475	1.76302133761615	0.089773021399715	0.488648980339877	-4.48843441222117	ZNF619	GSE7621
1552839_at	-0.0792589482469262	3.69290636008589	-0.162273183535238	0.872358495216272	0.969775512690077	-5.8800267880273	FAM71D	GSE7621
1552846_s_at	0.610422232747607	5.17438186192702	1.50035673664993	0.145695170872727	0.569555677549404	-4.85873522349088	RAB42	GSE7621
1552848_a_at	0.308098731183042	7.29024410644053	1.3604499740099	0.185488527720898	0.618539035684791	-5.03586502403089	PTCHD1	GSE7621
1552852_a_at	-0.041392029000649	2.54242591503383	-0.0863339090754307	0.931869384151249	0.983913267303482	-5.889094884055	ZSCAN4	GSE7621
1552854_a_at	0.0656779609337172	2.32393084528365	0.162606017984693	0.872099077354217	0.969775512690077	-5.87997487047237	VWA5B1	GSE7621
1552856_at	-0.33402224033327	3.04867844181405	-0.761892366276976	0.453052500775982	0.81305930716237	-5.61699285021559	LINC00311	GSE7621
1552858_at	0.229857783454659	1.6113774298847	0.469228714966572	0.64285836508735	0.899767792700717	-5.78733015804869	MAGEB6	GSE7621
1552863_a_at	-0.0385184460803466	6.71205806613621	-0.162874139650755	0.871890108531645	0.969775512690077	-5.87993297002039	CACNG6	GSE7621
1552865_a_at	0.268253610029302	4.77881056982757	0.719966935731572	0.478035591795316	0.823928215282389	-5.64618451540606	LMNTD1	GSE7621
1552868_at	0.225654090350167	3.63364739080247	0.517144533520792	0.609472998643675	0.886523481737115	-5.76484170486654	CIRBP-AS1	GSE7621
1552877_s_at	-0.0253645375841604	3.62800177819542	-0.0494132793448908	0.9609715632614	0.990256410960016	-5.8915034175094	LINC00334	GSE7621
1552878_at	-0.05613453643658	3.0862758105328	-0.154218389178785	0.878640929698027	0.970674883132567	-5.88125085375818	ATOH7	GSE7621
1552882_a_at	-0.279667926705997	3.85678412206182	-0.624407709465494	0.537858131329351	0.854273885416629	-5.70678356303454	AMER1	GSE7621
1552885_a_at	-0.243952718210058	5.51216655089711	-0.606889352112557	0.549243103493487	0.859035830789205	-5.71698987255237	NKX6-3	GSE7621
1552887_at	-0.433244038785681	5.2283750201724	-1.17094937321961	0.252350592722163	0.683763247719883	-5.25185052598712	TBATA	GSE7621
1552889_a_at	0.260227236219017	6.891174608248	1.01733147482456	0.318467766584746	0.734663588966509	-5.40567773618669	EXOC3L2	GSE7621
1552892_at	0.193661797717516	3.08631851602828	0.693411709456313	0.494264305560314	0.833146536698466	-5.66385586781268	TNFRSF13C	GSE7621
1552895_a_at	-0.32557564040301	4.26526930632572	-1.1863535796311	0.246323050343583	0.677381854875803	-5.23535712307351	ANKRD30BP2	GSE7621
1552897_a_at	-1.0195004155104	3.85387460542878	-3.18412261130809	0.00377775864594838	0.186166513746783	-1.84018621539457	KCNG3	GSE7621
1552899_at	-0.356548926883636	4.25978820701625	-0.757789628169977	0.455462349999131	0.814007823185109	-5.61991904934888	LINC01312	GSE7621
1552903_at	0.469045448877616	4.24224897135154	1.64102245356386	0.112962984517334	0.524958858553954	-4.66633128753089	B4GALNT2	GSE7621
1552906_at	-0.0912838250982519	2.35360454726668	-0.208607228058875	0.836397627263393	0.961457357612598	-5.87177888653153	FMR1NB	GSE7621
1552908_at	0.557902869294429	2.48865376514662	1.13987971517508	0.264837719187844	0.69318870661622	-5.28453145942119	GCSAML	GSE7621
1552910_at	-0.0655099662693215	3.63603169215587	-0.121274222037437	0.904416061547977	0.977965703824445	-5.88560980469728	SIGLEC11	GSE7621
1552912_a_at	0.370027826596672	2.39635254048756	0.825277469885673	0.416800972005767	0.793100284914625	-5.56987989872688	IL23R	GSE7621
1552913_at	0.60319008767468	1.93424251616215	1.11777399619087	0.273992879096568	0.699307304085938	-5.30730371141358	MAGEB18	GSE7621
1552915_at	-0.0193760274001404	4.14897664363171	-0.0494848335369132	0.96091509498313	0.99024729015209	-5.89150001639521	IFNL2	GSE7621
1552917_at	-0.013957322216796	4.76949958751803	-0.0361973728414351	0.971404375690193	0.993330131549223	-5.89204721001117	IFNL1	GSE7621
1552919_at	-0.569742305550678	2.76205305417431	-1.34352354438725	0.190833382164255	0.624283626787453	-5.05629670572901	C4ORF36	GSE7621
1552929_at	-0.410838469721833	2.80339631474226	-0.742878220171541	0.464285057523468	0.816958859219815	-5.63042740756515	GRK7	GSE7621
1552930_at	0.297174465703061	5.67901109981987	1.52687859252997	0.138992582239465	0.560059611822252	-4.82353335952098	MMEL1	GSE7621
1552932_at	0.173730794383765	3.11158017798229	0.342025283770665	0.735110071198521	0.931655086249042	-5.83658512880549	NLRP6	GSE7621
1552935_at	0.026751063167441	4.93790373443657	0.0961499267149866	0.924146547454816	0.982593772732264	-5.88823418608303	ZCCHC5	GSE7621
1552938_at	0.0607486249751194	3.90348578596827	0.14573205401236	0.885268709709067	0.972378814087031	-5.88247322743802	ZIC5	GSE7621
1552940_at	0.0376866468820827	2.95387016908967	0.0852998850365768	0.932683320703315	0.983986276371923	-5.88918016310192	TEDDM1	GSE7621
1552942_at	0.0092260118872795	5.76009469847469	0.0626064540328746	0.950563750976031	0.988099758337376	-5.89079313906511	LOC149373	GSE7621
