logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	contrast
0.370103519333333	-0.0566303469444444	2.20641173970738	0.0424519306461147	0.999899936373854	-4.40228084216487	BAZ1B	interaction2_SNminusVTA
0.133628363	-0.0200259948888889	0.765001452697895	0.455502053775133	0.999899936373854	-4.62586036831329	BAZ2A	interaction2_SNminusVTA
0.067658822	0.0089942205	0.370993207167437	0.715550570400411	0.999899936373854	-4.6556824850861	BAZ2B	interaction2_SNminusVTA
-0.0202727253333333	0.0744894201666667	-0.0431991655430564	0.966081874692451	0.999899936373854	-4.66503942876318	BB031773	interaction2_SNminusVTA
1.08597525566667	0.165665282666667	2.46201773652269	0.0256614046625702	0.999899936373854	-4.35479059703275	BB045044	interaction2_SNminusVTA
0.121434137	0.00491464166666667	0.424551560071267	0.67686578619631	0.999899936373854	-4.65277657133109	BB070754	interaction2_SNminusVTA
-0.653753876	0.224323036222222	-1.08465032512375	0.294286815453635	0.999899936373854	-4.58872177595859	BB086117	interaction2_SNminusVTA
0.0614906526666667	0.0246941323333333	0.311921821024158	0.759162392574892	0.999899936373854	-4.65844713385244	BB114814	interaction2_SNminusVTA
-0.456707158333334	0.0430611235555556	-1.34858860527202	0.196409293175738	0.999899936373854	-4.55102782089392	BB116930	interaction2_SNminusVTA
-0.092023371	-0.0131720636666667	-0.607647893620295	0.552021595058241	0.999899936373854	-4.64005925934948	BB144871	interaction2_SNminusVTA
0.262663378666667	-0.148370745777778	0.19962336224341	0.84431164891309	0.999899936373854	-4.66240665866957	BB163080	interaction2_SNminusVTA
-0.230730374666667	0.0376202337222222	-0.94479809575394	0.358931632783476	0.999899936373854	-4.60624334979557	BB165335	interaction2_SNminusVTA
0.518740016	-0.0222662389444444	1.83033437217734	0.0860534842244978	0.999899936373854	-4.47075343522023	BB166591	interaction2_SNminusVTA
0.00502921700000006	0.0281102367222222	0.0106562996819863	0.991630534193917	0.999899936373854	-4.66516119340358	BB168181	interaction2_SNminusVTA
-0.366030685	-0.00485836205555556	-1.21841335457189	0.240878580402301	0.999899936373854	-4.57031336095018	BB182297	interaction2_SNminusVTA
0.786740141333334	0.0711346446666667	2.83052717328174	0.0121338128094001	0.999899936373854	-4.28692809772721	BB187676	interaction2_SNminusVTA
0.474900965	-0.0814060765	0.957267040874312	0.352795678605435	0.999899936373854	-4.60475793233081	BB211804	interaction2_SNminusVTA
-0.17197275	0.0481468847222222	-0.533422420182521	0.601136071712292	0.999899936373854	-4.64572406364996	BB212172	interaction2_SNminusVTA
0.181925455666667	0.0833463204444444	0.326913541038698	0.748007343920725	0.999899936373854	-4.657789600053	BB236558	interaction2_SNminusVTA
-0.149740615333333	-0.0218330483333333	-0.774815088815592	0.449844954939105	0.999899936373854	-4.62488004676481	BB283400	interaction2_SNminusVTA
-0.632242842666667	0.177764868666667	-0.986108658485892	0.338883020252355	0.999899936373854	-4.60126302665232	BB283564	interaction2_SNminusVTA
-0.394815599666667	-0.01285455	-1.23747399654622	0.2339164842639	0.999899936373854	-4.56756980973669	BB319198	interaction2_SNminusVTA
-0.113394925	0.0386526185555556	-0.136469779767357	0.893166882125267	0.999899936373854	-4.66387642779971	BB557941	interaction2_SNminusVTA
-0.252779479	-0.0300980011666667	-0.809367583109751	0.430277456137744	0.999899936373854	-4.62134308601274	BBC3	interaction2_SNminusVTA
-0.055047989	-0.0245845325555556	-0.305941424268097	0.763627837376622	0.999899936373854	-4.6587010192047	BBIP1	interaction2_SNminusVTA
0.991042224333333	-0.0659126572222222	1.18354588942356	0.254026684413669	0.999899936373854	-4.5752567780114	BBOF1	interaction2_SNminusVTA
0.406667175166667	-0.0369682178888889	0.91371058990435	0.374548409308843	0.999899936373854	-4.60987853412757	BBOX1	interaction2_SNminusVTA
-0.11066978	0.0323525274444444	-0.392138822776724	0.700174032707478	0.999899936373854	-4.65458023122479	BBS1	interaction2_SNminusVTA
-1.08733320133333	0.0874516014444444	-1.49345477450056	0.154941432058626	0.999899936373854	-4.52818883155298	BBS10	interaction2_SNminusVTA
-0.5440375	0.0518282782222222	-1.24374021322565	0.23166213823475	0.999899936373854	-4.56666162862595	BBS12	interaction2_SNminusVTA
0.107830358666667	-0.0444969607777778	0.323159544191429	0.750795306927987	0.999899936373854	-4.65795707591516	BBS2	interaction2_SNminusVTA
-0.131998935833333	-0.0295859972777778	-0.681536460535278	0.505361397244699	0.999899936373854	-4.63375394254533	BBS4	interaction2_SNminusVTA
-0.312177174333334	0.0204316	-1.01320630710588	0.326167631267935	0.999899936373854	-4.59790561402215	BBS5	interaction2_SNminusVTA
0.432894428166667	-0.0234209424444444	1.66956533543636	0.114617178274043	0.999899936373854	-4.49880246848383	BBS7	interaction2_SNminusVTA
-0.406982892666667	0.0166117876666667	-1.41158384268271	0.177386536352973	0.999899936373854	-4.54126144854473	BBS9	interaction2_SNminusVTA
0.25043424	-0.0102126082222222	0.835604761802284	0.415786557351914	0.999899936373854	-4.61856970851625	BBX	interaction2_SNminusVTA
0.166874012	-0.004384384	0.559709183899067	0.583495556097009	0.999899936373854	-4.64379594956507	BC001981	interaction2_SNminusVTA
0.743400184833333	-0.039494861	1.87727699871236	0.0789952025391999	0.999899936373854	-4.46238904623153	BC002059	interaction2_SNminusVTA
0.0478765126666667	0.00933070844444445	0.232126602105874	0.819407832980867	0.999899936373854	-4.6614369301817	BC002189	interaction2_SNminusVTA
-0.0333097825	-0.0288406876666667	-0.16488527591616	0.871117160625893	0.999899936373854	-4.66328302638956	BC003331	interaction2_SNminusVTA
0.0430335959999999	-0.0244881061111111	0.229823789854646	0.821166016238315	0.999899936373854	-4.66151038395324	BC003965	interaction2_SNminusVTA
0.0422333055	-0.00344469775	0.200285025657409	0.843802881186864	0.999899936373854	-4.66238835912975	BC004004	interaction2_SNminusVTA
-0.3024352425	-0.0217097466666667	-1.34883707323958	0.196331156854382	0.999899936373854	-4.55098982889194	BC005537	interaction2_SNminusVTA
0.699048451	-0.106219890055556	1.75288096605784	0.0989233085267628	0.999899936373854	-4.48439156948116	BC005561	interaction2_SNminusVTA
-0.1635874895	-0.00947859519444444	-0.691503385347779	0.499245644047086	0.999899936373854	-4.63285374144809	BC005624	interaction2_SNminusVTA
-0.0989650883333334	0.0484500862222222	-0.418200041986725	0.68140748098345	0.999899936373854	-4.65314084136088	BC005685	interaction2_SNminusVTA
-0.0804230793333333	-0.0172924989444444	-0.384232825829769	0.70590774079938	0.999899936373854	-4.65499925070016	BC006965	interaction2_SNminusVTA
-0.00413274533333344	-0.0577655105555556	-0.0133453466411055	0.98951867453642	0.999899936373854	-4.66515670886027	BC010981	interaction2_SNminusVTA
-0.322313155666667	-0.00181316161111111	-1.64513983931207	0.119608082042904	0.999899936373854	-4.50297036467367	BC016548	interaction2_SNminusVTA
-0.132038225	0.0534581811666667	-0.631897087352618	0.536455509784763	0.999899936373854	-4.6380621539854	BC016579	interaction2_SNminusVTA
-0.0524234713333333	0.0182962408333333	-0.164338411178207	0.871540540606448	0.999899936373854	-4.66329549653796	BC017158	interaction2_SNminusVTA
0.04049587	0.006268508	0.19723749201167	0.846146787780185	0.999899936373854	-4.66247214618934	BC017643	interaction2_SNminusVTA
0.168172774166667	-0.00621439672222222	0.779875788397416	0.446944840726558	0.999899936373854	-4.62437029787673	BC018473	interaction2_SNminusVTA
-0.237888098333333	-0.0348376533333333	-0.599323638706643	0.557420749958888	0.999899936373854	-4.64072835388057	BC020402	interaction2_SNminusVTA
-0.303116803666667	0.0190439371666667	-1.12631104524351	0.276785348345941	0.999899936373854	-4.58315258534185	BC021614	interaction2_SNminusVTA
0.036286584	0.0195444968888889	0.0871791800447018	0.931620105103155	0.999899936373854	-4.66464122540544	BC021891	interaction2_SNminusVTA
-0.301817829333333	-0.0102156985555555	-1.11677659797559	0.28072061340999	0.999899936373854	-4.58444064899867	BC022687	interaction2_SNminusVTA
-0.661692158333334	-0.0465720231111111	-1.31205922045283	0.208170772002541	0.999899936373854	-4.55656602160984	BC022960	interaction2_SNminusVTA
-0.287572901	-0.0101994554444444	-1.17494448811894	0.257352998599408	0.999899936373854	-4.57646097809264	BC023105	interaction2_SNminusVTA
-0.412357334	0.0131452891111111	-1.61707139381813	0.125572685097107	0.999899936373854	-4.50772552816616	BC023829	interaction2_SNminusVTA
-0.106195938	-0.00213044061111111	-0.358350548889319	0.724805347124991	0.999899936373854	-4.6563132619785	BC023969	interaction2_SNminusVTA
-0.272450131	-0.00166855922222222	-0.984223173135003	0.339780595944279	0.999899936373854	-4.60149399539089	BC024139	interaction2_SNminusVTA
-0.414797863333333	0.0116654363333333	-2.21887637058748	0.0414383759452441	0.999899936373854	-4.3999715895434	BC025446	interaction2_SNminusVTA
0.231507541	0.0174567572777778	1.03228894116093	0.317419621873432	0.999899936373854	-4.59549915065209	BC025920	interaction2_SNminusVTA
-0.145352529	0.0114504645	-0.538122967881865	0.597962279186624	0.999899936373854	-4.64538562655486	BC025933	interaction2_SNminusVTA
-0.683065662666667	0.0943695993888889	-2.01982315841132	0.0606249025090932	0.999899936373854	-4.43661616492339	BC026513	interaction2_SNminusVTA
-0.193101126833333	0.0199007093611111	-0.975439233990234	0.343984166295942	0.999899936373854	-4.6025654355682	BC026585	interaction2_SNminusVTA
-0.140752470666667	0.00353421011111111	-0.377273077385007	0.710970413353771	0.999899936373854	-4.65536129761548	BC026600	interaction2_SNminusVTA
-0.13573798	-0.0869014387777778	-0.590535778677715	0.563151058164282	0.999899936373854	-4.64142552213129	BC027072	interaction2_SNminusVTA
0.387464994666667	0.0416556188888889	1.23802287380692	0.233718340211723	0.999899936373854	-4.56749038182006	BC028454	interaction2_SNminusVTA
-0.034589685	0.0255618489444444	-0.160611260277062	0.874427151201051	0.999899936373854	-4.66337939021842	BC028471	interaction2_SNminusVTA
0.326478793	-0.0157803962777778	0.833720626999753	0.416816536426458	0.999899936373854	-4.61877136011299	BC028528	interaction2_SNminusVTA
0.0677259773333334	0.150866855444444	0.123105657693445	0.903569694899611	0.999899936373854	-4.66411698944057	BC028777	interaction2_SNminusVTA
-0.108119805	-0.00420951866666667	-0.487548853057937	0.632538897573942	0.999899936373854	-4.64888053533664	BC028789	interaction2_SNminusVTA
-0.286433060666667	-0.0455774994722222	-1.03360878693778	0.316820859499997	0.999899936373854	-4.59533143705679	BC029214	interaction2_SNminusVTA
-0.29183642	-0.0208790033888889	-1.06835712696224	0.301348703763658	0.999899936373854	-4.59085764182798	BC029722	interaction2_SNminusVTA
0.791550478666667	-0.0195876237777778	2.01698022505509	0.0609498735557465	0.999899936373854	-4.43713484718236	BC030308	interaction2_SNminusVTA
0.0192355283333333	-0.00180651097222222	0.124716001194585	0.902315179473735	0.999899936373854	-4.66408930991711	BC030336	interaction2_SNminusVTA
-0.581489399333333	0.0123228755	-1.81595220624302	0.088325100958744	0.999899936373854	-4.47330185019685	BC030343	interaction2_SNminusVTA
0.0211406575	0.0686005422222222	0.0569361830003452	0.955307048462756	0.999899936373854	-4.6649438777186	BC030499	interaction2_SNminusVTA
-0.279995923	-0.0956019289444445	-0.691506630960229	0.499243659567626	0.999899936373854	-4.63285344641114	BC030500	interaction2_SNminusVTA
-0.00257428666666665	-0.0273185577777778	-0.0116150034946038	0.990877602005246	0.999899936373854	-4.66515970982692	BC030867	interaction2_SNminusVTA
-0.1067059055	0.0321350635555556	-0.509632020381652	0.617325867782647	0.999899936373854	-4.64739430516938	BC030870	interaction2_SNminusVTA
0.0339943573333333	-0.0103131404444444	0.173407967905697	0.864524251551765	0.999899936373854	-4.66308336573373	BC031181	interaction2_SNminusVTA
-0.852851781666667	0.1340652825	-1.14270980334598	0.270113602114983	0.999899936373854	-4.58091875106234	BC031361	interaction2_SNminusVTA
