Name	pathway	ES	NES	nominal_p	FDR	FWER p-val	Tag %	Gene %	leading_genes
prerank	G-protein activation	0.327589429455893	1.0659709358839513	0.36254980079681276	0.6516006546766744	1.0	8/23	19.09%	GNB3;GNG8;GNA15;POMC;GNG3;GNG4;GNB2;GNGT1
prerank	RHOJ GTPase cycle	0.2690627615663539	1.0655491643840256	0.3386454183266932	0.651602979703607	1.0	15/53	22.17%	STEAP3;GIT1;JUP;CDC42BPB;SCRIB;PREX1;SNAP23;PIK3R1;WWP2;DOCK8;PAK3;LAMTOR1;SLC1A5;WAS;CAV1
prerank	Dengue Virus Infection	0.2025221029340245	1.0653192652329107	0.25957446808510637	0.6509656944165436	1.0	73/324	17.29%	RNASEK;SCAP;GPC1;GPC2;AP2B1;SRRT;PRCC;CPSF4;APOA1;AUP1;AGRN;POLR2F;PRKG1;CPSF1;C4BPB;CSTF2;PRR5;RBM10;AP2S1;SUGP1;DAXX;MAPRE3;CAMK2A;GTF2F1;HSPG2;CLU;SPCS1;U2AF1L4;LY6E;PCBP2;SRSF2;DDOST;RRBP1;VCP;MAPKAP1;POLR2C;PRKG2;UBA1;DHX16;CLDN1;PUF60;HDLBP;UBA52;CDC5L;ELAVL1;SF3A2;HNRNPK;PIK3R1;VIM;SDC1;C1QA;C4A;CAMK2B;AP2A1;GBF1;SRRM2;DPM3;HNRNPUL1;PRPF8;SDC3;PRPF6;STAT2;DDX42;PABPN1;STT3A;SRSF5;SDC2;CAMK2D;RNPS1;UBR4;HAVCR1;RPTOR;EIF4A1
prerank	Enterobacterial factors antagonize host defense	0.3854348739421136	1.065226785264036	0.36947791164658633	0.6499801522610079	1.0	5/13	23.71%	CASP4;UBA52;CALM3;GBP4;GBP6
prerank	Separation of Sister Chromatids	-0.22123453092153023	-1.064922412073376	0.287109375	0.8186015412417116	1.0	29/163	14.53%	PSMC1;ERCC6L;RANBP2;CDC26;PDS5B;MIS12;TUBA3D;PSMA3;PPP2R5E;BUB3;TUBA1B;STAG2;PPP2R5C;ANAPC16;PSMA7;TUBB2B;CKAP5;PSMA6;PSMB4;TUBA3C;MAPRE1;RPS27A;SEH1L;SPC24;CENPK;CDC16;PSMB7;CENPA;PSMA2
prerank	COPII-mediated vesicle transport	-0.2611502880124243	-1.064148451090929	0.34782608695652173	0.8184218857888527	1.0	19/65	19.25%	F8;TMED2;FOLR1;TRAPPC4;RAB1A;NAPG;PPP6C;TGFA;TMED10;PPP6R3;SEC24B;CD59;LMAN1;GOSR2;MCFD2;TRAPPC2;SCFD1;LMAN1L;NAPB
prerank	Voltage gated Potassium channels	0.2859445021906291	1.0638603106383586	0.3313008130081301	0.6524669647623446	1.0	13/39	24.63%	KCNH6;KCNAB3;KCNS3;KCNS2;KCND1;KCNH3;KCNA1;KCNB2;KCNS1;KCND3;KCNQ4;KCNC1;KCNH8
prerank	TP53 Regulates Metabolic Genes	-0.2549884642538785	-1.0631479277158002	0.3424657534246575	0.8189131236266431	1.0	10/72	7.05%	RHEB;COX4I2;YWHAG;COX5A;COX8C;TNRC6C;YWHAE;SFN;COX7A2L;CYCS
prerank	Acetylcholine regulates insulin secretion	0.41423864955667944	1.063056062013317	0.35372848948374763	0.6534104257439601	1.0	3/10	5.66%	PLCB3;PLCB2;GNA15
prerank	GABA receptor activation	0.2691288688944317	1.0630473853701243	0.3671399594320487	0.6522023273208579	1.0	14/53	19.09%	GNB3;GABRR2;GABBR1;GNG8;GABRR1;ADCY1;GABRB3;GNAI2;GNG3;KCNJ9;GNG4;KCNJ5;GNB2;GNGT1
prerank	Mitotic Prometaphase	-0.21599051217249085	-1.0609023825963304	0.3178294573643411	0.823878905172075	1.0	34/185	14.91%	NCAPG;CEP41;PRKAR2B;MZT1;YWHAG;CCP110;ERCC6L;HAUS4;RANBP2;PDS5B;MIS12;YWHAE;TUBA3D;PPP2R5E;BUB3;TUBA1B;STAG2;PPP2R5C;AKAP9;TUBB2B;SMC2;CKAP5;NME7;TUBA3C;PCM1;CEP135;MAPRE1;SEH1L;SPC24;CENPK;HSP90AA1;CEP192;CENPA;OFD1
prerank	Leishmania parasite growth and survival	0.2538441320645534	1.0592533246675504	0.2991967871485944	0.6596667142855138	1.0	22/68	21.58%	GNB3;GGT1;GNG8;PLCG1;MYH9;PRKAR1B;FCGR2A;PRKACA;ADCY1;AHCYL1;PRKAR2A;GNAI2;GNG3;CD247;GNG4;RHBDF2;GNB2;ITPR3;GNGT1;CD3G;PRKACG;SRC
prerank	Anti-inflammatory response favouring Leishmania parasite infection	0.2538441320645534	1.0592533246675504	0.2991967871485944	0.6596667142855138	1.0	22/68	21.58%	GNB3;GGT1;GNG8;PLCG1;MYH9;PRKAR1B;FCGR2A;PRKACA;ADCY1;AHCYL1;PRKAR2A;GNAI2;GNG3;CD247;GNG4;RHBDF2;GNB2;ITPR3;GNGT1;CD3G;PRKACG;SRC
prerank	Regulation of gene expression by Hypoxia-inducible Factor	-0.4089115058812897	-1.059149900357575	0.38144329896907214	0.8267913225700855	1.0	2/11	4.69%	HIF1A;EP300
prerank	FRS-mediated FGFR1 signaling	0.33381297428495954	1.0589468677503302	0.378021978021978	0.659382764374511	1.0	6/22	14.61%	FGFR1;NRAS;HRAS;FGF17;FGF10;FGF4
prerank	Antigen processing: Ubiquitination & Proteasome degradation	-0.2061478251431853	-1.05852394773929	0.2946768060836502	0.8260080085084973	1.0	57/281	18.57%	CUL3;UFL1;KLHL2;RNF4;FBXO15;FBXL16;PSMC1;FBXW12;SKP1;RCHY1;ASB5;RNF182;CDC26;TRAF7;DTX3L;SPSB2;PSMA3;TRIM41;UBE2E2;MYLIP;RNF7;RNF114;FBXL3;PJA1;DZIP3;PSMA7;FBXO32;KLHL25;ASB4;PSMA6;PSMB4;RPS27A;RBX1;HACE1;LONRF1;UBE3A;TRIM63;UBR1;UBE2J1;CDC16;PSMB7;KLHL5;PSMA2;UBA5;TRIM69;UBE2D2;UBE2B;CUL2;ITCH;FBXL13;ASB7;BTBD6;PSMC6;KLHL13;KCTD6;TRIM36;ASB13
prerank	BBSome-mediated cargo-targeting to cilium	-0.32756048398304327	-1.0583763916104694	0.35051546391752575	0.8237431350986852	1.0	5/23	8.35%	BBIP1;BBS10;TCP1;BBS4;BBS12
prerank	RAB geranylgeranylation	-0.2608924103145051	-1.0578470529915112	0.34754797441364604	0.8227429737799208	1.0	14/57	15.15%	RAB11A;RAB33A;RAB22A;RAB1A;RAB8B;RAB27A;PTP4A2;RAB27B;RAB12;RAB14;RAB25;CHML;RAB10;RABGGTB
prerank	Formation of the non-canonical BAF (ncBAF) complex	0.36771136715129893	1.0564580430710668	0.4	0.6647592784000255	1.0	9/15	29.58%	SMARCD2;SMARCA2;SMARCD1;BCL7C;ACTB;SMARCC2;SMARCD3;BRD9;SMARCC1
prerank	Signaling by Nuclear Receptors	0.2119319918262608	1.0561970567563395	0.2669491525423729	0.6642100354043028	1.0	43/220	14.23%	GNB3;CRABP1;MMP2;TLE3;SHC1;CARM1;POLR2F;RXRB;MAPK3;EEPD1;BTC;HDAC1;GNG8;CTSD;EGFR;PLTP;USF1;USF2;GTF2F1;NRAS;PPARD;TFF3;PPP5C;CXCL12;RXRA;AREG;TBL1X;PDHA2;NOS3;GPS2;APOC1;HRAS;POLR2C;RXRG;NR1H3;KAT5;ZDHHC7;PIK3R1;AKT2;KDM1A;GNAI2;GNG3;GNG4
prerank	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	0.3538081571900097	1.0561324095585722	0.3696969696969697	0.6631611058529323	1.0	4/18	9.85%	ZNF385A;CARM1;E2F4;TP53
prerank	Interferon Signaling	-0.20493464634199776	-1.0557936878396716	0.3207920792079208	0.8270680500259491	1.0	73/297	20.61%	PRKRA;HLA-DQB1;EIF4E3;RPS3A;NUP50;EIF4E;EIF2AK3;EIF3J;KPNA5;SKP1;EIF1AX;ISG15;RPS12;EIF2S1;RANBP2;SUMO1;TRIM45;EIF3M;NCAM1;TRIM48;TUBA3D;SFN;RPS24;TUBA1B;ACTG1;VTRNA2-1;FANCL;YBX1;RPS25;EIF2S2;RPS29;RPS9;RPS15A;IFNAR1;FNTA;TUBB2B;HLA-DPB1;HLA-DPA1;OASL;TRIM6;SP100;IFI35;TUBA3C;RPS7;IFNA4;PTPN2;IFIH1;RPS27A;SEH1L;PDE12;TRIM14;CD44;FANCF;HLA-DQA2;NPM1;NUP54;HSPA1B;FANCB;OAS2;HLA-DRB1;FANCC;PGGT1B;IFIT3;CHUK;FAU;IKBKB;RPS28;NUP153;TRIM68;EGR1;CDK1;TRIM10;KPNA1
prerank	Signal amplification	0.29949814536217634	1.0546382663032605	0.36435643564356435	0.665833441952615	1.0	11/31	23.03%	GNB3;GNG8;GNA15;GNAI2;GNG3;GNG4;AAMP;GNB2;GNGT1;SRC;P2RY12
prerank	Organelle biogenesis and maintenance	-0.20485257019270534	-1.0545864967794918	0.2978723404255319	0.8283722223514425	1.0	62/271	19.42%	IQCB1;CEP41;GRHL1;PRKAR2B;RP2;CCNO;RAB11A;YWHAG;SSBP1;CCP110;HAUS4;TCTN1;BBIP1;BBS10;TCP1;TGS1;TNRC6C;YWHAE;BBS4;CHCHD3;TUBA3D;TUBA1B;CYCS;GLUD1;DYNLRB2;NPHP4;BBS12;SCLT1;HDAC3;AKAP9;GABPA;WDR35;TUBB2B;CREB1;CKAP5;KIF3C;TP73;TUBA3C;HSPA9;PCM1;CLUAP1;CEP135;MAPRE1;WDR19;HSP90AA1;MEF2C;CEP192;APOO;OFD1;RPGRIP1L;ARL6;TFDP1;CYS1;AHI1;CETN2;UNC119B;PRKAB2;MYB;CHCHD6;NEK2;CEP70;TTBK2
prerank	Recruitment of NuMA to mitotic centrosomes	-0.24278325217115257	-1.0537818172756581	0.341747572815534	0.828422404211668	1.0	20/88	14.91%	CEP41;PRKAR2B;MZT1;YWHAG;CCP110;HAUS4;YWHAE;TUBA3D;TUBA1B;AKAP9;TUBB2B;CKAP5;NME7;TUBA3C;PCM1;CEP135;MAPRE1;HSP90AA1;CEP192;OFD1
prerank	Protein localization	-0.22530751095665574	-1.0537530090760943	0.29699248120300753	0.8258110411617828	1.0	30/150	15.10%	AGXT;SLC25A12;CHCHD2;TIMM8B;COX17;ZFAND6;SEC61G;ECI2;VAPA;CHCHD3;FXN;PEX12;PEX11B;PEX13;PXMP2;TIMM17A;OTOF;PMPCB;IDH1;CAMLG;TOMM5;HSPA9;AGPS;RPS27A;COQ2;NUDT7;HSCB;ALDH3A2;DNAJC19;UBE2D2
prerank	Regulation of CDH11 gene transcription	0.4130096187546872	1.0522665368758795	0.39611650485436894	0.6709379771574536	1.0	5/10	16.73%	BHLHE22;HEYL;ZEB2;ILF3;SNAI1
prerank	Fcgamma receptor (FCGR) dependent phagocytosis	0.24429224280268375	1.0517861910598314	0.3619047619047619	0.6710253883828313	1.0	29/82	24.15%	BAIAP2;MYO9B;MAPK3;WASF2;PLCG1;MYH9;CYFIP2;FCGR2A;CFL1;PLA2G6;CYFIP1;VAV1;AHCYL1;PRKCD;ABL1;PLD2;PIK3R1;CD247;WIPF1;ITPR3;CRK;PLD3;CD3G;ACTB;SRC;WAS;ACTR2;IGLV1-44;MAPK1
prerank	Class C/3 (Metabotropic glutamate/pheromone receptors)	0.3076936701509807	1.0516683775940021	0.3895582329317269	0.6701230077753194	1.0	7/29	15.94%	TAS2R20;GRM4;GABBR1;TAS1R1;GRM2;TAS1R3;TAS1R2
prerank	Transcription of E2F targets under negative control by DREAM complex	0.336386873482427	1.0516451101275759	0.38653846153846155	0.6689567824702823	1.0	3/19	5.26%	LIN37;HDAC1;E2F4
prerank	Formation of apoptosome	-0.39987943414818794	-1.0509526312791153	0.3933463796477495	0.8295264110737459	1.0	6/11	26.12%	XIAP;CYCS;AVEN;APAF1;APIP;UACA
prerank	Regulation of the apoptosome activity	-0.39987943414818794	-1.0509526312791153	0.3933463796477495	0.8295264110737459	1.0	6/11	26.12%	XIAP;CYCS;AVEN;APAF1;APIP;UACA
prerank	TCF dependent signaling in response to WNT	0.21964227940155537	1.0503540118494679	0.3421588594704684	0.6713119244207906	1.0	51/149	26.03%	DKK1;MEN1;PPP2R1B;GSK3B;TLE3;LRP5;CCDC88C;HDAC1;DVL2;PPP2R1A;DVL3;TCF7;TCF4;CSNK2B;PPP2R5A;BCL9L;PSMC4;PSMC3;UBA52;KAT5;SOX6;PYGO2;AKT2;WNT1;TRRAP;TCF7L1;CSNK1E;TNKS;ASH2L;CSNK1G2;DVL1;TERT;PSMB2;WNT3;LGR6;CAV1;WNT8B;ZNRF3;MYC;DKK2;KLHL12;LRP6;WNT8A;PSMD8;AXIN1;SMURF2;TNKS2;PSMD13;SFRP1;YWHAZ;RUVBL1
prerank	GPER1 signaling	0.28236725765923587	1.048924347975636	0.38181818181818183	0.6740118863343519	1.0	16/39	24.79%	GNB3;SHC1;GNG8;PRKAR1B;PRKACA;ADCY1;PRKAR2A;GNAI2;GNG3;GNG4;GNB2;GNGT1;PRKACG;SRC;ADCY6;ITGB1
prerank	Toll Like Receptor TLR1:TLR2 Cascade	0.2302817783527551	1.048739581663501	0.39235412474849096	0.6720257478557364	1.0	24/110	18.39%	S100A1;DUSP4;PPP2R1B;RELA;AGER;S100A9;MAPK3;N4BP1;NFKB2;S100A12;PPP2R1A;MAPKAPK2;TP53;MAPK7;MAPK11;MAP2K7;UBA52;SIGIRR;NKIRAS2;DUSP3;SAA1;TNIP2;UBE2V1;MAPKAPK3
prerank	Toll Like Receptor 2 (TLR2) Cascade	0.2302817783527551	1.048739581663501	0.39235412474849096	0.6720257478557364	1.0	24/110	18.39%	S100A1;DUSP4;PPP2R1B;RELA;AGER;S100A9;MAPK3;N4BP1;NFKB2;S100A12;PPP2R1A;MAPKAPK2;TP53;MAPK7;MAPK11;MAP2K7;UBA52;SIGIRR;NKIRAS2;DUSP3;SAA1;TNIP2;UBE2V1;MAPKAPK3
prerank	PI Metabolism	0.24137733845497075	1.048102987362529	0.3373737373737374	0.6725331926910026	1.0	18/81	17.66%	INPPL1;PIK3CD;INPP5J;MTMR6;PI4KB;PNPLA6;GDPD1;PIP5K1C;GDPD5;SYNJ2;PIK3C2B;PIK3R1;PI4KA;PLEKHA5;GDPD3;VAC14;MTMR8;PNPLA7
prerank	Creatine metabolism	0.4118250475800483	1.048073220015968	0.38549618320610685	0.6713774888526495	1.0	3/10	5.13%	SLC6A8;SLC6A12;CKMT1A
prerank	MITF-M-regulated melanocyte development	0.22005179175344866	1.0468884795302573	0.3422131147540984	0.6733890422379974	1.0	39/145	21.09%	PMEL;BIRC7;SMARCD2;ITGA2;GSK3B;ATP6V0E2;CDC25B;MAPK3;CSF1;HDAC1;DPF3;PXN;MCM5;USF1;LIG1;ATP6V0D1;SIN3A;TCF7;SMARCA2;CDK2;POMC;SMARCD1;AKT2;BCL7C;ATP6V1F;MARK3;MOV10;CDKN1A;TCF7L1;ATP6V0A1;TBX2;ARID1B;MLANA;MC1R;ARID1A;ALX3;MC3R;ACTB;TERT
prerank	Glutathione synthesis and recycling	0.38399296004121775	1.0466331279872916	0.4	0.6728251439397941	1.0	7/13	29.23%	GGT1;GGT7;OPLAH;GGT3P;GSS;CNDP2;GGT5
prerank	High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells	0.25248586143412455	1.0463210083082848	0.38004246284501064	0.672474400332698	1.0	20/66	21.54%	GNB3;PIK3CD;GNG8;PRR5;RAMP2;PRKAR1B;NOS3;PRKACA;MAPKAP1;ADCY1;PRKAR2A;GNG3;GNG4;TLN1;CAPNS1;MMP14;GNB2;GNGT1;MLST8;PRKACG
prerank	Elastic fibre formation	0.274910857507929	1.046184766805729	0.4012345679012346	0.6715765976334294	1.0	12/42	20.87%	LOXL3;FBLN2;LOXL1;TGFB3;EFEMP2;LTBP4;FBN1;LOXL4;EFEMP1;MFAP2;BMP10;FBN3
prerank	Netrin-1 signaling	-0.2786431309025733	-1.046034232089261	0.3745019920318725	0.8431316200181708	1.0	18/43	29.85%	TRPC6;SLIT1;WASL;TRIO;CDC42;SLIT2;NTN4;PITPNA;AGAP2;SLIT3;TRPC7;TRPC1;RAC1;SIAH2;RGMA;RGMB;ABLIM3;NCK1
prerank	RHOBTB2 GTPase cycle	0.3274727555550675	1.0457791004340067	0.3987730061349693	0.6714654804630728	1.0	7/23	11.91%	TXNL1;CDC37;RHOBTB2;MYO6;CCT7;STK38;ACTN1
prerank	O-linked glycosylation of mucins	0.26606176197091597	1.0453469222661873	0.36909871244635195	0.671288344494879	1.0	11/50	15.65%	ST3GAL1;ST6GALNAC2;ST6GALNAC4;GALNT12;ST3GAL2;B3GNT8;B3GNT3;B3GNT6;GCNT4;GALNTL5;GALNT14
prerank	Expression of BMAL (ARNTL), CLOCK, and NPAS2	0.2921349690884785	1.045134290329604	0.366	0.6706841053125977	1.0	7/33	7.32%	CRTC3;CARM1;RORC;RXRA;TBL1X;CRTC2;NR1D1
prerank	CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	0.3118012050505426	1.043414997745437	0.3932806324110672	0.6740699585057851	1.0	15/27	32.06%	MAPK3;CAMK2A;NRAS;HRAS;GRIN2D;CAMK2B;CAMK2D;MAPK1;RPS6KA1;NEFL;RPS6KA2;RASGRF1;GRIN1;DLG4;CAMK2G
prerank	Maturation of nucleoprotein_9683610	0.4103003450283669	1.043270092110489	0.4060475161987041	0.6732391412650715	1.0	4/10	19.36%	GSK3B;GSK3A;PARP6;PARP10
prerank	Formation of axial mesoderm	0.3801991760418798	1.0425147257475957	0.4282700421940928	0.6741066941772622	1.0	3/12	8.10%	TCF7;SHH;TEAD2
prerank	Fatty acid metabolism	0.2177821622220623	1.0423452797340707	0.37184873949579833	0.6733063830734111	1.0	43/158	19.98%	CPT1B;HPGD;ACADVL;HSD17B8;ABCC1;MECR;GPX2;ACSBG1;ELOVL1;GGT1;ABCD1;PPARD;RXRA;ALOXE3;FAAH2;CYP1A1;MAPKAPK2;TECR;GPX4;CPT1A;PCCB;ACAA2;FADS2;ACOX2;ACLY;HADHA;LTC4S;FAAH;ALOX5AP;ELOVL3;ACAD11;ACSF3;PPT2;PTGR1;ACSF2;PRKAA2;CYP4F2;ACADS;ACOX3;PTGES2;ALOX12B;ACAD10;ACBD4
prerank	RND2 GTPase cycle	-0.2805020052819721	-1.042221661675613	0.37773359840954274	0.8530965879112413	1.0	12/39	24.03%	LEMD3;DEPDC1B;ANKRD26;RND2;KTN1;PIK3R2;ALDH3A2;FRS2;KIF14;DSG1;FNBP1;CKAP4
prerank	AURKA Activation by TPX2	-0.2500982184587944	-1.0419775240302063	0.3886792452830189	0.8512472911863441	1.0	21/69	21.92%	CEP41;PRKAR2B;YWHAG;CCP110;HAUS4;HMMR;YWHAE;AKAP9;CKAP5;PCM1;CEP135;MAPRE1;HSP90AA1;CEP192;OFD1;CETN2;NEK2;CEP70;CDK1;PLK4;CEP290
prerank	Circadian clock	-0.2347641546956816	-1.041762922402427	0.352059925093633	0.8492008367414017	1.0	21/102	14.53%	BHLHE41;PSMC1;BHLHE40;SKP1;NRIP1;EP300;TGS1;PSMA3;CRY1;RORB;FBXL3;PSMA7;HDAC3;CREB1;PSMA6;PSMB4;RPS27A;RBX1;MEF2C;PSMB7;PSMA2
prerank	Mitochondrial translation elongation	-0.24239897820096565	-1.0411383967729502	0.36414048059149723	0.8486753513910834	1.0	19/85	14.90%	MRPL33;MRPL3;MRPS24;MRPL53;MRPL50;MRPL1;MRPL48;MRPS9;MRPL44;MRPL47;MRPS17;TSFM;MRPL27;MRPL20;MRPS22;MRPS33;MRPL42;MRPL18;MRPS6
prerank	RNA Polymerase III Transcription Initiation	-0.288056928982732	-1.03993463050516	0.3717171717171717	0.8500612813354498	1.0	10/35	20.72%	POU2F1;POLR1C;SNAPC1;ZNF143;SNAPC5;POLR3E;POLR3GL;POLR1D;BDP1;BRF2
prerank	Processing of DNA double-strand break ends	0.25348967307690573	1.0392644570196214	0.35429769392033544	0.6800866397525914	1.0	13/58	13.08%	BRIP1;MDC1;PIAS4;SIRT6;CDK2;ATM;RAD9A;WRN;TOPBP1;UBA52;KAT5;RFC5;ATR
prerank	Negative epigenetic regulation of rRNA expression	-0.2680632630930478	-1.0391223061630355	0.37735849056603776	0.8500643058945656	1.0	17/45	26.66%	POLR1C;MNAT1;DNMT1;GTF2H5;SAP30;CCNH;SMARCA5;TTF1;ERCC2;CDK7;POLR1D;GTF2H3;UBTF;POLR1B;POLR1A;TAF1A;SAP18
prerank	Degradation of AXIN	-0.27909491813613974	-1.038806382953969	0.3858267716535433	0.8483415717694639	1.0	9/41	17.52%	PSMC1;PSMA3;PSMA7;PSMA6;PSMB4;RPS27A;PSMB7;PSMA2;PSMC6
prerank	Phospholipase C-mediated cascade; FGFR2	0.34232370729737904	1.0387099618166742	0.3948497854077253	0.6804147578319512	1.0	5/18	14.61%	PLCG1;FGF18;FGF17;FGF10;FGF4
prerank	Dengue Virus-Host Interactions	0.20621441275061556	1.0381253102923858	0.334020618556701	0.6807607193011773	1.0	51/221	17.06%	GPC1;GPC2;SRRT;PRCC;CPSF4;APOA1;AUP1;AGRN;POLR2F;CPSF1;C4BPB;CSTF2;PRR5;RBM10;SUGP1;DAXX;CAMK2A;GTF2F1;HSPG2;CLU;U2AF1L4;PCBP2;SRSF2;MAPKAP1;POLR2C;DHX16;PUF60;CDC5L;ELAVL1;SF3A2;HNRNPK;VIM;SDC1;C1QA;C4A;CAMK2B;GBF1;SRRM2;HNRNPUL1;PRPF8;SDC3;PRPF6;STAT2;DDX42;PABPN1;SRSF5;SDC2;CAMK2D;RNPS1;UBR4;RPTOR
prerank	Polymerase switching	-0.366125599070581	-1.0379124226740892	0.40404040404040403	0.8459155003820781	1.0	7/14	27.53%	POLA2;PRIM2;RFC4;POLA1;POLD1;PCNA;PRIM1
prerank	Leading Strand Synthesis	-0.366125599070581	-1.0379124226740892	0.40404040404040403	0.8459155003820781	1.0	7/14	27.53%	POLA2;PRIM2;RFC4;POLA1;POLD1;PCNA;PRIM1
prerank	Vitamin B5 (pantothenate) metabolism	0.3329652118967235	1.0375189777882372	0.4073319755600815	0.681086478664744	1.0	8/19	25.21%	PPCDC;ENPP1;PDZD11;SLC5A6;COASY;DCAKD;FASN;PPCS
prerank	Downstream signaling events of B Cell Receptor (BCR)	-0.25301963958819707	-1.0374241206230457	0.3939393939393939	0.8450320100617563	1.0	17/66	19.50%	PSMC1;SKP1;PSMA3;MALT1;PSMA7;PSMA6;PSMB4;RPS27A;PSMB7;PSMA2;NFKBIA;PPP3CA;NFKBIE;PSMC6;CHUK;IKBKB;RASGRP1
prerank	Processive synthesis on the C-strand of the telomere	-0.33692165471691476	-1.0373884298123097	0.41735537190082644	0.8425059151511992	1.0	3/19	4.52%	RPA3;RPA2;TERF1
prerank	RHOG GTPase cycle	-0.24798254944689865	-1.037211842385126	0.37181996086105673	0.8403866268103346	1.0	10/70	9.73%	LEMD3;NDUFA5;ARHGDIB;DEPDC1B;HSPE1;TRIO;CDC42;KTN1;LBR;DOCK4
prerank	mTORC1-mediated signalling	-0.32802060565292024	-1.037003874802496	0.4050632911392405	0.8385108695302619	1.0	3/21	5.49%	RHEB;EIF4E;EEF2K
prerank	Antigen processing-Cross presentation	-0.23778558761839352	-1.0362402798712895	0.3665987780040733	0.8384082530796547	1.0	18/87	18.75%	PSMC1;SEC61G;ITGAV;CD36;PSME1;PSMA3;VAMP8;PSMA7;FGA;PSMA6;PSMB4;RPS27A;PSMB7;PSMA2;CYBB;PSMC6;CHUK;IKBKB
prerank	Recycling of bile acids and salts	0.3524230851246507	1.0356935686533306	0.4107806691449814	0.6846795817330328	1.0	11/16	39.84%	RXRA;SLCO1B1;ALB;SLC10A2;NCOA1;SLC27A5;BAAT;NCOA2;SLCO1A2;NR1H4;ABCB11
prerank	RNA Polymerase I Promoter Escape	-0.2991429621426012	-1.034230372253082	0.37627811860940696	0.8421128077407538	1.0	12/28	26.60%	POLR1C;MNAT1;GTF2H5;CCNH;ERCC2;CDK7;POLR1D;GTF2H3;UBTF;POLR1B;POLR1A;TAF1A
prerank	Scavenging by Class A Receptors	0.3278398560857304	1.0338653088474397	0.4117647058823529	0.6883314194583677	1.0	5/19	8.45%	APOA1;COL4A1;COLEC12;MASP1;COL4A2
prerank	Signaling by FGFR1 in disease	0.28211595489255914	1.0336923166589638	0.3893805309734513	0.6876018866658651	1.0	9/37	14.61%	FGFR1;PLCG1;NRAS;HRAS;STAT3;FGF17;PIK3R1;CNTRL;FGF4
prerank	Toll Like Receptor 3 (TLR3) Cascade	0.22810021255589527	1.0332172927915457	0.3850687622789784	0.6876034669582062	1.0	18/102	11.67%	DUSP4;PPP2R1B;RELA;AGER;TLR3;MAPK3;N4BP1;NFKB2;SARM1;S100A12;IRF3;PPP2R1A;MAPKAPK2;TP53;MAPK7;MAPK11;MAP2K7;UBA52
prerank	DNA Damage/Telomere Stress Induced Senescence	0.3040335634354841	1.0320579531121687	0.4045643153526971	0.6895214239039545	1.0	7/27	16.86%	CDK2;ATM;ACD;TP53;KAT5;HMGA1;CDKN1A
prerank	Signaling by BRAF and RAF1 fusions	0.2539304641241795	1.031986475653478	0.3968565815324165	0.6884953203706956	1.0	20/61	24.15%	CSK;MAPK3;CAMK2A;NRAS;HRAS;CNKSR1;MAP2K2;BRAF;KSR1;CAMK2B;TLN1;MARK3;CAMK2D;IQGAP1;ACTB;LMNA;ARRB2;SRC;TRAK1;MAPK1
prerank	Resolution of AP sites via the multiple-nucleotide patch replacement pathway	-0.3180997020459394	-1.031330053514198	0.38832997987927564	0.8489071746197474	1.0	4/23	8.56%	RPA3;POLB;RPA2;POLE4
prerank	rRNA modification in the nucleus and cytosol	0.25816343327119246	1.0309934544654882	0.4258474576271186	0.6900322266297865	1.0	9/53	9.83%	NOP14;NOP2;IMP4;UTP14A;PWP2;BMS1;WDR46;TRMT112;RRP9
prerank	PTEN Regulation	0.2223544001563971	1.0306074590383374	0.3839835728952772	0.6899006565804953	1.0	40/120	25.12%	CHD4;NR2E1;RING1;MAPK3;HDAC1;TRIM27;CSNK2B;TP53;RBBP7;PSMC4;PSMC3;UBA52;GATAD2A;AKT2;MTA3;HDAC5;KDM1A;WWP2;CBX4;MOV10;STUB1;MAF1;HDAC7;USP13;SNAI1;RPTOR;SALL4;TNKS;MECOM;LAMTOR1;ATN1;PSMB2;MLST8;PHC2;CBX8;PSMD8;MAPK1;MTA2;TNKS2;PSMD13
prerank	Signaling by NOTCH1	0.23908379720927148	1.0303493073927719	0.38653846153846155	0.6893773234986957	1.0	20/73	18.23%	DLK1;JAG2;TLE3;HDAC10;HDAC11;PSENEN;HDAC6;HDAC1;MIB2;HEYL;TBL1X;UBA52;HDAC5;JAG1;KAT2A;NCSTN;HDAC7;HDAC4;CNTN1;HES5
prerank	Condensation of Prophase Chromosomes	-0.38052544618743483	-1.030199969929524	0.4226190476190476	0.8500588445887122	1.0	4/12	20.18%	NCAPG2;SMC2;RB1;CDK1
prerank	PLC beta mediated events	0.2675993529240837	1.0299226317860233	0.39768339768339767	0.6893281465795937	1.0	19/46	24.41%	PLCB3;CAMKK2;PLCB2;GNA15;CAMK2A;PRKAR1B;PRKACA;ADCY1;AHCYL1;PRKAR2A;PRKCD;CAMK2B;CAMK2D;PRKCG;ITPR3;PRKACG;KPNA2;MAPK1;ADCY6
prerank	Metal ion SLC transporters	-0.2798709047721417	-1.0298157617806551	0.412573673870334	0.8486907223667041	1.0	12/41	22.28%	SLC30A8;SLC9A6;SLC39A6;SLC40A1;SLC39A14;SLC24A3;SLC39A8;SLC9A8;SLC30A10;HEPH;SLC24A4;SLC9A7
