probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	contrast
A_33_P3212167	0.253821627	6.96648513975	0.976459234780409	0.341663725250228	0.771857624944299	-5.36601932784448	ACTN2	D15_100nM_24h
A_33_P3212172	-0.0741040243333337	7.27382994929167	-0.8515256349103	0.405564707188751	0.807698593912962	-5.47065636338723	SNX22	D15_100nM_24h
A_33_P3212188	-0.188398103666666	8.78193566825	-1.5614798690159	0.135665066530762	0.617903808806885	-4.7174274244463	LRP3	D15_100nM_24h
A_33_P3212192	-0.278144512666666	3.97203943570833	-0.703762003009412	0.49050542516309	0.842647805895377	-5.5773548384988	CHRNG	D15_100nM_24h
A_33_P3212221	0.0899002650000034	5.95074685883333	0.64637089840602	0.526122924235815	0.858276703432785	-5.61365311784662	DEPDC5	D15_100nM_24h
A_33_P3212232	0.213626543333334	3.828474087875	0.584016882982159	0.566392096235044	0.877629640785066	-5.64975540563155	MPEG1	D15_100nM_24h
A_33_P3212257	-0.382950699333334	3.772429772375	-1.81399953842242	0.086232976620038	0.571467135460483	-4.36785386497861	MMRN1	D15_100nM_24h
A_33_P3212394	-0.302684279000001	4.162887262375	-1.40844724839021	0.175886388730427	0.653277242565938	-4.91038167742291	FRG2C	D15_100nM_24h
A_33_P3212456	0.0626771266666672	10.6574925688333	0.481444090088106	0.635950141699966	0.902573180582354	-5.70146570721817	STX1A	D15_100nM_24h
A_33_P3212490	-0.235256886666665	11.7370237158333	-3.45032589513469	0.00282454093799848	0.284416895919584	-1.5178083696819	DICER1	D15_100nM_24h
A_33_P3212500	0.104146676666666	4.28558686758333	0.523870231576827	0.606702697448305	0.892886445050377	-5.68124500218778	LOC100129060	D15_100nM_24h
A_33_P3212555	-0.0878208406666667	4.77064834441667	-0.52734490093045	0.604336435887528	0.891821982819989	-5.67951569687092	PROS1	D15_100nM_24h
A_33_P3212575	-0.225023746333332	7.08562793579167	-0.829298907762561	0.417701182951274	0.813329503684132	-5.48790483457845	NNAT	D15_100nM_24h
A_33_P3212630	-0.142274504666667	5.66041830483333	-1.34969103528276	0.193697836310824	0.665731176962551	-4.98033980755801	FAM90A10	D15_100nM_24h
A_33_P3212640	0.0311707866666673	5.21225721375	0.241166306619017	0.812127656829741	0.957787672229537	-5.78431067551475	NOTCH2NL	D15_100nM_24h
A_33_P3212665	-0.0399766840000009	4.701875405125	-0.174821037632395	0.863154223023188	0.97101065381098	-5.79755832790654	HTATSF1P2	D15_100nM_24h
A_33_P3212679	-0.134654230000001	11.4996664075	-1.43246008777716	0.168998568509631	0.647985313811229	-4.88111705663309	SNRPG	D15_100nM_24h
A_33_P3212754	-0.208128275666668	6.09438325325	-0.818839963564272	0.423491595600876	0.815149100377428	-5.49587596650575	FAM22F	D15_100nM_24h
A_33_P3212769	0.00245251433333316	3.919291008875	0.0102051497356237	0.991968865029862	0.99809471399944	-5.81220394222758	LOC100132686	D15_100nM_24h
A_33_P3212782	-0.0317934199999943	14.6058721941667	-0.364056257380673	0.720019414315194	0.930313351657262	-5.74871808406767	CALM2	D15_100nM_24h
A_33_P3212799	-0.833614947	4.78734628845833	-2.62958290986912	0.0169206843780893	0.426370083273441	-3.03586861207469	C22ORF34	D15_100nM_24h
A_33_P3212804	0.402477573333333	4.07207085741667	1.04562012900035	0.309452968790179	0.752288687329663	-5.30261526976359	C22ORF42	D15_100nM_24h
A_33_P3212860	-0.697907576000001	4.055198497	-2.29538979623148	0.0338270896544859	0.480321906807341	-3.61236886868674	AMTN	D15_100nM_24h
A_33_P3212909	0.213261411666665	7.69203388833333	2.71217911868311	0.0141989149914446	0.415264682833334	-2.88848349734214	ZFHX2	D15_100nM_24h
A_33_P3212959	0.0990015053333337	4.39479658004167	0.462624154878786	0.649127898781799	0.906496399833544	-5.70990407496016	SPANXN4	D15_100nM_24h
A_33_P3212982	-0.195185927	6.84486913725	-1.43356852274346	0.168685993939549	0.647398675345348	-4.87975689354218	PLEKHM1	D15_100nM_24h
A_33_P3212989	-0.429989417333334	3.70539651320833	-1.40063556113597	0.178175424226991	0.653277242565938	-4.91981828937147	DLX6-AS1	D15_100nM_24h
A_33_P3213006	0.156708863333332	10.4911902778333	1.42092492938474	0.17227946354602	0.650753495467438	-4.89522324131565	KRTAP1-3	D15_100nM_24h
A_33_P3213029	-0.862823418333333	4.01390081420833	-4.41989310400944	0.000324152608663438	0.148202535876454	0.321202533745062	RNF43	D15_100nM_24h
A_33_P3213064	-0.00550597666666697	11.1730892341667	-0.0551130201933667	0.956650129263771	0.992667959777529	-5.81079232561481	STAT2	D15_100nM_24h
A_33_P3213144	-0.103945727000001	3.91706943266667	-0.33938474251092	0.738212478907443	0.936444646338174	-5.75700921301773	OR4C11	D15_100nM_24h
A_33_P3213155	0.0776820436666688	7.11915893883333	0.622359976001237	0.541440135929202	0.865660906150607	-5.62796894135818	PSITPTE22	D15_100nM_24h
A_33_P3213169	0.363390455999999	4.24890207341667	0.992773471599299	0.333862739236965	0.76722031800273	-5.35140922511155	ITGAX	D15_100nM_24h
A_33_P3213204	-0.0806390300000022	11.1873071316667	-1.0950269943118	0.287813308709294	0.73769725816375	-5.25499818406439	MAGEF1	D15_100nM_24h
A_33_P3213235	0.0247402179999998	8.07935746758333	0.310594556490937	0.759644781969728	0.941346126573773	-5.76595874748692	CLEC4G	D15_100nM_24h
A_33_P3213374	-0.00138876900000184	9.68418771433333	-0.015294847766243	0.98796370590353	0.997706541767813	-5.81214147835616	CITED2	D15_100nM_24h
A_33_P3213377	-0.147139963666667	8.924882639	-1.89338130520212	0.074350075604259	0.561458048322167	-4.25069615399413	IMMP2L	D15_100nM_24h
A_33_P3213408	0.0981764090000015	4.129268671625	0.223396251135919	0.825720360319589	0.960952464872449	-5.78827100076472	OR10AD1	D15_100nM_24h
A_33_P3213432	-0.107579882666666	9.165089687	-2.00697954788858	0.0598704004107907	0.54490778387578	-4.0775715326525	ARMC10	D15_100nM_24h
A_33_P3213459	-0.125809139333335	5.37124824329167	-0.940903284750444	0.359100701623519	0.782418530151427	-5.3971114852526	FAM70B	D15_100nM_24h
A_33_P3213463	0.0413328499999999	12.6218317295833	0.575189906430757	0.572220035003923	0.878635781222453	-5.65458277939939	NDUFS8	D15_100nM_24h
A_33_P3213468	0.216895643666668	4.92408145504167	0.522704805380672	0.607497361156492	0.89304716194789	-5.68182254504226	ANKRD33B	D15_100nM_24h
A_33_P3213508	0.138974066	3.728540438375	0.708891606543393	0.487391615793152	0.841448083100139	-5.57396867350153	C7ORF72	D15_100nM_24h
A_33_P3213551	0.102408636666668	10.8941704320833	0.8505754655515	0.406078814345698	0.807715536598666	-5.47140228035859	SHARPIN	D15_100nM_24h
A_33_P3213645	0.00468998266666709	5.212395190625	0.0270432024705932	0.978720188840458	0.996526741396713	-5.81190209359969	ERN2	D15_100nM_24h
A_33_P3213665	-0.205136356666668	4.02621360683333	-0.829070339946539	0.417827182798431	0.81342585234662	-5.48808003001059	LOC728084	D15_100nM_24h
A_33_P3213726	0.100638889666668	6.45707320608333	0.677647974061966	0.506535872981406	0.851407952838776	-5.59423337897995	ZNF585B	D15_100nM_24h
A_33_P3213747	0.0200223733333331	7.256436293	0.174632682024908	0.863300089517587	0.97101065381098	-5.79758994893702	ZNHIT2	D15_100nM_24h
A_33_P3213767	0.186180545333332	7.57649689341667	1.30590115075507	0.207884213532905	0.678199518785192	-5.03092391278605	CCDC157	D15_100nM_24h
A_33_P3213792	-0.0281772136666669	6.422886637	-0.166302906126386	0.869755818770563	0.972559158122312	-5.79895437868347	KCNK4	D15_100nM_24h
A_33_P3213797	-0.0859088506666668	5.63936145491667	-0.524019019526622	0.606601280375951	0.892886445050377	-5.68117117869797	KCNK7	D15_100nM_24h
A_33_P3213857	-0.172220382000001	8.79192271983333	-1.30959035892403	0.206658322051789	0.676357509938142	-5.02671433576134	RNASEH2B	D15_100nM_24h
A_33_P3213863	0.530849776000003	4.39412981754167	1.56159689675525	0.13563752056324	0.617903808806885	-4.71727414507452	PRAMEF7	D15_100nM_24h
A_33_P3213888	0.149402976	4.94603779091667	0.821448158861459	0.422042864317904	0.814625840709063	-5.49389689503456	C17ORF109	D15_100nM_24h
A_33_P3213962	-0.259647708333333	4.91361161941667	-2.17177846394553	0.0433540750326575	0.510375526428232	-3.81593519257593	OR13A1	D15_100nM_24h
A_33_P3213982	0.0968622896666678	3.871643466625	0.561778820849325	0.581133328990624	0.881681887267805	-5.6617818487615	OR13J1	D15_100nM_24h
A_33_P3213997	-0.0461904003333302	9.549680439625	-0.826709426314883	0.419130075497392	0.813734853013221	-5.4898870502433	DHRS4L2	D15_100nM_24h
A_33_P3214096	-0.202486329	6.59509789241667	-1.86475367885063	0.0784575043525741	0.563723292842887	-4.29332158858022	ATF3	D15_100nM_24h
A_33_P3214109	-0.343705122666668	3.93763231495833	-1.96599247006864	0.0647747101639339	0.548586285322717	-4.1407517900566	METTL21CP1	D15_100nM_24h
A_33_P3214159	0.0476085733333296	13.35021538875	0.64363563736784	0.527855635064026	0.859108907829172	-5.61530997657746	CDH2	D15_100nM_24h
A_33_P3214229	0.111069776333332	4.63720863916667	1.47163050664984	0.158235225819108	0.637958946095064	-4.83255813027903	LINC00277	D15_100nM_24h
A_33_P3214293	0.00995662433333244	7.120039100875	0.0717472329184628	0.943587192428083	0.989354923745784	-5.80977695978663	PPP3R1	D15_100nM_24h
A_33_P3214298	-0.00107810333333447	11.3796598416667	-0.0107159099001092	0.991566928535039	0.99809471399944	-5.81219879943525	IMPDH2	D15_100nM_24h
A_33_P3214310	0.0172698100000019	9.07223419475	0.18618535521337	0.854363012104933	0.967854584122486	-5.79558766683173	FOXP1	D15_100nM_24h
A_33_P3214334	0.162840688	3.86618091704167	0.678995437221287	0.505701460534878	0.851068990794623	-5.59337721725181	LY6G6F	D15_100nM_24h
A_33_P3214339	0.0438832769999999	5.63789961725	0.233037330848299	0.81833835650732	0.958385794921894	-5.78615969509597	PLCXD2	D15_100nM_24h
A_33_P3214446	-0.296528530999999	6.637185096	-1.18248021350521	0.252263897607633	0.710371504350172	-5.16609126618127	RFC3	D15_100nM_24h
A_33_P3214456	-0.104202294333334	7.066562298125	-1.10629524129783	0.283036485332008	0.733805701995708	-5.2438714580926	PDSS2	D15_100nM_24h
A_33_P3214463	-0.176204043666668	6.14490921208333	-1.24418642058835	0.229248077803136	0.692057181132777	-5.09990037594901	MESP2	D15_100nM_24h
A_33_P3214466	-0.256866502333335	7.997008446125	-3.6393443457614	0.00185286788861322	0.271403133302677	-1.15843759210117	MESP1	D15_100nM_24h
A_33_P3214481	-0.037609146666667	6.211898313125	-0.251890181933189	0.803954035850826	0.955763070690248	-5.78177513408295	P4HA1	D15_100nM_24h
A_33_P3214520	-0.229624993999998	4.967621615	-1.95152579589451	0.0665897027084654	0.550918498878299	-4.16286153886379	ZNF883	D15_100nM_24h
A_33_P3214550	-0.0106216813333333	4.15978037845833	-0.0376612759551349	0.970368596517547	0.995623178179633	-5.81157145522724	CXCR2	D15_100nM_24h
A_33_P3214586	0.162925677666666	6.70626263654167	0.908316767657798	0.375605552494422	0.790590006096812	-5.42469557905509	ARTN	D15_100nM_24h
A_33_P3214625	0.279729122333334	4.58096872070833	0.98028984628388	0.33982076387027	0.770412589107039	-5.36260820046237	INPP4B	D15_100nM_24h
A_33_P3214635	0.00723259233333362	7.888890637625	0.0862081404507774	0.932244182596469	0.987129096661442	-5.80867803607001	FECH	D15_100nM_24h
A_33_P3214650	-0.258586831333334	5.97129859570833	-1.16819392255486	0.25783394003809	0.712478216681809	-5.18101205411549	TAP2	D15_100nM_24h
A_33_P3214665	0.110745369999998	10.9188913866667	1.08748229181041	0.291044444418602	0.739827762961686	-5.262393068678	MAP2	D15_100nM_24h
A_33_P3214690	-0.171402437000001	7.87962429954167	-1.46132462942064	0.161011147992319	0.639043581268809	-4.84543201085356	NLGN1	D15_100nM_24h
A_33_P3214705	0.0214148966666663	11.54318530125	0.308182778675539	0.761449586980835	0.941378595937633	-5.76667289757164	C19ORF60	D15_100nM_24h
A_33_P3214720	-0.203375958000001	5.767725785375	-1.29764049704767	0.210649881436438	0.681743869155954	-5.04031474128345	ZC3H12A	D15_100nM_24h
A_33_P3214745	0.0318015583333331	5.191939686	0.179464612114323	0.859559755346063	0.969552759213361	-5.79676802867022	FBXO48	D15_100nM_24h
A_33_P3214785	-0.188702125999997	6.56349565670833	-1.65382899982597	0.115340611280451	0.600575213635263	-4.59387415787518	LEPROT	D15_100nM_24h
A_33_P3214803	-0.241828682666665	5.97948676504167	-1.94661631321718	0.067215885611148	0.552193564133933	-4.17034192768662	PRDM13	D15_100nM_24h
A_33_P3214869	0.0175829756666666	4.112262009625	0.0558963227157066	0.95603468424873	0.992447440393967	-5.8107504838418	KPNA7	D15_100nM_24h
A_33_P3214879	-0.39839393	5.71766910916667	-2.09428781414922	0.0505205095239787	0.52971494655096	-3.94042683010947	KPNA1	D15_100nM_24h
A_33_P3214884	0.0628484266666689	10.5038756791667	0.57927263430934	0.56952060873883	0.878244356667149	-5.65235875847699	KPNA3	D15_100nM_24h
A_33_P3214914	0.117204314666666	4.23270417775	0.63060020705951	0.536156359956193	0.863401987667541	-5.62311414275855	MUC22	D15_100nM_24h
A_33_P3214948	-0.00102349499999654	9.84931385179167	-0.00996810297872349	0.992155406847726	0.998117540692226	-5.81220624371413	SPOCK2	D15_100nM_24h
A_33_P3214988	-0.0766147359999998	5.381152187875	-0.380667666093071	0.707865326519727	0.925674252961238	-5.74281324634186	EFCAB1	D15_100nM_24h
A_33_P3215028	0.0885808136666686	8.5847067215	1.26129719971426	0.223161314339559	0.689479695100872	-5.08105115772882	C6ORF89	D15_100nM_24h
A_33_P3215093	-0.0620647993333323	5.03703492120833	-0.427336299633367	0.674157511151835	0.915921965914702	-5.72484115085388	CHIC1	D15_100nM_24h
A_33_P3215113	-0.278114439999998	11.4540924329167	-3.27097411829926	0.00420566494469678	0.308981655779638	-1.8570035955995	LDOC1	D15_100nM_24h
A_33_P3215128	-0.348372831666667	7.56931479133333	-2.53739763192186	0.0205420509278231	0.432347405688762	-3.19826943029738	IBA57	D15_100nM_24h
A_33_P3215134	-0.0739213263333349	8.11947596420833	-0.79742383642546	0.435506206784898	0.821666865073376	-5.51190634461597	ZNF777	D15_100nM_24h
A_33_P3215193	0.187497771666667	6.61374357866667	2.05434706189835	0.0546202462088733	0.540027601060698	-4.00358913649004	NMNAT1	D15_100nM_24h
A_33_P3215198	-0.207989898333334	5.74455580679167	-1.62977684418153	0.120367828667162	0.605141656258914	-4.62654766002406	CMPK2	D15_100nM_24h
A_33_P3215277	-0.0558059700000015	11.0159255991667	-0.470880397974425	0.643331847180096	0.904385528634786	-5.70624252321624	TTBK2	D15_100nM_24h
A_33_P3215282	0.0897941870000007	8.44016046425	0.79680388910588	0.43585715179425	0.821666865073376	-5.51236453275402	TTBK1	D15_100nM_24h
A_33_P3215333	0.471924562333334	4.30613549716667	1.74623587038433	0.0976603659927099	0.58319287923414	-4.46522404562359	NFATC2	D15_100nM_24h
A_33_P3215392	-0.235383537666666	4.29354221704167	-0.923994167608248	0.367602513061303	0.787020080642869	-5.41153429728992	EXOC3L2	D15_100nM_24h
A_33_P3215412	-0.0741180266666674	12.0627851866667	-0.767916067548424	0.452405547924529	0.829386140659226	-5.53334776909714	C2CD4C	D15_100nM_24h
A_33_P3215422	0.0118607610000003	4.97369953779167	0.082518257851646	0.935137176715426	0.987861288903153	-5.80897754624301	LYL1	D15_100nM_24h
A_33_P3215457	-0.156841988333333	4.161805014625	-0.566115581592037	0.578243325428637	0.88056357910234	-5.65947175137711	MTTP	D15_100nM_24h
A_33_P3215487	-0.0330894296666671	7.74766245833333	-0.285903118582413	0.778187441724895	0.946890782802166	-5.77300964275671	KIAA0415	D15_100nM_24h
A_33_P3215517	0.0845039733333337	9.38447584158333	1.06758041327038	0.299694380533591	0.744822609872879	-5.28168677432107	RCC2	D15_100nM_24h
A_33_P3215635	-0.0837565233333368	11.3088319616667	-0.738066877543913	0.469903137007447	0.836012271308245	-5.55427018259472	CHRNB2	D15_100nM_24h
A_33_P3215640	0.494577658666667	4.332685859	2.31268536578241	0.0326603657286426	0.47844094130979	-3.58342773861346	PI16	D15_100nM_24h
A_33_P3215647	-0.242992673000001	5.104992427125	-1.4497005297495	0.164189855973925	0.642639168941812	-4.85986898618985	FAM113B	D15_100nM_24h
A_33_P3215676	-0.00230581833333332	4.44219624075	-0.0115751655318008	0.990890753067418	0.99809471399944	-5.81218958112517	MANSC4	D15_100nM_24h
A_33_P3215739	-0.0182007013333312	8.08870181333333	-0.169880612171752	0.866981849192896	0.972044518582669	-5.79837648512484	LNP1	D15_100nM_24h
A_33_P3215788	-0.129209214333338	8.43635605445833	-1.2972055509813	0.21079629753616	0.681785966714743	-5.04080785040924	ANKRD36	D15_100nM_24h
A_33_P3215803	0.34553003233333	5.85530941329167	1.91558225451934	0.071296978609112	0.558680492912668	-4.21735565455212	EMR1	D15_100nM_24h
A_33_P3215838	-0.566521159333334	4.76865535454167	-2.64480038022334	0.0163845106130877	0.425857066191758	-3.00884234060635	KLK3	D15_100nM_24h
A_33_P3215864	0.126099932333333	7.55709935845833	0.867740371442341	0.39685650933373	0.802571507875734	-5.45780978675594	FAM3A	D15_100nM_24h
A_33_P3215948	-0.272818118333333	3.961497513125	-1.0900005718121	0.289963023012422	0.739019879197686	-5.25992971594468	MPZL2	D15_100nM_24h
A_33_P3215953	0.0472265866666675	10.4071344008333	0.753887583792885	0.460578921816206	0.831449602683998	-5.54327733199408	MPZL1	D15_100nM_24h
A_33_P3216008	0.656840706	3.653062215875	1.572609790451	0.133066186440909	0.613425886799689	-4.70281183093437	SKA3	D15_100nM_24h
A_33_P3216059	0.474145099	4.0747384313913	1.11426026751276	0.280528280066887	0.732027274784893	-5.23537965174481	ASPN	D15_100nM_24h
A_33_P3216098	-0.529620140000001	6.60104793016667	-3.97856484029688	0.000867550158681578	0.201314343683471	-0.512513459604095	DGCR9	D15_100nM_24h
A_33_P3216133	-0.00135081233333345	6.10466472791667	-0.009758192465308	0.992320594430917	0.998150525457985	-5.8122082365812	ZMAT4	D15_100nM_24h
A_33_P3216150	-0.00173659699999984	5.2827109725	-0.0118784835360273	0.990652064191674	0.99809471399944	-5.81218615734262	PRB4	D15_100nM_24h
A_33_P3216227	-0.0555475683333331	8.50247002741667	-0.6063248894309	0.551802363066205	0.869048362326962	-5.63724128123037	ITGB1BP1	D15_100nM_24h
A_33_P3216237	0.0237404233333383	12.7427877308333	0.383018643160727	0.706151593863319	0.925111033200297	-5.7419566293252	BZW2	D15_100nM_24h
A_33_P3216272	0.138905301666667	3.861207650875	0.479019513828926	0.637640962951517	0.903011281344529	-5.70257119819334	LOC100133920	D15_100nM_24h
A_33_P3216292	0.194211097666669	9.35360473625	1.73238428314084	0.100151554918632	0.58640350503257	-4.484817318647	TBC1D2	D15_100nM_24h
A_33_P3216297	0.0157521806666692	7.034374066625	0.110398439276404	0.913304079486565	0.982100564390809	-5.80639040824921	NR3C1	D15_100nM_24h
A_33_P3216337	0.000174263333338587	10.9740278208333	0.00193553602585135	0.998476766544817	0.999622928255362	-5.81225226236692	FTSJ1	D15_100nM_24h
A_33_P3216372	-0.0462616300000036	9.34718073470833	-0.361745384524154	0.721716400165973	0.930641216880687	-5.74951899016037	IQGAP2	D15_100nM_24h
