dataset	Name	pathway	ES	NES	nominal_p	dataset_FDR	FWER p-val	Tag %	Gene %	leading_genes
human_PD_postmortem_meta_limma	prerank	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	-0.6669104872371265	-2.8560697520074148	0.0	0.0	0.0	25/40	15.70%	PSMD14;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;SKP1;AURKA;PSMD12;RBX1;PSMC5;PSMC6;PSMD13;PSMD2;PSMB6;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6;PSMB5
human_PD_postmortem_meta_limma	prerank	Citric acid cycle (TCA cycle)	-0.7100206047599911	-2.855762393540836	0.0	0.0	0.0	20/32	20.29%	DLD;ACAT1;ISCU;SDHB;FH;MDH2;ISCA1;SDHAF4;SUCLA2;LYRM4;IDH3B;IDH3G;SUCLG1;SDHC;SDHA;SDHD;NNT;SDHAF1;DLST;TRAP1
human_PD_postmortem_meta_limma	prerank	Degradation of GLI1 by the proteasome	-0.6514838387212903	-2.8398854056082934	0.0	0.0	0.0	26/45	16.63%	PSMD14;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;SKP1;PSMD12;RBX1;PSMC5;PSMC6;PSMD13;PSMD2;PSMB6;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6;PSMB5;BTRC;PRKACB
human_PD_postmortem_meta_limma	prerank	AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)	-0.6168810996506445	-2.8224446215864645	0.0	0.0	0.0	28/53	15.70%	PSMD14;ERLEC1;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;PSMD12;PSMC5;PRKAG1;PSMC6;PSMD13;PSMD2;PSMB6;PSMA2;PRKAG2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMD7;PRKAA1;PSMA5;PSMD6;PRKAG3;DERL1;PSMB5
human_PD_postmortem_meta_limma	prerank	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	-0.6070056885057765	-2.821265262991653	0.0	0.0	0.0	28/58	14.00%	PSMD14;ANAPC10;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;MAD2L1;UBE2E1;CDC27;PSMD12;PSMC5;ANAPC15;PSMC6;CCNA1;PSMD13;PSMD2;PSMB6;PSMA2;PSMA1;PSMD1;UBE2D1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6
human_PD_postmortem_meta_limma	prerank	Mitochondrial ribosome-associated quality control	-0.5469737711613581	-2.8178143767876054	0.0	0.0	0.0	40/85	15.71%	MIEF1;MRPL20;MRPS33;MRPS25;MRPL50;MRPS7;MRPL15;MRPL32;OXA1L;MRPS16;MRPS9;MRPL24;MRPS23;MRPL1;MRPL2;MRPL13;MRPL37;MRPL47;MRPS15;MRPL52;MRPL3;CHCHD1;NDUFAB1;MRPS18C;MRPL21;MRPS28;MRPL14;MRPL19;MRPL54;MRPS22;MRPL22;ERAL1;MRPL9;MRPL23;MRPS10;MRPS21;MRPL42;MRPL12;MRPL49;MRPS27
human_PD_postmortem_meta_limma	prerank	AUF1 (hnRNP D0) binds and destabilizes mRNA	-0.6560720057114041	-2.796402197179182	0.0	0.0	0.0	23/38	15.70%	PSMD14;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;PSMD12;PSMC5;PSMC6;PSMD13;PSMD2;PSMB6;PSMA2;PSMA1;PSMD1;PSMC2;HNRNPD;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6;PSMB5
human_PD_postmortem_meta_limma	prerank	Autodegradation of the E3 ubiquitin ligase COP1	-0.6803031743402775	-2.79439709138583	0.0	0.0	0.0	22/36	15.70%	PSMD14;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;PSMD12;PSMC5;PSMC6;PSMD13;PSMD2;PSMB6;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6;PSMB5
human_PD_postmortem_meta_limma	prerank	APC/C:Cdc20 mediated degradation of mitotic proteins	-0.593570555038684	-2.7887811192224046	0.0	0.0	0.0	29/60	14.00%	PSMD14;ANAPC10;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;MAD2L1;UBE2E1;CDC27;PSMD12;PSMC5;ANAPC15;PSMC6;CCNA1;PSMD13;PSMD2;PSMB6;CCNB1;PSMA2;PSMA1;PSMD1;UBE2D1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6
human_PD_postmortem_meta_limma	prerank	Mitochondrial translation	-0.5466988211817053	-2.7834401339347985	0.0	0.0	0.0	44/95	15.71%	MIEF1;MRPL20;MRPS33;GFM1;MRPS25;MRPL50;MRPS7;MRPL15;MRPL32;OXA1L;MRPS16;MRPS9;MRPL24;MRPS23;MRPL1;MRPL2;MRPL13;MRPL37;MRPL47;MRPS15;MRPL52;MRPL3;MTRF1;CHCHD1;NDUFAB1;MRPS18C;MRPL21;MRPS28;MRPL14;MRPL19;MRPL54;GFM2;MRPS22;MRPL22;ERAL1;MRPL9;MRPL23;MRPS10;TUFM;MRPS21;MRPL42;MRPL12;MRPL49;MRPS27
human_PD_postmortem_meta_limma	prerank	Mitochondrial translation elongation	-0.5480729126191618	-2.781650130166478	0.0	0.0	0.0	40/85	15.71%	MRPL20;MRPS33;GFM1;MRPS25;MRPL50;MRPS7;MRPL15;MRPL32;OXA1L;MRPS16;MRPS9;MRPL24;MRPS23;MRPL1;MRPL2;MRPL13;MRPL37;MRPL47;MRPS15;MRPL52;MRPL3;CHCHD1;MRPS18C;MRPL21;MRPS28;MRPL14;MRPL19;MRPL54;MRPS22;MRPL22;ERAL1;MRPL9;MRPL23;MRPS10;TUFM;MRPS21;MRPL42;MRPL12;MRPL49;MRPS27
human_PD_postmortem_meta_limma	prerank	Hedgehog ligand biogenesis	-0.611661232994437	-2.7813730387950852	0.0	0.0	0.0	31/49	23.26%	PSMD14;ERLEC1;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;PSMD12;GPC5;PSMC5;PSMC6;PSMD13;PSMD2;PSMB6;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6;PSMB5;DISP2;VCP;UBB;PSMB1;PSMD11;SHH;RPS27A
human_PD_postmortem_meta_limma	prerank	Negative Regulation of DNA Double Strand Break Response	-0.6406058564936045	-2.7717612046728575	0.0	0.0	0.0	25/40	17.18%	PSMD14;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;PSMD12;RBX1;PSMC5;PSMC6;PSMD13;PSMD2;PSMB6;PSMA2;PSMA1;PSMD1;DDB1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6;PSMB5;CUL4B
