dataset	Name	pathway	ES	NES	nominal_p	dataset_FDR	FWER p-val	Tag %	Gene %	leading_genes
GSE46798_exposure_corrected	prerank	RHOB GTPase cycle	-0.3848052160391806	-1.3158778088442904	0.0703125	0.44336081808998995	1.0	30/67	33.31%	ROCK2;STK10;ABR;DIAPH3;ARHGEF25;SLK;PREX1;ARHGAP5;PKN2;ARHGAP39;DAAM1;MYO9A;ARHGAP21;ARHGEF12;RHOB;ARHGEF1;ROCK1;PKN1;SOWAHC;DLC1;ACTC1;PCDH7;PIK3R1;ARHGAP1;VAV2;SNAP23;STOM;PIK3R2;RACGAP1;ARHGAP26
GSE46798_exposure_corrected	prerank	Chaperone Mediated Autophagy	-0.4649939856351586	-1.3157124990879536	0.12563451776649745	0.44259854422772454	1.0	12/22	36.11%	RPS27A;HBB;PCNT;UBC;HDAC6;GFAP;HSP90AA1;IFT88;VIM;CFTR;EEF1A1;PARK7
GSE46798_exposure_corrected	prerank	Matriglycan biosynthesis on DAG1	-0.557416787145068	-1.3146889444811158	0.1402524544179523	0.4442767900116179	1.0	3/10	5.02%	LARGE1;FKTN;SLC35A1
GSE46798_exposure_corrected	prerank	RHO GTPases activate PAKs	-0.4714536713981705	-1.3145099714124693	0.11282051282051282	0.4435828040426699	1.0	8/21	22.75%	PPP1R12B;CTTN;PAK2;PPP1R12A;PAK1;MYH14;MYH11;FLNA
GSE46798_exposure_corrected	prerank	Neuronal System	-0.3301273813935553	-1.314345536412823	0.010070493454179255	0.44279623028841536	1.0	119/396	22.06%	CHRNA5;ADCY9;KCNJ2;KCNH6;MAOA;GJC1;GABRB3;KCNH1;NRXN2;CREB1;GABRA2;HTR3A;ABAT;SLC6A13;LRFN4;LRRTM4;CACNG4;KCNH8;KCNN3;ARHGEF7;KCNMB3;KCNK10;NPTN;NBEA;GRIA3;PRKCB;KCNK3;KCNQ5;KCNH5;CACNA1E;TSPAN7;SLITRK3;SLC38A1;NLGN3;GAD1;GLRA2;RPS6KA2;GLS;GABBR2;KCND1;HCN4;ADCY1;TUBA1A;GNAI3;DLGAP4;ALDH5A1;TUBB4A;TUBA8;GNG5;KCNV1;NSF;PRKCA;CAMK2D;CACNA2D2;PTPRD;LRFN3;SLC1A2;KCNJ16;NLGN1;SLC17A7;SYN2;LIN7A;KCNK2;TUBB2B;KCNC1;PRKAB2;LRRTM2;GRIA4;GNG8;ACHE;GRIP1;KCNA3;GNB1;CHRNA6;GRIN2B;KCNK17;TUBA3E;AP2A1;CACNA2D3;ABCC9;KCNB1;GNGT2;GRIK4;PPFIA3;CAMKK1;GRIA2;SNAP25;SYT7;EPB41L2;SLC22A2;KCNK16;PRKAA1;PRKAR1A;RAB3A;GRIN2D;KCNG1;NRXN1;NTRK3;HRAS;SLC22A1;SYN1;CACNA1A;SLITRK5;PRKACB;KCNJ3;VAMP2;NLGN2;CAMK2B;CACNA2D1;LRRC4B;GLS2;RIMS1;NEFL;KCNH2;HTR3B;NRG1;PPM1F;EPB41L3;ADCY8
GSE46798_exposure_corrected	prerank	Interleukin-21 signaling	-0.5647572516844203	-1.3140428461535671	0.14486638537271448	0.4423179255523287	1.0	4/10	18.89%	IL2RG;STAT1;IL21;STAT4
GSE46798_exposure_corrected	prerank	Interleukin receptor SHC signaling	-0.4452441012890347	-1.3138489783367653	0.10804020100502512	0.4415633651994591	1.0	16/27	37.56%	IL2RG;GAB2;CSF2RA;CSF2RB;PIK3CD;IL5RA;PIK3CB;PIK3CA;IL3RA;PIK3R1;IL2;JAK2;PIK3R2;INPPL1;SHC1;IL2RB
GSE46798_exposure_corrected	prerank	Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)	-0.4312586958929061	-1.3124808097458491	0.11826697892271663	0.44412121018983197	1.0	17/35	32.28%	DPF2;SMARCA2;SMARCD1;SMARCA4;DPF3;RBBP7;HDAC2;MTA1;SMARCE1;SMARCD3;CHD4;SMARCC2;SMARCB1;RBBP4;SS18L1;GATAD2A;ARID1A
GSE46798_exposure_corrected	prerank	HCMV Early Events	-0.3720178610402071	-1.3106926316332284	0.06533776301218161	0.44781004051281637	1.0	31/76	33.01%	NUP35;CREB1;NUP188;NUP88;HDAC3;DYNC1LI2;TUBA1A;TUBB4A;TUBA8;RBBP7;DYNC1I1;NUP98;NUP133;TUBB2B;TBL1XR1;NCOR2;TUBA3E;DYNC1H1;NUP160;NUP93;DYNC1I2;CBX1;NUP214;RBBP4;AAAS;DYNLL1;TUBA1B;ITGB1;POM121C;SUZ12;NUP37
GSE46798_exposure_corrected	prerank	alpha-linolenic acid (ALA) metabolism	-0.5275375032385297	-1.3090226954162059	0.1553672316384181	0.44988489713534724	1.0	7/13	32.61%	ELOVL1;ACOX1;HSD17B4;ACSL1;ELOVL5;SCP2;FADS2
GSE46798_exposure_corrected	prerank	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	-0.5275375032385297	-1.3090226954162059	0.1553672316384181	0.44988489713534724	1.0	7/13	32.61%	ELOVL1;ACOX1;HSD17B4;ACSL1;ELOVL5;SCP2;FADS2
GSE46798_exposure_corrected	prerank	APC/C:Cdc20 mediated degradation of Securin	-0.39307480815758566	-1.308628446012585	0.09371428571428571	0.4498503374823534	1.0	31/53	40.02%	RPS27A;UBE2D1;PSMD14;PSMA4;PSMC5;PSMD1;PSMC3;UBC;PSMA3;PSMB2;CDC26;PSMB7;ANAPC4;ANAPC15;PSMB4;PSMD11;PSMD13;PSMA5;ADRM1;PSMA6;PSMA2;PSMC6;PSMD2;ANAPC1;PSMC1;PSMB3;CDC16;PSMB6;PTTG1;PSMB1;UBE2E1
GSE46798_exposure_corrected	prerank	Loss of Nlp from mitotic centrosomes	-0.3792794976826245	-1.3084511084313641	0.09841628959276018	0.4479610756433759	1.0	38/66	42.13%	NINL;HAUS2;YWHAG;CEP152;CEP63;TUBA1A;PCNT;TUBB4A;CEP164;DCTN2;DYNC1H1;CEP76;DYNC1I2;CKAP5;CEP70;CEP192;CEP41;CETN2;HSP90AA1;OFD1;CEP57;PPP2R1A;DYNLL1;CDK1;PLK4;DCTN1;PAFAH1B1;CLASP1;PCM1;ODF2;CEP131;CCP110;PRKACA;HAUS7;HAUS1;ACTR1A;CDK5RAP2;CEP290
GSE46798_exposure_corrected	prerank	Loss of proteins required for interphase microtubule organization from the centrosome	-0.3792794976826245	-1.3084511084313641	0.09841628959276018	0.4479610756433759	1.0	38/66	42.13%	NINL;HAUS2;YWHAG;CEP152;CEP63;TUBA1A;PCNT;TUBB4A;CEP164;DCTN2;DYNC1H1;CEP76;DYNC1I2;CKAP5;CEP70;CEP192;CEP41;CETN2;HSP90AA1;OFD1;CEP57;PPP2R1A;DYNLL1;CDK1;PLK4;DCTN1;PAFAH1B1;CLASP1;PCM1;ODF2;CEP131;CCP110;PRKACA;HAUS7;HAUS1;ACTR1A;CDK5RAP2;CEP290
GSE46798_exposure_corrected	prerank	RHOBTB GTPase Cycle	-0.42111258493304715	-1.3072068273141817	0.12408759124087591	0.4504517863095043	1.0	18/35	34.51%	ROCK2;SPEN;COPS2;ROCK1;HNRNPC;SRRM1;CUL3;DDX39B;ACTN1;RHOBTB2;STK38;HSP90AA1;MYO6;TXNL1;VIM;CCT6A;GPS1;PHIP
GSE46798_exposure_corrected	prerank	EPH-Ephrin signaling	-0.36160818696257124	-1.307049724053586	0.06941431670281996	0.4496203972744937	1.0	40/92	36.10%	ROCK2;FYN;LYN;ARHGEF7;EPHA10;EPHA2;PAK2;VAV3;EFNA5;PTK2;EPHA3;EPHB1;GRIN2B;AP2A1;PAK1;MYH14;ROCK1;RHOA;ARPC2;HRAS;PSENEN;MYH11;MMP2;ARPC5;ACTR3;EFNB1;WASL;DNM1;VAV2;NCK2;MMP9;RAC1;EFNA3;AP2M1;CLTB;KALRN;AP2A2;PSEN2;YES1;EPHB2
GSE46798_exposure_corrected	prerank	Pyroptosis	-0.4558947363947444	-1.306692855008391	0.13933415536374846	0.4494295133110835	1.0	11/25	31.49%	IL1B;IL18;ELANE;CHMP4A;CASP4;HMGB1;CHMP4C;CHMP4B;CASP5;CASP3;TP53
GSE46798_exposure_corrected	prerank	Receptor Mediated Mitophagy	-0.5377770010325149	-1.3059017710269434	0.14168937329700274	0.45021714969772364	1.0	6/11	37.02%	FUNDC1;ATG12;MAP1LC3A;PGAM5;ATG5;CSNK2A2
GSE46798_exposure_corrected	prerank	TRAF6 mediated NF-kB activation	0.3667129805808199	1.3052485135173972	0.1050228310502283	0.882038480559546	1.0	1/24	0.03%	RNF135
GSE46798_exposure_corrected	prerank	RHO GTPases activate PKNs	-0.4220539823147941	-1.3040026449093751	0.1111111111111111	0.45416859413548955	1.0	14/34	21.35%	PPP1R12B;YWHAG;PPP1R12A;PKN2;YWHAQ;YWHAH;NCOA2;PAK1;MYH14;RHOB;RHOA;PKN1;KDM4C;MYH11
GSE46798_exposure_corrected	prerank	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	-0.46813994483431765	-1.3022730359761387	0.1421383647798742	0.45797409307293613	1.0	9/20	21.19%	TRIAP1;CREBBP;TP53BP2;BNIP3L;TP53INP1;STEAP3;BBC3;PRELID3A;ATM
