dataset	Name	pathway	ES	NES	nominal_p	dataset_FDR	FWER p-val	Tag %	Gene %	leading_genes
human_PD_postmortem_meta	prerank	Regulation of RAS by GAPs	-0.6518057656178431	-2.9886848751785813	0.0	0.0	0.0	28/52	13.85%	NRAS;PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;KRAS;RBX1;HRAS;PSMC5;PSMD12;RASA3;PSMC6;PSMB6;PSMD2;RASAL2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	Ubiquitin-dependent degradation of Cyclin D	-0.6984529858354386	-2.9830654443819533	0.0	0.0	0.0	26/37	18.67%	PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;GSK3B;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6;CCND1;RPS27A;UBB
human_PD_postmortem_meta	prerank	GSK3B-mediated proteasomal degradation of PD-L1(CD274)	-0.683822363040317	-2.9728525592483748	0.0	0.0	0.0	26/42	13.85%	PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;COPS5;SKP1;GSK3B;RBX1;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	Vpu mediated degradation of CD4	-0.7041018053797025	-2.963066361237198	0.0	0.0	0.0	26/37	18.67%	PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;SKP1;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6;BTRC;RPS27A;UBB
human_PD_postmortem_meta	prerank	Degradation of GLI2 by the proteasome	-0.6638615120980552	-2.961224589889028	0.0	0.0	0.0	29/45	18.67%	PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;SKP1;GSK3B;RBX1;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6;BTRC;PRKACB;RPS27A;UBB
human_PD_postmortem_meta	prerank	Negative regulation of NOTCH4 signaling	-0.6786884444468942	-2.9600440405080457	0.0	0.0	0.0	26/42	15.33%	PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;SKP1;RBX1;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;YWHAZ;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6;FBXW7
human_PD_postmortem_meta	prerank	Hh mutants abrogate ligand secretion	-0.6709825968864919	-2.9530261853183117	0.0	0.0	0.0	23/43	13.85%	PSMD14;ERLEC1;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	-0.6688415934312276	-2.922392915972315	0.0	0.0	0.0	25/40	13.85%	PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;SKP1;RBX1;PSMC5;PSMD12;AURKA;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	Autodegradation of the E3 ubiquitin ligase COP1	-0.6900391694126149	-2.9119439036189094	0.0	0.0	0.0	22/36	13.85%	PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	Degradation of GLI1 by the proteasome	-0.6487248737256462	-2.9020330940673724	0.0	0.0	0.0	28/45	18.67%	PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;SKP1;RBX1;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6;BTRC;PRKACB;RPS27A;UBB
human_PD_postmortem_meta	prerank	SPOP-mediated proteasomal degradation of PD-L1(CD274)	-0.658037876790322	-2.898636303619958	0.0	0.0	0.0	29/44	18.67%	CSNK2A1;PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;RBX1;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6;CCND1;YWHAG;CSNK2B;RPS27A;UBB
human_PD_postmortem_meta	prerank	Citric acid cycle (TCA cycle)	-0.7185359918996599	-2.898250213525791	0.0	0.0	0.0	19/32	17.49%	ACAT1;DLD;ISCU;SDHB;MDH2;FH;ISCA1;SDHAF4;LYRM4;SUCLA2;IDH3B;IDH3G;SDHD;SDHC;SUCLG1;SDHA;NNT;SDHAF1;TRAP1
human_PD_postmortem_meta	prerank	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	-0.6283761562423882	-2.897637609528789	0.0	0.0	0.0	29/57	13.85%	PSMD14;PSMC1;ANAPC10;PSMD8;PSMA4;PSMB7;PSMA3;CDC27;MAD2L1;UBE2E1;ANAPC15;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;CCNA1;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;UBE2D1;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)	-0.6210552745676241	-2.8749732472774125	0.0	0.0	0.0	31/53	18.67%	PSMD14;ERLEC1;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;PSMC5;PSMD12;PRKAG1;PSMC6;PSMB6;PSMD2;PRKAG2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;DERL1;PSMB4;PRKAA1;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6;PRKAG3;RNF5;RPS27A;UBB
