NGenes	Correlation	Direction	PValue	FDR	pathway
10	-0.074555452203812	Down	0.294488463947263	0.719119138590768	R-HSA-1236394
121	0.0370435414304094	Up	0.295464049342094	0.719198502623812	R-HSA-168255
44	0.108600675759983	Down	0.29730344119481	0.719198502623812	R-HSA-9709957
17	0.016084238036989	Down	0.298351850832142	0.719198502623812	R-HSA-9748784
22	0.0807595007684612	Down	0.298746105658902	0.719198502623812	R-HSA-112040
16	0.0360454644659226	Down	0.298792834100037	0.719198502623812	R-HSA-9668328
221	0.0640439160413468	Up	0.299526986591587	0.719198502623812	R-HSA-212436
24	0.236272248438166	Up	0.302517482377003	0.72009991135238	R-HSA-389957
38	0.0497321804493649	Down	0.302736612639379	0.72009991135238	R-HSA-6811436
18	-0.018157110927114	Down	0.302741086858564	0.72009991135238	R-HSA-5694530
11	-0.0511292682613777	Up	0.304333344970329	0.72009991135238	R-HSA-2995383
20	0.34605381315988	Down	0.307009829888048	0.72009991135238	R-HSA-70895
20	0.203363508067534	Down	0.307545742332578	0.72009991135238	R-HSA-9033241
11	0.0944426571827571	Up	0.307731671644021	0.72009991135238	R-HSA-110313
18	0.0770666577235665	Down	0.309091609281184	0.72009991135238	R-HSA-6802955
18	0.0770666577235665	Down	0.309091609281184	0.72009991135238	R-HSA-6802949
18	0.0770666577235665	Down	0.309091609281184	0.72009991135238	R-HSA-6802946
18	0.0770666577235665	Down	0.309091609281184	0.72009991135238	R-HSA-9649948
23	0.0497981496274108	Up	0.311272056242456	0.723148649423107	R-HSA-5619102
26	0.069958557289641	Down	0.312078071444775	0.723148649423107	R-HSA-70268
11	0.120988305636859	Up	0.316200892430291	0.726165082398859	R-HSA-3769402
43	0.120623077270758	Up	0.316432025296264	0.726165082398859	R-HSA-70326
12	0.175332697638352	Up	0.31716643780864	0.726165082398859	R-HSA-5696400
34	0.0859481627306172	Down	0.317760356238908	0.726165082398859	R-HSA-1268020
108	0.0434735519359649	Up	0.31904963942518	0.726165082398859	R-HSA-168273
122	0.181819023341174	Up	0.31920805767534	0.726165082398859	R-HSA-73894
10	-0.0708715872601491	Down	0.319276758966552	0.726165082398859	R-HSA-74751
14	0.207955992365884	Down	0.320459556098395	0.72693720357057	R-HSA-500792
21	-0.0176021341787507	Down	0.324328567725683	0.733408020217411	R-HSA-9013405
35	0.253203691757597	Down	0.325013763019781	0.733408020217411	R-HSA-381426
11	0.00193024484590845	Up	0.327191584083253	0.73444804045933	R-HSA-749476
11	0.00193024484590845	Up	0.327191584083253	0.73444804045933	R-HSA-74158
10	0.135016112371373	Down	0.329734793106451	0.73444804045933	R-HSA-190861
10	0.135016112371373	Down	0.329734793106451	0.73444804045933	R-HSA-190840
10	0.135016112371373	Down	0.329734793106451	0.73444804045933	R-HSA-190872
10	0.134183367297976	Up	0.330693394401851	0.73468480921236	R-HSA-5651801
17	0.0696823342731603	Down	0.33163252498674	0.734877214752108	R-HSA-5673000
20	0.0817478876665085	Up	0.333351962290372	0.735724354784539	R-HSA-75153
41	0.172158655905056	Up	0.333803255669248	0.735724354784539	R-HSA-9609690
46	0.02942556897456	Down	0.334575344635197	0.735724354784539	R-HSA-9013149
30	0.0150361140254794	Down	0.338006705908754	0.741378576318947	R-HSA-9013408
13	0.121128496700837	Up	0.342056214320803	0.747656300421931	R-HSA-166208
108	0.0405837483398745	Up	0.342780944059283	0.747656300421931	R-HSA-3700989
48	0.142763414279823	Up	0.344184620577524	0.747656300421931	R-HSA-9609646
98	0.118082760956541	Up	0.34525000103324	0.747656300421931	R-HSA-9938027
98	0.118082760956541	Up	0.34525000103324	0.747656300421931	R-HSA-9938026
10	0.0549594930951596	Down	0.346093076928061	0.747656300421931	R-HSA-399954
23	-0.0317131127788091	Down	0.346940278618065	0.747656300421931	R-HSA-9013106
10	0.0995804801429683	Up	0.348831234003886	0.74893300672138	R-HSA-110320
18	0.0344980393464902	Down	0.34927038132482	0.74893300672138	R-HSA-9861718
22	0.0455725988491317	Up	0.350938973204303	0.750643659806722	R-HSA-400206
44	0.0134945682724016	Down	0.353811903213277	0.754915496460012	R-HSA-5628897
16	0.0822576082073009	Down	0.355173650460611	0.755570906380095	R-HSA-5339562
47	0.0458843056569631	Up	0.355872143840277	0.755570906380095	R-HSA-9684482
17	-0.0132796820048479	Down	0.363972678753196	0.759481895994505	R-HSA-75105
39	0.0599393647817793	Up	0.363990364419169	0.759481895994505	R-HSA-9725370
39	0.0599393647817793	Up	0.363990364419169	0.759481895994505	R-HSA-9700206
15	-4.0351761934684e-05	Up	0.365329320846757	0.759481895994505	R-HSA-9645723
18	0.120300422357513	Down	0.365403296242497	0.759481895994505	R-HSA-190828
26	0.141476201000396	Up	0.365947460578581	0.759481895994505	R-HSA-6782210
13	0.318997358247294	Down	0.368674487905872	0.759481895994505	R-HSA-379726
14	0.0627655112149499	Down	0.369031679414149	0.759481895994505	R-HSA-373752
16	0.000870501654737366	Down	0.369257290874339	0.759481895994505	R-HSA-2219528
27	0.0254600274077459	Up	0.370234246826764	0.759481895994505	R-HSA-170834
14	-0.0184249205132199	Down	0.371691613277571	0.759481895994505	R-HSA-400685
10	-0.0278131941151297	Up	0.371811322633041	0.759481895994505	R-HSA-2894862
10	-0.0278131941151297	Up	0.371811322633041	0.759481895994505	R-HSA-2644606
10	-0.0278131941151297	Up	0.371811322633041	0.759481895994505	R-HSA-2894858
10	-0.0278131941151297	Up	0.371811322633041	0.759481895994505	R-HSA-2644602
10	-0.0278131941151297	Up	0.371811322633041	0.759481895994505	R-HSA-2644603
15	0.0490806888957021	Down	0.373819207181628	0.761778147968234	R-HSA-9013420
25	0.228137655650783	Up	0.37514791774807	0.762510050857406	R-HSA-389958
10	-0.065014655007022	Up	0.375947530875171	0.762510050857406	R-HSA-8956319
18	0.452045921509317	Up	0.379043734260528	0.766228998340509	R-HSA-6803529
11	0.11186387631312	Up	0.379558912170995	0.766228998340509	R-HSA-8956320
68	0.082886333241167	Down	0.381710399172483	0.768179828004445	R-HSA-9609507
26	0.193896025340032	Up	0.383899798704256	0.768179828004445	R-HSA-6781823
61	0.114756688317596	Down	0.384260896953457	0.768179828004445	R-HSA-8978868
18	0.0484071823037037	Down	0.384350483155328	0.768179828004445	R-HSA-432720
13	0.0433928203267674	Up	0.384981073895499	0.768179828004445	R-HSA-8866654
25	0.141711073802095	Up	0.389434482608471	0.775271418033492	R-HSA-6782135
12	-0.0317650784335784	Down	0.392617884999967	0.777398214449197	R-HSA-1912422
45	0.0226917747415722	Up	0.394072131293789	0.777398214449197	R-HSA-15869
35	0.209309390264838	Up	0.394774036687498	0.777398214449197	R-HSA-141444
35	0.209309390264838	Up	0.394774036687498	0.777398214449197	R-HSA-141424
10	0.199339395003794	Up	0.396034924099285	0.777398214449197	R-HSA-8866652
21	0.0315938752070672	Up	0.396812623530584	0.777398214449197	R-HSA-1989781
13	0.355251880630138	Down	0.396815793918383	0.777398214449197	R-HSA-3000178
38	0.0777876326085041	Down	0.397879671311759	0.777714913085569	R-HSA-1445148
34	0.0123925145295263	Up	0.401066933486343	0.782171259423593	R-HSA-381119
20	-0.0410291214030593	Down	0.402272030635379	0.782750542681032	R-HSA-8854214
10	0.109231578815472	Up	0.40406834541181	0.784475030957163	R-HSA-174417
11	0.240544758931656	Down	0.405922749011741	0.786304291344091	R-HSA-445095
23	0.101995315701872	Up	0.40794286259636	0.788445622327494	R-HSA-168138
28	0.178157884741976	Up	0.410871548924922	0.790845143632155	R-HSA-674695
18	0.0155068392205289	Up	0.411019285785621	0.790845143632155	R-HSA-499943
10	-0.0546446846453979	Up	0.416411272191946	0.796888085730041	R-HSA-9609523
21	0.0739505782971389	Down	0.416829568797837	0.796888085730041	R-HSA-9609736
23	0.173749141941455	Up	0.417857789733154	0.796888085730041	R-HSA-166166
23	0.173749141941455	Up	0.417857789733154	0.796888085730041	R-HSA-937061
33	0.0871994151700224	Down	0.42097306486621	0.799919881324743	R-HSA-438064
22	0.150007341100197	Up	0.42163116689299	0.799919881324743	R-HSA-168164
10	-0.0383645402484248	Down	0.42223149188255	0.799919881324743	R-HSA-2142753
16	0.0451679786240461	Down	0.424834659361964	0.800350336200651	R-HSA-389356
25	0.0604354152874779	Up	0.425145099604265	0.800350336200651	R-HSA-165159
21	0.260160543834225	Up	0.425244146148373	0.800350336200651	R-HSA-6807505
30	0.196372175703457	Up	0.42802259527875	0.803824568911291	R-HSA-190236
37	0.218166052196194	Up	0.429392616967014	0.804644425707753	R-HSA-69618
34	0.0139080734592245	Up	0.43251022984917	0.808728455813415	R-HSA-9006936
43	0.132586412389399	Up	0.437696398030655	0.80887332156441	R-HSA-2995410
153	-0.00102664612544195	Down	0.438907479270839	0.80887332156441	R-HSA-9012999
73	0.181148550819404	Up	0.43902912377492	0.80887332156441	R-HSA-68877
51	0.189305741761079	Up	0.440794573381991	0.80887332156441	R-HSA-2500257
26	0.18715766495701	Up	0.441403934140168	0.80887332156441	R-HSA-112382
26	0.18715766495701	Up	0.441403934140168	0.80887332156441	R-HSA-75955
91	0.0360604884897345	Down	0.442763503901563	0.80887332156441	R-HSA-418990
91	0.0360604884897345	Down	0.442763503901563	0.80887332156441	R-HSA-421270
26	0.0254820245177725	Down	0.442877155266013	0.80887332156441	R-HSA-2980736
14	0.0843484062966307	Up	0.444989692002815	0.80887332156441	R-HSA-73893
15	0.306906796790343	Down	0.445371498780347	0.80887332156441	R-HSA-9840310
160	0.0315339374762482	Up	0.445404701565641	0.80887332156441	R-HSA-9679506
25	0.235506602915036	Down	0.446159583304782	0.80887332156441	R-HSA-9662360
11	0.136199521250015	Down	0.447640110570796	0.80887332156441	R-HSA-8955332
43	0.0705462125213128	Up	0.448212241924506	0.80887332156441	R-HSA-390466
11	0.0129831102913749	Down	0.449103767483486	0.80887332156441	R-HSA-399956
25	0.136841834491742	Up	0.450872080714853	0.80887332156441	R-HSA-157579
20	-0.0090926799074329	Down	0.451663389162488	0.80887332156441	R-HSA-5625740
217	0.139331894010729	Up	0.453269469546691	0.80887332156441	R-HSA-1640170
14	0.0325702242253871	Up	0.453360776903699	0.80887332156441	R-HSA-5250924
13	0.0160016245227014	Down	0.459284612221105	0.80887332156441	R-HSA-9958810
29	0.234479675817018	Up	0.459571940909125	0.80887332156441	R-HSA-5654738
340	0.0225164264123124	Up	0.460113435992372	0.80887332156441	R-HSA-2262752
13	0.112419265033038	Up	0.461259960942985	0.80887332156441	R-HSA-9022692
13	0.0522104828076255	Up	0.463914601852178	0.80887332156441	R-HSA-9637690
22	0.107470048454318	Up	0.466214949117968	0.80887332156441	R-HSA-975871
22	0.107470048454318	Up	0.466214949117968	0.80887332156441	R-HSA-975155
22	0.107470048454318	Up	0.466214949117968	0.80887332156441	R-HSA-166058
22	0.107470048454318	Up	0.466214949117968	0.80887332156441	R-HSA-975138
22	0.107470048454318	Up	0.466214949117968	0.80887332156441	R-HSA-168142
22	0.107470048454318	Up	0.466214949117968	0.80887332156441	R-HSA-181438
22	0.107470048454318	Up	0.466214949117968	0.80887332156441	R-HSA-168176
22	0.107470048454318	Up	0.466214949117968	0.80887332156441	R-HSA-168181
22	0.107470048454318	Up	0.466214949117968	0.80887332156441	R-HSA-168179
22	0.107470048454318	Up	0.466214949117968	0.80887332156441	R-HSA-168188
16	0.346721863703614	Down	0.467206276408472	0.80887332156441	R-HSA-9912633
15	0.122356745299577	Down	0.467307324987327	0.80887332156441	R-HSA-389977
90	0.0646344594049891	Up	0.469297899915186	0.81026228529647	R-HSA-72689
20	-0.00705688265782846	Down	0.469989724649925	0.81026228529647	R-HSA-5205647
53	0.0274525763082384	Up	0.473412624686818	0.812700173183562	R-HSA-8939211
236	0.0870440672887484	Up	0.474189536539309	0.812700173183562	R-HSA-1280215
13	0.231266045357747	Up	0.475175043253498	0.812700173183562	R-HSA-77075
13	0.231266045357747	Up	0.475175043253498	0.812700173183562	R-HSA-167160
11	0.129504853670953	Down	0.477438033018694	0.814953632598246	R-HSA-5362517
65	0.199623675711331	Up	0.479148617414383	0.81625713085217	R-HSA-8878171
26	0.244843881956709	Down	0.484301884236573	0.823408726256264	R-HSA-9659379
48	0.0707276248538485	Up	0.489043152506697	0.828812900412253	R-HSA-391251
175	0.136283380591399	Up	0.490425440257435	0.828812900412253	R-HSA-69278
119	0.0361556931228926	Up	0.490823993974087	0.828812900412253	R-HSA-9694516
188	0.0168885698345356	Down	0.491326440963644	0.828812900412253	R-HSA-71291
12	0.109982382458071	Down	0.494200818893181	0.829173164994031	R-HSA-8949613
47	0.0295899993126821	Down	0.494328290720789	0.829173164994031	R-HSA-8957322
29	0.252990503941551	Up	0.494532384236884	0.829173164994031	R-HSA-9833482
84	0.122304408796122	Up	0.495387679781816	0.829173164994031	R-HSA-5688426
16	0.0773751809348624	Down	0.498805001770114	0.830929680561333	R-HSA-446219
74	0.223854498804942	Up	0.498990916017025	0.830929680561333	R-HSA-5693532
58	0.0338430816051962	Down	0.499328972773516	0.830929680561333	R-HSA-6807878
21	0.146571296227105	Up	0.506286395151461	0.840884147631136	R-HSA-8852135
16	-0.034930152899496	Down	0.50790576056723	0.841855850138035	R-HSA-9013026
198	0.0488635878182577	Down	0.510784155547676	0.841855850138035	R-HSA-6798695
19	0.140065295009644	Down	0.510833021215403	0.841855850138035	R-HSA-2426168
328	0.0422540272424622	Down	0.511011758761043	0.841855850138035	R-HSA-168249
13	0.192274582803892	Up	0.516637754899096	0.841855850138035	R-HSA-167161
13	0.192274582803892	Up	0.516637754899096	0.841855850138035	R-HSA-167162
13	0.192274582803892	Up	0.516637754899096	0.841855850138035	R-HSA-73776
13	0.192274582803892	Up	0.516637754899096	0.841855850138035	R-HSA-75953
13	0.192274582803892	Up	0.516637754899096	0.841855850138035	R-HSA-76042
13	0.192274582803892	Up	0.516637754899096	0.841855850138035	R-HSA-73779
10	-0.0572513903250981	Down	0.520337251256903	0.846284359591417	R-HSA-8849471
22	0.21873176852465	Up	0.523211237668534	0.848134703414817	R-HSA-6796648
14	0.0284363346238399	Down	0.52430777779556	0.848134703414817	R-HSA-5218920
10	0.31217238820753	Down	0.525165246696072	0.848134703414817	R-HSA-204174
11	0.58019271373882	Down	0.525640385497815	0.848134703414817	R-HSA-9865118
57	0.167933354757116	Down	0.527686972087502	0.848134703414817	R-HSA-9909615
16	0.229279021369808	Up	0.528362338438233	0.848134703414817	R-HSA-113418
16	0.229279021369808	Up	0.528362338438233	0.848134703414817	R-HSA-167158
86	0.0307286009318681	Down	0.529711887430178	0.848720533391846	R-HSA-948021
22	0.0335865245722581	Up	0.539380825877585	0.862609038787529	R-HSA-1226099
95	0.0435770408756825	Up	0.541550200405263	0.863674067845551	R-HSA-71387
49	0.173600689014705	Down	0.54205066207012	0.863674067845551	R-HSA-4086400
148	0.162662770993845	Up	0.544623408656779	0.8661722846165	R-HSA-68886
35	0.223677721445205	Up	0.548341588452715	0.86810843785839	R-HSA-72165
68	-0.000703897529802303	Up	0.548921259202199	0.86810843785839	R-HSA-9006931
54	0.101653710617648	Up	0.549540118975247	0.86810843785839	R-HSA-9692914
36	-0.0162358801925412	Down	0.549869149733968	0.86810843785839	R-HSA-8980692
10	0.0356000086437488	Up	0.551568183561419	0.86919885599624	R-HSA-9682385
19	0.0566294702574131	Up	0.556733611832789	0.875737907663986	R-HSA-8986944
15	0.279239898061552	Up	0.560376398401558	0.879862396033047	R-HSA-72086
16	0.0672703595260906	Down	0.571506206401211	0.895495252077939	R-HSA-177929
10	0.227786559745734	Down	0.572562097566835	0.895495252077939	R-HSA-9841251
19	0.0718573178343195	Down	0.573449395762207	0.895495252077939	R-HSA-112043
17	-0.0365902017164054	Down	0.575200873069769	0.896606062542751	R-HSA-9013406
61	0.0263617249176917	Down	0.57777195614603	0.898988133931187	R-HSA-9918487
67	0.0820947546279599	Up	0.579173944916019	0.899545838770465	R-HSA-9678108
20	0.231336943924061	Up	0.582421165716181	0.902962310876525	R-HSA-69473
13	0.466252250703569	Down	0.589364390730657	0.908027128178059	R-HSA-114452
367	0.0159157930724041	Up	0.59015489068571	0.908027128178059	R-HSA-8953897
108	0.21445937706615	Up	0.590277224706278	0.908027128178059	R-HSA-68882
108	0.21445937706615	Up	0.590277224706278	0.908027128178059	R-HSA-2555396
18	0.120262961109677	Up	0.594153267222946	0.908027128178059	R-HSA-5619507
18	0.120262961109677	Up	0.594153267222946	0.908027128178059	R-HSA-5617472
81	0.0663790648138506	Down	0.595998300496106	0.908027128178059	R-HSA-9764265
81	0.0663790648138506	Down	0.595998300496106	0.908027128178059	R-HSA-9764274
404	0.00988219063732373	Down	0.596540300454938	0.908027128178059	R-HSA-1266738
18	0.0190968425543924	Down	0.597658293492034	0.908027128178059	R-HSA-532668
10	0.601363602337138	Down	0.600980161383069	0.908027128178059	R-HSA-111447
10	-0.0231032337874189	Up	0.601605460626147	0.908027128178059	R-HSA-76046
10	-0.0231032337874189	Up	0.601605460626147	0.908027128178059	R-HSA-76061
10	-0.0231032337874189	Up	0.601605460626147	0.908027128178059	R-HSA-76066
27	0.115160567902185	Up	0.602668637452596	0.908027128178059	R-HSA-166016
11	0.0426622015589983	Up	0.603555620855464	0.908027128178059	R-HSA-168643
53	0.323058587722441	Up	0.604206976890174	0.908027128178059	R-HSA-450531
82	0.0372789826030356	Down	0.60566340404796	0.908027128178059	R-HSA-199977
17	-0.0513563900859992	Down	0.605702550698821	0.908027128178059	R-HSA-1227986
13	0.186839635326938	Down	0.60956684014615	0.91223370869094	R-HSA-180024
39	0.00859309468781954	Down	0.612328623774712	0.914778637250957	R-HSA-9013148
117	0.173837898992291	Up	0.616384378543735	0.918783398454516	R-HSA-162906
24	0.249656622577825	Up	0.617141053022233	0.918783398454516	R-HSA-167172
12	0.0837787335825719	Down	0.628114617664298	0.933508276597628	R-HSA-416572
61	0.191684568628849	Up	0.633335899230814	0.934572415540995	R-HSA-6807070
13	0.110353601763634	Up	0.633646759804416	0.934572415540995	R-HSA-3371511
15	0.110911786001418	Down	0.634356505710321	0.934572415540995	R-HSA-5675221
20	0.00660477823170153	Down	0.63466307572695	0.934572415540995	R-HSA-193704
34	0.0295769880127374	Down	0.636311443072276	0.934572415540995	R-HSA-1592230
97	0.0595578487348013	Up	0.636419962787197	0.934572415540995	R-HSA-975957
97	0.0595578487348013	Up	0.636419962787197	0.934572415540995	R-HSA-927802
33	0.0865333677479326	Up	0.642556938762215	0.940524631034992	R-HSA-9820952
14	0.347784992997829	Up	0.645322879880677	0.940524631034992	R-HSA-167242
33	0.0797950388556746	Up	0.64613949309766	0.940524631034992	R-HSA-168898
18	0.0471172438678132	Up	0.646939949676538	0.940524631034992	R-HSA-6814122
14	-0.00974924892178108	Up	0.647052631454667	0.940524631034992	R-HSA-380972
44	0.0740487916541507	Down	0.647217461403423	0.940524631034992	R-HSA-9663891
52	0.0526034119664717	Up	0.649136275463758	0.940524631034992	R-HSA-9730414
82	0.0705604854916144	Down	0.649202036503272	0.940524631034992	R-HSA-9759476
35	-0.00170758621369232	Up	0.652207229850744	0.943293006931781	R-HSA-9856651
21	0.0592840119422498	Down	0.654812228233332	0.944483849794301	R-HSA-381038
92	0.103008180286114	Down	0.656661046647349	0.944483849794301	R-HSA-195721
90	0.0258652465893912	Down	0.657017853120974	0.944483849794301	R-HSA-6811442
18	0.158153170264167	Up	0.657964224904283	0.944483849794301	R-HSA-3371571
83	0.0923809542910919	Up	0.658509041445911	0.944483849794301	R-HSA-9633012
14	-0.038790716663658	Down	0.660831178589643	0.945340185059584	R-HSA-156590
54	0.28402918940981	Up	0.661299456602006	0.945340185059584	R-HSA-5693606
85	0.0615286940624355	Up	0.668868503012939	0.954577234432373	R-HSA-9954709
58	0.228314172411338	Up	0.670351365931838	0.955112194104537	R-HSA-69242
66	0.0825031149662749	Down	0.673677278477427	0.956583652975187	R-HSA-2132295
243	0.0117261954780323	Down	0.675480356184126	0.956583652975187	R-HSA-9716542
62	0.140575729226256	Up	0.675929827045369	0.956583652975187	R-HSA-5689880
47	0.263466157023332	Down	0.676999013663086	0.956583652975187	R-HSA-983705
84	0.0846684381405977	Up	0.678508150124076	0.956583652975187	R-HSA-156842
10	-0.0632507073742792	Down	0.678856647193949	0.956583652975187	R-HSA-9607240
14	0.0445741023377974	Up	0.679152199096072	0.956583652975187	R-HSA-111465
13	0.136486673754069	Up	0.683246450777578	0.957238083257854	R-HSA-877300
131	0.0280670815360524	Up	0.683553903731636	0.957238083257854	R-HSA-9010553
13	0.399021731419741	Down	0.685442243370205	0.957238083257854	R-HSA-9828806
10	0.018729628419284	Up	0.685471121908715	0.957238083257854	R-HSA-8862803
10	0.018729628419284	Up	0.685471121908715	0.957238083257854	R-HSA-8863678
46	0.203988637571006	Up	0.687236072332687	0.957238083257854	R-HSA-9648025
40	0.179803500484659	Down	0.689173578613181	0.957238083257854	R-HSA-5619084
24	0.127944656922494	Down	0.689626469442352	0.957238083257854	R-HSA-6806834
10	0.054741450765215	Up	0.690460299184022	0.957238083257854	R-HSA-110314
85	0.257828867386507	Up	0.690721679566572	0.957238083257854	R-HSA-2467813
105	0.0496441501981894	Up	0.691955228754995	0.957408358245274	R-HSA-9711097
86	0.0965487475925979	Down	0.693740085396507	0.958339669249662	R-HSA-388841
11	0.140355995919577	Up	0.697784053180424	0.958421248081037	R-HSA-5655302
21	0.251808337144506	Up	0.699358428124097	0.958421248081037	R-HSA-167152
21	0.251808337144506	Up	0.699358428124097	0.958421248081037	R-HSA-167200
21	0.251808337144506	Up	0.699358428124097	0.958421248081037	R-HSA-167169
21	0.251808337144506	Up	0.699358428124097	0.958421248081037	R-HSA-167246
60	0.153298339357644	Up	0.702494474682475	0.960296735405196	R-HSA-5617833
96	0.263786630670558	Up	0.703125438740438	0.960296735405196	R-HSA-69620
83	0.0924379435838157	Down	0.704541032111714	0.960296735405196	R-HSA-5673001
20	0.178475439858422	Down	0.705183101521449	0.960296735405196	R-HSA-109606
85	0.0893854388910956	Up	0.706929306226778	0.961156249160067	R-HSA-2408522
60	0.133193132897918	Down	0.708856551226361	0.962258814420667	R-HSA-157118
15	0.130544228193588	Up	0.711462738042935	0.964278113511022	R-HSA-1489509
17	0.201342763154032	Up	0.714741921272098	0.96468185276999	R-HSA-448424
17	0.201342763154032	Up	0.714741921272098	0.96468185276999	R-HSA-450294
98	0.135337604194849	Up	0.715117985986107	0.96468185276999	R-HSA-983169
86	0.0814622858585448	Up	0.717440017091614	0.9657165754944	R-HSA-975956
32	0.141176899800626	Up	0.718125666927971	0.9657165754944	R-HSA-2565942
12	0.158641209641705	Up	0.72257287883679	0.969019417046596	R-HSA-3371568
22	0.0763198043752199	Down	0.723300698420288	0.969019417046596	R-HSA-381070
15	0.0820553181500109	Up	0.723954181645021	0.969019417046596	R-HSA-203927
48	0.237115199363	Up	0.726573585993376	0.971017722676419	R-HSA-5689603
43	0.272463419928446	Down	0.729346591933374	0.972126184023515	R-HSA-1168372
13	0.424419960483418	Down	0.730202816667857	0.972126184023515	R-HSA-9662361
58	0.171997362016541	Up	0.730786272908628	0.972126184023515	R-HSA-9975921
110	0.0626694275168144	Down	0.734349466701216	0.97404076406709	R-HSA-195258
11	0.0675141685449233	Down	0.734485494946181	0.97404076406709	R-HSA-442742
19	0.265173787039224	Up	0.73755969039122	0.974709209521145	R-HSA-389960
84	0.0972947666930816	Down	0.737620614952731	0.974709209521145	R-HSA-5684996
75	0.193440336108707	Up	0.745365204412562	0.974709209521145	R-HSA-983168
12	0.113090322809396	Down	0.746046849926445	0.974709209521145	R-HSA-9013424
19	0.0161174893313081	Down	0.746336610946362	0.974709209521145	R-HSA-379724
60	0.0345279504932581	Down	0.747327749177437	0.974709209521145	R-HSA-1632852
63	0.0438128386021464	Down	0.747521661800123	0.974709209521145	R-HSA-9612973
13	0.116528906899655	Up	0.749145689793236	0.974709209521145	R-HSA-111997
13	0.116528906899655	Up	0.749145689793236	0.974709209521145	R-HSA-111933
69	0.107835134434364	Down	0.749751865812574	0.974709209521145	R-HSA-9909648
14	0.0387032379768799	Down	0.750693463160356	0.974709209521145	R-HSA-2871796
42	0.178670997408104	Down	0.75164669492156	0.974709209521145	R-HSA-9766229
237	0.0144109369017549	Down	0.756117582325599	0.974709209521145	R-HSA-194315
22	0.0215230386008854	Down	0.756659667605625	0.974709209521145	R-HSA-9639288
10	0.0505353487366339	Up	0.757027126148196	0.974709209521145	R-HSA-198725
94	0.0254257570007705	Up	0.757137423080856	0.974709209521145	R-HSA-1852241
74	0.259119385590867	Up	0.757699387869293	0.974709209521145	R-HSA-8951664
17	0.308484634848153	Up	0.758735359151611	0.974709209521145	R-HSA-167287
17	0.308484634848153	Up	0.758735359151611	0.974709209521145	R-HSA-167290
17	0.308484634848153	Up	0.758735359151611	0.974709209521145	R-HSA-167238
17	0.308484634848153	Up	0.758735359151611	0.974709209521145	R-HSA-167243
80	0.0988779496426836	Up	0.763182526331243	0.977826884246298	R-HSA-156902
16	0.337516482531729	Down	0.764264039216471	0.977826884246298	R-HSA-9820965
83	0.14487663963181	Up	0.764565336406038	0.977826884246298	R-HSA-5357801
44	0.151018898196783	Down	0.767292828361589	0.978485642703841	R-HSA-9764561
19	0.313418639936918	Up	0.767350689637815	0.978485642703841	R-HSA-9856649
13	0.0369545289449469	Down	0.773124547257055	0.980111416535141	R-HSA-5627117
27	0.208032472543885	Up	0.774359663876144	0.980111416535141	R-HSA-380287
27	0.208032472543885	Up	0.774359663876144	0.980111416535141	R-HSA-380270
64	0.167912563097023	Down	0.774375270168097	0.980111416535141	R-HSA-5358351
120	0.0499959267252678	Up	0.774894796379212	0.980111416535141	R-HSA-9948299
443	0.0213000147270614	Up	0.775473844004415	0.980111416535141	R-HSA-597592
39	0.220030814528885	Down	0.776584799876451	0.980111416535141	R-HSA-9931269
14	0.139163389863228	Down	0.782265491246855	0.985219279948068	R-HSA-9035034
14	-0.025376971969703	Down	0.783638844967251	0.985219279948068	R-HSA-5205685
70	0.112116008527753	Down	0.784060819077001	0.985219279948068	R-HSA-389948
38	0.241677458473479	Down	0.786228902013932	0.986505550998559	R-HSA-5358346
83	0.0943730653327101	Up	0.789005562901612	0.987437167718135	R-HSA-72764
46	0.127941476457998	Down	0.789424004904178	0.987437167718135	R-HSA-9958825
153	0.0651278511943401	Up	0.792013805877684	0.987437167718135	R-HSA-5663202
14	0.0519040207600896	Up	0.793212544515401	0.987437167718135	R-HSA-9635486
27	0.13643333821369	Down	0.793784736846552	0.987437167718135	R-HSA-1655829
11	-0.0143832652519302	Up	0.794860829103756	0.987437167718135	R-HSA-9734009
80	0.104249908740556	Up	0.794990016701143	0.987437167718135	R-HSA-9954714
13	-0.0503294436264439	Up	0.796521239852618	0.987915552162528	R-HSA-983170
78	0.108372299720875	Up	0.805082727342623	0.992923331100113	R-HSA-2408557
34	0.0233389416416335	Down	0.807437162274999	0.992923331100113	R-HSA-204005
48	0.281738373104634	Up	0.809562042121855	0.992923331100113	R-HSA-446652
38	0.219137164304518	Down	0.811140653634844	0.992923331100113	R-HSA-5678895
45	0.324692699891504	Down	0.815405278205089	0.992923331100113	R-HSA-8852276
76	0.0441912823761126	Down	0.816186514860308	0.992923331100113	R-HSA-8856688
10	0.343829382001699	Up	0.818155273350647	0.992923331100113	R-HSA-9670095
79	0.10454246944173	Up	0.81938744513758	0.992923331100113	R-HSA-9954716
34	0.188521945532843	Up	0.820590680159341	0.992923331100113	R-HSA-380320
97	0.0915826510490212	Down	0.820691095435061	0.992923331100113	R-HSA-9711123
82	0.203507290499865	Up	0.820882355580307	0.992923331100113	R-HSA-162909
10	0.107706789329279	Up	0.821104049508322	0.992923331100113	R-HSA-9707616
57	0.206552378738468	Down	0.82134967603688	0.992923331100113	R-HSA-2454202
80	0.104276596042693	Up	0.821515424659677	0.992923331100113	R-HSA-192823
