target	mouse	original_cells	retained_cells	primary	litter	role	difference	target_cells
Fnip1	mouse69	26	26	True	9	comparator	-0.0283782471816	26
Fnip1	mouse70	31	31	True	9	comparator	-0.0104652530446	31
Fnip1	mouse72	44	44	True	9	comparator	0.00830615219928	44
Fnip1	mouse73	28	28	True	9	comparator	-0.00150021662776	28
Fnip1	mouse74	29	29	True	9	comparator	0.00776511028309	29
Fnip1	mouse76	38	38	True	9	comparator	-0.0146335768475	38
Fnip1	mouse8	23	23	True	3	comparator	0.0346026178194	23
Fnip1	mouse9	26	26	True	3	comparator	0.00521590051068	26
Foxj3	mouse11	34	34	True	3	comparator	-0.00390158355928	34
Foxj3	mouse13	30	30	True	3	comparator	-0.0223056331135	30
Foxj3	mouse18	30	30	True	4	comparator	-0.0189280824934	30
Foxj3	mouse20	29	29	True	4	comparator	0.0241671011912	29
Foxj3	mouse21	25	25	True	4	comparator	-0.01857519631	25
Foxj3	mouse23	34	34	True	4	comparator	-0.0118164209553	34
Foxj3	mouse25	21	21	True	4	comparator	-0.0129666500687	21
Foxj3	mouse26	21	21	True	4	comparator	-0.0149080361799	21
Foxj3	mouse34	20	20	True	5	comparator	0.00346520154635	20
Foxj3	mouse4	21	21	True	2	comparator	-0.0268723542433	21
Foxj3	mouse54	21	21	True	7	comparator	0.0191297293209	21
Foxj3	mouse55	25	25	True	7	comparator	0.00940966515596	25
Foxj3	mouse60	31	31	True	8	comparator	-0.00369864046728	31
Foxj3	mouse62	46	46	True	8	comparator	-0.00696999715644	46
Foxj3	mouse63	44	44	True	8	comparator	-0.0133388296018	44
Foxj3	mouse67	28	28	True	9	comparator	0.00544706261519	28
Foxj3	mouse68	39	39	True	9	comparator	0.00721297309054	39
Foxj3	mouse70	29	29	True	9	comparator	0.0124262847663	29
Foxj3	mouse72	32	32	True	9	comparator	-0.0120063043401	32
Foxj3	mouse73	31	31	True	9	comparator	-0.00570479816399	31
Foxj3	mouse74	20	20	True	9	comparator	-0.0211475663867	20
Foxj3	mouse76	33	32	True	9	comparator	-0.00796135403088	32
Foxj3	mouse8	20	20	True	3	comparator	0.0118915238893	20
Foxj3	mouse9	27	26	True	3	comparator	0.0149819304796	26
Gabbr1	mouse10	27	27	True	3	comparator	-0.00983445498659	27
Gabbr1	mouse11	53	53	True	3	comparator	-0.00827924296634	53
Gabbr1	mouse12	34	34	True	3	comparator	0.00421533199247	34
Gabbr1	mouse13	33	33	True	3	comparator	-0.0192632639589	33
Gabbr1	mouse14	23	23	True	3	comparator	-0.0126118660015	23
Gabbr1	mouse15	43	43	True	3	comparator	0.00266069985887	43
Gabbr1	mouse16	24	23	True	3	comparator	-0.0114595823767	23
Gabbr1	mouse18	27	27	True	4	comparator	0.000345614171099	27
Gabbr1	mouse19	30	30	True	4	comparator	-0.00462862259544	30
Gabbr1	mouse20	39	39	True	4	comparator	-0.0096421591249	39
Gabbr1	mouse21	36	35	True	4	comparator	-0.0112796012245	35
Gabbr1	mouse22	33	33	True	4	comparator	-0.00385878187674	33
Gabbr1	mouse23	56	55	True	4	comparator	0.0108630944274	55
Gabbr1	mouse25	22	21	True	4	comparator	0.0195288338134	21
Gabbr1	mouse26	35	35	True	4	comparator	0.0162510042951	35
Gabbr1	mouse34	26	26	True	5	comparator	-0.0225559319789	26
Gabbr1	mouse35	30	30	True	5	comparator	0.0199490872031	30
Gabbr1	mouse38	32	32	True	6	comparator	0.00898263140315	32
Gabbr1	mouse4	31	31	True	2	comparator	0.0163452731068	31
Gabbr1	mouse44	21	21	True	6	comparator	-0.02813916439	21
Gabbr1	mouse45	24	24	True	6	comparator	-0.0144746571882	24
Gabbr1	mouse52	42	42	True	7	comparator	0.0130175610523	42
Gabbr1	mouse54	40	40	True	7	comparator	0.00953755269442	40
Gabbr1	mouse55	40	39	True	7	comparator	-0.00817959015464	39
Gabbr1	mouse6	21	21	True	2	comparator	-0.0077495750858	21
Gabbr1	mouse60	50	50	True	8	comparator	0.0023604463859	50
Gabbr1	mouse62	51	51	True	8	comparator	-0.0116242443523	51
Gabbr1	mouse63	61	61	True	8	comparator	0.00508394883469	61
Gabbr1	mouse67	54	54	True	9	comparator	0.00684785151474	54
Gabbr1	mouse68	61	61	True	9	comparator	-0.0065278565431	61
Gabbr1	mouse69	32	32	True	9	comparator	-0.00840460025464	32
Gabbr1	mouse7	25	24	True	2	comparator	0.00178005203446	24
Gabbr1	mouse70	40	40	True	9	comparator	-0.0271457362792	40
Gabbr1	mouse72	63	63	True	9	comparator	-0.0158606038336	63
Gabbr1	mouse73	49	49	True	9	comparator	0.004730246203	49
Gabbr1	mouse74	30	30	True	9	comparator	0.0094539521333	30
Gabbr1	mouse75	23	23	True	9	comparator	0.00881062017549	23
Gabbr1	mouse76	59	59	True	9	comparator	-0.0122296206683	59
Gabbr1	mouse8	21	21	True	3	comparator	-0.00248972909599	21
Gabbr1	mouse9	36	35	True	3	comparator	0.00858266790447	35
Gabra5	mouse11	29	29	True	3	comparator	-0.00899256397003	29
Gabra5	mouse13	21	21	True	3	comparator	0.0183366808358	21
Gabra5	mouse15	30	30	True	3	comparator	-0.00922472341741	30
Gabra5	mouse18	21	21	True	4	comparator	0.00504210601174	21
Gabra5	mouse20	22	22	True	4	comparator	0.0237261632243	22
Gabra5	mouse22	24	24	True	4	comparator	-0.0103630402224	24
Gabra5	mouse23	37	36	True	4	comparator	-0.00919240738613	36
Gabra5	mouse34	32	32	True	5	comparator	-0.0265663095315	32
Gabra5	mouse44	26	26	True	6	comparator	-0.00221544306691	26
Gabra5	mouse45	26	26	True	6	comparator	-0.0310202776399	26
Gabra5	mouse52	25	25	True	7	comparator	-0.000325423903025	25
Gabra5	mouse54	20	20	True	7	comparator	-0.020957021062	20
Gabra5	mouse60	36	36	True	8	comparator	0.0122490761604	36
Gabra5	mouse62	35	35	True	8	comparator	0.0056920593311	35
Gabra5	mouse63	33	33	True	8	comparator	0.0179589594939	33
Gabra5	mouse67	32	32	True	9	comparator	0.0399087324903	32
Gabra5	mouse68	39	38	True	9	comparator	-0.0102895751932	38
Gabra5	mouse69	24	24	True	9	comparator	0.0121666894812	24
Gabra5	mouse70	29	29	True	9	comparator	0.00840938099697	29
Gabra5	mouse72	45	45	True	9	comparator	0.00069462722237	45
Gabra5	mouse74	26	26	True	9	comparator	-0.0202641895017	26
Gabra5	mouse76	32	32	True	9	comparator	0.00127150575847	32
Gabra5	mouse9	22	21	True	3	comparator	-0.00617439072879	21
Hdgf	mouse11	34	34	True	3	comparator	0.00896066892364	34
Hdgf	mouse13	25	25	True	3	comparator	0.00300839257793	25
Hdgf	mouse18	30	30	True	4	comparator	-0.00533449032728	30
Hdgf	mouse19	29	29	True	4	comparator	-0.0122536260694	29
Hdgf	mouse20	23	23	True	4	comparator	-0.0125190847108	23
Hdgf	mouse21	21	21	True	4	comparator	0.00371911127226	21
Hdgf	mouse22	25	24	True	4	comparator	-0.00767595063434	24
Hdgf	mouse23	29	29	True	4	comparator	-0.0176233262359	29
Hdgf	mouse34	25	24	True	5	comparator	-0.0106605784333	24
Hdgf	mouse35	21	21	True	5	comparator	0.0218109345976	21
Hdgf	mouse38	21	21	True	6	comparator	0.0130715161434	21
Hdgf	mouse45	23	22	True	6	comparator	-0.0210934295397	22
Hdgf	mouse52	23	23	True	7	comparator	0.0264931504747	23
Hdgf	mouse6	21	21	True	2	comparator	0.0210073728252	21
Hdgf	mouse60	38	38	True	8	comparator	-0.00918368857255	38
Hdgf	mouse62	47	47	True	8	comparator	0.0142448126919	47
Hdgf	mouse63	41	41	True	8	comparator	0.00860642306056	41
Hdgf	mouse67	40	39	True	9	comparator	0.00423840189266	39
Hdgf	mouse68	51	51	True	9	comparator	0.0104980384508	51
Hdgf	mouse69	22	22	True	9	comparator	0.00995413222737	22
Hdgf	mouse7	27	27	True	2	comparator	-0.00280596860468	27
Hdgf	mouse70	31	31	True	9	comparator	-0.013900089716	31
Hdgf	mouse72	46	46	True	9	comparator	0.00486365480081	46
Hdgf	mouse73	22	22	True	9	comparator	-0.021327945859	22
Hdgf	mouse74	26	26	True	9	comparator	0.0240192925959	26
Hdgf	mouse76	35	35	True	9	comparator	0.0144396156417	35
Hdgf	mouse8	28	28	True	3	comparator	0.00148355126682	28
Hdgf	mouse9	29	29	True	3	comparator	0.0190511898721	29
Hivep2	mouse11	45	45	True	3	comparator	0.0245446238559	45
Hivep2	mouse13	29	29	True	3	comparator	-0.0206142766769	29
Hivep2	mouse15	25	25	True	3	comparator	-0.00329787721328	25
Hivep2	mouse18	26	26	True	4	comparator	-0.00244047329683	26
Hivep2	mouse19	24	24	True	4	comparator	-0.0286147295597	24
Hivep2	mouse20	29	29	True	4	comparator	0.00989490495825	29
Hivep2	mouse22	26	26	True	4	comparator	0.00356403258104	26
Hivep2	mouse23	33	33	True	4	comparator	-0.0278543804089	33
Hivep2	mouse34	35	35	True	5	comparator	0.00681183616411	35
Hivep2	mouse35	27	27	True	5	comparator	0.0143120386343	27
Hivep2	mouse36	20	20	True	5	comparator	-0.00345899599541	20
Hivep2	mouse38	25	25	True	6	comparator	-0.0178690308002	25
Hivep2	mouse44	23	23	True	6	comparator	-0.00743342076802	23
Hivep2	mouse45	24	24	True	6	comparator	0.00295898794171	24
Hivep2	mouse52	31	31	True	7	comparator	0.0411180876857	31
Hivep2	mouse54	34	33	True	7	comparator	-0.0243381406048	33
Hivep2	mouse60	53	53	True	8	comparator	-0.0275785415171	53
Hivep2	mouse62	58	58	True	8	comparator	0.0019171881867	58
Hivep2	mouse63	47	47	True	8	comparator	0.0402420616502	47
Hivep2	mouse67	31	31	True	9	comparator	-0.000809784427821	31
Hivep2	mouse68	43	43	True	9	comparator	0.0114693009969	43
Hivep2	mouse69	29	28	True	9	comparator	-0.00692600759603	28
Hivep2	mouse7	27	27	True	2	comparator	0.00757990652245	27
Hivep2	mouse70	36	36	True	9	comparator	-0.0088302295377	36
Hivep2	mouse72	65	65	True	9	comparator	-0.0192386243255	65
Hivep2	mouse73	26	26	True	9	comparator	-0.0155018371886	26
Hivep2	mouse74	30	30	True	9	comparator	0.00811316264537	30
Hivep2	mouse76	46	46	True	9	comparator	-0.0293481225456	46
Hivep2	mouse8	23	23	True	3	comparator	-0.0166480107815	23
Hivep2	mouse9	32	32	True	3	comparator	0.0162824670773	32
Hnrnpdl	mouse10	25	25	True	3	comparator	0.0208228905714	25
Hnrnpdl	mouse11	49	49	True	3	comparator	0.00798842909359	49
Hnrnpdl	mouse13	41	41	True	3	comparator	-0.000762976433669	41
Hnrnpdl	mouse14	29	29	True	3	comparator	0.0214372217933	29
Hnrnpdl	mouse15	29	29	True	3	comparator	-0.00597835938579	29
Hnrnpdl	mouse16	25	25	True	3	comparator	-0.0176198898393	25
Hnrnpdl	mouse18	31	31	True	4	comparator	-0.0141993694814	31
Hnrnpdl	mouse19	29	28	True	4	comparator	0.0122944189282	28
Hnrnpdl	mouse20	44	43	True	4	comparator	0.0172593818109	43
Hnrnpdl	mouse21	33	32	True	4	comparator	0.0109747857057	32
Hnrnpdl	mouse22	36	36	True	4	comparator	0.0149572823635	36
Hnrnpdl	mouse23	57	57	True	4	comparator	-0.0131560257551	57
Hnrnpdl	mouse24	23	23	True	4	comparator	-0.012363570952	23
Hnrnpdl	mouse25	21	21	True	4	comparator	0.0189394426	21
Hnrnpdl	mouse26	26	24	True	4	comparator	0.0257033189462	24
Hnrnpdl	mouse31	21	21	True	5	comparator	0.00256383612351	21
Hnrnpdl	mouse34	36	36	True	5	comparator	0.00383778907448	36
Hnrnpdl	mouse35	24	24	True	5	comparator	0.00410063237514	24
Hnrnpdl	mouse36	22	22	True	5	comparator	-0.00897960914734	22
Hnrnpdl	mouse38	27	27	True	6	comparator	-0.0139638113284	27
Hnrnpdl	mouse4	29	29	True	2	comparator	0.0109458664176	29
Hnrnpdl	mouse41	28	28	True	6	comparator	0.00498869908367	28
Hnrnpdl	mouse44	27	27	True	6	comparator	0.00483318395633	27
Hnrnpdl	mouse45	29	29	True	6	comparator	-0.022273928371	29
Hnrnpdl	mouse52	35	34	True	7	comparator	0.0151348718964	34
Hnrnpdl	mouse54	38	37	True	7	comparator	-0.0118209757654	37
Hnrnpdl	mouse55	20	20	True	7	comparator	-0.0116254542584	20
Hnrnpdl	mouse6	28	28	True	2	comparator	0.00576181567721	28
Hnrnpdl	mouse60	56	54	True	8	comparator	-0.0149775806043	54
Hnrnpdl	mouse62	76	76	True	8	comparator	-0.0102842807601	76
Hnrnpdl	mouse63	55	55	True	8	comparator	0.0168951675974	55
Hnrnpdl	mouse66	20	20	True	8	comparator	-0.0147465857076	20
Hnrnpdl	mouse67	55	53	True	9	comparator	0.00184396905743	53
Hnrnpdl	mouse68	68	67	True	9	comparator	0.000353139508515	67
Hnrnpdl	mouse69	35	35	True	9	comparator	0.0170201437229	35
Hnrnpdl	mouse7	41	41	True	2	comparator	-0.0109772776225	41
Hnrnpdl	mouse70	41	41	True	9	comparator	-0.0118184427584	41
Hnrnpdl	mouse71	23	23	True	9	comparator	0.00656332179032	23
Hnrnpdl	mouse72	77	77	True	9	comparator	-0.00929628310071	77
Hnrnpdl	mouse73	40	40	True	9	comparator	0.00473452044788	40
Hnrnpdl	mouse74	33	33	True	9	comparator	0.0105191844257	33
Hnrnpdl	mouse75	27	27	True	9	comparator	-0.00869651949811	27
Hnrnpdl	mouse76	62	62	True	9	comparator	0.00234252738887	62
Hnrnpdl	mouse8	31	31	True	3	comparator	0.000574180220103	31
Hnrnpdl	mouse9	49	49	True	3	comparator	-0.00381455451996	49
Ift88	mouse11	32	32	True	3	comparator	-0.0120191860643	32
Ift88	mouse13	32	32	True	3	comparator	-0.0132888622119	32
Ift88	mouse15	22	22	True	3	comparator	-0.00586109616122	22
Ift88	mouse18	30	30	True	4	comparator	0.0321128864805	30
Ift88	mouse19	26	26	True	4	comparator	0.0421984301975	26
Ift88	mouse20	24	23	True	4	comparator	-0.00285567555907	23
Ift88	mouse21	23	23	True	4	comparator	0.00234776578255	23
Ift88	mouse23	33	33	True	4	comparator	0.00826517832803	33
Ift88	mouse34	25	25	True	5	comparator	-0.0114695360817	25
Ift88	mouse38	21	21	True	6	comparator	0.0203024171411	21
Ift88	mouse4	21	21	True	2	comparator	0.0154708205888	21
Ift88	mouse52	24	23	True	7	comparator	-0.0100351225451	23
Ift88	mouse6	20	20	True	2	comparator	-0.0208279229167	20
Ift88	mouse60	36	36	True	8	comparator	-0.0211830877238	36
Ift88	mouse62	41	41	True	8	comparator	-0.0133061443782	41
Ift88	mouse63	37	37	True	8	comparator	0.00969429921367	37
Ift88	mouse67	29	29	True	9	comparator	-0.00307332711571	29
Ift88	mouse68	46	46	True	9	comparator	0.0056099347723	46
Ift88	mouse69	25	25	True	9	comparator	0.0177196285062	25
Ift88	mouse70	28	28	True	9	comparator	0.0140480298683	28
Ift88	mouse72	41	41	True	9	comparator	-0.00065577445406	41
Ift88	mouse73	28	28	True	9	comparator	-0.00285639650571	28
Ift88	mouse74	31	29	True	9	comparator	-0.0164783453759	29
Ift88	mouse76	41	41	True	9	comparator	0.0135073919711	41
Ift88	mouse9	27	27	True	3	comparator	0.000223703675103	27
Kcnc1	mouse10	33	32	True	3	comparator	-0.0033046412585	32
Kcnc1	mouse11	56	56	True	3	comparator	0.00397874127302	56
Kcnc1	mouse12	29	29	True	3	comparator	0.00728688265753	29
Kcnc1	mouse13	49	49	True	3	comparator	0.0186533896043	49
Kcnc1	mouse14	21	20	True	3	comparator	-0.00159042745896	20
Kcnc1	mouse15	38	38	True	3	comparator	0.00160058109677	38
Kcnc1	mouse16	35	35	True	3	comparator	0.0114209406064	35
Kcnc1	mouse18	56	54	True	4	comparator	-0.00846926548527	54
Kcnc1	mouse19	35	34	True	4	comparator	-0.044591800743	34
Kcnc1	mouse2	21	20	True	2	comparator	0.0121894450492	20
Kcnc1	mouse20	40	40	True	4	comparator	0.00254343373824	40
Kcnc1	mouse21	30	30	True	4	comparator	-0.00903131325655	30
Kcnc1	mouse22	38	37	True	4	comparator	0.025476361733	37
Kcnc1	mouse23	59	58	True	4	comparator	0.0159353872816	58
Kcnc1	mouse25	39	39	True	4	comparator	-0.0109356665746	39
Kcnc1	mouse26	31	31	True	4	comparator	-0.0143787170474	31
Kcnc1	mouse29	27	26	True	5	comparator	-0.0189941153333	26
Kcnc1	mouse3	20	20	True	2	comparator	-0.00644454307855	20
Kcnc1	mouse31	27	27	True	5	comparator	-0.00554857427262	27
Kcnc1	mouse33	28	28	True	5	comparator	-0.00473251277661	28
Kcnc1	mouse34	48	48	True	5	comparator	-0.0114122140376	48
Kcnc1	mouse35	26	26	True	5	comparator	0.0171655345428	26
Kcnc1	mouse36	23	23	True	5	comparator	0.0305074961115	23
Kcnc1	mouse38	29	29	True	6	comparator	-0.0214357594549	29
Kcnc1	mouse4	48	48	True	2	comparator	0.00176956950237	48
Kcnc1	mouse44	38	38	True	6	comparator	0.0185127144531	38
Kcnc1	mouse45	49	49	True	6	comparator	-0.00844418769642	49
Kcnc1	mouse52	40	40	True	7	comparator	-0.000764119517669	40
Kcnc1	mouse54	35	35	True	7	comparator	0.0321621773194	35
Kcnc1	mouse55	43	43	True	7	comparator	-0.00471499938493	43
Kcnc1	mouse6	31	31	True	2	comparator	0.0042425433043	31
Kcnc1	mouse60	74	73	True	8	comparator	-0.011328181444	73
Kcnc1	mouse62	81	80	True	8	comparator	-0.0160355086721	80
Kcnc1	mouse63	75	75	True	8	comparator	-0.0251409950571	75
Kcnc1	mouse67	65	65	True	9	comparator	-0.0118363048744	65
Kcnc1	mouse68	80	80	True	9	comparator	0.00873962306764	80
Kcnc1	mouse69	40	39	True	9	comparator	0.00912412303548	39
Kcnc1	mouse7	33	31	True	2	comparator	-0.0174415473956	31
Kcnc1	mouse70	62	62	True	9	comparator	0.0147897161633	62
Kcnc1	mouse71	23	23	True	9	comparator	0.00499343146156	23
Kcnc1	mouse72	78	78	True	9	comparator	-0.00861492835387	78
Kcnc1	mouse73	45	45	True	9	comparator	-0.00944630619664	45
Kcnc1	mouse74	36	36	True	9	comparator	-0.0339042105528	36
Kcnc1	mouse75	34	34	True	9	comparator	0.0146324203691	34
Kcnc1	mouse76	79	79	True	9	comparator	-0.00977941597863	79
Kcnc1	mouse8	26	26	True	3	comparator	0.0161815967328	26
Kcnc1	mouse9	71	71	True	3	comparator	-0.00430094961227	71
Lmbr1	mouse11	25	25	True	3	comparator	0.0140100889614	25
Lmbr1	mouse18	21	21	True	4	comparator	0.0256395022957	21
Lmbr1	mouse21	21	21	True	4	comparator	0.0020246788299	21
Lmbr1	mouse23	23	23	True	4	comparator	0.00635459412399	23
Lmbr1	mouse60	21	21	True	8	comparator	-0.0157593626992	21
Lmbr1	mouse62	25	25	True	8	comparator	0.0247961124506	25
Lmbr1	mouse63	27	27	True	8	comparator	0.0259764954837	27
Lmbr1	mouse68	21	21	True	9	comparator	-0.02139986352	21
Lmbr1	mouse72	23	23	True	9	comparator	0.00902619726004	23
Lmbr1	mouse76	26	26	True	9	comparator	4.08776085069e-05	26
Lztr1	mouse10	25	24	True	3	comparator	0.0178483056404	24
Lztr1	mouse11	53	53	True	3	comparator	-0.00757301393084	53
Lztr1	mouse12	29	29	True	3	comparator	-0.0232348781419	29
Lztr1	mouse13	41	41	True	3	comparator	0.00980225945761	41
Lztr1	mouse15	26	26	True	3	comparator	-0.0073235959094	26
Lztr1	mouse16	36	35	True	3	comparator	0.0167573574711	35
Lztr1	mouse17	20	20	True	3	comparator	0.00573042180353	20
Lztr1	mouse18	55	54	True	4	comparator	0.0190455306865	54
Lztr1	mouse19	31	31	True	4	comparator	-0.0127333251953	31
Lztr1	mouse20	49	49	True	4	comparator	0.02130534062	49
Lztr1	mouse21	36	36	True	4	comparator	-0.0220485390104	36
Lztr1	mouse22	34	34	True	4	comparator	0.0357643222612	34
Lztr1	mouse23	56	56	True	4	comparator	-0.0288461824833	56
Lztr1	mouse24	23	23	True	4	comparator	0.00903084971719	23
Lztr1	mouse26	24	24	True	4	comparator	0.00518574521072	24
Lztr1	mouse31	25	25	True	5	comparator	-0.000152659883048	25
Lztr1	mouse34	31	31	True	5	comparator	0.00426642589087	31
Lztr1	mouse35	32	31	True	5	comparator	-8.61820715438e-05	31
Lztr1	mouse36	25	25	True	5	comparator	0.000211950971112	25
Lztr1	mouse38	35	35	True	6	comparator	0.00115077289079	35
Lztr1	mouse4	31	31	True	2	comparator	-0.0134926856101	31
Lztr1	mouse44	26	26	True	6	comparator	0.0101540323531	26
Lztr1	mouse45	35	34	True	6	comparator	0.0215315715268	34
Lztr1	mouse52	34	34	True	7	comparator	0.00696170881727	34
Lztr1	mouse54	20	20	True	7	comparator	0.0149612523738	20
Lztr1	mouse55	41	41	True	7	comparator	-0.00485360171985	41
Lztr1	mouse57	25	25	True	8	comparator	-0.0109801828434	25
Lztr1	mouse6	35	35	True	2	comparator	-0.0147898235511	35
Lztr1	mouse60	65	65	True	8	comparator	0.0115649178698	65
Lztr1	mouse61	21	21	True	8	comparator	-0.0182127722846	21
Lztr1	mouse62	76	76	True	8	comparator	-0.000858884673382	76
Lztr1	mouse63	63	63	True	8	comparator	0.000632543725345	63
Lztr1	mouse67	52	52	True	9	comparator	-0.00505370902388	52
Lztr1	mouse68	70	70	True	9	comparator	-0.00411290349883	70
Lztr1	mouse69	42	42	True	9	comparator	-0.0179133579569	42
Lztr1	mouse7	45	44	True	2	comparator	-0.00164978029502	44
Lztr1	mouse70	48	47	True	9	comparator	-0.0052779554508	47
Lztr1	mouse72	72	72	True	9	comparator	-0.00267394019756	72
Lztr1	mouse73	63	62	True	9	comparator	-0.0048624789981	62
Lztr1	mouse74	33	33	True	9	comparator	5.71690785953e-05	33
Lztr1	mouse75	29	29	True	9	comparator	-0.00153573171361	29
Lztr1	mouse76	49	49	True	9	comparator	-0.0190760314564	49
Lztr1	mouse8	30	29	True	3	comparator	-0.0235453000051	29
Lztr1	mouse9	42	42	True	3	comparator	-0.00244483334161	42
Manf	mouse10	21	20	True	3	comparator	0.01701492243	20
Manf	mouse11	53	52	True	3	comparator	-0.00646859621613	52
Manf	mouse12	22	22	True	3	comparator	-0.00296955891677	22
Manf	mouse13	48	48	True	3	comparator	-0.012530333535	48
Manf	mouse14	26	26	True	3	comparator	-0.00854034781838	26
Manf	mouse15	35	35	True	3	comparator	-0.0113365275532	35
Manf	mouse16	34	33	True	3	comparator	0.00512795621951	33
Manf	mouse18	41	41	True	4	comparator	-0.0138063999437	41
Manf	mouse19	32	32	True	4	comparator	-0.0128852932655	32
Manf	mouse20	44	44	True	4	comparator	0.0140323168614	44
Manf	mouse21	36	36	True	4	comparator	-0.0061841848468	36
Manf	mouse22	46	46	True	4	comparator	-0.0178799044708	46
Manf	mouse23	57	57	True	4	comparator	-0.00396254701072	57
Manf	mouse25	29	29	True	4	comparator	0.00932462149108	29
Manf	mouse26	29	27	True	4	comparator	0.0329759731651	27
Manf	mouse34	38	38	True	5	comparator	-0.0220271832572	38
Manf	mouse35	26	26	True	5	comparator	-0.0151334366699	26
Manf	mouse36	25	25	True	5	comparator	-0.014190871028	25
Manf	mouse38	44	44	True	6	comparator	-0.00844978422015	44
Manf	mouse4	35	35	True	2	comparator	0.0122960990387	35
Manf	mouse41	28	27	True	6	comparator	0.00197144996073	27
Manf	mouse44	23	23	True	6	comparator	-0.00101332087019	23
Manf	mouse45	25	25	True	6	comparator	0.0262252213047	25
Manf	mouse52	42	42	True	7	comparator	0.0299116451797	42
Manf	mouse54	34	33	True	7	comparator	0.00908171151743	33
Manf	mouse55	44	44	True	7	comparator	-0.00591988381993	44
Manf	mouse57	20	20	True	8	comparator	-0.00887121501902	20
Manf	mouse6	32	32	True	2	comparator	-0.00306908397764	32
Manf	mouse60	67	67	True	8	comparator	-0.0178802671994	67
Manf	mouse62	73	73	True	8	comparator	-2.66066461656e-05	73
Manf	mouse63	74	74	True	8	comparator	-0.0284104457286	74
Manf	mouse67	52	52	True	9	comparator	0.0105263587062	52
Manf	mouse68	76	76	True	9	comparator	0.000731318039256	76
Manf	mouse69	40	40	True	9	comparator	-0.00213987921751	40
Manf	mouse7	35	35	True	2	comparator	-0.0109956721815	35
Manf	mouse70	50	50	True	9	comparator	0.00477365222423	50
Manf	mouse72	82	82	True	9	comparator	-0.0123191050623	82
Manf	mouse73	54	54	True	9	comparator	-0.00829893732818	54
Manf	mouse74	56	56	True	9	comparator	-0.000690443503958	56
Manf	mouse75	35	35	True	9	comparator	0.00167939576819	35
Manf	mouse76	54	53	True	9	comparator	-0.011369745654	53
Manf	mouse8	31	31	True	3	comparator	0.0149005602476	31
Manf	mouse9	34	34	True	3	comparator	-0.0394343838118	34
Mboat7	mouse10	28	28	True	3	comparator	-0.0141739998415	28
Mboat7	mouse11	42	42	True	3	comparator	-0.00489774334869	42
Mboat7	mouse12	28	26	True	3	comparator	0.00459156962189	26
Mboat7	mouse13	41	41	True	3	comparator	-0.0108215941402	41
Mboat7	mouse14	23	22	True	3	comparator	-0.0223464009125	22
Mboat7	mouse15	35	35	True	3	comparator	-0.0169683831866	35
Mboat7	mouse16	23	23	True	3	comparator	-0.00136905057777	23
Mboat7	mouse18	39	39	True	4	comparator	-0.00694245948426	39
Mboat7	mouse19	29	28	True	4	comparator	-0.00716587217093	28
Mboat7	mouse20	45	45	True	4	comparator	-0.00534958655913	45
Mboat7	mouse21	22	22	True	4	comparator	0.0308595421008	22
Mboat7	mouse22	25	25	True	4	comparator	0.0227863807823	25
Mboat7	mouse23	51	51	True	4	comparator	-0.00933922503877	51
Mboat7	mouse3	26	25	True	2	comparator	-0.0120365666591	25
Mboat7	mouse34	32	32	True	5	comparator	0.00812133760522	32
Mboat7	mouse35	25	25	True	5	comparator	-0.00252996911361	25
Mboat7	mouse36	22	22	True	5	comparator	0.0270054210336	22
Mboat7	mouse38	41	41	True	6	comparator	0.0125728105597	41
Mboat7	mouse4	33	33	True	2	comparator	-0.0100905058861	33
Mboat7	mouse52	32	31	True	7	comparator	0.015482057618	31
Mboat7	mouse54	35	34	True	7	comparator	-0.00657141231194	34
Mboat7	mouse55	26	26	True	7	comparator	0.00261036716741	26
Mboat7	mouse6	21	21	True	2	comparator	0.0144479509782	21
Mboat7	mouse60	45	45	True	8	comparator	0.0182926177177	45
Mboat7	mouse62	65	65	True	8	comparator	0.011225441963	65
Mboat7	mouse63	47	47	True	8	comparator	0.0089760267814	47
Mboat7	mouse67	43	43	True	9	comparator	0.0118460880122	43
Mboat7	mouse68	49	49	True	9	comparator	-0.010166911941	49
Mboat7	mouse69	29	29	True	9	comparator	-0.0027129840311	29
Mboat7	mouse7	30	30	True	2	comparator	-0.0166755096404	30
Mboat7	mouse70	42	42	True	9	comparator	0.00868136345563	42
Mboat7	mouse72	79	79	True	9	comparator	0.00559120846968	79
Mboat7	mouse73	41	41	True	9	comparator	0.00589681996903	41
Mboat7	mouse74	25	25	True	9	comparator	0.0215316814865	25
Mboat7	mouse75	35	35	True	9	comparator	0.00903040927084	35
Mboat7	mouse76	65	65	True	9	comparator	-0.0182312256479	65
Mboat7	mouse8	29	28	True	3	comparator	0.00242790994185	28
Mboat7	mouse9	52	52	True	3	comparator	0.0239307487855	52
Mphosph9	mouse11	32	32	True	3	comparator	-0.00891797086553	32
Mphosph9	mouse13	38	37	True	3	comparator	-0.0070335598364	37
Mphosph9	mouse14	22	20	True	3	comparator	0.00829423015112	20
Mphosph9	mouse15	32	32	True	3	comparator	-0.0136248722278	32
Mphosph9	mouse18	29	29	True	4	comparator	0.0184520000494	29
Mphosph9	mouse19	27	27	True	4	comparator	0.0187124491359	27
Mphosph9	mouse20	24	24	True	4	comparator	0.0241712033262	24
Mphosph9	mouse22	22	22	True	4	comparator	-0.0060863807516	22
