gene	NTC_01	NTC_02	NTC_03	NTC_04	NTC_05	NAA25_06	NAA25_07	NAA25_08	NAA25_09	NAA25_10
ANXA7	0.0345928777951	0.0394613726086	0.38040948746	0.570177022211	-0.45136689652	-0.00446539399609	0.0411292781837	-1.12146158889	-0.227454546143	-0.385106463737
AP1B1	-0.0109719665199	0.110214072096	0.0552717856398	0.123035184418	0.0752086406073	-0.0219550274241	-0.172127178462	-0.0689971132537	-0.0769843229222	0.0204324227598
AP1G1	0.0938162035137	0.0875373476453	0.184910386999	0.237164955919	0.135789917433	-0.181875433503	-1.22664204719	-0.0885235530894	-0.225396911779	-0.12866406321
AP1M1	0.0888831021348	-0.00870814728039	0.134559559279	0.0426210019398	0.166288756979	-0.121397318171	-0.289567695585	-0.0879680602079	-0.0469478322541	0.00666984452716
AP2A1	-0.197865901271	0.170071422575	0.0933029682584	0.100335481674	0.359608871891	-0.213333087251	0.546769211803	-0.172226512941	-0.387596182556	-0.0948044190161
AP2A2	0.126297773559	0.116459187965	0.0586599750276	-0.0222917612357	-0.0129600707777	0.00991809734907	-1.32713129116	-0.267486332596	0.0355917476067	-0.147629656284
AP2B1	0.253934481191	0.272228036201	0.00186222581218	0.0465364439744	-0.00906554304422	-0.179269689818	-0.296038988441	0.115083782661	-0.0320980537673	-0.13433630268
AP2M1	0.514443617466	0.109172522051	0.44382045073	0.0160087021205	0.0259254437021	-0.0144858331996	-0.312623659489	-0.514674887692	-0.0797430004159	-0.27173394631
AP3B2	-0.57473178688	-0.000657814713414	-0.359043208432	-0.0529138642002	-0.0576340390425	0.764810113557	-0.0856535624766	0.853177919237	0.55776667574	0.576868509837
AP3D1	-0.765348544914	-0.0316219535428	-0.660729253457	-0.520624860027	-0.0811147800751	0.0502506783487	0.426816102944	0.169480448405	0.18165942405	0.154710755517
AP3M1	0.0637345603599	0.0524846915022	-0.0522500042954	0.514069390371	0.409076008031	-0.23422672438	0.85658573628	-0.158477817248	-0.0706806055063	-0.143700971773
APEH	-0.111507253599	0.0657840967447	0.192279163124	-0.0271043176534	-0.184234576399	-0.125312362966	-0.317354585569	0.0556170838529	0.0874113377182	-0.00244564788557
APEX1	-0.376655257998	-0.454634005299	-0.495830656931	-0.406404382454	0.000669292226812	0.0107703182756	0.614122729026	0.740694000312	0.191713999604	0.159904633706
API5	-1.11270230624	-0.059637738345	-1.23733069711	-0.566262601432	-0.0111817870976	0.646049798399	-0.0823187043959	1.79736448213	0.650654448818	1.39240852696
APLP1	0.194161347951	0.00752654281107	0.415524456062	0.140572559192	-0.0152667120387	-0.0474504987456	0.0196720708429	-0.591935147542	-0.137244250235	-0.213404067336
APMAP	-0.0245939129305	0.0582351558007	0.286169834907	0.202678559569	0.00703232214095	0.144563242855	-0.662641888332	-0.593694439473	0.0110073004552	-0.0810737424978
APOO	-0.0141617422889	0.467974781183	0.48749811297	0.175881834384	0.0431599996479	-0.0642174494311	-1.18376308809	-0.448241161255	0.0508892381816	-0.122500616573
APOOL	0.231929689797	0.265018905989	0.473172371303	0.225164336164	-0.325677750408	0.143966908924	-1.88652629708	-0.985328725492	-0.0995583922945	-0.188651864057
APP	0.0820913288384	-0.0656334393584	0	-0.0275258657143	0.0827916113014	-0.215679642825	0.192123798759	-0.531981858492	-0.168712695593	0.105289882555
AQR	0.217677195207	-0.190336592476	-0.0611518666793	-0.664892118617	-0.22983900828	0.567679653625	0.943443448954	-0.0345487914569	0.701867489145	0.026855435059
ARCN1	-0.0884779417646	-0.0567276780324	-0.290126464731	-0.061607522139	0.226717642319	-0.151725375243	0.019033135962	0.272973377857	0.0593245962529	0.0968062570181
ARF1	0.323774650858	0.342333327279	0.438350307914	0.626105799638	0.109472244352	-0.0980326338497	-3.15637888091	-0.67426701108	-0.110634004611	-0.335354344064
ARF5	0.0804558748145	0.0315345484048	0.124415596777	-0.474947134204	0.112466681955	-0.0846423400817	-1.66160285399	0.138829757119	-0.00630581150513	-0.0804122602387
ARFGEF1	-0.00532849006847	0.126628324319	-0.0409014086095	-0.993164194085	-0.333616839613	0.0354559738675	1.5578375993	0.0783095999919	0.247339163674	-0.0497421379359
