gene	phenotype_plusAO	source_rows_plusAO	unique_tss_plusAO	phenotype_noAO	source_rows_noAO	unique_tss_noAO	percentile_plusAO	percentile_noAO	delta_rank	mode
SPON2	0.27449588175302297	1	1	2.5391467859727102	1	1	0.71066864626968551	0.99318627710907259	0.28251763083938708	CRISPRi
SPOP	-1.5334957507635301	1	1	-1.3600209259501801	1	1	0.19187125510366404	0.19176520494193752	-0.00010605016172651749	CRISPRi
SPOPL	-2.66756236818388	1	1	-3.7470732691993698	1	1	0.10003181504851795	0.047908160559944853	-0.052123654488573097	CRISPRi
SPP1	-0.21727223576902499	2	2	0.44123941439722147	2	2	0.51474097247998307	0.78819131449175461	0.27345034201177154	CRISPRi
SPP2	-0.97209353965230005	1	1	-0.33811154115118403	1	1	0.28567262315075032	0.46192799194018769	0.17625536878943737	CRISPRi
SPPL2A	-0.14697969781048101	1	1	-0.16443767627986799	1	1	0.54390476695476964	0.53552680417837639	-0.008377962776393244	CRISPRi
SPPL2B	-1.26906550893229	1	1	-1.37220115443816	1	1	0.2288297364653481	0.19049260300121959	-0.038337133464128509	CRISPRi
SPPL2C	-1.3785469270207	1	1	-0.801401791415007	1	1	0.21149053502306592	0.30476165226151969	0.093271117238453771	CRISPRi
SPPL3	-0.109927160351328	1	1	-0.70424311785521498	1	1	0.55822153878784664	0.32994856567156267	-0.22827297311628397	CRISPRi
SPR	0.35611078164075299	1	1	0.38772247808198501	1	1	0.73749933718648919	0.77005673683652365	0.032557399650034458	CRISPRi
SPRED1	-0.14475607100843199	1	1	0.0287302172591067	1	1	0.5453894692189406	0.62354843841136853	0.07815896919242793	CRISPRi
SPRED2	0.013433282037382499	1	1	0.061322047546008	1	1	0.60981494246778722	0.63675168354631739	0.026936741078530169	CRISPRi
SPRED3	-0.29480003502173902	1	1	-2.1322723602820099	1	1	0.48536507768174347	0.11737101649080015	-0.36799406119094336	CRISPRi
SPRN	-0.147823726886259	1	1	-0.38551617004410799	1	1	0.54358661646959017	0.44421761493186279	-0.099369001537727375	CRISPRi
SPRR1A	-0.77998116659396255	2	2	-1.2461523196789575	2	2	0.33153931809746012	0.20968768227371548	-0.12185163582374464	CRISPRi
SPRR1B	-0.22135509931028496	2	2	0.27686449124225998	2	2	0.51320324513494886	0.72996977570390797	0.21676653056895911	CRISPRi
SPRR2A	-0.19563509280533101	1	1	1.2196628481482199	1	1	0.52338406066069254	0.94368736412323029	0.42030330346253775	CRISPRi
SPRR2B	-0.05034514798390699	2	2	-0.96181484959872299	2	2	0.58271912614666732	0.26605334323134844	-0.31666578291531888	CRISPRi
SPRR2D	0.672274243369684	1	1	0.67635853721832595	1	1	0.83183095604220791	0.85627551832016546	0.024444562277957549	CRISPRi
SPRR2E	-0.67288438487024704	1	1	-0.089127038853746801	1	1	0.36001378652102445	0.56866747971790654	0.2086536931968821	CRISPRi
SPRR2F	-0.096351511963814196	1	1	0.99894786333923902	1	1	0.56458454849143647	0.91852696325361893	0.35394241476218247	CRISPRi
SPRR2G	0.51476706241824799	1	1	-0.52272358180654099	1	1	0.79010021740283154	0.38981388196617001	-0.40028633543666153	CRISPRi
SPRR3	-0.16755333024194599	2	2	0.18202309161194952	2	2	0.53557982925923964	0.69030701521819826	0.15472718595895862	CRISPRi
SPRR4	-9.6380154717590596	1	1	-1.42891696955962	1	1	0.007503048942149637	0.18259186595259558	0.17508881701044593	CRISPRi
SPRTN	-0.11465406214318501	1	1	-0.46984795181657002	1	1	0.55631263587676971	0.40953921204729837	-0.14677342382947134	CRISPRi
SPRY1	0.66830239168477301	1	1	0.67357903295416699	1	1	0.83082347950580626	0.85542711702635343	0.024603637520547172	CRISPRi
SPRY2	-1.9792185230431401	1	1	-0.023556910864360601	1	1	0.14637573572299697	0.59926295137600083	0.45288721565300383	CRISPRi
SPRY3	0.283022473636382	1	1	0.0878742722016463	1	1	0.71337292539371122	0.64878837690227475	-0.064584548491436466	CRISPRi
SPRY4	-0.200007773559362	1	1	0.39341617624425002	1	1	0.52105095710270954	0.77212471499019031	0.25107375788748076	CRISPRi
SPRYD3	0.109986479663882	1	1	0.18631096671990299	1	1	0.64931862771090731	0.69232196829100168	0.043003340580094362	CRISPRi
SPRYD4	0.57340843997230195	1	1	0.26960961777743803	1	1	0.80616681690439573	0.72715944641815577	-0.079007370486239958	CRISPRi
SPRYD7	-0.0054463603112703696	1	1	0.22100808781922199	1	1	0.60207328066175303	0.70722201601357437	0.10514873535182134	CRISPRi
SPSB1	-0.76781901268275499	1	1	-0.49266560025825001	1	1	0.33472082294925498	0.40094914894745215	0.066228325998197168	CRISPRi
SPSB2	0.94457700539568501	1	1	1.5823965727231599	1	1	0.89037064531523413	0.96937801580147409	0.079007370486239958	CRISPRi
SPSB3	-5.3197152738035696	1	1	-4.3571331299537803	1	1	0.03099315976456864	0.035235166233628504	0.0042420064690598634	CRISPRi
SPSB4	-0.12984828034469001	1	1	0.12735057946001699	1	1	0.55079802746699191	0.66729413012354843	0.11649610265655652	CRISPRi
SPTA1	-0.0099664919279368394	1	1	0.11678586129737301	1	1	0.60053555331671882	0.66252187284585606	0.061986319529137246	CRISPRi
SPTAN1	-1.3293856230316401	1	1	-1.63539388255289	1	1	0.21904660904607878	0.15941990561535607	-0.059626703430722711	CRISPRi
SPTB	0.076905793889639695	1	1	0.62584839392453395	1	1	0.63600933241423196	0.84333739858953283	0.20732806617530086	CRISPRi
SPTBN1	0.353975286388785	1	1	-0.13467432830583401	1	1	0.73675698605440376	0.54873004931332525	-0.18802693674107851	CRISPRi
SPTBN2	-0.073780513536759004	1	1	-0.59556465418298099	1	1	0.57349276207646216	0.36558142001166549	-0.20791134206479667	CRISPRi
SPTBN4	0.21489098907933099	2	2	0.19455152341496651	2	2	0.68797391166021526	0.69571557346624957	0.0077416618060343056	CRISPRi
SPTBN5	-0.025151388523183799	1	1	0.827954016070645	1	1	0.59311204199586409	0.88946921894055886	0.29635717694469477	CRISPRi
SPTLC1	-0.70021363958293803	1	1	-1.6486929533410399	1	1	0.35221909963412695	0.15798822843204835	-0.1942308712020786	CRISPRi
SPTLC2	-2.0072723207877399	1	1	-2.3678590704118698	1	1	0.14361843151810808	0.10220584336391113	-0.041412588154196947	CRISPRi
SPTLC3	0.98211596121778799	1	1	0.38804389652662902	1	1	0.89710483058486667	0.77037488732170312	-0.12672994326316356	CRISPRi
SPTSSA	-1.9316232489055201	1	1	-3.3189033409869801	1	1	0.15061774219205684	0.06010392915849197	-0.090513813033564872	CRISPRi
SPTSSB	-0.66907439016673498	1	1	0.089322185766566406	1	1	0.36133941354260563	0.6494246778726338	0.28808526433002818	CRISPRi
SPTY2D1	0.059100678516977402	1	1	-0.70130213908672301	1	1	0.62911607190200969	0.3306378917227849	-0.29847818017922478	CRISPRi
SPZ1	-0.41915195734886201	1	1	-0.47719465912271902	1	1	0.44331618855718757	0.40725913357017868	-0.036057054987008896	CRISPRi
SQLE	-4.4312289155220803	1	1	-5.2718747177703698	1	1	0.046105307810594409	0.024205949414072857	-0.021899358396521552	CRISPRi
SQRDL	-1.8405316651278001	1	1	-0.89573887020002996	1	1	0.1585715043215441	0.28180179224773316	0.12323028792618906	CRISPRi
SQSTM1	-0.65656564198645195	2	2	-0.667364177742372	2	2	0.36542234476907576	0.34219735935097301	-0.02322498541810275	CRISPRi
SRA1	0.92084250102380805	1	1	0.42730898594994798	1	1	0.88570443819926825	0.78357813245665198	-0.10212630574261627	CRISPRi
SRBD1	-6.76960469061504	1	1	-7.2225586666227102	1	1	0.017630839387030067	0.01243438146243173	-0.0051964579245983369	CRISPRi
SRC	0.35325498045062098	1	1	-0.23048763609018699	1	1	0.73659791081181403	0.50567368365236753	-0.23092422715944649	CRISPRi
SRCAP	-1.20079406469436	1	1	-0.49696954628843498	1	1	0.23964685296145077	0.39919932127896496	0.15955246831751418	CRISPRi
SRCIN1	-1.8246340893631401	1	1	-1.93043076042971	1	1	0.16037435707089454	0.13158173816215069	-0.02879261890874385	CRISPRi
SRCRB4D	-0.626971236952925	1	1	0.28624837926184199	1	1	0.37385333262633225	0.73399968184951481	0.36014634922318256	CRISPRi
SRD5A1	-0.46608624486087602	1	1	-0.38751432137497799	1	1	0.42772681478339253	0.44310408823373454	0.015377273450342011	CRISPRi
SRD5A2	0.431392921203896	1	1	0.53386838373356604	1	1	0.76199692454530998	0.81815048517948985	0.056153560634179867	CRISPRi
SRD5A3	-2.3034934770545399	1	1	-2.1401486427398102	1	1	0.1203934461000053	0.11652261519698817	-0.0038708309030171251	CRISPRi
SREBF1	-0.041341323756857055	2	2	-0.77448452724009353	2	2	0.58627180656450506	0.31223818866323771	-0.27403361790126735	CRISPRi
SREBF2	-1.5811537338887101	1	1	-1.24620206300967	1	1	0.18635664669388621	0.20963465719285221	0.023278010498965995	CRISPRi
SREK1	-0.69709259632381104	1	1	-1.03691809559985	1	1	0.35306750092793893	0.2495625430828782	-0.10350495784506072	CRISPRi
SREK1IP1	0.80830190124507095	1	1	-1.11386643652963	1	1	0.86269155310461854	0.23498064584548492	-0.62771090725913359	CRISPRi
SRF	-4.2635332189300099	1	1	-3.16514058347934	1	1	0.049286812662389309	0.064451985789278327	0.015165173126889017	CRISPRi
SRGAP1	-0.67779941362477703	1	1	0.0080071456816908394	1	1	0.35863513441857997	0.61384484861339417	0.2552097141948142	CRISPRi
SRGAP2	0.34616378034408402	1	1	0.16944109006815899	1	1	0.73437085741555752	0.68500450713187333	-0.049366350283684191	CRISPRi
SRGAP3	0.36939746023425002	1	1	0.100124141352637	1	1	0.74237764462590805	0.65483323612068511	-0.087544408505222937	CRISPRi
SRGN	0.49449087396830799	2	2	0.301451471693504	2	2	0.78299485656715628	0.74041571663396788	-0.042579139933188404	CRISPRi
