gene	peptide_backbones	n_control	n_knockdown	log2_difference	ratio	standard_error	df	ci_low	ci_high	p_two_sided	FDR_BH
TMEM104	2	5	4	-1.05902724466	0.479955566684	0.182647147519	4.30652813867	-1.55221425792	-0.565840231404	0.0034923024726	0.040947824687
TMEM11	3	5	5	-0.16611874903	0.891237134654	0.185929238504	7.83198969629	-0.596478585351	0.26424108729	0.398237035184	0.543731551438
TMEM120A	2	5	4	-1.05609602805	0.480931714697	0.214940583883	3.58796649368	-1.68089073637	-0.431301319726	0.0104812251319	0.0651123126175
TMEM120B	2	5	4	-0.231709043199	0.851625442747	0.300781800011	3.95060618507	-1.07094715335	0.607529066954	0.484567588508	0.619441816212
TMEM126A	7	5	5	-0.4921383095	0.710970542105	0.0965694185156	5.6648939804	-0.731865215522	-0.252411403478	0.0026396696838	0.0360890747117
TMEM126B	2	5	5	-1.16396247918	0.446285092322	0.271951555837	5.0593015292	-1.86057880124	-0.467346157125	0.0076582449453	0.0545715581649
TMEM131	2	5	5	0.323969341815	1.25176985747	0.517319662552	6.04333030534	-0.939669485833	1.58760816946	0.554055820105	0.680748610584
TMEM143	2	5	5	0.483814891581	1.39843664149	0.435832708801	5.63237919159	-0.599731430969	1.56736121413	0.31209014886	0.455917070604
TMEM147	2	5	4	-1.76593741203	0.294035568345	0.191822281121	5.57082482955	-2.24421591804	-1.28765890603	0.000141152488713	0.0166606987511
TMEM14C	3	5	5	-1.21104969689	0.431954213806	0.578171951096	4.61295581309	-2.73559004496	0.313490651187	0.0950453083429	0.216017610297
TMEM160	2	5	4	-1.07786941901	0.473727911346	0.302885336351	5.76799407382	-1.8262896409	-0.329449197122	0.0127645692799	0.07278035804
TMEM167A	2	5	5	-1.31209784443	0.402734830884	0.539183232252	4.39303764124	-2.75774007627	0.133544387414	0.06604863235	0.174016523178
TMEM167B	2	5	5	-2.03786515877	0.243523826983	0.91848830413	4.34382688353	-4.51033056397	0.43460024643	0.0853973346326	0.203157110291
TMEM199	3	5	5	-0.127250683394	0.91557458191	0.229851382665	6.7794770556	-0.674367384701	0.419866017914	0.597613266336	0.717825161497
TMEM201	2	5	5	0.446456219123	1.36268888553	0.310840192927	5.77316811841	-0.321445476374	1.21435791462	0.202816135919	0.346440876647
TMEM205	3	5	4	-0.872741325664	0.546108180957	0.386103060504	3.43853882447	-2.01742539734	0.271942746012	0.0975557258094	0.219330047677
TMEM245	3	5	4	-1.06720210546	0.477243645882	0.175994703573	6.9999542307	-1.48336400129	-0.65104020963	0.000508952697024	0.0237626466792
TMEM246	3	5	5	-1.03939918808	0.48653004749	0.142419494409	6.74511160064	-1.37876482637	-0.700033549792	0.000194929517181	0.0181643531668
TMEM256	2	5	5	-0.281767556292	0.822582590652	0.204013501666	7.57001411419	-0.756915783224	0.19338067064	0.206636697372	0.351610065062
TMEM260	2	5	5	0.0546502420892	1.03860727936	0.193363112311	6.06581592533	-0.417250599357	0.526551083535	0.786857312662	0.863957129964
TMEM30A	9	5	5	-0.929462474927	0.525053932061	0.193805251233	5.14284757333	-1.4235212774	-0.435403672449	0.00455149526481	0.0442770459689
TMEM33	6	5	5	-1.11242746017	0.4625151538	0.583641622787	4.34429041064	-2.68346416203	0.458609241686	0.123672741962	0.254164352459
TMEM41B	2	5	4	-1.71504823859	0.304592381263	0.179491325521	6.84770117796	-2.14139889154	-1.28869758563	3.32159142282e-05	0.0139943337384
TMEM43	13	5	5	-0.377837062688	0.769590522371	0.164566691301	7.36256273192	-0.763124304687	0.00745017931138	0.0535289017871	0.151758079446
TMEM63B	4	5	5	-0.467689806274	0.723121608869	0.223123966608	6.8750895974	-0.997243597659	0.0618639851119	0.0750178219695	0.187995829861
TMEM65	5	5	5	-0.642925202427	0.640413132488	0.273681412584	5.02162939337	-1.34553522064	0.0596848157828	0.0654060215919	0.173090786684
TMEM68	2	5	4	-0.39506953889	0.760452721395	0.416443669966	3.73217004768	-1.58477268017	0.794633602387	0.400077042444	0.545279123058
TMEM70	5	5	5	-0.450801989156	0.731636020987	0.491774738494	5.28580971163	-1.69466396544	0.793059987127	0.399200472556	0.544308384028
TMEM87A	8	5	5	-0.854350332818	0.553114346261	0.120876275894	7.81230248237	-1.13426154258	-0.574439123059	0.000118147513265	0.0166606987511
TMEM97	3	5	4	-1.01147680243	0.496038222465	0.158557978102	3.63571533777	-1.46965783576	-0.553295769092	0.00426200280188	0.0434920804653
TMLHE	3	5	4	-1.16189510765	0.44692507406	0.184023250742	6.10053750005	-1.61039106096	-0.71339915433	0.000690650329097	0.0254749251597
TMOD2	3	5	5	-0.615427993275	0.652736222569	0.605779246928	4.62846878978	-2.21099147791	0.980135491364	0.359791759589	0.506569630498
TMPPE	2	5	4	-0.612098286258	0.6542444626	0.213791628361	4.99556700913	-1.16181387793	-0.06238269459	0.0353159598235	0.120591912956
TMSB10	2	5	5	0.929676961757	1.90484942769	0.53841000275	7.70814293098	-0.320129314366	2.17948323788	0.123918734008	0.254227252098
TMTC3	2	5	5	0.00633560386418	1.00440116275	0.275912150058	5.11505034665	-0.698147634566	0.710818842294	0.982549216272	0.988501915602
TMTC4	9	5	5	-0.407390051975	0.753986160502	0.142746097215	7.98518123852	-0.736669503529	-0.0781106004202	0.0213896653096	0.0948061062167
TMX1	4	5	5	-0.110775907161	0.926089860264	0.14863637902	6.49037564488	-0.46791772985	0.246365915528	0.482210568627	0.616651362769
TMX2	4	5	5	-0.140843298249	0.906988838332	0.167019519248	7.98736782228	-0.526097051323	0.244410454825	0.423607354299	0.566490413999
TMX3	9	5	5	-0.373330192164	0.771998424227	0.148748206579	5.47342264581	-0.7459629533	-0.000697431027582	0.0496993275608	0.146045907795
TMX4	7	5	5	-0.677667719701	0.625175124517	0.201100187809	5.58916294001	-1.17864439468	-0.176691044718	0.0167667344238	0.0824597313816
TNIK	4	5	4	-0.99613792724	0.501340285584	0.214827123639	4.71377968345	-1.55860815144	-0.433667703037	0.00654202513473	0.0531314472525
TNPO1	16	5	5	0.142439493109	1.10376993403	0.172650778227	7.16749939447	-0.263888608952	0.548767595171	0.43595693522	0.57640797976
TNPO2	7	5	5	-0.601206821742	0.65920229861	0.307005170126	4.22413515704	-1.43604570106	0.233632057579	0.118024302511	0.247585340753
TNPO3	10	5	5	0.00143550402267	1.00099551076	0.153518742391	6.95816762801	-0.362021524876	0.364892532922	0.992801789796	0.994768290229
TOLLIP	3	5	4	-0.191145272199	0.875910110844	0.0888548009027	5.23297857453	-0.416528824087	0.0342382796881	0.0816723993105	0.197576176561
TOM1L2	2	5	4	-0.735948089205	0.600423317679	0.170277381243	4.38531430298	-1.19277366502	-0.279122513386	0.0101469835407	0.0640471813151
TOMM22	3	5	5	0.175412853421	1.12928752473	0.157434597117	6.09949628443	-0.208297601997	0.559123308839	0.307163948801	0.452817461575
TOMM40	8	5	5	-0.510748708865	0.70185810324	0.19980469837	4.86148733253	-1.02879592129	0.00729850355639	0.0522268750724	0.149657969429
TOMM40L	5	5	5	-0.699523677889	0.615775478364	0.257962640431	4.8753873302	-1.36776816997	-0.0312791858066	0.0433145194031	0.135731604608
TOMM70	6	5	5	0.963616488801	1.95019243506	0.299905460543	7.90598289412	0.270599099576	1.65663387803	0.0125624148072	0.0720964519165
TOP1	19	5	5	0.141539899983	1.10308189234	0.120831006686	5.22163186009	-0.165142324992	0.448222124958	0.292105737534	0.44024248548
TOP2A	2	5	4	-0.170461594619	0.888558338767	0.135724765753	5.42003861984	-0.511375483344	0.170452294106	0.260560179747	0.409154588242
TOP2B	44	5	5	0.474339228806	1.38928176681	0.127812428216	6.53899951619	0.167737396803	0.780941060809	0.00852474352137	0.0580502246331
TOP3B	2	5	4	0.921844812083	1.89453633862	0.235433918291	6.87017057319	0.362992245985	1.48069737818	0.00600005611211	0.0503540758439
TOR1A	8	5	5	-2.23207331107	0.21285261048	1.74924133771	4.03524747893	-7.0720609158	2.60791429366	0.27044606159	0.419677738019
TOR1AIP1	5	5	5	-0.197493929552	0.87206408967	0.0882728595731	6.22820704753	-0.411585820938	0.0165979618348	0.064976936221	0.172347064538
TOR1AIP2	3	5	5	-0.1200850594	0.920133399172	0.273365691713	4.39431451888	-0.85295023518	0.612780116379	0.681203881159	0.788024483235
TOR1B	3	5	5	-1.31489542378	0.401954630684	0.454280224444	4.15949375609	-2.55733304757	-0.0724577999971	0.0423285507326	0.133826248343
TOR2A	3	5	5	-0.258401462728	0.836013727696	0.141847581763	7.10004324704	-0.592861985482	0.0760590600251	0.110695551077	0.237415473267
TP53BP1	7	5	5	0.688910980772	1.61206618991	0.252525079608	7.71600928115	0.102835281265	1.27498668028	0.0268107196913	0.103915782412
TP53I11	3	5	5	1.16535685822	2.24288687733	0.473034130962	5.54541967359	-0.0155095477399	2.34622326417	0.0521754630607	0.149657969429
TP53RK	2	5	5	1.08554755515	2.12218077456	0.560087056356	7.13262659209	-0.233872005602	2.4049671159	0.0930146246593	0.213181778259
TPD52	3	5	5	0.580284997561	1.49514457818	0.187939907303	4.90308648407	0.0942837375246	1.0662862576	0.027947855117	0.106412209644
TPD52L2	2	5	5	0.16592395698	1.12188434556	0.656850879825	6.84744816045	-1.39432388354	1.7261717975	0.80798799171	0.876492561103
TPI1	15	5	5	0.650775375884	1.57001177129	0.232215666775	4.97600521968	0.0529791883472	1.24857156342	0.0380858970686	0.125371679862
TPM1	9	5	5	0.160380702269	1.11758200973	0.33503453804	4.45055631731	-0.733836875102	1.05459827964	0.654733025072	0.767431195558
TPM3	6	5	5	-0.695437520709	0.61752201658	0.528993017709	4.4900852102	-2.10304487517	0.712169833755	0.251764044002	0.399309761999
TPM4	12	5	5	0.217371263965	1.16261325658	0.149734821001	7.50991641376	-0.131879620117	0.566622148046	0.187042049425	0.327879156938
TPP1	5	5	5	-0.624904153264	0.648462857105	0.285539608863	4.24884605252	-1.39970892851	0.149900621984	0.0898641837724	0.209686226452
TPP2	22	5	5	-0.105002173457	0.929803541839	0.0673517912526	5.65141737187	-0.272301788245	0.0622974413296	0.173026528199	0.31388363641
TPPP	2	5	5	0.0741329623187	1.05272817225	0.115081907766	7.12856316604	-0.197000769111	0.345266693748	0.539627980005	0.669055559243
TPR	20	5	5	1.2457006384	2.37133689144	0.31947089021	7.4972085989	0.500310406693	1.9910908701	0.00516269772129	0.0474276271909
TPRKB	4	5	5	0.412191949412	1.33070607867	0.29774608434	4.68405147037	-0.368980557889	1.19336445671	0.228560045338	0.375908555756
TPST1	2	5	5	-0.249666561516	0.84109078733	0.466077745047	4.19915813614	-1.51985689988	1.02052377685	0.619302959512	0.737177711506
TPT1	7	5	5	-0.651705758059	0.63652727603	0.277545253967	5.23857305582	-1.35549564039	0.0520841242703	0.0633761305997	0.169241989784
TRA2A	6	5	5	-0.0450881021708	0.969230626374	0.317300325473	5.45155921682	-0.840826628907	0.750650424566	0.892105822156	0.928828790431
TRA2B	5	5	5	0.44923106726	1.36531237375	0.213522382893	5.10287029165	-0.0963342383952	0.994796372914	0.0881881709119	0.208182875466
TRAP1	28	5	5	-0.521558704766	0.696618791279	0.184053558843	4.59001028409	-1.00768147951	-0.0354359300187	0.0402472584826	0.130703590989
TRAPPC2L	2	5	4	-0.370278599991	0.773633085442	0.0852539135113	5.4788408227	-0.583793229684	-0.156763970298	0.0060009658306	0.0503540758439
TRAPPC3	2	5	4	0.619995098054	1.53686995935	0.338343576502	5.71934535745	-0.217850054359	1.45784025047	0.119000916251	0.248603094068
TRAPPC4	4	5	5	0.418849165041	1.33686071821	0.213201207427	5.29008699938	-0.120284935179	0.957983265261	0.103514160867	0.228803772553
TRAPPC5	2	5	5	-0.297559598014	0.813627530929	0.346019182002	4.42898599824	-1.22265439848	0.627535202453	0.433884293144	0.575547836884
TRAPPC6B	2	5	4	0.0237028965747	1.01656530393	0.0833405056515	5.62047083988	-0.183608934027	0.231014727176	0.786281444627	0.863860563271
TRIM2	12	5	5	-0.0842801493557	0.943255067374	0.111233144454	5.70039839416	-0.359963346168	0.191403047456	0.478775797117	0.614255470142
TRIM26	3	5	5	0.19506318025	1.14477429284	0.19049359482	6.49459452081	-0.26258692781	0.652713288309	0.342459678772	0.489563876678
TRIM27	2	5	4	0.188790509477	1.13980775174	0.175218727694	6.16794595559	-0.237140247892	0.614721266847	0.321601929298	0.466527010097
TRIM28	16	5	5	0.706675997813	1.63203952574	0.272863793796	6.15658543173	0.0430971794716	1.37025481615	0.0402704370994	0.130703590989
TRIM3	7	5	5	-0.294097077364	0.815582611835	0.279042180013	5.65270791601	-0.987187443286	0.398993288558	0.334855761831	0.482001728717
TRIM33	3	5	4	0.618417400608	1.53519019307	0.341867160501	4.4835120773	-0.291720124633	1.52855492585	0.136955221089	0.26852626682
TRIM36	2	5	4	0.371146846125	1.29338057319	0.242200793845	5.78868229073	-0.226781162157	0.969074854407	0.178093128804	0.318820914608
TRIM46	2	5	4	-0.531530026326	0.691820645937	0.236619551067	6.99289085604	-1.09116168547	0.0281016328214	0.0595557468084	0.162595913222
TRIM71	10	5	5	0.215580646246	1.16117116075	0.101919102075	5.71751376418	-0.0368238518279	0.467985144321	0.0810819727839	0.197180142688
TRIO	19	5	5	-0.176770631976	0.884681075879	0.0983800566551	7.81188033352	-0.404589917209	0.0510486532573	0.110988533369	0.237755835849
TRIP12	5	5	5	0.957037553713	1.94131947191	0.263979314076	7.99996032894	0.348299638403	1.56577546902	0.006729524567	0.0535702701809
TRMT1	3	5	4	1.27482121183	2.41968829631	0.31866142825	6.90284411379	0.519151397262	2.03049102639	0.00533706409683	0.047844415106
TRMT10C	14	5	5	-0.243364527073	0.844772907902	0.165846190031	6.32575339315	-0.64416328085	0.157434226705	0.190147496817	0.331680929177
TRMT11	3	5	5	0.367038383845	1.28970256358	0.408338421313	4.456290198	-0.722344353434	1.45642112112	0.414654189584	0.558497712178
TRMT1L	2	5	4	-0.212400649601	0.863099834575	0.353618386246	6.61312826103	-1.05859450285	0.633793203649	0.568077566772	0.693403193361
TRMT5	4	5	5	0.374486674732	1.2963782083	0.12005550933	7.71425864731	0.0958430144371	0.653130335026	0.0149059248574	0.0782773162752
TRMT6	6	5	5	-0.0364223549906	0.97506996394	0.336177308113	4.24865188627	-0.948646561891	0.875801851909	0.918649646463	0.945896597303
TRMT61A	3	5	5	-0.133227854568	0.911789149131	0.120110217856	6.33614275636	-0.423388525921	0.156932816786	0.307654651056	0.4531635272
TRMT61B	2	5	5	0.0476005166896	1.03354450739	0.291938733222	6.45955244039	-0.654607683071	0.74980871645	0.875461916126	0.920309464988
TRNT1	5	5	5	0.695394208001	1.61932684426	0.218458116522	6.30278606591	0.167010002034	1.22377841397	0.0177645956871	0.0846627635639
TROVE2	15	5	5	-0.253031522093	0.839131302349	0.289189082329	4.42141976317	-1.02664985577	0.52058681158	0.426556355856	0.568688274129
TRRAP	6	5	5	-0.189592918089	0.876853106018	0.596402789257	4.06353194148	-1.835312174	1.45612633782	0.766232917886	0.849470899249
TRUB1	4	5	5	0.092256925237	1.06603656642	0.233003130419	5.77188772014	-0.483387954797	0.66790180527	0.706363858861	0.806849814267
TSC1	3	5	5	0.724898185859	1.65278399162	0.341136503352	4.21168200665	-0.203766605109	1.65356297683	0.097309691599	0.219253866244
TSC2	2	5	5	-0.106240326886	0.929005905789	0.352478927704	5.55419375285	-0.985787277877	0.773306624106	0.774065415105	0.854948732029
TSFM	4	5	5	0.224270888925	1.16818671965	0.190838781084	4.11927863208	-0.29958622297	0.74812800082	0.3033460644	0.449458354207
TSG101	3	5	4	-0.191340539606	0.875791565264	0.112164061028	6.19779835339	-0.463686809542	0.081005730331	0.137321146739	0.269094731933
TSN	12	5	5	-1.04688828323	0.48401099195	0.233204525947	4.95723915047	-1.64791826587	-0.445858300594	0.00659821587814	0.0533981264538
TSNAX	6	5	5	0.647870144851	1.56685333707	0.257928321044	4.57291095283	-0.0342210004977	1.3299612902	0.0582334233241	0.160221097118
TSPAN14	2	5	4	-1.1635485328	0.446413161387	0.217044233828	6.03988736941	-1.69378761917	-0.633309446433	0.00169081337798	0.0316635350885
TSPAN3	2	5	5	-1.10430408897	0.465126779835	0.411550634348	6.25310312691	-2.10153371041	-0.107074467529	0.0349447520208	0.120018784584
TSPAN7	2	5	5	-0.573513981633	0.671978052219	0.664687402422	4.68342522184	-2.31747684195	1.17044887869	0.430186785795	0.571806084272
TSR1	2	5	5	1.42341074685	2.68218871511	0.603746742491	6.49323912961	-0.027123646018	2.87394513972	0.0532904982314	0.151203248588
TSTA3	2	5	5	-0.197705150709	0.871936422423	0.282434892111	7.85019306069	-0.851170939212	0.455760637794	0.504137748472	0.63892332403
TTC1	3	5	5	0.078091484121	1.05562065449	0.415661182265	5.18022376418	-0.979314853246	1.13549782149	0.858114958023	0.908396133441
TTC13	4	5	5	-0.199732254565	0.870712141151	0.367728686354	4.41076514149	-1.18428382541	0.784819316279	0.613321433944	0.73172884016
TTC17	7	5	5	-0.0526104383584	0.964190126637	0.353180203883	4.78094560153	-0.973144418497	0.86792354178	0.887661691673	0.926380798766
TTC19	3	5	5	0.676892768015	1.59869282937	0.231834134938	7.65108645493	0.138008761998	1.21577677403	0.0202557932749	0.0917209258137
TTC37	5	5	5	0.115564696674	1.08339902432	0.172462323729	7.81594403278	-0.283770208068	0.514899601416	0.522103476132	0.654199720093
TTI1	3	5	4	0.728971550876	1.65745712454	0.165599515684	4.42112667738	0.28596110472	1.17198199703	0.00930952707414	0.0602651469279
TTLL12	3	5	5	0.640788183442	1.55918074942	0.427893889508	6.43853526552	-0.389184418941	1.67076078583	0.181583371562	0.322528376752
TTYH1	2	5	4	-1.3317900257	0.397275016476	0.207857411713	6.32741339597	-1.83408682688	-0.829493224518	0.000551251295353	0.0237626466792
TTYH3	4	5	5	-0.255383239532	0.837764560155	0.422881949494	4.59892181179	-1.37157903555	0.860812556488	0.574442358907	0.698487199919
TUBA1A	25	5	5	-0.537868218019	0.688787937176	0.22226750737	6.09503834821	-1.07968814228	0.0039517062394	0.0512336215863	0.14882547501
TUBA4A	5	5	5	-0.535184525601	0.690070408702	0.137514561443	7.41963809519	-0.856663507174	-0.213705544028	0.00532137281527	0.0478402564802
TUBB	4	5	5	-0.317884772978	0.802245238548	0.245201577897	5.12472379928	-0.943609312733	0.307839766777	0.250137015788	0.397547205074
TUBB1	2	5	5	1.4922173675	2.81321022773	0.565388170262	7.41931981624	0.170452676484	2.81398205852	0.0317656124172	0.113963559847
TUBB2B	6	5	5	-0.13536601651	0.910438822945	0.188770286066	6.29806788983	-0.592022621739	0.321290588719	0.499036962449	0.633819901015
