gene	peptide_backbones	n_control	n_knockdown	log2_difference	ratio	standard_error	df	ci_low	ci_high	p_two_sided	FDR_BH
MRPL54	2	5	5	0.0129404169276	1.00900996104	0.438712397159	6.48301528206	-1.0414575973	1.06733843116	0.977356008475	0.987305953957
MRPL55	3	5	5	-0.571975249298	0.672695144838	0.158955630257	7.89132380192	-0.939408126436	-0.204542372161	0.00716063582832	0.0584788838746
MRPL9	3	5	5	-0.576922396975	0.670392355438	0.378981701231	5.45053690276	-1.52739633564	0.373551541687	0.183655257758	0.331612429848
MRPS14	2	5	5	-0.320672521551	0.800696540749	0.29463259961	5.98053164372	-1.04218179045	0.400836747348	0.318330521183	0.474021505964
MRPS15	2	5	5	-0.399984767194	0.757866285202	0.283744628322	6.61617643445	-1.07890596497	0.278936430577	0.203870546908	0.354832488627
MRPS17	2	5	5	-0.439502596582	0.737388797145	0.253542699293	5.67729531685	-1.06854845493	0.189543261769	0.136525316345	0.270694609974
MRPS18B	2	5	5	-1.37408706539	0.385796760563	0.497500367371	4.55165602468	-2.69178638902	-0.0563877417626	0.0440090589517	0.134440461274
MRPS2	2	5	5	-0.0818518642356	0.944844052497	0.270550262623	6.82172322909	-0.725006476762	0.56130274829	0.771257494839	0.84405816593
MRPS22	6	5	5	-0.310124705167	0.8065720369	0.257853368919	4.3846286168	-1.00194004999	0.381690639654	0.289981713092	0.442553223422
MRPS23	4	5	5	-0.163289918704	0.892986383052	0.185711434276	6.7115232629	-0.60628314257	0.279703305162	0.409631017387	0.559661573601
MRPS25	2	5	5	-0.743500042878	0.59728854436	0.256186788442	7.69772733394	-1.33833024928	-0.148669836473	0.0206591428534	0.0903785748477
MRPS26	2	5	5	0.836419722773	1.78561335527	0.451102110251	6.86300402201	-0.234598895198	1.90743834074	0.106958369016	0.232791744329
MRPS27	3	5	5	-0.245323087592	0.843626847058	0.207806247445	4.6165303092	-0.793131978597	0.302485803413	0.295014534439	0.448245616966
MRPS28	3	5	5	-0.204460859748	0.867862950021	0.132428354841	6.31565449514	-0.524615746299	0.115694026803	0.171100079587	0.314933788987
MRPS30	2	5	5	0.238499480104	1.1797649718	0.339461717245	5.96018913358	-0.593480168186	1.07047912839	0.50881281457	0.652142640243
MRPS31	9	5	5	0.272362196541	1.2077837742	0.411199083864	4.43186152343	-0.826745136908	1.37146952999	0.540610403754	0.67845713647
MRPS33	2	5	5	-0.334498811765	0.793059595453	0.182397418452	7.9583656142	-0.755491334891	0.0864937113597	0.104208020889	0.229783949091
MRPS34	4	5	5	0.189984581814	1.14075152451	0.393054039394	4.6970434938	-0.840312493743	1.22028165737	0.65052730768	0.758952485044
MRPS35	4	5	5	0.0134957101963	1.00939840368	0.243770521263	6.01101163442	-0.582724492321	0.609715912713	0.957644066299	0.973528488511
MRPS5	4	5	5	-0.286257109069	0.820026757576	0.102130867377	7.99843776706	-0.521779318727	-0.0507348994101	0.023100730661	0.0955092708957
MRPS7	5	5	5	-0.413199409939	0.750956158808	0.201247700809	4.67045507488	-0.941697291298	0.11529847142	0.099226944686	0.223081792224
MRPS9	4	5	5	-0.419053328136	0.747915232547	0.141619039267	5.69867944509	-0.770072994749	-0.0680336615237	0.0269236770648	0.104181766157
MRTO4	4	5	5	-0.151146511263	0.900534522439	0.248653412578	6.31001246949	-0.752406418193	0.450113395667	0.564504028438	0.695814799015
MSH2	4	5	5	0.381887748566	1.30304575964	0.0988051132657	4.73969015166	0.123647593367	0.640127903765	0.0130954924903	0.0747892109965
MSH6	2	5	5	0.604235313188	1.52017278651	0.305854814373	6.00824988225	-0.143915429138	1.35238605552	0.0955443950178	0.218006664556
MSI1	4	5	5	0.420097999741	1.33801844094	0.139832137998	7.99016062829	0.0975753809561	0.742620618526	0.0169840783819	0.084707260931
MSI2	5	5	5	0.58068971357	1.49556406658	0.209859839281	7.59843834464	0.0922640127173	1.06911541442	0.0256515875112	0.100870803662
MSN	2	5	5	0.0371191241005	1.0260628644	0.466223962535	6.58575169038	-1.07953975032	1.15377799852	0.938907108149	0.960541497543
MT-CO2	5	5	5	-1.3148964812	0.401954336074	0.699801441069	4.68480110731	-3.15081378994	0.521020827541	0.122935985829	0.252233531786
MT-ND4	2	5	5	-1.40640608317	0.377250290507	0.482563954465	4.51140520887	-2.68839438429	-0.124417782045	0.0375860080248	0.124330569139
MTA1	2	5	5	1.04267588434	2.06004504583	0.316144364176	7.21955907001	0.299697380481	1.7856543882	0.0125871871488	0.0740808887864
MTCH1	3	5	5	-1.49115249217	0.355728263015	0.4421951321	4.97831149317	-2.62934237402	-0.352962610327	0.0199762994068	0.0893611918135
MTCH2	7	5	5	-1.13584702502	0.455067662206	0.34543292474	6.51071928597	-1.96527603583	-0.306418014215	0.0147942016312	0.0799399558437
MTHFD1L	6	5	5	-0.218114694318	0.859688138282	0.165489453089	5.51004255527	-0.63194335551	0.195713966875	0.239641427632	0.393336268061
MTHFD2	2	5	5	-0.147030303489	0.903107540379	0.126791413952	5.73263959575	-0.460819125244	0.166758518265	0.292210724892	0.445147252226
MTIF2	3	5	5	-0.593306417047	0.662822087015	0.299551342858	4.96656446379	-1.36488946635	0.178276632251	0.104876127175	0.230326544892
MTPN	4	5	5	0.147923107728	1.10797329391	0.365553199875	5.63201934544	-0.760912840476	1.05675905593	0.700647684096	0.790038168585
MTX2	2	5	5	-0.269494387842	0.829610243099	0.332826707404	4.27526323804	-1.17057153623	0.631582760543	0.460770623271	0.613085122744
MUT	10	5	5	-0.223290477932	0.856609464263	0.190679361127	5.6996866502	-0.69589049262	0.249309536755	0.288206479678	0.441822152483
MVD	3	5	5	-0.251732455586	0.839887233622	0.13711126772	6.32155294781	-0.583138007787	0.0796730966139	0.113523192101	0.240423105109
MVP	2	5	5	0.0712620697981	1.05063537768	0.121601984295	5.64985136024	-0.230814998562	0.373339138158	0.580493897305	0.709926150037
MYBBP1A	3	5	5	0.371854083301	1.29401476895	0.398567673501	4.9229881341	-0.657536227	1.4012443936	0.394292218396	0.546154766979
MYCBP2	2	5	5	0.0383630901407	1.02694797023	0.15385876893	6.76980169844	-0.32797803047	0.404704210752	0.810493513673	0.871150832274
MYDGF	2	5	5	-0.692248871593	0.618888375091	0.190516046953	7.246434928	-1.13966053174	-0.244837211445	0.00787524546417	0.0606268893136
MYEF2	7	5	5	1.19094555616	2.28302325682	0.227693862601	7.23454921019	0.65605357319	1.72583753913	0.00109204688292	0.0355811693344
MYH10	48	5	5	0.127180185108	1.09215694195	0.0805172818058	7.63084317069	-0.0600681717958	0.314428542011	0.154685531282	0.29491573344
MYH9	24	5	5	0.350731469795	1.27520701409	0.150446510607	5.1364709121	-0.0329334020716	0.734396341661	0.0657310593926	0.171230194098
MYL12B	5	5	5	-0.183751497616	0.880410650117	0.242068205387	4.92825762708	-0.808742086171	0.441239090939	0.482504707332	0.633167553758
MYL6	4	5	5	0.20027806824	1.148919779	0.302681633399	4.11500090872	-0.630919056774	1.03147519325	0.543395734015	0.679109176598
MYO18A	10	5	5	0.488246994919	1.40273938444	0.316471554106	4.20317299128	-0.373919233683	1.35041322352	0.194350626018	0.34521352042
MYO1B	2	5	5	-0.170641080809	0.888447799793	0.339040450981	4.32503009938	-1.0847149129	0.743432751284	0.639310752917	0.75297590718
MYO5A	23	5	5	-0.0526853301525	0.964140075828	0.154897371752	4.66015486557	-0.45975601195	0.354385351644	0.74854835589	0.826230702233
NAA10	4	5	5	0.542248530792	1.45624039162	0.191255215816	5.27380021638	0.0581901969462	1.02630686464	0.034325581631	0.117818780976
NAA15	7	5	5	-0.144508818882	0.904687335715	0.0468356319346	7.64534743482	-0.253390293522	-0.0356273442416	0.0158464114897	0.0827122344667
NAA35	3	5	5	0.171495353509	1.12622521244	0.203335968008	7.3044180742	-0.305285347696	0.648276054713	0.425754423022	0.576207008963
NAA50	2	5	5	-0.0697190768015	0.952823514846	0.230122646324	7.97911203197	-0.600624754945	0.461186601342	0.769664919777	0.843463112387
NADK2	2	5	5	-0.707876337896	0.612220671082	0.369194847055	4.28728748426	-1.70639654595	0.290643870158	0.122876773766	0.252233531786
NAE1	5	5	5	0.605198358074	1.52118788902	0.303410508035	6.64975865607	-0.119985349914	1.33038206606	0.088451745241	0.209880608545
NAGA	3	5	5	0.618129197798	1.53488354341	0.13316177934	7.88829048037	0.310299006826	0.925959388769	0.00172506582594	0.0405118192453
NAGK	5	5	5	0.430993226009	1.3481614016	0.12347703282	7.19210814281	0.140590019296	0.721396432723	0.00969421766797	0.0667296100038
NAMPT	5	5	5	0.961932024298	1.94791675461	0.315240033067	7.59482465356	0.228181078022	1.69568297057	0.0167974938975	0.0842963889157
NAP1L1	4	5	5	0.0518862485997	1.03661936403	0.0953112036779	7.90312595466	-0.168371608505	0.272144105704	0.601192163372	0.720967235265
NAP1L4	6	5	5	0.197081280076	1.14637676969	0.217131029617	4.30029192933	-0.389526142234	0.783688702387	0.412033937652	0.561817667641
NAPA	5	5	5	-0.182529171328	0.881156895903	0.219250782821	4.15319480176	-0.782512995442	0.417454652786	0.450317292991	0.602354565318
NAPB	7	5	5	-0.0692797108754	0.953113736915	0.115715282583	4.69247748695	-0.372695346889	0.234135925139	0.577087549673	0.706551946683
NAPG	5	5	5	0.170206850429	1.12521980465	0.227794406841	7.91628687497	-0.356056468856	0.696470169713	0.476550499346	0.628459959136
NARS	8	5	5	0.407698414957	1.32656780213	0.143127558699	7.29259438081	0.0719888779511	0.743407951963	0.0236944883003	0.096522440962
NARS2	2	5	5	-0.79671951598	0.575656652056	0.23761875158	5.24802016325	-1.3989566654	-0.194482366559	0.0188220748522	0.0866847877686
NAXD	4	5	5	-0.292141908994	0.816688654544	0.195973442617	7.98637241909	-0.744191738442	0.159907920453	0.174433517967	0.319990226657
NAXE	2	5	5	-0.516803174885	0.698918832061	0.179565810236	6.55004807652	-0.947393909276	-0.0862124404932	0.0255065504251	0.100688606832
NBEA	2	5	5	0.150105815476	1.1096508572	0.518819772339	6.43343596597	-1.09895323018	1.39916486113	0.781434466095	0.850384566044
NCAM1	17	5	5	-0.383787254363	0.766422991601	0.283708777086	5.01897090688	-1.11225553282	0.344681024097	0.233881445897	0.385040117944
NCBP1	3	5	5	0.16164487135	1.11856172599	0.237436816961	7.85429098683	-0.387658511931	0.710948254631	0.51556770578	0.657025278294
NCDN	2	5	5	-0.0881123774173	0.940752825575	0.210518930433	7.99993612076	-0.573570576268	0.397345821433	0.686556610043	0.780892454962
NCKAP1	9	5	5	-0.775324020889	0.584257388743	0.433741723477	4.4435181265	-1.93362906257	0.382981020794	0.14118512219	0.277164677824
NCL	17	5	5	1.31517592168	2.48832671371	0.369987912641	5.82922197876	0.403379765042	2.22697207832	0.0125998667271	0.0740808887864
NCLN	14	5	5	-0.482446414172	0.715762857311	0.183605893729	5.29232244544	-0.94668600584	-0.0182068225044	0.0441565784394	0.134440461274
NCOA5	2	5	5	0.823444419613	1.76962591679	0.375644560059	7.96102526291	-0.0435322189835	1.69042105821	0.0598888325238	0.16061095995
NCS1	3	5	5	-0.833536079871	0.56115215811	0.350971966825	4.09338858204	-1.79928505535	0.132212895603	0.0749342862895	0.186311556913
NCSTN	6	5	5	-1.16025879253	0.447432267278	0.520004863584	4.29576525293	-2.56565327144	0.245135686386	0.0848531854163	0.204389474587
NDRG4	2	5	5	0.112881498606	1.08138593598	0.103667623285	7.38494103027	-0.129686838557	0.355449835769	0.310460043622	0.465476837381
NDUFA10	5	5	5	-0.786534227642	0.579735112526	0.157757996009	7.42918058547	-1.15524812013	-0.417820335156	0.00133504860457	0.0375301045884
NDUFA11	2	5	5	-1.37508529582	0.385529912165	0.540933225205	4.65170035907	-2.79750533873	0.0473347471009	0.0553412578224	0.153898045639
NDUFA12	4	5	5	-0.653839975125	0.635586340483	0.153199029789	7.94249695077	-1.00756326923	-0.300116681023	0.00277744534438	0.0444037879337
NDUFA13	5	5	5	-1.18130406054	0.440952738176	0.553279017027	4.298918888	-2.67623084308	0.313622722004	0.0948454478801	0.217367888602
NDUFA2	3	5	5	-0.845729462705	0.556429393353	0.209964303558	7.60674301393	-1.33429985033	-0.357159075079	0.00421597042829	0.0492705925269
NDUFA4	4	5	5	-0.753225111733	0.593275819479	0.211597778777	5.68956290333	-1.27791191034	-0.228538313126	0.0130462546574	0.0747892109965
NDUFA5	3	5	5	0.344773491598	1.26995157984	0.169246323289	7.1969623612	-0.0532208565196	0.742767839716	0.0799525260654	0.196328868842
NDUFA6	4	5	5	-1.04236016168	0.485532521846	0.308579862667	5.35878137743	-1.81987922944	-0.264841093927	0.0177186345351	0.0852369316967
NDUFA7	3	5	5	-0.769911585776	0.586453413767	0.223623992633	5.45649557665	-1.33058718878	-0.209235982777	0.0159892638319	0.0827122344667
NDUFA8	3	5	5	-0.298577451043	0.813053701289	0.205514785219	7.99101155197	-0.772588200024	0.175433297938	0.184382126093	0.331832233668
NDUFA9	8	5	5	-0.656867085284	0.634254130462	0.29320820914	5.43808573496	-1.39268108148	0.0789469109163	0.0708922912943	0.180370480065
NDUFAF2	4	5	5	-0.423569759816	0.745577506201	0.258159695919	5.55321727914	-1.06779031886	0.220650799229	0.155930382554	0.296512216999
NDUFAF3	2	5	5	-0.327585788355	0.796868852169	0.148784301509	7.92518564076	-0.671247589084	0.0160760123736	0.0591446408594	0.160369633126
NDUFAF4	5	5	5	-0.185323414043	0.879451903984	0.140306907917	7.9979773461	-0.508885967009	0.138239138924	0.223092970577	0.373189237372
NDUFB10	5	5	5	-1.17826957365	0.441881190455	0.777424388211	4.24637860928	-3.28824071499	0.93170156769	0.200138288078	0.351207301346
NDUFB3	3	5	5	-0.937969053333	0.521967160097	0.380925161976	5.78650735831	-1.87845923321	0.002521126545	0.0504422975721	0.144587195866
NDUFB4	3	5	5	-0.494710710951	0.709703973595	0.235672835145	5.27381946725	-1.09118742347	0.101766001564	0.0869594738644	0.208378190391
NDUFB5	2	5	5	-1.10933416225	0.463507901406	0.545569466952	4.3598569906	-2.57602186877	0.357353544276	0.105983969233	0.231594599436
NDUFB6	3	5	5	-1.04282328203	0.485376685791	0.340153361476	7.56801760335	-1.83508050122	-0.250566062847	0.0165172990709	0.0837168974299
NDUFB9	2	5	5	-0.382649360611	0.767027729211	0.192165933492	7.90035142354	-0.826759586803	0.0614608655807	0.0820671070622	0.199602886439
NDUFC2	3	5	5	-0.356957319277	0.780809591755	0.230715103041	7.64205204933	-0.893356315778	0.179441677224	0.162162594515	0.305639807366
NDUFS1	19	5	5	-0.275092983224	0.826397054272	0.210110631641	5.15888385432	-0.810234491372	0.260048524924	0.245720607454	0.398637570193
NDUFS2	6	5	5	-0.353279106549	0.782802839068	0.168811484454	7.8655571937	-0.743720319035	0.0371621059364	0.070310723024	0.180007503335
NDUFS3	4	5	5	-0.416279138154	0.749354798818	0.152900424339	7.62299281401	-0.771926628686	-0.0606316476227	0.0273459239615	0.104181766157
NDUFS4	4	5	5	-0.110873093369	0.926027476927	0.34689396174	5.12668442902	-0.996005338998	0.77425915226	0.761874250262	0.837447879316
NDUFS5	2	5	5	0.297123951999	1.22869254146	0.375482242697	4.26425000984	-0.7203914933	1.3146393973	0.470457202356	0.621675588827
NDUFS6	2	5	5	-0.173616996622	0.886617045018	0.511720937833	4.16462872416	-1.57250420516	1.22527021192	0.750820834021	0.826963612849
NDUFS7	3	5	5	-0.0969094134545	0.935033906508	0.276977722592	5.56652663493	-0.7876506075	0.593831780591	0.739281678888	0.819379012497
NDUFS8	4	5	5	-1.23580548204	0.424605368727	0.293924966388	7.0387845624	-1.93005199845	-0.54155896562	0.00396387165534	0.0483415185676
NDUFV1	8	5	5	-0.484064663863	0.71496044681	0.214468166067	7.10064691729	-0.989747720382	0.0216183926568	0.0580601257462	0.159227706663
NDUFV2	6	5	5	-0.454624932174	0.729699852792	0.262143947567	5.2360123713	-1.11945320166	0.210203337309	0.140755572554	0.27657013041
NDUFV3	2	5	5	-1.10797394243	0.463945117811	0.181621326463	7.04897990254	-1.53683593457	-0.679111950298	0.000477695434855	0.0267501523223
NEDD4L	3	5	5	-0.430672145517	0.741916049233	0.235274155436	6.32685783372	-0.999234117938	0.137889826903	0.114363469459	0.241212998868
NEFL	12	5	5	0.267544035347	1.20375687301	0.181560146364	4.94218396334	-0.200818171049	0.735906241744	0.201255626282	0.352318389874
NEFM	28	5	5	0.0234748909358	1.01640465716	0.15316453335	4.29729934105	-0.390422823691	0.437372605563	0.885119451185	0.92276775672
NFASC	2	5	5	-0.0389237127451	0.973380843517	0.298235573833	5.59406756947	-0.781710481084	0.703863055594	0.900725930942	0.93244588957
NFU1	3	5	5	0.11147065922	1.08032894466	0.304118881693	4.33715456494	-0.707631727721	0.930573046161	0.731153687	0.813510957554
NIF3L1	3	5	5	0.0468231741327	1.03298777038	0.236755887976	4.41822187021	-0.586689524468	0.680335872733	0.851996188627	0.900691339693
NIFK	2	5	5	0.187770002612	1.13900178076	0.0970255856866	7.01359383305	-0.0415689360203	0.417108941244	0.0941092157489	0.217234220756
NIPSNAP1	8	5	5	-0.597205186603	0.661033280747	0.125621750142	4.94664364549	-0.921176644691	-0.273233728516	0.00522973002366	0.0528541696373
NIPSNAP2	6	5	5	-0.876153071263	0.544818247326	0.18638727071	7.99469911934	-1.30601249881	-0.446293643714	0.00154280503893	0.0393712598808
NIPSNAP3A	6	5	5	-0.998922666953	0.500373514626	0.196330061889	7.95735589903	-1.45208327228	-0.545762061623	0.000959405083756	0.0345053127372
NIPSNAP3B	2	5	5	0.477153787087	1.39199476651	0.400202830232	7.9751910856	-0.446215539061	1.40052311324	0.267417161874	0.42055906738
NISCH	2	5	5	-0.12431277527	0.917440960194	0.236979882093	6.79231260458	-0.688173361816	0.439547811276	0.616559195328	0.734688167796
NLN	10	5	5	-0.332292194871	0.794273516371	0.0777544871319	6.92952402115	-0.516532089245	-0.148052300498	0.00377083685322	0.0481388119917
NME2	11	5	5	-0.0977645055824	0.934479871725	0.183644722092	4.01009784635	-0.607138037838	0.411609026674	0.622609013788	0.739314692415
NMT1	4	5	5	0.65836379411	1.57829161806	0.114830790694	6.71307305842	0.384461632409	0.932265955811	0.000824933724676	0.032157684303
NNT	25	5	5	-0.213767108608	0.86228273037	0.199105088319	4.34168586078	-0.749829453729	0.322295236512	0.338995665732	0.492496534696
NOC2L	2	5	5	0.110058981433	1.07927235929	0.159685117627	7.93196505963	-0.258726058072	0.478844020938	0.510336489885	0.653027290398
NONO	13	5	5	1.54350319352	2.91501477026	0.34211207586	7.93912665669	0.753537182585	2.33346920445	0.00200979034229	0.0406100438893
NOP16	2	5	5	0.547612356671	1.46166465528	0.361302891002	4.05685861255	-0.450004790835	1.54522950418	0.203209287788	0.354575242143
NOP2	4	5	5	0.163919923231	1.12032702873	0.204058711634	4.9352865989	-0.362705236534	0.690545082997	0.458726313999	0.611319921787
NOP56	10	5	5	0.676263801229	1.59799600467	0.123279830163	7.64289655611	0.389651279471	0.962876322988	0.000682800473052	0.031053196514
NOP58	11	5	5	0.161894265597	1.11875510502	0.280115476	4.35807496551	-0.591266560904	0.915055092098	0.591854122753	0.718076934838
NOVA1	8	5	5	1.04102498588	2.05768905237	0.297905639248	6.7080831796	0.330327862456	1.7517221093	0.0107804269872	0.070280152838
NPC1	2	5	5	-0.553901983234	0.681175294828	0.15423442877	7.84394527193	-0.910802647811	-0.197001318657	0.00730635514585	0.0586388723654
NPEPPS	17	5	5	0.0672817281057	1.04774070893	0.0860153887081	5.40643168311	-0.148920650175	0.283484106387	0.466955980072	0.617838745135
NPLOC4	3	5	5	0.102371480229	1.07353667628	0.151491531525	5.54252072433	-0.275859463665	0.480602424123	0.52636565617	0.666892761125
NPM1	7	5	5	0.785029734789	1.72312783373	0.238149767814	7.99773292903	0.235828287559	1.33423118202	0.0109221112713	0.070691480747
NPTN	3	5	5	-0.591491131376	0.663656614546	0.78808277495	5.59359405078	-2.55433712338	1.37135486063	0.483289639551	0.633167553758
NPTXR	2	5	5	0.0988655977513	1.07093105003	0.422388057812	4.07506386641	-1.0654011251	1.2631323206	0.826226190146	0.884143026024
NRCAM	2	5	5	0.448454124188	1.36457730197	0.448544885266	4.29633700768	-0.763750292432	1.66065854081	0.370340136094	0.524507155252
NRDC	4	5	5	0.13608813528	1.09892134942	0.126543440336	4.19308777608	-0.208963199696	0.481139470257	0.340130411155	0.49335859638
NRXN1	2	5	5	-0.842044305521	0.55785252911	0.215259884941	6.25300125379	-1.36364316477	-0.320445446273	0.00725963240037	0.0584788838746
NSDHL	4	5	5	-0.561299554079	0.677691436285	0.217712451465	6.05121023472	-1.09293180581	-0.0296673023485	0.0415538042906	0.130333268343
NSF	17	5	5	0.0530889968581	1.03748393482	0.114562814947	5.37650983325	-0.235307966617	0.341485960333	0.661232980503	0.768212664416
NSFL1C	3	5	5	0.70420065036	1.6292417057	0.242289953833	7.96577675975	0.145060912483	1.26334038824	0.019786688777	0.0886947466122
NSUN2	4	5	5	0.754591071765	1.68715330517	0.147635612498	6.44756366662	0.399332182086	1.10984996144	0.00177248834484	0.0405118192453
NT5C2	3	5	5	-0.994927577088	0.501761061896	0.476251007444	4.09451919659	-2.30526083613	0.315405681955	0.103335235623	0.22868552609
NT5DC2	3	5	5	-0.417311868515	0.748818577017	0.223632924924	4.99193611201	-0.992458026236	0.157834289205	0.121118990168	0.250542368729
NTPCR	3	5	5	0.866585217788	1.8233420355	0.244034609922	6.63124269129	0.282965824265	1.45020461131	0.0102050039271	0.0683359618799
NUCB1	17	5	5	-0.147359468475	0.902901511065	0.0910493548185	4.95122885867	-0.382104419897	0.0873854829475	0.167062500423	0.310503005549
NUCB2	11	5	5	-0.0681931663637	0.953831830859	0.316741583624	4.04102193892	-0.944099208051	0.807712875324	0.839966895304	0.894026198171
NUDC	7	5	5	0.177029181141	1.1305534344	0.194990644613	6.08289836283	-0.298523985505	0.652582347786	0.398477762314	0.549511658327
NUDT16L1	3	5	5	-0.167730585221	0.89024196516	0.372618165132	4.31212753744	-1.17341016076	0.83794899032	0.674320290774	0.775574918208
NUDT21	4	5	5	0.3416956238	1.26724513361	0.138074284395	7.55776037143	0.0200234261261	0.663367821475	0.0400993721496	0.127594209486
NUDT5	4	5	5	-0.108187490367	0.927752899336	0.0672263842636	7.94769675292	-0.263389570408	0.0470145896742	0.146465121214	0.28446028435
NUDT9	3	5	5	0.337662942979	1.26370782375	0.444301972354	5.31236559659	-0.784545192997	1.45987107896	0.479615940618	0.63034412906
NUMA1	8	5	5	1.03325535955	2.04663716578	0.273517202048	7.75818890268	0.3990852125	1.6674255066	0.00571905127079	0.05524198639
NUP107	3	5	5	0.471514910566	1.38656467449	0.367727890646	6.4975353537	-0.411842213067	1.3548720342	0.243606507452	0.396269005789
NUP133	4	5	5	0.487261614592	1.40178162149	0.179574037732	7.99664328454	0.0731328826079	0.901390346576	0.0265271274573	0.103593415455
NUP205	5	5	5	0.731584359098	1.66046159975	0.376138095098	7.91618045118	-0.137392864497	1.60056158269	0.0880524344602	0.209809855137
NUP210	13	5	5	-0.176102194712	0.885091066069	0.19296914446	7.44361794458	-0.62694641964	0.274742030215	0.390056363141	0.542610067671
NUP214	2	5	5	0.943418254933	1.92307930017	0.239770799441	4.99518810182	0.326889168513	1.55994734135	0.0110395898036	0.070691480747
NUP43	2	5	5	1.03191237448	2.04473286572	0.228232149373	4.78314478448	0.437131605951	1.626693143	0.0069831381914	0.0579627021743
NUTF2	3	5	5	0.0994280826107	1.07134867117	0.29063625791	6.93412516111	-0.589143203734	0.787999368955	0.74240639641	0.821425830392
NXF1	2	5	5	0.775129237658	1.71134334786	0.164726820511	6.87578177376	0.384181119155	1.16607735616	0.00230217910221	0.0411939096732
NXN	2	5	5	0.179957593285	1.13285058569	0.179393162038	6.99585927776	-0.244290730918	0.604205917489	0.349217808247	0.502864429686
OAT	8	5	5	-0.87924235455	0.54365286094	0.466658406589	4.4141896966	-2.1283278626	0.369843153504	0.125921401233	0.25642389822
OCIAD1	3	5	5	-0.531182896992	0.691987126119	0.373134057982	5.84369176961	-1.45016175873	0.387795964744	0.205701642029	0.356669328474
OCRL	3	5	5	-0.530455905266	0.692335914792	0.120317733484	7.56299771575	-0.810724557922	-0.25018725261	0.00258991440343	0.0444037879337
OGDH	13	5	5	-0.324963682216	0.79831848263	0.161615259541	5.85934717632	-0.722734523893	0.0728071594618	0.0922034134219	0.215503267131
OGFR	2	5	5	0.831122396114	1.77906891425	0.291675593944	7.38399099877	0.148623877178	1.51362091505	0.023353522947	0.096190076591
OGT	7	5	5	0.605211925967	1.52120219517	0.172491725252	6.17340606015	0.185997134559	1.02442671737	0.0121145248337	0.0734611325332
OLA1	13	5	5	0.0589799964387	1.04172898491	0.127894281339	5.10305814475	-0.267795715667	0.385755708544	0.663672356817	0.769817616861
OPA1	22	5	5	0.294403129831	1.22637749677	0.0671158234146	5.26668690398	0.124471230037	0.464335029625	0.00630103102243	0.0563582943118
OPA3	2	5	5	-0.853628755845	0.553391060598	0.267133750724	7.94707610538	-1.47035509074	-0.236902420946	0.0128085336058	0.0745505417758
OS9	3	5	5	0.0659710868112	1.04678930296	0.19666293141	6.03308780555	-0.414606749861	0.546548923483	0.748641470003	0.826230702233
OSBP	4	5	5	-0.198725928338	0.871319702767	0.285380808932	7.14456785673	-0.870786095172	0.473334238496	0.508222061955	0.65212224277
OSBPL8	9	5	5	0.321682161593	1.2497869332	0.110661930266	5.4749827852	0.0444815939995	0.598882729186	0.0301237160122	0.110359217303
OTUB1	2	5	5	0.145048823257	1.10576807376	0.205913618483	4.99865789987	-0.384311732738	0.674409379251	0.512628636875	0.655192221486
OXA1L	4	5	5	-0.481029999185	0.716465926946	0.1704416696	7.15177525338	-0.882333096207	-0.0797269021634	0.0251241202022	0.10027400443
OXCT1	12	5	5	-0.769272631377	0.586713205316	0.206117791291	6.14790194883	-1.27069809121	-0.267847171541	0.00928976214797	0.0656296141392
OXSR1	2	5	5	0.768609294736	1.70362675786	0.171663324725	4.26008001811	0.303254551155	1.23396403832	0.00952538462549	0.0666471622995
P2RX3	6	5	5	0.257591706708	1.19548141888	0.23771480475	6.61742571879	-0.311169822455	0.826353235872	0.316429735044	0.471901944973
P4HA1	3	5	5	-0.53972377809	0.687902603972	0.167032856607	7.88104566428	-0.925916552635	-0.153531003545	0.0122787334317	0.0739646306747
P4HB	24	5	5	-0.233184233439	0.85075508039	0.148620447269	4.79994768	-0.62006448569	0.153696018812	0.179850774264	0.325820946239
PA2G4	14	5	5	0.448470400198	1.36459269677	0.12101078797	6.53029902391	0.158099792685	0.73884100771	0.00860094015945	0.0630668214718
PABPC1	11	5	5	0.412467890631	1.33096062434	0.13696962066	4.34601508929	0.0438275148819	0.78110826638	0.0355104707421	0.119360757219
PABPC4	6	5	5	0.731795955084	1.6607051528	0.410753894044	4.08614301872	-0.399220140363	1.86281205053	0.147893916372	0.28647064724
PACS1	2	5	5	0.156853757136	1.11485320275	0.326394297618	5.50778124236	-0.659428933974	0.973136448246	0.649312487438	0.758399764622
PACSIN2	3	5	5	-0.457326587178	0.728334662997	0.36766940503	4.06860210599	-1.47138801955	0.556734845195	0.280406259472	0.433384742155
PAFAH1B1	8	5	5	0.0916206997948	1.06556655021	0.126413252481	4.86632814805	-0.236038126096	0.419279525686	0.501926204811	0.647962687819
PAFAH1B2	2	5	5	-0.224683514161	0.855782739236	0.608965536974	4.14480410163	-1.89240016003	1.4430331317	0.730236363696	0.812904631284
PAFAH1B3	8	5	5	-0.334860787088	0.792860640036	0.473537823558	4.01103871988	-1.64818679912	0.978465224944	0.518395128453	0.659089438214
PAICS	3	5	5	-0.00513650421535	0.996445977128	0.0890049012016	7.99910385171	-0.210386176905	0.200113168474	0.955394934463	0.972320345889
