pseudo	source	weighted	cells	original	retention	effect
31	mouse13	0.833296497204	48	49	0.979591836735	0.0173603436918
31	mouse14	-0.158430865186	21	21	1	-0.0075443269136
31	mouse15	0.264680434414	50	51	0.980392156863	0.00529360868828
31	mouse16	0.393923036622	23	23	1	0.0171270885488
31	mouse17	-0.369070082686	25	25	1	-0.0147628033075
31	mouse18	0.361386596857	48	48	1	0.00752888743452
31	mouse19	0.0470410320869	43	43	1	0.00109397749039
31	mouse20	-0.0576180608571	53	53	1	-0.00108713322372
31	mouse21	-0.27236465999	31	33	0.939393939394	-0.00878595677386
31	mouse22	-0.536917054964	32	32	1	-0.0167786579676
31	mouse23	0.774013303442	79	80	0.9875	0.00979763675243
31	mouse24	-0.875182730062	21	21	1	-0.0416753680982
31	mouse25	0.235031669393	32	32	1	0.00734473966855
31	mouse26	-0.314584607423	34	34	1	-0.0092524884536
31	mouse3	0.00151918112702	23	24	0.958333333333	6.60513533488e-05
31	mouse33	-1.03874127463	25	26	0.961538461538	-0.0415496509853
31	mouse34	0.144343836132	28	30	0.933333333333	0.00515513700472
31	mouse35	-0.762777854504	24	24	1	-0.0317824106043
31	mouse36	0.213461741983	33	33	1	0.00646853763586
31	mouse38	-0.490997934792	48	48	1	-0.0102291236415
31	mouse4	-0.466840491527	34	35	0.971428571429	-0.013730602692
31	mouse44	0.328176635781	40	40	1	0.00820441589453
31	mouse45	-0.0601820815318	36	36	1	-0.001671724487
31	mouse52	0.358949344667	48	48	1	0.00747811134724
31	mouse54	0.899805277335	40	40	1	0.0224951319334
31	mouse55	-0.126675035983	51	52	0.980769230769	-0.00248382423496
31	mouse56	0.000753811072169	21	22	0.954545454545	3.58957653414e-05
31	mouse6	0.466053644465	46	46	1	0.0101316009666
31	mouse60	0.265841972917	64	64	1	0.00415378082682
31	mouse62	0.00674162390851	68	68	1	9.91415280663e-05
31	mouse63	-0.27947227812	63	63	1	-0.00443606790666
31	mouse67	-0.726143504086	58	58	1	-0.0125197155877
31	mouse68	0.905998487523	60	60	1	0.0150999747921
31	mouse69	0.530619939445	31	31	1	0.0171167722402
31	mouse7	-0.507622649317	37	38	0.973684210526	-0.0137195310626
31	mouse70	0.608330616439	68	68	1	0.00894603847704
31	mouse71	0.0195136899204	23	24	0.958333333333	0.000848421300886
31	mouse72	0.700528685137	78	78	1	0.00898113698894
31	mouse73	0.264148791101	56	56	1	0.00471694269824
31	mouse74	-0.291006356517	41	41	1	-0.00709771601261
31	mouse75	-0.134394604809	23	23	1	-0.00584324368734
31	mouse76	-0.041256176943	73	73	1	-0.000565153108808
31	mouse8	0.095391042049	29	30	0.966666666667	0.00328934627755
31	mouse9	-0.0281315942963	52	52	1	-0.000540992198005
32	mouse10	-0.293554541647	30	30	1	-0.00978515138824
32	mouse11	0.328767415803	44	44	1	0.00747198672281
32	mouse12	0.493124843183	26	26	1	0.0189663401224
32	mouse13	0.36804779656	39	39	1	0.00943712298873
32	mouse14	0.35702429962	22	22	1	0.0162283772554
32	mouse15	0.826875926603	43	44	0.977272727273	0.0192296727117
32	mouse17	0.096654286509	20	20	1	0.00483271432545
32	mouse18	-0.198117215147	32	32	1	-0.00619116297335
32	mouse19	0.0825619316279	25	25	1	0.00330247726511
32	mouse20	-0.0656084780523	43	43	1	-0.00152577855935
32	mouse21	0.116341279777	32	32	1	0.00363566499304
32	mouse22	-0.457211731598	28	28	1	-0.0163289904142
32	mouse23	0.156690933752	47	48	0.979166666667	0.00333384965429
32	mouse25	0.223968701611	22	22	1	0.0101803955278
32	mouse31	0.325553283526	20	20	1	0.0162776641763
32	mouse35	0.126323277591	29	29	1	0.00435597508934
32	mouse36	0.463002280785	21	21	1	0.0220477276564
32	mouse38	0.0245849986903	39	42	0.928571428571	0.000630384581802
32	mouse4	-0.0960471955013	37	37	1	-0.00259587014868
32	mouse44	0.14818711838	31	31	1	0.00478022962516
32	mouse45	1.05164337688	47	47	1	0.0223753909974
32	mouse52	0.00677385068772	39	40	0.975	0.000173688479172
32	mouse54	0.52352034743	26	27	0.962962962963	0.0201353979781
32	mouse55	-0.57451370634	43	43	1	-0.0133607838684
32	mouse6	0.29192442598	25	25	1	0.0116769770392
32	mouse60	1.20098125837	61	62	0.983870967742	0.0196882173503
32	mouse61	-0.076650206675	20	20	1	-0.00383251033375
32	mouse62	-0.85606441579	70	70	1	-0.0122294916541
32	mouse63	0.178866538927	56	56	1	0.00319404533798
32	mouse67	-0.161415040723	47	47	1	-0.00343436256858
32	mouse68	0.0483371806628	75	76	0.986842105263	0.000644495742171
32	mouse69	-0.228323141495	35	35	1	-0.00652351832843
32	mouse7	-0.286955545758	34	36	0.944444444444	-0.00843986899288
32	mouse70	-0.246541917538	50	50	1	-0.00493083835076
32	mouse72	0.647003282676	76	76	1	0.00851320108784
32	mouse73	0.327286677265	66	66	1	0.00495888904948
32	mouse74	-0.258412831919	32	32	1	-0.00807540099745
32	mouse75	-0.393169386683	31	31	1	-0.0126828834414
32	mouse76	0.643363550474	64	64	1	0.0100525554762
32	mouse8	-0.264230177587	29	29	1	-0.00911138543404
32	mouse9	-0.054790110457	53	53	1	-0.001033775669
33	mouse10	0.47888358696	25	25	1	0.0191553434784
33	mouse11	-0.232026590755	49	50	0.98	-0.00473523654601
33	mouse12	-0.472733826133	28	28	1	-0.0168833509333
33	mouse13	0.511486251992	34	34	1	0.0150437132939
33	mouse14	-0.432114061503	27	27	1	-0.0160042245001
33	mouse15	-0.0943753341682	26	26	1	-0.00362982054493
33	mouse16	0.178692988089	22	22	1	0.00812240854952
33	mouse18	-0.295188357095	43	43	1	-0.00686484551383
33	mouse19	0.290861891907	26	26	1	0.0111869958426
33	mouse20	-0.460329515626	51	51	1	-0.00902606893384
33	mouse21	-0.0504555425657	34	34	1	-0.00148398654605
33	mouse23	-0.953543643565	52	52	1	-0.0183373777609
33	mouse25	0.0837149825081	23	23	1	0.00363978184818
33	mouse26	0.0529859615177	21	21	1	0.00252314102465
33	mouse31	0.918909399941	20	20	1	0.0459454699971
33	mouse34	-0.0230655476714	37	37	1	-0.000623393180307
33	mouse35	0.352079385461	26	27	0.962962962963	0.0135415148254
33	mouse36	0.0346314539562	23	23	1	0.0015057153894
33	mouse38	0.252183420791	39	39	1	0.00646624155873
33	mouse4	0.95705622064	33	33	1	0.0290017036558
33	mouse44	0.415357879582	31	31	1	0.0133986412768
33	mouse45	0.834485013843	37	37	1	0.0225536490228
33	mouse52	0.173896053907	32	36	0.888888888889	0.00543425168459
33	mouse54	-0.0758067021539	40	41	0.975609756098	-0.00189516755385
33	mouse55	0.0716946370038	31	31	1	0.00231273022593
33	mouse6	0.0159873832085	26	26	1	0.000614899354173
33	mouse60	-0.389036673741	53	54	0.981481481481	-0.00734031459888
33	mouse62	0.302321103525	57	57	1	0.00530387900921
33	mouse63	0.0708495529587	54	54	1	0.00131202875849
33	mouse67	-0.629749261213	49	49	1	-0.012852025739
33	mouse68	0.637844588839	57	57	1	0.0111902559445
33	mouse69	-0.398590829172	36	36	1	-0.011071967477
33	mouse7	0.063387472397	40	40	1	0.00158468680992
33	mouse70	-0.600058703362	45	45	1	-0.0133346378525
33	mouse72	-0.163110399314	61	61	1	-0.00267394097237
33	mouse73	-0.68136068605	49	49	1	-0.0139053201235
33	mouse74	-0.233192885771	33	33	1	-0.00706645108398
33	mouse75	-0.619438954482	32	32	1	-0.0193574673276
33	mouse76	-0.145373857491	64	64	1	-0.00227146652329
33	mouse8	-0.754105508951	27	27	1	-0.0279298336649
33	mouse9	-0.663684507138	32	32	1	-0.0207401408481
34	mouse10	1.31338918943	36	36	1	0.0364830330398
34	mouse11	1.34513280644	52	53	0.981132075472	0.0258679385855
34	mouse12	-0.161405702769	36	36	1	-0.00448349174357
34	mouse13	-0.234317033658	59	59	1	-0.00397147514674
34	mouse14	0.8070915282	25	28	0.892857142857	0.032283661128
34	mouse15	-0.674660518276	50	50	1	-0.0134932103655
34	mouse16	-0.8193966119	22	22	1	-0.0372453005409
34	mouse17	-0.378473782988	22	22	1	-0.0172033537722
34	mouse18	-0.464013131547	66	66	1	-0.00703050199313
34	mouse19	-0.296320553067	35	36	0.972222222222	-0.0084663015162
34	mouse20	-0.350712996389	46	47	0.978723404255	-0.00762419557368
34	mouse21	0.495517033033	47	47	1	0.0105429155964
34	mouse22	0.900391975932	33	34	0.970588235294	0.0272846053313
34	mouse23	0.68403121424	74	74	1	0.0092436650573
34	mouse25	0.269775297991	43	43	1	0.00627384413932
34	mouse26	-0.0833264169581	38	38	1	-0.00219280044627
34	mouse3	-0.237429457731	20	21	0.952380952381	-0.0118714728866
34	mouse31	-1.14382428814	30	30	1	-0.0381274762713
34	mouse32	0.320747775193	22	22	1	0.0145794443269
34	mouse34	0.33173369292	51	51	1	0.00650458221412
34	mouse35	-0.536924425744	41	42	0.97619047619	-0.0130957177011
34	mouse36	0.502121820913	26	26	1	0.0193123777274
34	mouse37	0.311669535398	32	33	0.969696969697	0.00973967298119
34	mouse38	-0.381855871585	53	53	1	-0.00720482776575
34	mouse4	-0.616622582261	37	37	1	-0.0166654751962
34	mouse41	-0.0488191433328	22	22	1	-0.00221905196967
34	mouse42	0.303316808643	20	22	0.909090909091	0.0151658404321
34	mouse44	0.625818846113	46	46	1	0.0136047575242
34	mouse45	-0.102154779275	35	35	1	-0.00291870797929
34	mouse52	-0.278255974345	56	58	0.965517241379	-0.00496885668473
34	mouse54	-0.0201238164157	41	41	1	-0.000490824790626
34	mouse55	0.133125800441	46	46	1	0.00289403914002
34	mouse57	-0.152743194371	20	20	1	-0.00763715971857
34	mouse6	-0.467714305963	37	37	1	-0.0126409271882
34	mouse60	0.764737109491	74	74	1	0.0103342852634
34	mouse61	0.0217369514855	25	26	0.961538461538	0.000869478059418
34	mouse62	0.442816763293	84	84	1	0.00527162813444
34	mouse63	-0.21719354503	78	79	0.987341772152	-0.00278453262859
34	mouse67	0.545427134951	66	66	1	0.00826404749926
34	mouse68	-0.111755883152	108	108	1	-0.00103477669585
34	mouse69	0.198478320122	47	48	0.979166666667	0.00422294298131
34	mouse7	-0.747409548337	52	52	1	-0.0143732605449
34	mouse70	-0.329582276424	65	65	1	-0.00507049656037
34	mouse72	-0.327643931517	89	89	1	-0.00368139248896
34	mouse73	-0.0845487668792	59	60	0.983333333333	-0.00143302994711
34	mouse74	-0.700184339377	41	41	1	-0.0170776668141
34	mouse75	-1.40433856349	36	36	1	-0.0390094045413
34	mouse76	-0.289606818611	88	88	1	-0.00329098657512
34	mouse8	0.19117636177	35	35	1	0.00546218176484
34	mouse9	0.132297040782	60	60	1	0.0022049506797
35	mouse10	0.0875753049885	30	30	1	0.00291917683295
35	mouse11	0.204354884655	55	55	1	0.00371554335737
35	mouse12	0.465285818604	20	20	1	0.0232642909302
35	mouse13	0.00260208190124	36	36	1	7.22800528121e-05
35	mouse15	-0.466925394072	38	38	1	-0.0122875103703
35	mouse16	0.112874571191	22	23	0.95652173913	0.00513066232687
35	mouse18	-0.384470024935	54	54	1	-0.00711981527657
35	mouse19	0.296110209768	25	25	1	0.0118444083907
35	mouse20	0.187371971971	42	42	1	0.00446123742787
35	mouse21	0.0810736810893	36	36	1	0.00225204669692
35	mouse22	0.0210326945324	40	40	1	0.000525817363309
35	mouse23	-0.719162176667	58	58	1	-0.0123993478736
35	mouse25	-0.79446056056	22	22	1	-0.0361118436618
35	mouse26	0.0383324609823	24	24	1	0.00159718587426
35	mouse31	0.136474141348	29	29	1	0.00470600487406
35	mouse34	-0.14295031966	47	47	1	-0.00304149616299
35	mouse35	0.447403068981	37	37	1	0.0120919748373
35	mouse36	-0.101473948823	21	21	1	-0.00483209280111
35	mouse38	-0.508240807234	36	36	1	-0.0141178002009
35	mouse4	0.247131884995	29	29	1	0.00852178913775
35	mouse44	0.616106420286	24	24	1	0.0256711008453
35	mouse45	0.591232105674	36	36	1	0.0164231140465
35	mouse52	0.105735414835	39	39	1	0.00271116448296
35	mouse54	-0.101575535587	39	41	0.951219512195	-0.00260450091248
35	mouse55	0.174228033253	27	27	1	0.00645289012046
35	mouse56	0.109516802448	20	20	1	0.00547584012241
35	mouse6	0.0140191343982	20	20	1	0.00070095671991
35	mouse60	-0.166616064007	49	49	1	-0.00340032783688
35	mouse62	-0.123364555702	61	61	1	-0.00202236976561
35	mouse63	0.355570579287	65	66	0.984848484848	0.00547031660441
35	mouse67	0.883088051327	42	42	1	0.021025905984
35	mouse68	-0.335866125505	67	68	0.985294117647	-0.00501292724635
35	mouse69	0.373338956656	30	30	1	0.0124446318885
35	mouse7	0.721694993448	33	33	1	0.021869545256
35	mouse70	1.03828328065	50	50	1	0.0207656656131
35	mouse71	-0.117830064622	20	20	1	-0.00589150323108
35	mouse72	1.40161184299	70	70	1	0.0200230263284
35	mouse73	-0.444698612751	39	39	1	-0.0114025285321
35	mouse74	-0.460282340004	36	36	1	-0.0127856205557
35	mouse76	-0.670621922906	58	58	1	-0.0115624469467
35	mouse8	-0.590515954187	30	30	1	-0.0196838651396
35	mouse9	-0.843282859234	46	46	1	-0.0183322360703
36	mouse11	-0.282246491019	71	71	1	-0.00397530269041
36	mouse12	0.182228359497	31	31	1	0.00587833417732
36	mouse13	0.486575939445	46	46	1	0.010577737814
36	mouse14	0.215791689588	25	25	1	0.0086316675835
36	mouse15	-0.317066989082	39	39	1	-0.00812992279698
36	mouse16	-0.340838658266	28	28	1	-0.0121728092238
36	mouse18	0.0234429530513	44	44	1	0.00053279438753
36	mouse19	0.161091648433	40	40	1	0.00402729121082
36	mouse20	0.184483271113	57	58	0.98275862069	0.00323654861602
36	mouse21	-0.0772304896034	37	37	1	-0.00208731052982
36	mouse22	0.508945085759	42	42	1	0.0121177401371
36	mouse23	-0.018446256264	67	67	1	-0.000275317257672
36	mouse25	-0.0110927349255	22	22	1	-0.000504215223887
36	mouse26	0.40689105047	21	21	1	0.0193757643081
36	mouse33	-0.126631606345	22	22	1	-0.00575598210659
36	mouse34	-0.781632952495	36	37	0.972972972973	-0.0217120264582
36	mouse35	-0.768739166861	20	21	0.952380952381	-0.0384369583431
36	mouse36	-0.133522678357	21	21	1	-0.00635822277888
36	mouse38	0.130679219379	39	39	1	0.00335074921485
36	mouse4	-0.997650857607	43	43	1	-0.023201182735
36	mouse41	-0.122876220678	22	23	0.95652173913	-0.00558528275811
36	mouse44	-0.455530926963	33	33	1	-0.0138039674837
36	mouse45	0.125904414933	29	29	1	0.00434153154941
36	mouse52	0.669842171913	41	41	1	0.0163376139491
36	mouse54	-0.184978425125	41	41	1	-0.00451166890549
36	mouse55	0.142482212008	40	40	1	0.0035620553002
36	mouse6	0.0350406616216	37	37	1	0.000947044908691
36	mouse60	-0.266356347632	58	59	0.983050847458	-0.00459235082125
36	mouse61	0.112386170481	20	20	1	0.00561930852404
36	mouse62	-0.38467192284	68	69	0.985507246377	-0.00565694004177
36	mouse63	-0.845122277376	84	84	1	-0.0100609794926
36	mouse67	-0.372720545191	66	66	1	-0.00564728098774
36	mouse68	0.037676712038	89	90	0.988888888889	0.000423333843123
36	mouse69	-0.0419582014433	50	50	1	-0.000839164028865
36	mouse7	0.50477108082	33	33	1	0.0152960933582
36	mouse70	-0.638182090619	55	55	1	-0.0116033107385
36	mouse72	0.654833126356	73	73	1	0.00897031679939
36	mouse73	0.321008813486	54	54	1	0.00594460765714
36	mouse74	1.25515270445	45	45	1	0.0278922823211
36	mouse75	0.331095068076	26	26	1	0.0127344256952
36	mouse76	0.234384545393	60	60	1	0.00390640908988
36	mouse8	-0.454886767299	37	37	1	-0.012294236954
36	mouse9	-1.39738708153	55	57	0.964912280702	-0.025407037846
37	mouse10	0.126104292202	24	25	0.96	0.00525434550841
37	mouse11	-0.193372075036	55	55	1	-0.00351585590975
37	mouse12	0.316160773429	27	27	1	0.0117096582751
37	mouse13	0.0338062901047	35	35	1	0.000965894002992
37	mouse14	-0.457241937406	30	30	1	-0.0152413979135
37	mouse15	0.0438484785847	38	38	1	0.00115390733118
37	mouse16	0.724353106303	28	28	1	0.0258697537965
37	mouse18	-0.0972421342771	39	39	1	-0.00249338805839
37	mouse19	-0.316841534007	36	36	1	-0.00880115372242
37	mouse20	0.542429769969	54	54	1	0.0100449957402
37	mouse21	0.992052594744	43	43	1	0.0230709905754
37	mouse22	0.142613017412	33	33	1	0.00432160658823
37	mouse23	-0.156531413368	53	53	1	-0.00295342289373
37	mouse34	-0.26220960218	41	41	1	-0.00639535615073
37	mouse35	-0.449842223058	29	29	1	-0.0155118007951
37	mouse37	0.343145688837	28	28	1	0.0122552031728
37	mouse38	-0.13054035031	35	35	1	-0.00372972429457
37	mouse4	0.802302765945	37	37	1	0.021683858539
37	mouse41	0.411250803544	22	23	0.95652173913	0.0186932183429
37	mouse44	-0.104617932943	36	36	1	-0.00290605369287
37	mouse45	1.14209237999	45	45	1	0.0253798306665
37	mouse52	0.379176582652	48	49	0.979591836735	0.00789951213858
37	mouse54	-0.9641227684	29	30	0.966666666667	-0.0332456127034
37	mouse55	0.00371908221432	54	54	1	6.88718928577e-05
37	mouse57	0.641881426261	22	22	1	0.0291764284664
37	mouse6	0.223879361321	32	32	1	0.00699623004129
37	mouse60	0.71130431732	46	47	0.978723404255	0.015463137333
37	mouse62	-1.07523430883	92	92	1	-0.0116873294439
37	mouse63	-0.285908719887	74	75	0.986666666667	-0.00386363134982
37	mouse67	0.0172838809512	52	52	1	0.000332382325984
37	mouse68	-0.134746176891	94	96	0.979166666667	-0.00143346996692
37	mouse69	0.345535650716	43	43	1	0.00803571280736
37	mouse7	-0.631720548793	37	37	1	-0.0170735283458
37	mouse70	-0.0881728616357	51	54	0.944444444444	-0.00172887963992
37	mouse72	-0.158009776889	63	63	1	-0.00250809169666
37	mouse73	0.884068255843	55	55	1	0.0160739682881
37	mouse74	-0.020686939544	45	45	1	-0.000459709767645
37	mouse75	0.0879275378009	21	22	0.954545454545	0.00418702560957
37	mouse76	-0.158375372541	80	80	1	-0.00197969215677
37	mouse8	-0.693022329951	33	34	0.970588235294	-0.0210006766652
37	mouse9	0.276387277621	56	56	1	0.00493548710038
38	mouse10	-0.6010151685	21	21	1	-0.0286197699286
38	mouse11	-0.0407972359564	54	54	1	-0.000755504369562
38	mouse12	0.298566205717	27	27	1	0.0110580076192
38	mouse13	1.14242216293	50	50	1	0.0228484432586
38	mouse15	0.156482521455	26	26	1	0.00601855851751
38	mouse16	-0.285913534083	35	35	1	-0.00816895811667
38	mouse18	0.782936099556	39	39	1	0.020075284604
38	mouse19	0.716710314732	33	33	1	0.0217184943858
38	mouse20	-0.805607487974	52	52	1	-0.0154924516918
38	mouse21	0.0144519296853	42	42	1	0.000344093563935
38	mouse22	0.201097684094	35	35	1	0.00574564811697
38	mouse23	-0.346696752055	44	46	0.95652173913	-0.00787947163762
38	mouse24	-0.304441652791	21	21	1	-0.0144972215615
38	mouse25	-0.245274451983	25	25	1	-0.00981097807933
38	mouse26	-0.101291711084	30	30	1	-0.00337639036947
38	mouse33	-0.559231597779	25	25	1	-0.0223692639112
38	mouse34	0.0840551084957	37	37	1	0.00227175968907
38	mouse35	-0.500838307605	32	32	1	-0.0156511971127
38	mouse36	0.377543238403	22	23	0.95652173913	0.017161056291
38	mouse38	1.75547621695	41	41	1	0.0428164930965
38	mouse4	0.0986705571052	35	35	1	0.00281915877444
38	mouse41	0.24473253703	33	33	1	0.00741613748576
38	mouse44	-0.625171055183	39	39	1	-0.016030027056
38	mouse45	-0.355998207822	33	33	1	-0.0107878244795
38	mouse52	0.648384833676	33	33	1	0.0196480252629
38	mouse54	-0.336180533021	50	50	1	-0.00672361066042
38	mouse55	-0.544373832494	34	34	1	-0.0160109950734
38	mouse6	0.868965554099	26	26	1	0.0334217520807
38	mouse60	0.159513814702	50	50	1	0.00319027629403
38	mouse62	-0.117652890827	52	53	0.981132075472	-0.00226255559282
38	mouse63	-0.547861812841	63	64	0.984375	-0.00869621925145
38	mouse67	0.504422497527	57	57	1	0.00884951750047
38	mouse68	0.257435390578	65	66	0.984848484848	0.00396054447043
38	mouse69	-0.817895174009	31	31	1	-0.0263837152906
38	mouse7	-0.30590869646	36	36	1	-0.00849746379057
38	mouse70	-0.0895459162879	52	53	0.981132075472	-0.00172203685169
38	mouse72	0.242862043636	73	73	1	0.00332687731009
38	mouse73	-0.309816306542	63	63	1	-0.00491771915147
38	mouse74	-0.484428307433	32	32	1	-0.0151383846073
38	mouse76	0.677012520631	73	74	0.986486486486	0.00927414411823
38	mouse8	0.32791367708	45	45	1	0.00728697060178
38	mouse9	-0.390001047085	50	50	1	-0.0078000209417
39	mouse10	0.476128310547	33	33	1	0.0144281306226
39	mouse11	-0.31697656495	26	27	0.962962962963	-0.0121914063442
39	mouse13	-0.118937056644	42	42	1	-0.002831834682
39	mouse15	0.614651360474	27	27	1	0.0227648652027
39	mouse16	-0.469564887885	21	21	1	-0.0223602327564
39	mouse17	-0.062507753005	25	25	1	-0.0025003101202
39	mouse18	0.13184886804	25	25	1	0.00527395472162
39	mouse19	-0.020543051154	21	21	1	-0.000978240531145
39	mouse20	-0.226084454462	36	36	1	-0.00628012373504
39	mouse21	0.435136293829	31	34	0.911764705882	0.0140366546396
39	mouse22	-0.111717315253	29	29	1	-0.00385232121563
39	mouse23	-0.506750380812	40	41	0.975609756098	-0.0126687595203
39	mouse26	-0.164403308847	20	20	1	-0.00822016544234
39	mouse34	0.0362737642473	24	24	1	0.00151140684364
39	mouse38	0.448581005936	27	27	1	0.0166141113309
39	mouse4	-0.0523256151927	26	26	1	-0.00201252366126
39	mouse44	0.0220282310643	20	20	1	0.00110141155322
39	mouse45	0.215656123184	30	31	0.967741935484	0.00718853743947
39	mouse52	0.069628130103	37	37	1	0.00188184135413
39	mouse54	-0.188131444498	20	20	1	-0.00940657222488
39	mouse55	0.275606343054	33	33	1	0.00835170736529
39	mouse6	-0.452084098111	23	23	1	-0.0196558303527
39	mouse60	0.680187966012	36	36	1	0.018894110167
39	mouse62	0.184062675713	53	53	1	0.00347288067382
39	mouse63	-0.117175873142	60	60	1	-0.00195293121904
39	mouse67	0.389878954855	43	43	1	0.00906695243849
39	mouse68	-1.27648422216	54	54	1	-0.0236385967067
39	mouse69	0.813516551441	25	25	1	0.0325406620576
